"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2526934","750-748-7615","CLOSD","9400 Donora DR","23229","Henrico","Single Family Residence","11/20/2025","$579,000","$540,000","27","Resale (occupied at least once)","1969","Pinedale Farms","3,694","0.47","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527376","8705-93-7199","CLOSD","8108 Cool Summer DR","23111","Hanover","Townhouse","11/20/2025","$464,950","$460,000","12","Resale (occupied at least once)","2011","Cool Well","2,333","0.10","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525975","7798-50-3324","CLOSD","11021 Milestone DR","23116","Hanover","Single Family Residence","11/20/2025","$539,895","$520,000","13","Resale (occupied at least once)","1997","Milestone","2,212","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2520520","797-713-6051.310","CLOSD","210 Rocketts WAY Unit#310","23231","Henrico","Condominium","11/20/2025","$359,950","$355,000","79","Resale (occupied at least once)","2008","Village Of Rocketts Landing","1,168","0.03","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2528210","719-66-82-18-700-000","CLOSD","7719 Shady Banks TER","23832","Chesterfield","Single Family Residence","11/20/2025","$399,950","$400,000","18","Resale (occupied at least once)","1996","Ashbrook","1,118","0.22","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527909","W000-1435-008","CLOSD","3202 Sunset AVE","23221","Richmond City","Single Family Residence","11/20/2025","$365,000","$355,000","14","Resale (occupied at least once)","1954","None","1,063","0.21","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2517779","7870-65-2463","CLOSD","124 Steyland ST","23005","Hanover","Townhouse","11/20/2025","$499,950","$493,500","65","New (never occupied)","2025","Amburn","","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529307","776-748-3706","CLOSD","2904 Pinehurst RD","23228","Henrico","Single Family Residence","11/20/2025","$290,000","$300,000","4","Resale (occupied at least once)","1948","Pinehurst Gardens","912","0.23","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528475","740-764-7039","CLOSD","322 Hickson DR","23059","Henrico","Townhouse","11/20/2025","$575,000","$564,000","8","Resale (occupied at least once)","2011","Avington","3,270","0.10","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2529449","19F  1 B  23","CLOSD","7965 Neighborly LN","23141","New Kent","Single Family Residence","11/20/2025","$439,000","$439,000","3","Resale (occupied at least once)","2008","Quinton Park","4,576","0.52","3","2.0","Community Well","Septic - Conventional","Cash","Individuals"
"1","2529387","E000-0069-037","CLOSD","301 Virginia ST Unit#U806","23219","Richmond City","Condominium","11/20/2025","$425,000","$425,000","2","Resale (occupied at least once)","2006","Vistas On The James","1,077","0.02","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2529293","756-72-06-48-600-000","CLOSD","2924 Halstead RD","23235","Chesterfield","Single Family Residence","11/20/2025","$430,000","$460,000","5","Resale (occupied at least once)","1962","Oxford","2,031","0.51","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2529211","753-733-9946","CLOSD","13 Roslyn Hills DR","23229","Henrico","Single Family Residence","11/20/2025","$1,200,000","$1,709,650","5","Resale (occupied at least once)","1958","Roslyn Hills","5,723","1.25","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528848","E000-0962-003","CLOSD","1115 N 34th ST","23223","Richmond City","Single Family Residence","11/20/2025","$429,000","$429,000","11","Resale (occupied at least once)","2023","None","1,564","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528823","8714-85-5540","CLOSD","7283 Walnut Grove DR","23111","Hanover","Single Family Residence","11/20/2025","$339,000","$339,000","4","Resale (occupied at least once)","1976","Walnut Grove","1,300","0.42","3","1.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2528778","759-70-89-28-800-000","CLOSD","7927 Lake Shore DR","23235","Chesterfield","Single Family Residence","11/20/2025","$385,000","$407,000","3","Resale (occupied at least once)","1958","Rock Creek Park","1,720","0.72","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528464","802-705-5639","CLOSD","1137 Elmshadow DR","23231","Henrico","Single Family Residence","11/20/2025","$338,000","$350,000","7","Resale (occupied at least once)","2003","Rivendell","1,674","0.37","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2528406","C004-0214-014","CLOSD","7501 Hill DR","23225","Richmond City","Single Family Residence","11/20/2025","$899,950","$1,050,000","5","Resale (occupied at least once)","1993","Southampton","3,130","0.35","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528267","739-781-9460","CLOSD","12100 Manor Park DR","23059","Henrico","Single Family Residence","11/20/2025","$695,000","$707,500","16","Resale (occupied at least once)","1995","Manor Park At Wyndham","3,203","0.42","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2527443","N000-1740-012","CLOSD","1603 W Laburnum AVE","23227","Richmond City","Single Family Residence","11/20/2025","$474,950","$513,392","3","Resale (occupied at least once)","1922","Ginter Park","2,679","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527286","62-40-0-7-0","CLOSD","610 Canoe Run PL","23103","Goochland","Single Family Residence","11/20/2025","$699,500","$700,000","4","Resale (occupied at least once)","2006","The Parke At Manakin Woods","2,808","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526248","S000-0921-009","CLOSD","2706 Hillcrest RD","23225","Richmond City","Single Family Residence","11/20/2025","$625,000","$680,081","4","Resale (occupied at least once)","1922","Woodland Heights","2,336","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526216","745-765-7914","CLOSD","4816 Greenbrooke DR","23060","Henrico","Single Family Residence","11/20/2025","$1,150,000","$1,170,000","4","Resale (occupied at least once)","2005","Sadler Grove","5,210","0.36","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526084","838-719-0305","CLOSD","2500 Meadow RD","23150","Henrico","Single Family Residence","11/20/2025","$315,000","$320,000","31","Resale (occupied at least once)","1992","Sage Grove","2,307","1.15","3","2.1","Well","Other - See Remarks","Conventional","Individuals"
"1","2525901","781-756-5960.203","CLOSD","1514 Stony Force DR","23228","Henrico","Condominium","11/20/2025","$249,000","$240,000","38","Resale (occupied at least once)","1984","Stonewall Manor Condominiums","1,052","35.71","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525752","732-753-0825","CLOSD","12319 Sir James CT","23233","Henrico","Townhouse","11/20/2025","$292,500","$285,000","23","Resale (occupied at least once)","1984","Olde Gayton Townhouses","1,456","0.05","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525237","W020-0094-007","CLOSD","5105 Park AVE","23226","Richmond City","Single Family Residence","11/20/2025","$635,000","$640,000","6","Resale (occupied at least once)","1952","Willow Lawn","1,681","0.27","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525099","763-69-95-54-500-000","CLOSD","7425 Cheltenham DR","23235","Chesterfield","Single Family Residence","11/20/2025","$385,000","$360,000","46","Resale (occupied at least once)","1978","Forestdale","2,174","0.33","4","2.1","Public Water","Sewer - Public","Private","Individuals"
"1","2524717","719-67-65-89-600-000","CLOSD","5730 Grove Forest RD","23112","Chesterfield","Single Family Residence","11/20/2025","$570,000","$570,000","35","Resale (occupied at least once)","1988","Woodlake","2,997","0.30","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524419","740-740-6469","CLOSD","9924 Colony Bluff DR","23238","Henrico","Single Family Residence","11/20/2025","$849,000","$910,000","5","Resale (occupied at least once)","1990","Riverlake Colony","4,036","0.91","4","4.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2522597","768-69-36-25-500-000","CLOSD","3604 Stevens Wood CT","23832","Chesterfield","Single Family Residence","11/20/2025","$349,995","$349,995","58","Resale (occupied at least once)","1983","Stevens Hollow","1,758","0.24","4","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2522491","790-64-72-34-300-000","CLOSD","4333 Milsmith RD","23831","Chesterfield","Single Family Residence","11/20/2025","$339,900","$352,500","12","Resale (occupied at least once)","1995","Victoria Hills","1,744","0.40","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2520333","795-63-27-79-900-000","CLOSD","3709 Stardown CT","23831","Chesterfield","Single Family Residence","11/20/2025","$319,900","$320,400","83","Resale (occupied at least once)","1977","Somerset","2,188","0.26","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2512062","776-760-3581","CLOSD","1812 Bandera DR","23228","Henrico","Single Family Residence","11/20/2025","$275,000","$270,000","137","Resale (occupied at least once)","1962","Woodman Terrace","960","0.29","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510630","72170414800000","CLOSD","906 Landon Laurel LN","23114","Chesterfield","Single Family Residence","11/20/2025","$815,340","$805,340","0","New (never occupied)","2025","Charter Colony West","2,774","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2505011","771-67-87-19-900-000","CLOSD","6000 Jackline RUN","23234","Chesterfield","Single Family Residence","11/20/2025","$458,990","$453,990","191","New (never occupied)","2025","Watermark","","0.08","3","2.1","Public Water","Sewer - Public","Other","Corporate"
"1","2428060","780-774-1279","CLOSD","10718 Beach Rock PT","23059","Henrico","Single Family Residence","11/20/2025","$901,550","$958,593","0","New (never occupied)","2024","River Mill","3,864","0.36","4","5.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2523553","726-66-41-06-600-000","CLOSD","14261 Spyglass Hill CIR","23832","Chesterfield","Single Family Residence","11/21/2025","$575,000","$575,000","60","Resale (occupied at least once)","2004","Birkdale","3,210","0.20","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2520622","777-68-55-53-200-000","CLOSD","5707 Lakemere DR","23234","Chesterfield","Single Family Residence","11/21/2025","$345,000","$340,000","95","Resale (occupied at least once)","1997","Braxton","1,512","0.20","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527006","777-60-90-88-300-000","CLOSD","21311 West ST","23803","Chesterfield","Single Family Residence","11/21/2025","$325,000","$315,000","26","Resale (occupied at least once)","2014","Radcliffe","1,308","0.44","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512341","805-726-1808","CLOSD","3305 Glenwood Range LN","23223","Henrico","Single Family Residence","11/21/2025","$514,685","$514,880","0","New (never occupied)","2025","Fairways","1,823","0.25","4","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2525514","W000-1086-037","CLOSD","601 N Davis AVE Unit#U3","23220","Richmond City","Condominium","11/21/2025","$584,000","$590,000","53","Resale (occupied at least once)","1914","None","1,400","0.04","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526461","8725-13-8728","CLOSD","8195 J David LN","23111","Hanover","Single Family Residence","11/21/2025","$399,000","$420,000","26","Resale (occupied at least once)","1987","Cherrydale West","1,812","0.46","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2517702","794-61-79-30-700-000","CLOSD","19700 Thelma AVE","23803","Chesterfield","Single Family Residence","11/21/2025","$369,000","$375,000","80","New (never occupied)","2025","Laurel Branch Farms","","0.29","4","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2514300","743-772-4836","CLOSD","4905 Old Millrace PL","23059","Henrico","Single Family Residence","11/21/2025","$720,950","$720,950","137","Resale (occupied at least once)","2003","Millrace","3,302","0.46","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526648","712672555200229","CLOSD","15820 Hallowell RDG Unit#301","23120","Chesterfield","Condominium","11/21/2025","$299,990","$299,990","24","New (never occupied)","2025","Greenwich Walk At Foxcreek","","","2","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2521300","24B  3 2 112","CLOSD","7706 Leeds Castle LN","23124","New Kent","Townhouse","11/21/2025","$375,000","$380,000","69","Resale (occupied at least once)","2022","Maidstone Village","3,810","0.05","4","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2516433","787-745-2841","CLOSD","934 Encore Autumn LN Unit#B-9","23227","Henrico","Townhouse","11/21/2025","$350,638","$326,493","10","New (never occupied)","2025","Crossings at Mulberry","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529413","39-1-0-48-C4","CLOSD","4820 Journeys End EST","23063","Goochland","Single Family Residence","11/21/2025","$499,000","$499,000","6","Resale (occupied at least once)","2012","None","1,681","20.48","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2525137","756-762-4872","CLOSD","9402 Emmett RD","23060","Henrico","Single Family Residence","11/21/2025","$425,000","$425,000","26","Resale (occupied at least once)","1977","Broad Meadows","2,238","0.23","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524174","7797-12-5057","CLOSD","10204 Slidingrock DR","23116","Hanover","Single Family Residence","11/21/2025","$450,000","$460,000","36","Resale (occupied at least once)","2001","Green Ridge","2,132","0.47","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2526358","776-68-59-22-500-000","CLOSD","4921 Crispin CT","23234","Chesterfield","Single Family Residence","11/21/2025","$359,999","$359,999","22","Resale (occupied at least once)","1993","Braxton","1,714","0.18","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527639","827-719-2197","CLOSD","405 Roxana RD","23075","Henrico","Townhouse","11/21/2025","$169,900","$169,900","18","Resale (occupied at least once)","1973","Fairlawn Townhouses","1,032","0.03","3","1.1","Public Water","Sewer - Public","VHDA ","Partnership"
"1","2528678","755-71-19-94-900-000","CLOSD","1102 Sunview CT","23235","Chesterfield","Single Family Residence","11/21/2025","$450,000","$460,000","4","Resale (occupied at least once)","1984","Sunview","2,064","0.36","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527804","8736-40-5036","CLOSD","5281 Pole Green RD","23116","Hanover","Single Family Residence","11/21/2025","$569,500","$549,950","8","Resale (occupied at least once)","1984","None","2,240","6.30","3","2.1","Community Well","Septic - Conventional","Conventional","Individuals"
"1","2527520","797-711-6611","CLOSD","5427 Gillies Creek MEWS","23231","Henrico","Townhouse","11/21/2025","$524,950","$524,950","26","New (never occupied)","2025","Village Of Rocketts Landing","","0.02","4","3.2","Public Water","Sewer - Public","VA New","Corporate"
"1","2526935","784-69-25-94-200-000","CLOSD","4741 Southmoor RD","23234","Chesterfield","Single Family Residence","11/21/2025","$439,999","$437,750","25","Resale (occupied at least once)","1963","Meadowbrook","3,596","0.66","4","3.0","Public Water","Septic - Conventional","Conventional","Other"
"1","2525397","746-67-92-97-800-000","CLOSD","10800 Brookridge WAY","23832","Chesterfield","Single Family Residence","11/21/2025","$350,000","$360,000","7","Resale (occupied at least once)","1984","Great Oaks","1,482","0.42","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2523880","8705-91-9349","CLOSD","7786 Secret Knoll TER","23111","Hanover","Condominium","11/21/2025","$449,890","$455,290","66","New (never occupied)","2025","Oak Crest","2,152","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2523368","749-748-9392","CLOSD","9500 Chatterleigh CT","23238","Henrico","Single Family Residence","11/21/2025","$535,000","$530,000","37","Resale (occupied at least once)","1980","Candlewood","2,240","0.30","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522202","7814-60-0821","CLOSD","17037 Beaver Dam RD","23015","Hanover","Single Family Residence","11/21/2025","$325,000","$335,000","9","Resale (occupied at least once)","1940","None","2,250","3.68","3","1.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2517393","119714","CLOSD","7599 Broomsedge CT","23124","New Kent","Single Family Residence","11/21/2025","$499,990","$505,540","42","New (never occupied)","2025","The Arbors At New Kent Winery","1,906","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2517179","826648609300000","CLOSD","2101 Enon Station DR","23836","Chesterfield","Single Family Residence","11/21/2025","$488,480","$504,760","56","New (never occupied)","2025","Enon Station","2,718","","5","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2502048","780-772-3502","CLOSD","10806 Farmstead Mill LN","23059","Henrico","Townhouse","11/21/2025","$562,615","$562,950","0","New (never occupied)","2025","River Mill","2,460","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2524083","794-65-57-43-700-034","CLOSD","3327 Stone Manor CIR","23831","Chesterfield","Condominium","11/21/2025","$325,000","$325,000","51","Resale (occupied at least once)","2001","Stone Manor Village","1,725","","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2520664","804-737-9162","CLOSD","4042 Grove Point DR","23223","Henrico","Townhouse","11/21/2025","$303,950","$308,000","82","Resale (occupied at least once)","2021","Grove Point","1,294","0.07","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2527273","805-64-58-49-000-000","CLOSD","14203 Trailtop TER","23834","Chesterfield","Single Family Residence","11/21/2025","$300,000","$310,000","6","Resale (occupied at least once)","1987","Riggers Station","1,987","0.68","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2517776","7870-65-2359","CLOSD","122 Steyland ST","23005","Hanover","Townhouse","11/21/2025","$504,950","$500,005","73","New (never occupied)","2025","Amburn","","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529706","785-760-3649.083","CLOSD","9282 Magellan PKY Unit#A","23060","Henrico","Condominium","11/21/2025","$320,000","$325,000","0","Resale (occupied at least once)","2023","Retreat at One","1,789","8.26","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528133","732-752-7569","CLOSD","12514 Evansdale RD","23233","Henrico","Single Family Residence","11/21/2025","$469,900","$475,000","3","Resale (occupied at least once)","1983","Ridgefield","1,674","0.33","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527841","744-72-03-51-200-000","CLOSD","10841 Ramshorn RD","23113","Chesterfield","Single Family Residence","11/21/2025","$630,000","$618,000","15","Resale (occupied at least once)","1981","Ramsgate","2,978","1.06","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431081","7344","CLOSD","6803 Egypt RD","23124","New Kent","Single Family Residence","11/21/2025","$597,950","$700,000","78","New (never occupied)","2025","None","2,958","1.00","4","3.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2526975","757-760-6854","CLOSD","9202 Strum CT","23294","Henrico","Single Family Residence","11/21/2025","$449,999","$435,000","32","Resale (occupied at least once)","1978","Huntington","","0.38","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2519169","N018-0427-025","CLOSD","716 Lincoln AVE","23222","Richmond City","Single Family Residence","11/21/2025","$214,950","$213,000","61","Resale (occupied at least once)","1930","Washington Park","960","0.13","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2525869","788-65-95-63-600-000","CLOSD","11206 Heathstead RD","23831","Chesterfield","Single Family Residence","11/21/2025","$372,000","$372,000","43","Resale (occupied at least once)","1997","Ascot Forest","1,672","0.38","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2519140","to be determined","CLOSD","14639 Hancock Towns DR Unit#P-2","23832","Chesterfield","Townhouse","11/21/2025","$357,100","$354,100","22","New (never occupied)","2025","Hancock Village","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529213","757-61-76-05-300-000","CLOSD","9940 River RD","23803","Chesterfield","Single Family Residence","11/21/2025","$305,000","$310,000","5","Resale (occupied at least once)","1992","None","1,344","1.00","3","2.0","Well","Septic - Conventional","FHA New","Corporate"
"1","2526687","731-70-60-67-900-090","CLOSD","13274 Coalfield Station LN","23114","Chesterfield","Condominium","11/21/2025","$367,500","$370,000","44","Resale (occupied at least once)","2023","Coalfield Station","2,046","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2529323","052D-1-27","CLOSD","2751 Winterbrook CT","23139","Powhatan","Single Family Residence","11/21/2025","$395,000","$400,000","2","Resale (occupied at least once)","1998","Winterbrook","1,490","2.00","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2529100","757-769-6524","CLOSD","5124 Old Forester LN","23060","Henrico","Single Family Residence","11/21/2025","$600,000","$600,000","4","Resale (occupied at least once)","1997","Springcreek","2,798","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527784","723-65-61-10-200-000","CLOSD","11912 Longtown DR","23112","Chesterfield","Single Family Residence","11/21/2025","$475,000","$469,000","19","Resale (occupied at least once)","2021","Collington","2,382","0.29","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2519144","728-66-60-39-400-000","CLOSD","14206 Triple Crown DR","23112","Chesterfield","Single Family Residence","11/21/2025","$419,500","$415,000","57","Resale (occupied at least once)","1989","Triple Crown","2,148","0.36","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2524276","8716-05-0667","CLOSD","9285 Rural Point DR","23116","Hanover","Single Family Residence","11/21/2025","$299,900","$280,700","58","Resale (occupied at least once)","1986","Rural Point","1,855","1.04","3","2.0","Public Water","Septic - Conventional","Cash","REO"
"1","2527983","702-64-31-43-600-000","CLOSD","18030 River RD","23838","Chesterfield","Single Family Residence","11/21/2025","$894,950","$894,950","7","Resale (occupied at least once)","1996","None","3,728","27.13","5","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2523080","W000-0662-035","CLOSD","1624 Floyd AVE","23220","Richmond City","Single Family Residence","11/21/2025","$799,000","$785,000","70","Resale (occupied at least once)","1911","None","2,692","0.05","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
