"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2505516","780-748-6755","CLOSD","2108 Ingleside AVE","23228","Henrico","Single Family Residence","05/08/2025","$364,950","$350,000","35","Resale (occupied at least once)","1937","Acreage","903","0.33","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2508300","753-70-85-68-300-000","CLOSD","816 Brantley RD","23235","Chesterfield","Single Family Residence","05/08/2025","$420,000","$420,000","8","Resale (occupied at least once)","1966","Brighton Green","2,331","0.41","3","2.0","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2509700","754-754-3016","CLOSD","2807 Queensland DR","23294","Henrico","Townhouse","05/08/2025","$352,500","$352,500","8","Resale (occupied at least once)","1998","Pemberton Oaks Townhouses","2,004","0.06","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2506237","760-769-2994","CLOSD","5970 Springfield RD","23060","Henrico","Single Family Residence","05/08/2025","$500,000","$480,000","19","Resale (occupied at least once)","1966","None","1,773","0.94","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2506559","7778-62-4707","CLOSD","11231 Cedarlea PKY","23059","Hanover","Single Family Residence","05/08/2025","$425,000","$427,000","4","Resale (occupied at least once)","2002","Cedarlea Park","1,587","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507870","731-71-80-16-400-000","CLOSD","13401 Glendower RD","23113","Chesterfield","Single Family Residence","05/08/2025","$550,000","$580,000","14","Resale (occupied at least once)","1978","Powderham","2,544","1.00","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2507774","8725-96-5696","CLOSD","8332 Gettysburg LN","23111","Hanover","Single Family Residence","05/08/2025","$435,000","$455,000","5","Resale (occupied at least once)","1993","Battlefield Green","2,024","0.25","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511017","764-757-8973.149","CLOSD","7701 Odonnell CT Unit#2205","23228","Henrico","Condominium","05/08/2025","$189,990","$192,500","4","Resale (occupied at least once)","1987","Shannon Green Condo","848","0.01","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2510079","769-760-6002.082","CLOSD","10211 Wolfe Manor CT Unit#710","23060","Henrico","Townhouse","05/08/2025","$250,000","$240,000","2","Resale (occupied at least once)","1992","Laurel Lakes Condo","1,050","0.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2509756","N000-1957-022","CLOSD","1516 Greycourt AVE","23227","Richmond City","Single Family Residence","05/08/2025","$725,000","$800,000","7","Resale (occupied at least once)","2018","Virginia Place","2,464","0.17","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2509520","788-756-7546","CLOSD","8306 Dade RD","23227","Henrico","Single Family Residence","05/08/2025","$260,000","$250,000","4","Resale (occupied at least once)","1956","Wildwood","1,716","0.28","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2509114","711-66-47-81-600-000","CLOSD","8419 Herton Cross RD","23832","Chesterfield","Single Family Residence","05/08/2025","$624,500","$635,000","6","Resale (occupied at least once)","2014","Harpers Mill","3,394","0.30","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509105","8724-10-8182","CLOSD","6405 Selby LN","23111","Hanover","Single Family Residence","05/08/2025","$379,950","$375,000","3","Resale (occupied at least once)","1984","High Point Farms","1,296","0.34","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509011","S000-2155-017","CLOSD","3720 Brookside RD","23225","Richmond City","Single Family Residence","05/08/2025","$325,000","$373,000","8","Resale (occupied at least once)","1929","Brookside","881","0.21","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508871","E000-0804-024","CLOSD","3204 P ST","23223","Richmond City","Single Family Residence","05/08/2025","$299,950","$315,000","5","Resale (occupied at least once)","1941","None","1,592","0.16","3","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2508801","767-752-2119","CLOSD","7411 Willow Crossing TER","23228","Henrico","Townhouse","05/08/2025","$359,950","$370,000","4","Resale (occupied at least once)","2007","Willow Run","1,912","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508659","760-751-6287","CLOSD","7522 Donder RD","23294","Henrico","Single Family Residence","05/08/2025","$250,000","$301,000","20","Resale (occupied at least once)","1956","Tuckahoe Park","1,420","0.30","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2508657","737-756-0564","CLOSD","12100 Waterford Way East CT","23233","Henrico","Single Family Residence","05/08/2025","$499,900","$485,000","6","Resale (occupied at least once)","1990","Waterford","1,972","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2508647","N000-1266-012","CLOSD","3501 Florida AVE","23222","Richmond City","Single Family Residence","05/08/2025","$379,900","$390,000","5","Resale (occupied at least once)","1940","North Highland Park","2,850","0.15","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508230","724-68-90-98-100-000","CLOSD","14204 Chimney House RD","23112","Chesterfield","Single Family Residence","05/08/2025","$595,000","$615,000","4","Resale (occupied at least once)","1986","Chimney House","2,804","0.40","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508072","7796-79-1118","CLOSD","9927 Honeybee DR","23116","Hanover","Single Family Residence","05/08/2025","$525,000","$525,000","2","Resale (occupied at least once)","2020","The Villages at Taylor Farm","","0.16","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507959","769-68-59-34-900-000","CLOSD","5217 Niles RD","23234","Chesterfield","Single Family Residence","05/08/2025","$380,000","$380,000","3","New (never occupied)","2025","Jessup Farms","","0.46","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2507426","803-735-9103","CLOSD","3711 Ammons AVE","23223","Henrico","Single Family Residence","05/08/2025","$237,950","$235,000","14","Resale (occupied at least once)","1960","Pemberton Place","1,056","0.23","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507400","732-68-36-03-000-000","CLOSD","3918 Liberty Point DR","23112","Chesterfield","Single Family Residence","05/08/2025","$425,000","$425,000","12","Resale (occupied at least once)","2001","Old Hundred Mill","1,599","0.39","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506957","8704-58-7286","CLOSD","8226 Windsor DR","23111","Hanover","Single Family Residence","05/08/2025","$399,950","$405,000","25","Resale (occupied at least once)","1940","None","2,814","0.55","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506898","W022-0134-005","CLOSD","303 Hillwood RD","23226","Richmond City","Single Family Residence","05/08/2025","$1,295,000","$1,600,000","7","Resale (occupied at least once)","1981","Hillcrest","3,042","0.48","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506711","N000-0208-014","CLOSD","400 W Clay ST","23220","Richmond City","Single Family Residence","05/08/2025","$434,950","$434,950","12","Resale (occupied at least once)","1900","None","1,822","0.04","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2506247","827-65-65-62-200-000","CLOSD","12605 Vogt AVE","23836","Chesterfield","Single Family Residence","05/08/2025","$419,950","$425,000","4","Resale (occupied at least once)","2002","Mount Blanco","1,620","2.34","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2505235","759-70-82-83-400-000","CLOSD","411 Buford RD","23235","Chesterfield","Single Family Residence","05/08/2025","$599,000","$599,000","16","Resale (occupied at least once)","2023","Rock Creek Park","2,843","0.34","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503942","797-713-6051.609","CLOSD","210 Rocketts WAY Unit#609","23231","Henrico","Condominium","05/08/2025","$800,000","$750,000","40","Resale (occupied at least once)","2008","Village Of Rocketts Landing","2,356","","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503289","767-737-6865","CLOSD","6109 Hampstead AVE","23226","Henrico","Single Family Residence","05/08/2025","$499,900","$488,000","49","Resale (occupied at least once)","1947","Westview Manor","1,344","0.19","3","1.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2420511","E000-0069-082","CLOSD","301 Virginia ST Unit#U1109","23219","Richmond City","Condominium","05/08/2025","$302,900","$290,000","248","Resale (occupied at least once)","2007","Vistas On The James","847","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","BRTVAHN2000844","760-769-2994","CLOSD","5970 Springfield RD","23060","Henrico","Single Family Residence","05/08/2025","$500,000","$480,000","20","Resale (occupied at least once)","1966","NONE","1,807","0.94","3","2.0","Public Water, Well","Public Sewer On Site","",""
"1","2506306","7799-05-1901","CLOSD","12649 Mount Hermon RD","23005","Hanover","Single Family Residence","05/09/2025","$444,500","$438,000","3","Resale (occupied at least once)","1986","None","1,950","2.10","4","3.1","Well","Septic - Conventional","Cash","Individuals"
"1","2428800","748-70-08-04-900-000","CLOSD","701 Adkins Ridge PL","23236","Chesterfield","Single Family Residence","05/09/2025","$375,000","$370,000","154","Resale (occupied at least once)","2004","Adkins Village","1,808","0.41","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505465","S000-1012-007","CLOSD","2815 Semmes AVE","23225","Richmond City","Single Family Residence","05/09/2025","$799,000","$800,000","25","Resale (occupied at least once)","1911","Woodland Heights","3,154","0.41","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2505974","715-69-40-48-800-000","CLOSD","15537 Willowmore DR","23112","Chesterfield","Single Family Residence","05/09/2025","$950,000","$925,000","28","Resale (occupied at least once)","2017","Newmarket","3,947","0.32","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504460","7832-76-5898","CLOSD","15352 Pinehurst Forest DR","23192","Hanover","Single Family Residence","05/09/2025","$795,000","$765,000","19","Resale (occupied at least once)","1992","Pinehurst","3,134","10.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2415393","734682043900000","CLOSD","4225 Mill Manor DR","23112","Chesterfield","Single Family Residence","05/09/2025","$532,990","$546,965","138","New (never occupied)","2024","Old Hundred Mill","2,718","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2503934","8716-71-1427","CLOSD","9045 Haversack LN","23116","Hanover","Single Family Residence","05/09/2025","$540,000","$549,000","18","Resale (occupied at least once)","2003","The Bluffs At Bell Creek","3,020","0.16","5","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2509261","779-66-33-78-300-000","CLOSD","9924 Post Horn DR","23237","Chesterfield","Single Family Residence","05/09/2025","$274,995","$289,000","3","Resale (occupied at least once)","1978","Salem Woods","1,248","0.28","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2509357","N000-0450-004","CLOSD","2108 Lamb AVE","23222","Richmond City","Single Family Residence","05/09/2025","$249,990","$265,000","3","Resale (occupied at least once)","1968","Barton Heights","1,221","0.13","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2504560","TBD","CLOSD","1024 Bowe ST Unit#A","23220","Richmond City","Condominium","05/09/2025","$404,840","$404,840","43","New (never occupied)","2025","Carver Square","1,573","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2504141","809-64-33-14-900-000","CLOSD","14419 Pleasant Creek DR","23834","Chesterfield","Single Family Residence","05/09/2025","$515,000","$515,000","29","Resale (occupied at least once)","2005","Southcreek","3,630","0.41","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505919","824-691-9608","CLOSD","3304 Middleham CT","23231","Henrico","Single Family Residence","05/09/2025","$395,000","$410,000","12","Resale (occupied at least once)","2012","Castleton","2,194","0.33","5","2.1","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2502575","S007-1629-011","CLOSD","2319 Warwick AVE","23224","Richmond City","Single Family Residence","05/09/2025","$255,000","$255,000","44","Resale (occupied at least once)","1954","Melrose","1,130","0.16","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500470","774-61-13-51-100-000","CLOSD","20800 Little RD","23803","Chesterfield","Single Family Residence","05/09/2025","$380,000","$385,000","69","Resale (occupied at least once)","1898","None","2,410","0.69","4","3.1","Well","Septic - Conventional","VA New","Individuals"
"1","2426684","797616215300000","CLOSD","3010 Plumtree ST","23834","Chesterfield","Single Family Residence","05/09/2025","$299,000","$299,000","165","New (never occupied)","2024","West Chesterfield Heights","1,176","0.33","3","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2507157","802-739-3218","CLOSD","4304 Gaines RD","23222","Henrico","Single Family Residence","05/09/2025","$325,000","$336,700","3","Resale (occupied at least once)","1947","Austin Heights","2,160","0.57","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510577","819-715-2526","CLOSD","4901 Subrenda DR","23150","Henrico","Single Family Residence","05/09/2025","$290,000","$290,000","0","Resale (occupied at least once)","1955","Sanburne Park","1,014","0.33","3","1.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2509981","S006-0273-005","CLOSD","4615 Devonshire RD","23225","Richmond City","Single Family Residence","05/09/2025","$645,000","$645,000","0","Resale (occupied at least once)","1934","Westover Hills","2,067","0.15","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509852","8716-50-1165","CLOSD","7317 Hardtack RD","23116","Hanover","Single Family Residence","05/09/2025","$449,999","$447,000","9","Resale (occupied at least once)","2014","The Bluffs At Bell Creek","2,384","0.17","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508071","713-67-19-95-500-000","CLOSD","6945 Leire LN","23832","Chesterfield","Townhouse","05/09/2025","$429,000","$429,000","15","Resale (occupied at least once)","2022","Cosby Village Townhomes","2,416","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504987","811-716-3213","CLOSD","4607 Eastover AVE","23231","Henrico","Single Family Residence","05/09/2025","$219,949","$230,000","49","Resale (occupied at least once)","1948","Gilbert Gardens","846","0.20","2","1.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2510663","805-716-7896","CLOSD","4428 Kings Bishop RD","23231","Henrico","Single Family Residence","05/09/2025","$198,000","$206,000","2","Resale (occupied at least once)","1987","Kings Hill West","1,344","0.23","3","2.0","Other, Public Water","Sewer - Public","Private","Individuals"
"1","2511158","726-68-68-26-600-000","CLOSD","13817 Sterlings Bridge RD","23112","Chesterfield","Single Family Residence","05/09/2025","$270,000","$295,000","5","Resale (occupied at least once)","1979","Sterlings Bridge","2,032","0.33","4","2.1","Public Water","Sewer - Public","Cash","Estate"
"1","2509479","W000-1769-026","CLOSD","3710 Ellwood AVE","23221","Richmond City","Single Family Residence","05/09/2025","$439,900","$440,000","18","Resale (occupied at least once)","1962","Henry Place","1,104","0.10","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507825","830-689-5772","CLOSD","7880 Turner RD","23231","Henrico","Single Family Residence","05/09/2025","$375,000","$380,000","10","Resale (occupied at least once)","1955","None","1,184","6.65","2","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2507790","N000-1561-026","CLOSD","3507 Meadowbridge RD","23222","Richmond City","Single Family Residence","05/09/2025","$245,000","$245,000","16","Resale (occupied at least once)","1947","None","686","0.14","2","1.0","Public Water","Sewer - Public","Conventional","Other"
"1","2502639","33B7 3 2  10","CLOSD","5336 Villa Green CT","23140","New Kent","Single Family Residence","05/09/2025","$459,000","$450,000","25","Resale (occupied at least once)","2020","Brickshire","2,248","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431663","760690530700000","CLOSD","7907 Lyndale DR","23235","Chesterfield","Single Family Residence","05/09/2025","$414,950","$414,950","106","New (never occupied)","2024","Wyntrebrooke","1,575","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2422242","734-752-7423","CLOSD","12601 Eagle Ridge RD","23233","Henrico","Single Family Residence","05/09/2025","$380,000","$380,000","0","Resale (occupied at least once)","1989","Bennington Ridge","2,289","","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2431378","33B8 1A1  18","CLOSD","11351 Brickshire LN","23140","New Kent","Single Family Residence","05/09/2025","$845,000","$845,000","37","Resale (occupied at least once)","2006","Brickshire","4,794","0.69","5","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2503457","790-66-65-96-000-000","CLOSD","9708 Ransom Hills TER","23237","Chesterfield","Single Family Residence","05/09/2025","$349,950","$345,000","46","Resale (occupied at least once)","1998","Proctors Point","1,583","0.13","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2501587","S000-0861-044","CLOSD","1829 Joplin AVE","23224","Richmond City","Single Family Residence","05/09/2025","$303,795","$305,000","80","Resale (occupied at least once)","1940","None","1,148","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2503916","C001-0427-014","CLOSD","4101 Southampton RD","23235","Richmond City","Single Family Residence","05/09/2025","$549,900","$550,000","10","Resale (occupied at least once)","1965","Huguenot Manor","2,269","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2411947","8707-80-0857","CLOSD","8477 Chimney Rock DR","23116","Hanover","Single Family Residence","05/09/2025","$649,950","$642,000","267","New (never occupied)","2024","Stags Leap","2,226","0.15","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2503976","W000-1200-012","CLOSD","2706 Parkwood AVE","23220","Richmond City","Single Family Residence","05/09/2025","$525,000","$515,000","52","Resale (occupied at least once)","1925","None","1,385","0.04","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509218","783-61-22-20-500-000","CLOSD","21136 Baileys Grove DR","23803","Chesterfield","Single Family Residence","05/09/2025","$280,000","$280,000","3","Resale (occupied at least once)","2018","Baileys Grove","1,248","0.35","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508626","762-746-3686","CLOSD","1814 Westhill RD","23226","Henrico","Single Family Residence","05/09/2025","$290,000","$290,000","18","Resale (occupied at least once)","1952","Berkeley Park","","0.28","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506890","740-69-74-00-400-000","CLOSD","11737 Explorer TER","23114","Chesterfield","Single Family Residence","05/09/2025","$475,000","$498,000","3","Resale (occupied at least once)","2002","St James Woods","2,146","0.47","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501191","7799-11-3427","CLOSD","12101 Hermon Farms LN","23005","Hanover","Single Family Residence","05/09/2025","$1,399,950","$1,300,000","68","Resale (occupied at least once)","2009","Mount Hermon Farms","7,191","1.29","5","4.1","Well","Septic - Engineered","Conventional","Individuals"
"1","2504658","8728-11-5514","CLOSD","6407 Glebe Hill RD","23116","Hanover","Single Family Residence","05/09/2025","$859,900","$860,000","4","Resale (occupied at least once)","2014","Glebe Hill","3,499","1.71","5","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2429388","788649321800000","CLOSD","13000 Silver Crest RD","23831","Chesterfield","Single Family Residence","05/09/2025","$419,000","$409,000","124","Resale (occupied at least once)","1973","Lora Lynn Heights","2,596","0.52","4","3.1","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2508246","E000-0001-021","CLOSD","1101 Haxall PT Unit#U210","23219","Richmond City","Condominium","05/09/2025","$275,000","$260,000","9","Resale (occupied at least once)","2005","Riverside On The James","773","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507851","721-69-33-77-100-000","CLOSD","1760 Rose Mill CIR","23112","Chesterfield","Townhouse","05/09/2025","$354,900","$366,500","5","Resale (occupied at least once)","2003","The Villas @ Watermill Ph 1","1,608","0.10","3","2.1","Public Water","Sewer - Public","Cash","Estate"
"1","2507679","733-68-24-06-300-000","CLOSD","4113 Mill Manor DR","23112","Chesterfield","Single Family Residence","05/09/2025","$499,950","$500,000","6","Resale (occupied at least once)","2002","Old Hundred Mill","3,022","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506554","771-763-8307","CLOSD","10120 Molly LN","23060","Henrico","Single Family Residence","05/09/2025","$340,000","$350,000","2","Resale (occupied at least once)","1990","Maurice Walk","1,212","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506696","781-756-5960.041","CLOSD","1508 Americana DR","23228","Henrico","Condominium","05/09/2025","$274,990","$260,000","2","Resale (occupied at least once)","1975","Stonewall Manor Condominiums","1,215","35.71","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2508466","724-69-69-92-600-000","CLOSD","14100 Millpointe RD","23114","Chesterfield","Townhouse","05/09/2025","$499,950","$499,950","6","Resale (occupied at least once)","2022","Centerpointe Townes","2,680","0.09","3","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511130","799-737-6315","CLOSD","3900 Fenwick ST","23222","Henrico","Single Family Residence","05/09/2025","$140,000","$145,000","5","Resale (occupied at least once)","1956","Lynn Grove","972","0.20","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2510866","828-715-9565","CLOSD","262 E Williamsburg RD","23150","Henrico","Single Family Residence","05/09/2025","$169,950","$175,000","2","Resale (occupied at least once)","1947","Sandston","1,356","0.26","3","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2510076","729-71-10-23-800-000","CLOSD","13702 Danbury DR","23113","Chesterfield","Single Family Residence","05/09/2025","$220,000","$250,000","4","Resale (occupied at least once)","1990","Danhurst Woods","1,252","0.16","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2509510","747-68-09-05-500-000","CLOSD","10415 Tamworth RD","23832","Chesterfield","Single Family Residence","05/09/2025","$330,000","$335,000","3","Resale (occupied at least once)","1987","Great Oaks","1,676","0.62","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509355","781-745-6129","CLOSD","2105 Clarke ST","23228","Henrico","Single Family Residence","05/09/2025","$200,000","$239,500","4","Resale (occupied at least once)","1941","Bryan Park Village","870","0.14","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2509142","S0002484013","CLOSD","4315 Stonewall AVE","23225","Richmond City","Single Family Residence","05/09/2025","$550,000","$660,000","5","Resale (occupied at least once)","1925","Forest Hill Park","","","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2509111","783-746-8998","CLOSD","5510 Wenrich DR","23227","Henrico","Townhouse","05/09/2025","$365,000","$365,000","0","Resale (occupied at least once)","2022","Lakeside Landing","1,704","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508848","782-769-2567.043","CLOSD","1528 Patriot CIR","23059","Henrico","Condominium","05/09/2025","$329,950","$331,000","3","Resale (occupied at least once)","1998","The Villas At Virginia Center","1,594","10.20","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508726","727-70-67-43-600-000","CLOSD","14031 S Carriage LN","23114","Chesterfield","Single Family Residence","05/09/2025","$415,000","$415,000","2","Resale (occupied at least once)","1966","Carriage Hill","1,724","1.04","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2508711","719-69-00-98-900-000","CLOSD","3237 Canford LOOP","23112","Chesterfield","Single Family Residence","05/09/2025","$800,000","$790,000","6","Resale (occupied at least once)","2015","Rountrey","4,070","0.23","6","5.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508634","730-66-68-13-100-000","CLOSD","8207 Preakness CT","23112","Chesterfield","Single Family Residence","05/09/2025","$389,995","$405,000","5","Resale (occupied at least once)","1994","Triple Crown","1,971","0.31","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2508593","777-753-0711","CLOSD","2424 Swartwout AVE","23228","Henrico","Single Family Residence","05/09/2025","$275,000","$320,000","5","Resale (occupied at least once)","1949","Woodland Hills","975","0.22","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508268","806-704-3145","CLOSD","6409 Oakland Chase PL","23231","Henrico","Single Family Residence","05/09/2025","$360,000","$370,000","6","Resale (occupied at least once)","2005","Oakleys Chase","2,535","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508188","781-756-5960.244","CLOSD","1506 Sharpsburg CT","23228","Henrico","Townhouse","05/09/2025","$229,950","$235,000","3","Resale (occupied at least once)","1977","Stonewall Manor","1,017","0.00","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507753","8714-93-0955","CLOSD","7152 Sydnor LN","23111","Hanover","Single Family Residence","05/09/2025","$565,000","$585,000","3","Resale (occupied at least once)","2005","Oakley Hill","2,497","0.77","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507674","7821-66-5608","CLOSD","16301 Mountain RD","23192","Hanover","Single Family Residence","05/09/2025","$550,000","$550,000","5","Resale (occupied at least once)","2020","None","","5.84","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
