"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2208007","E000-0386-046","CLOSD","2511 East Broad Street #UnitU4, Richmond City VA 23223","23223","Richmond City","Condominium","04/15/2022","$299,999","$358,000","6","Resale (occupied at least once)","1850","Belfry Condominiums","1,040","0.02","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2207863","737-745-4923","CLOSD","11414 Homestead Lane, Henrico VA 23238","23238","Henrico","Single Family Residence","04/15/2022","$249,950","$265,000","4","Resale (occupied at least once)","1969","Tuckahoe Village","1,825","0.29","4","1.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2207119","8046926718","CLOSD","7547 Media Park Road, Henrico VA 23231","23231","Henrico","Single Family Residence","04/15/2022","$215,000","$215,000","3","Resale (occupied at least once)","1965","Media Park","1,568","","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2207038","748-744-1755","CLOSD","1301 Barnard Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","04/15/2022","$310,000","$348,000","0","Resale (occupied at least once)","1957","Farmington","1,688","0.27","4","2.0","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2207026","729-70-25-88-800-000","CLOSD","13624 Grove Pond Drive, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","04/15/2022","$500,000","$603,000","6","Resale (occupied at least once)","2001","The Grove","3,428","0.30","5","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2206934","749-746-9339","CLOSD","5 Ashinghurst Road, Henrico VA 23238","23238","Henrico","Townhouse","04/15/2022","$240,000","$260,000","4","Resale (occupied at least once)","1974","Pemberton Townhouse","1,178","0.04","2","1.2","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2206824","C005-0479-004","CLOSD","5609 Westower Drive, Richmond City VA 23225","23225","Richmond City","Single Family Residence","04/15/2022","$245,000","$300,000","7","Resale (occupied at least once)","1985","Pineneedles","899","0.23","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206750","824-66-05-23-600-000","CLOSD","1831 Mainsail Lane, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","04/15/2022","$465,000","$465,000","3","Resale (occupied at least once)","2021","Twin Rivers","2,034","0.17","3","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2206723","W000-1628-005","CLOSD","3421 Cutshaw Avenue, Richmond City VA 23230","23230","Richmond City","Single Family Residence","04/15/2022","$365,000","$438,750","6","Resale (occupied at least once)","1929","None","1,196","0.06","2","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2206718","15-106","CLOSD","9141 Lott Cary Road, Charles City County VA 23140","23140","Charles City County","Single Family Residence","04/15/2022","$280,000","$310,000","5","Resale (occupied at least once)","2015","None","1,800","3.63","3","2.0","Well","Septic - Engineered","FHA New","Estate"
"1","2206671","765-69-37-27-500-000","CLOSD","6902 Able Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/15/2022","$215,000","$260,000","4","Resale (occupied at least once)","1979","Holly Ridge","1,588","0.19","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2206608","768-69-34-13-700-000","CLOSD","6546 Sexton Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/15/2022","$229,950","$261,000","4","Resale (occupied at least once)","1983","Stevens Hollow","2,040","0.20","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2206604","779-68-52-39-200-000","CLOSD","5618 Benika Drive, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","04/15/2022","$202,000","$210,000","3","Resale (occupied at least once)","1950","North Chesterwood","720","0.25","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2206603","734-749-2603","CLOSD","1917 Airy Circle, Henrico VA 23238","23238","Henrico","Townhouse","04/15/2022","$215,000","$230,000","4","Resale (occupied at least once)","1984","Knollingwood","1,172","0.04","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206602","723-70-41-73-400-014","CLOSD","1111 Briars Court #Unit402, Chesterfield VA 23114","23114","Chesterfield","Condominium","04/15/2022","$319,900","$350,000","2","Resale (occupied at least once)","2018","Westwood Village At Charter Colony","1,718","0.25","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2206507","019C-3-22","CLOSD","3001 Elioch Manor Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","04/15/2022","$595,000","$636,500","3","Resale (occupied at least once)","2002","Elioch Trace","2,674","2.09","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2206440","N000-1549-037","CLOSD","3317 Jeter Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","04/15/2022","$199,000","$210,000","5","Resale (occupied at least once)","1951","Brookland Terrace","1,008","0.12","4","2.0","Public Water","Sewer - Public","Private","Individuals"
"1","2206420","S000-0801-007","CLOSD","304 West 26th Street, Richmond City VA 23225","23225","Richmond City","Single Family Residence","04/15/2022","$412,500","$420,000","5","New (never occupied)","2022","Woodland Heights","1,808","0.07","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2206416","776-756-2816","CLOSD","2305 Lydell Drive, Henrico VA 23228","23228","Henrico","Single Family Residence","04/15/2022","$314,950","$442,000","8","Resale (occupied at least once)","1973","Rocky Branch Farm","2,059","0.33","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2206404","S004-3278-050","CLOSD","122 East Roanoke Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","04/15/2022","$260,000","$268,000","7","Resale (occupied at least once)","1944","Woodside Court","1,350","0.16","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206398","780-66-35-44-900-000","CLOSD","5301 Agincourt Circle, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","04/15/2022","$219,950","$235,000","3","Resale (occupied at least once)","1980","Woodbine","1,150","0.26","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206312","N017-0473-011","CLOSD","3811 Hill Monument Parkway, Richmond City VA 23227","23227","Richmond City","Single Family Residence","04/15/2022","$300,000","$330,123","5","Resale (occupied at least once)","1951","Rosedale","2,070","0.27","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206265","N000-0619-081","CLOSD","1264 West Moore Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","04/15/2022","$175,000","$210,000","2","Resale (occupied at least once)","1962","Hartshorn Townhouse","932","0.08","3","1.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2206254","860-697-0913","CLOSD","4932 Dis Way, Henrico VA 23150","23150","Henrico","Single Family Residence","04/15/2022","$529,950","$560,000","3","Resale (occupied at least once)","2010","None","4,380","4.39","3","4.1","Well","Septic - Engineered","Conventional","Individuals"
"1","2206199","739-70-21-52-900-000","CLOSD","11751 Bondurant Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","04/15/2022","$525,000","$535,650","5","Resale (occupied at least once)","1984","Stonehenge","3,394","0.59","5","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2206161","755-70-35-84-600-000","CLOSD","8912 Scottingham Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","04/15/2022","$295,000","$331,000","33","Resale (occupied at least once)","1985","Whitestone","1,508","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206099","761-70-41-58-700-000","CLOSD","7843 Provincetown Drive, Chesterfield VA 23235","23235","Chesterfield","Townhouse","04/15/2022","$167,500","$171,000","4","Resale (occupied at least once)","1975","Providence Green","1,200","0.04","2","1.1","Public Water","Sewer - Public","Cash","Individuals, Other"
"1","2206020","17-1-0-8-0","CLOSD","5566 Old Columbia Road, Goochland VA 23063","23063","Goochland","Single Family Residence","04/15/2022","$225,000","$238,500","8","Resale (occupied at least once)","1998","None","1,296","2.84","4","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2206000","S000-0082-026","CLOSD","1027 Decatur Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","04/15/2022","$279,950","$307,000","3","Resale (occupied at least once)","1915","Manchester","1,790","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205986","026B-2-21","CLOSD","4333 Steger Creek Cr., Powhatan VA 23139","23139","Powhatan","Single Family Residence","04/15/2022","$450,000","$460,000","5","Resale (occupied at least once)","2003","Pocahontas Woods","2,660","4.44","4","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2205979","8714-96-4086","CLOSD","7032 Sunnyhill Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","04/15/2022","$349,950","$391,000","5","Resale (occupied at least once)","1973","Aspen Hill Farms","1,712","0.47","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205972","730-68-51-49-600-000","CLOSD","13610 Quail Hollow Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/15/2022","$299,000","$370,000","4","Resale (occupied at least once)","1989","Brandermill","1,590","0.27","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2205947","041A-1C-1","CLOSD","2157 Urbine Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","04/15/2022","$294,950","$315,000","7","Resale (occupied at least once)","1992","None","1,144","1.24","3","2.0","Well","Septic - Conventional","Conventional","Estate"
"1","2205858","733-69-59-75-700-000","CLOSD","12611 West Wood Sage, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","04/15/2022","$190,000","$215,800","4","Resale (occupied at least once)","1985","Sachems Head","1,054","0.12","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2205856","780-747-9377","CLOSD","2109 Maplewood Road, Henrico VA 23228","23228","Henrico","Single Family Residence","04/15/2022","$199,000","$256,000","6","Resale (occupied at least once)","1937","Lakeside","1,176","0.19","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205815","11-1-0-24-A","CLOSD","3506 Hadensville Fife Road, Goochland VA 23063","23063","Goochland","Single Family Residence","04/15/2022","$419,000","$460,000","2","Resale (occupied at least once)","1998","None","1,320","25.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2205750","807-715-6319","CLOSD","2523 Farrand Street, Henrico VA 23231","23231","Henrico","Single Family Residence","04/15/2022","$299,000","$300,000","3","Resale (occupied at least once)","1959","Shurm Heights","1,653","0.42","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2205661","771-765-7656","CLOSD","10420 Jordan Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","04/15/2022","$350,000","$425,000","5","Resale (occupied at least once)","2014","Glen Allen Heights","1,901","0.52","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2205644","802-730-7230","CLOSD","2101 Watts Lane, Henrico VA 23223","23223","Henrico","Single Family Residence","04/15/2022","$185,000","$199,100","7","Resale (occupied at least once)","1951","Montezuma Gardens","720","0.28","2","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2205590","W019-0246-016","CLOSD","4617 Kensington Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","04/15/2022","$494,950","$560,000","4","Resale (occupied at least once)","1946","Colonial Place","1,640","0.16","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2205522","735-66-85-72-100-000","CLOSD","9519 Buffalo Springs Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/15/2022","$449,950","$461,000","3","Resale (occupied at least once)","2020","Bayhill Pointe","2,680","0.56","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205483","8706-03-1426","CLOSD","8043 Rutland Village Drive, Hanover VA 23116","23116","Hanover","Townhouse","04/15/2022","$325,000","$342,000","1","Resale (occupied at least once)","2017","Rutland","2,074","0.04","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205440","771-68-46-03-200-000","CLOSD","5507 Bison Ford Drive, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","04/15/2022","$305,000","$317,500","3","Resale (occupied at least once)","2019","Jessup Meadows","1,406","0.21","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2205357","8705-59-9712","CLOSD","8486 Dell Ray Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","04/15/2022","$269,000","$326,000","4","Resale (occupied at least once)","1958","Sharon Park","1,392","0.57","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2205316","738-751-6954","CLOSD","12417 Oakhampton Terrace, Henrico VA 23233","23233","Henrico","Single Family Residence","04/15/2022","$315,000","$335,000","13","Resale (occupied at least once)","1994","Edenberry","1,312","0.40","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205297","S000-3054-008","CLOSD","1106 West 42nd Street, Richmond City VA 23225","23225","Richmond City","Single Family Residence","04/15/2022","$425,000","$480,000","0","Resale (occupied at least once)","1952","Forest Hill Park Terrace","1,991","0.19","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2205291","725-65-92-85-800-000","CLOSD","9407 Orchid Terrace, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/15/2022","$375,000","$406,000","8","Resale (occupied at least once)","2003","The Woods At Summerford","2,137","0.28","4","2.1","Public Water","None","Conventional","Individuals"
"1","2205127","N000-0080-031","CLOSD","615 St James Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","04/15/2022","$329,000","$395,000","4","Resale (occupied at least once)","1900","None","1,598","0.04","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205115","745-758-3300","CLOSD","11224 Ensley Court, Henrico VA 23233","23233","Henrico","Single Family Residence","04/15/2022","$675,000","$787,500","6","Resale (occupied at least once)","1989","Church Run","4,301","0.31","6","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205082","775-759-9677","CLOSD","1907 Leslie Lane, Henrico VA 23228","23228","Henrico","Single Family Residence","04/15/2022","$249,000","$311,000","6","Resale (occupied at least once)","1994","Hungary Meadows","1,528","0.36","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2205014","737-744-6714","CLOSD","1402 Claxton Road, Henrico VA 23238","23238","Henrico","Single Family Residence","04/15/2022","$339,950","$380,000","5","Resale (occupied at least once)","1965","Tuckahoe Village","2,351","0.35","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205007","W000-1070-063","CLOSD","503 South Davis Avenue #UnitU4, Richmond City VA 23220","23220","Richmond City","Condominium","04/15/2022","$215,000","$244,000","2","Resale (occupied at least once)","1923","Fountain Lake Condominiums","704","0.02","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204936","794-64-16-33-900-000","CLOSD","3185 Poplar View Place, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","04/15/2022","$335,950","$350,000","5","Resale (occupied at least once)","2002","Ashley Forest","2,457","0.38","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2204928","825-723-2899","CLOSD","132 North Oak Avenue, Henrico VA 23075","23075","Henrico","Single Family Residence","04/15/2022","$195,000","$198,000","5","Resale (occupied at least once)","1937","Highland Springs","845","0.14","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204888","735-751-3180","CLOSD","2301 Horsley Drive, Henrico VA 23233","23233","Henrico","Single Family Residence","04/15/2022","$349,000","$390,000","8","Resale (occupied at least once)","1992","Bennington Ridge East","1,590","0.31","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204773","770-752-7994","CLOSD","3101 Lupine Road, Henrico VA 23228","23228","Henrico","Single Family Residence","04/15/2022","$300,000","$350,000","7","Resale (occupied at least once)","1988","Hermitage Farms","1,462","0.23","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2204755","S000-0194-008","CLOSD","1602 Decatur Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","04/15/2022","$276,000","$285,000","6","Resale (occupied at least once)","1916","Blackwell","1,491","0.04","2","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2204681","726-65-83-90-200-000","CLOSD","10813 Tealby Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/15/2022","$499,950","$502,500","7","Resale (occupied at least once)","2005","Collington","3,152","0.31","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204656","739-740-9605","CLOSD","5 Runswick Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","04/15/2022","$750,000","$853,000","7","Resale (occupied at least once)","1986","Foxchapel","4,408","1.39","5","4.2","Public Water","Sewer - Public","Cash","Estate"
"1","2204568","720-69-14-87-300-000","CLOSD","2118 Tomahawk Ridge Place, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/15/2022","$539,000","$575,000","2","Resale (occupied at least once)","2007","Watermill","3,696","0.32","5","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2204543","754-71-38-61-500-000","CLOSD","8847 Trevillian Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","04/15/2022","$389,000","$420,000","22","Resale (occupied at least once)","1960","Sunset Hills","2,195","","4","1.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2204370","731-72-05-36-800-000","CLOSD","13200 Drakewood Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","04/15/2022","$449,000","$532,500","6","Resale (occupied at least once)","1990","Powderham","2,504","1.05","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204335","718-67-27-34-500-000","CLOSD","6752 Manor Gate Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/15/2022","$300,000","$380,000","6","Resale (occupied at least once)","1994","Woodlake","1,693","0.20","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204305","730-759-6977","CLOSD","3801 Hackamore Lane, Henrico VA 23233","23233","Henrico","Single Family Residence","04/15/2022","$800,000","$800,000","8","Resale (occupied at least once)","1999","Foxhall","3,915","0.35","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204278","745-71-43-88-600-000","CLOSD","2091 Woodmont Drive, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","04/15/2022","$269,500","$285,000","6","Resale (occupied at least once)","1964","Greenfield","1,546","0.28","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2204242","7708-95-6870","CLOSD","18031 Dogwood Trail Road, Hanover VA 23146","23146","Hanover","Single Family Residence","04/15/2022","$650,000","$655,000","0","Resale (occupied at least once)","1964","None","1,300","50.13","3","2.1","Well","Septic - Conventional","Cash","Individuals, Other"
"1","2204192","749-70-57-64-300-000","CLOSD","216 Redmead Lane, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","04/15/2022","$319,000","$355,000","4","Resale (occupied at least once)","1972","Shenandoah","2,326","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204113","730-766-3642.163","CLOSD","4352 Bon Secours Parkway #UnitA, Henrico VA 23233","23233","Henrico","Condominium","04/15/2022","$365,000","$411,000","5","Resale (occupied at least once)","2019","Saunders Station At Broad Hill Centre","1,570","12.55","2","2.1","Public Water","None","Conventional","Individuals"
"1","2204039","754-70-89-48-500-000","CLOSD","708 Forkland Drive, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","04/15/2022","$349,950","$411,000","6","Resale (occupied at least once)","1965","Brighton Green","2,095","0.37","3","3.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2203983","727-67-03-26-900-000","CLOSD","7111 Branched Antler Circle, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/15/2022","$310,000","$345,000","5","Resale (occupied at least once)","1989","Deer Run","1,658","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2203954","739-67-75-24-600-000","CLOSD","4720 White Manor Lane, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/15/2022","$235,000","$235,000","16","Resale (occupied at least once)","1984","Glen Tara","1,632","0.23","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2203941","822-721-8141","CLOSD","405 S Oak Avenue, Henrico VA 23075","23075","Henrico","Single Family Residence","04/15/2022","$259,950","$264,000","4","Resale (occupied at least once)","1957","Scottie Farms","1,520","","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2203848","E000-0730-022","CLOSD","411 North 31st Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","04/15/2022","$399,900","$460,000","6","Resale (occupied at least once)","1900","Chimborazo","1,754","0.06","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2203620","778-66-56-32-000-000","CLOSD","5505 Nordic Lane, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","04/15/2022","$299,900","$297,000","16","Resale (occupied at least once)","1977","Salem Woods","1,764","0.24","5","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2203552","821-64-77-50-000-000","CLOSD","14100 Bolling Avenue, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","04/15/2022","$229,950","$230,000","12","Resale (occupied at least once)","1966","Morrisdale","1,350","0.27","3","1.1","Public Water","Sewer - Public","USDA","Individuals"
"1","2203431","792-63-94-68-900-000","CLOSD","4118 Tosh Lane, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","04/15/2022","$424,900","$425,000","0","New (never occupied)","2022","Greenbriar Woods","2,136","0.28","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
