"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2129430","830-716-7974","CLOSD","308 Defense Avenue, Henrico VA 23150","23150","Henrico","Single Family Residence","12/17/2021","$225,000","$220,000","49","Resale (occupied at least once)","1944","Woodlawn Terrace","1,952","0.32","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2128594","C001-0918-014","CLOSD","10133 Garfield Road, Richmond City VA 23235","23235","Richmond City","Single Family Residence","12/17/2021","$325,000","$340,000","7","Resale (occupied at least once)","1966","Twin Valley Farms","2,651","0.60","4","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2037329","711-66-11-04-100-000","CLOSD","16000 Clawton Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","12/17/2021","$490,920","$547,160","10","New (never occupied)","2021","Harpers Mill","3,009","","5","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2133694","C005-0350-006","CLOSD","1625 Bilder Court, Richmond City VA 23225","23225","Richmond City","Single Family Residence","12/17/2021","$385,000","$385,000","8","Resale (occupied at least once)","2020","Westlake","1,840","0.17","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133121","824-64-44-47-500-000","CLOSD","14520 Rivermont Road, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","12/17/2021","$270,000","$275,000","8","Resale (occupied at least once)","1959","Rivermont Ridge","1,696","0.48","3","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2131357","684-67-34-99-100-000","CLOSD","6500 Clayville Lane, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","12/17/2021","$465,000","$470,000","26","Resale (occupied at least once)","2008","None","2,347","20.00","4","2.1","Well","Septic - Alternative","Conventional","Individuals"
"1","2118774","N000-1159-004","CLOSD","3318 Carolina Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","12/17/2021","$324,900","$325,000","151","Resale (occupied at least once)","1927","Highland Park","1,544","0.11","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133603","797-64-36-27-500-000","CLOSD","14501 Eagle Rock Avenue, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","12/17/2021","$279,000","$279,000","14","Resale (occupied at least once)","1988","Mistwood Forest","1,687","0.28","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2112897","N0001271007","CLOSD","3611 Enslow Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","12/17/2021","$250,000","$252,000","25","Resale (occupied at least once)","2014","Highland Park","1,440","","3","2.1","Public Water","Sewer - Public","FHA New","Other"
"1","2133802","E000-1575-010","CLOSD","4736 Erin Crescent Street, Richmond City VA 23231","23231","Richmond City","Single Family Residence","12/17/2021","$285,000","$295,000","4","Resale (occupied at least once)","2012","Fulton Villages","1,683","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133489","8747-04-3427","CLOSD","4806 Queen Carolyn Lane, Hanover VA 23116","23116","Hanover","Single Family Residence","12/17/2021","$699,900","$686,000","13","Resale (occupied at least once)","2011","Scots Landing","4,067","1.08","4","3.1","Well","Septic - Conventional","VA New","Individuals"
"1","2131816","785-763-6674","CLOSD","9683 Telegraph Road, Henrico VA 23060","23060","Henrico","Single Family Residence","12/17/2021","$297,000","$309,000","0","Resale (occupied at least once)","1998","Stonefield","1,650","0.33","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2135355","744-67-71-48-500-000","CLOSD","10200 West Alberta Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","12/17/2021","$279,500","$290,000","2","Resale (occupied at least once)","1950","Sunnybrook","1,995","0.43","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2135143","787-770-9964","CLOSD","924 Wellston Court, Henrico VA 23059","23059","Henrico","Townhouse","12/17/2021","$283,000","$301,000","2","Resale (occupied at least once)","2006","Villages At The Crossings","2,784","0.07","3","3.1","Public Water","None","FHA New","Individuals"
"1","2135120","7870-51-5925","CLOSD","218 Thompson Street, Hanover VA 23005","23005","Hanover","Single Family Residence","12/17/2021","$296,500","$320,000","7","Resale (occupied at least once)","1925","None","1,946","0.28","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2134864","747-68-02-58-900-000","CLOSD","10519 Tokay Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","12/17/2021","$235,000","$250,000","2","Resale (occupied at least once)","1984","Twin Oaks West","1,358","0.30","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134841","744-760-1222","CLOSD","3910 Pumpkin Seed Lane, Henrico VA 23060","23060","Henrico","Townhouse","12/17/2021","$425,000","$425,000","3","Resale (occupied at least once)","2011","West Broad Village","2,220","0.02","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2134837","797-63-63-28-300-000","CLOSD","3200 Sylvania Court, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","12/17/2021","$160,000","$170,000","3","Resale (occupied at least once)","1988","Millcreek","1,164","","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2134797","768-69-29-42-100-000","CLOSD","3818 Beechtree Court, Chesterfield VA 23234","23234","Chesterfield","Townhouse","12/17/2021","$175,000","$183,000","3","Resale (occupied at least once)","1981","Belfair Townhouses","1,280","","3","1.1","Public Water","None","Conventional","Individuals"
"1","2134709","746-71-36-99-400-000","CLOSD","2100 Old Indian Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","12/17/2021","$219,900","$240,000","5","Resale (occupied at least once)","1977","Settlers Landing","1,872","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134699","782-68-08-99-500-000","CLOSD","6706 Philbrook Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","12/17/2021","$245,000","$261,000","4","Resale (occupied at least once)","1974","Ravensdale","1,700","0.23","3","1.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2134692","W000-1599-022","CLOSD","106 North Crenshaw Avenue, Richmond City VA 23221","23221","Richmond City","Single Family Residence","12/17/2021","$333,000","$400,000","5","Resale (occupied at least once)","1923","None","1,344","0.04","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134682","028D-1E-11","CLOSD","2700 Birdsong Lane, Powhatan VA 23139","23139","Powhatan","Single Family Residence","12/17/2021","$309,000","$315,000","3","Resale (occupied at least once)","1989","Spencerwood West","1,888","1.25","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2134648","713-66-57-12-900-000","CLOSD","8219 Longlands Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","12/17/2021","$545,000","$550,000","3","Resale (occupied at least once)","2012","Harpers Mill","3,490","0.28","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134602","752-753-8816","CLOSD","9505 Wyndhurst Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","12/17/2021","$325,000","$367,000","7","Resale (occupied at least once)","1963","Westbriar","1,686","0.31","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2134590","N000-1172-012","CLOSD","3500 1st Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","12/17/2021","$155,000","$170,000","7","Resale (occupied at least once)","1924","Highland Park","1,550","0.11","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2134557","759-69-78-50-500-000","CLOSD","8209 Capelwood Drive, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","12/17/2021","$315,000","$331,000","3","Resale (occupied at least once)","1973","Surreywood","2,514","0.48","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134528","749-71-31-35-800-000","CLOSD","10343 Crumpets Lane, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","12/17/2021","$289,950","$310,000","3","Resale (occupied at least once)","1978","Settlers Landing","1,688","0.47","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134463","W000-0513-039","CLOSD","1403 Claiborne Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","12/17/2021","$222,500","$222,500","2","Resale (occupied at least once)","1981","Bethany Place","1,484","0.16","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2134458","805-736-2824","CLOSD","2805 Darton Drive, Henrico VA 23223","23223","Henrico","Single Family Residence","12/17/2021","$275,000","$275,000","0","Resale (occupied at least once)","1988","Maplewood Farms","1,354","0.24","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134437","761-70-52-10-600-000","CLOSD","7805 Provincetown Drive, Chesterfield VA 23235","23235","Chesterfield","Townhouse","12/17/2021","$175,900","$178,000","5","Resale (occupied at least once)","1975","Providence Green","1,400","0.04","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2134331","8735-05-2114","CLOSD","5491 Muzzle Court, Hanover VA 23111","23111","Hanover","Single Family Residence","12/17/2021","$237,500","$237,500","3","Resale (occupied at least once)","1993","Battlefield Green","1,330","0.16","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134304","795-65-80-88-000-000","CLOSD","11717 Cliff Lawn Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","12/17/2021","$359,000","$359,000","6","Resale (occupied at least once)","1962","Clifflawn","2,338","0.63","4","2.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2134274","770-68-98-67-100-000","CLOSD","5908 Stanbrook Drive, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","12/17/2021","$219,000","$230,000","2","Resale (occupied at least once)","1958","Belmont Acres","1,378","0.44","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134240","775-751-5383","CLOSD","7909 Sycamore Lane, Henrico VA 23228","23228","Henrico","Single Family Residence","12/17/2021","$225,000","$225,000","6","Resale (occupied at least once)","1955","Hermitage Place","1,149","0.25","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134195","772-68-97-88-000-000","CLOSD","5503 Sherman Terrace, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","12/17/2021","$194,950","$210,000","5","Resale (occupied at least once)","1978","Whale Rock","1,224","0.32","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134160","732-68-47-58-300-000","CLOSD","3713 Mill Walk Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","12/17/2021","$374,999","$415,000","5","Resale (occupied at least once)","2003","Old Hundred Mill","2,148","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134058","744-773-7374","CLOSD","1420 New Haven Court, Henrico VA 23059","23059","Henrico","Townhouse","12/17/2021","$369,000","$376,000","6","Resale (occupied at least once)","2004","Hickory Grove","1,908","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2134024","828-723-4534","CLOSD","248 Hodder Lane, Henrico VA 23075","23075","Henrico","Single Family Residence","12/17/2021","$269,900","$270,000","5","Resale (occupied at least once)","1975","Fair Oaks Terrace","1,544","0.25","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2133978","758-71-78-77-400-000","CLOSD","8111 Bendemeer Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","12/17/2021","$279,000","$320,000","5","Resale (occupied at least once)","1976","Stratford Hills","1,490","0.45","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133961","799-63-55-05-400-000","CLOSD","16101 Tipton Court, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","12/17/2021","$217,000","$225,000","5","Resale (occupied at least once)","1991","Wendover Hills","1,320","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133874","779-750-6441","CLOSD","2205 Lafayette Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","12/17/2021","$349,900","$349,900","4","Resale (occupied at least once)","2014","None","1,732","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133857","793-752-4306","CLOSD","7927 Tamarind Place, Henrico VA 23227","23227","Henrico","Single Family Residence","12/17/2021","$235,000","$267,000","8","Resale (occupied at least once)","1978","Three Fountains North","1,634","0.39","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133827","779-745-1677","CLOSD","2607 Greenway Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","12/17/2021","$265,000","$257,500","9","Resale (occupied at least once)","1940","Hermitage Park","1,248","0.18","3","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2133789","7796-98-3021","CLOSD","8896 Ringview Drive, Hanover VA 23116","23116","Hanover","Townhouse","12/17/2021","$300,000","$310,000","0","Resale (occupied at least once)","2016","Cool Spring West","1,562","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133733","7870-53-8732","CLOSD","315 North North Snead Street, Hanover VA 23005","23005","Hanover","Single Family Residence","12/17/2021","$219,950","$219,950","14","Resale (occupied at least once)","1990","Acorn Hills","1,056","0.49","3","1.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2133679","831-714-6841","CLOSD","208 Taylor Farm Lane, Henrico VA 23150","23150","Henrico","Single Family Residence","12/17/2021","$299,950","$321,000","6","Resale (occupied at least once)","2013","Anderson Mill","1,952","0.32","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2133663","759-763-6474","CLOSD","4807 Croft Court, Henrico VA 23060","23060","Henrico","Single Family Residence","12/17/2021","$335,000","$350,000","11","Resale (occupied at least once)","1984","Dunncroft","1,796","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133625","E000-0964-002","CLOSD","1003 Chimborazo Boulevard, Richmond City VA 23223","23223","Richmond City","Single Family Residence","12/17/2021","$625,000","$600,000","10","Resale (occupied at least once)","1945","None","2,796","0.18","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2133582","770-737-7991","CLOSD","1202 Lake Avenue, Henrico VA 23226","23226","Henrico","Single Family Residence","12/17/2021","$574,999","$592,000","5","Resale (occupied at least once)","1938","Monumental Floral Gardens","1,912","0.21","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133577","724-67-05-53-600-017","CLOSD","7230 Norwood Pond Court, Chesterfield VA 23112","23112","Chesterfield","Condominium","12/17/2021","$325,000","$325,000","9","Resale (occupied at least once)","2004","Villas Of Norwood Pond","1,752","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133531","755-69-73-34-700-000","CLOSD","8707 Shadymist Drive, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","12/17/2021","$274,800","$276,000","14","Resale (occupied at least once)","1980","Providence Pines","1,596","0.36","3","1.2","Public Water","Sewer - Public","Cash","Corporate"
"1","2133464","746-753-1180","CLOSD","2413 Cedar Cone Drive, Henrico VA 23233","23233","Henrico","Single Family Residence","12/17/2021","$399,900","$470,000","1","Resale (occupied at least once)","1988","Cedar Chase","2,058","0.25","4","2.1","Public Water","None","Conventional","Corporate"
"1","2133430","754-765-9796","CLOSD","5006 Country Way Court, Henrico VA 23060","23060","Henrico","Single Family Residence","12/17/2021","$219,900","$225,000","1","Resale (occupied at least once)","1987","Country Meadows","1,188","0.22","3","2.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2133376","719-69-01-99-000-000","CLOSD","3242 Farcet Terrace, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","12/17/2021","$580,000","$580,000","1","Resale (occupied at least once)","2015","Rountrey","3,310","0.22","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2133308","776-744-6019","CLOSD","2920 Oakland Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","12/17/2021","$299,000","$287,000","12","Resale (occupied at least once)","1954","Parkdale","1,040","0.27","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2133259","W019-0155-012","CLOSD","4710 Bromley Lane, Richmond City VA 23226","23226","Richmond City","Single Family Residence","12/17/2021","$532,500","$550,000","5","Resale (occupied at least once)","1950","Colonial Place","1,840","0.15","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2133236","C001-0914-034","CLOSD","3440 Traylor Drive, Richmond City VA 23235","23235","Richmond City","Single Family Residence","12/17/2021","$525,000","$525,000","4","Resale (occupied at least once)","1965","Traylor Estates","3,245","0.66","4","3.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2133113","761-70-21-26-500-000","CLOSD","7819 Marthaven Drive, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","12/17/2021","$325,000","$325,000","8","Resale (occupied at least once)","1968","Butthaven","2,480","0.36","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2132960","733-70-37-63-200-000","CLOSD","501 Overcliff Court, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","12/17/2021","$340,000","$365,000","2","Resale (occupied at least once)","1983","Walton Park","1,840","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2132928","753-752-2484","CLOSD","9403 Wyndhurst Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","12/17/2021","$279,950","$289,950","5","Resale (occupied at least once)","1963","Westbriar","1,551","0.26","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2132891","7797-34-4232","CLOSD","9334 Guenevere Place, Hanover VA 23116","23116","Hanover","Single Family Residence","12/17/2021","$325,000","$325,000","6","Resale (occupied at least once)","1993","Atlee Ridge","1,928","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
