"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2011493","702668079500000","CLOSD","17605 Marymere Court, Chesterfield VA 23120","23120","Chesterfield","Townhouse","10/13/2020","$334,000","$334,000","141","New (never occupied)","2020","Magnolia Green","2,152","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2008086","737678688400000","CLOSD","4204 Lind Lane, Chesterfield VA 23112","23112","Chesterfield","Townhouse","10/13/2020","$260,400","$262,460","0","New (never occupied)","2020","Wescott","1,829","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2027285","8704-89-3320","CLOSD","7488 Quiet Caper Court, Hanover VA 23111","23111","Hanover","Single Family Residence","10/13/2020","$349,950","$349,950","6","Resale (occupied at least once)","2009","The Villas At Rose Hill","1,578","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027395","W000-1039-051","CLOSD","101 North Stafford Avenue #UnitU10, Richmond City VA 23220","23220","Richmond City","Condominium","10/13/2020","$269,000","$270,000","3","Resale (occupied at least once)","1914","None","1,140","0.03","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025030","790-65-32-87-200-000","CLOSD","12241 Percival Street, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","10/13/2020","$265,000","$258,000","6","Resale (occupied at least once)","1973","None","1,812","0.50","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2020938","742-70-00-66-000-000","CLOSD","523 Coralberry Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","10/13/2020","$280,000","$285,000","7","Resale (occupied at least once)","1984","Smoketree","2,048","0.21","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2026418","817-65-26-46-100-000","CLOSD","405 Sentinel Lane, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","10/13/2020","$250,000","$255,000","6","Resale (occupied at least once)","1977","Random Woods","1,752","0.35","4","2.0","Public Water","Septic - Alternative","FHA New","Individuals"
"1","2026173","C009-0604-006","CLOSD","4101 Norborne Road, Richmond City VA 23234","23234","Richmond City","Single Family Residence","10/13/2020","$150,000","$150,000","8","Resale (occupied at least once)","1963","Deerbourne","1,183","0.24","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2028361","744-751-1190","CLOSD","2319 Rocky Point, Henrico VA 23238","23238","Henrico","Townhouse","10/13/2020","$219,900","$232,500","6","Resale (occupied at least once)","1984","Stony Run","1,397","0.09","3","2.0","Public Water","Community - Sewer/Septic","Cash","Individuals"
"1","2027834","751-71-51-78-300-011","CLOSD","9721 Groundhog Drive #Unit9721, Chesterfield VA 23235","23235","Chesterfield","Condominium","10/13/2020","$159,500","$162,000","3","Resale (occupied at least once)","1983","North Creek Condominium","1,258","7.65","2","2.1","Public Water","Sewer - Public","Cash","Estate"
"1","2027690","W019-0246-028","CLOSD","4644 Stuart Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","10/13/2020","$489,900","$548,000","4","Resale (occupied at least once)","1940","Colonial Place Annex","1,911","0.16","5","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027413","7803-21-1086","CLOSD","16050 Gun Barrel Road, Hanover VA 23192","23192","Hanover","Single Family Residence","10/13/2020","$324,950","$330,000","5","Resale (occupied at least once)","1920","None","2,100","7.16","4","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2027397","W019-0292-013","CLOSD","110 Westmoreland Street, Richmond City VA 23226","23226","Richmond City","Single Family Residence","10/13/2020","$439,950","$452,000","4","Resale (occupied at least once)","1937","Wakefield Gardens","1,692","0.16","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027333","753-752-0384","CLOSD","9506 Fordson Road, Henrico VA 23229","23229","Henrico","Single Family Residence","10/13/2020","$259,950","$267,500","6","Resale (occupied at least once)","1964","Westbriar","1,891","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027278","717-66-72-48-900-000","CLOSD","7831 Falling Hill Terrace, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","10/13/2020","$289,950","$300,000","2","Resale (occupied at least once)","2002","Ashbrook","1,962","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027226","716-68-49-96-700-000","CLOSD","15207 Heron Pointe Way, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","10/13/2020","$799,000","$775,000","7","Resale (occupied at least once)","2008","Heron Pointe At Swift Creek","3,953","0.39","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2027178","745-62-68-64-400-000","CLOSD","11706 Corte Castle Road, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","10/13/2020","$239,950","$255,000","3","Resale (occupied at least once)","2002","Rivers Trace","1,400","1.08","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2027068","788-62-54-88-600-000","CLOSD","17721 Elko Road, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","10/13/2020","$449,900","$470,100","2","Resale (occupied at least once)","2014","Elko Farms","3,300","5.60","3","4.0","Well","Septic - Conventional","VA New","Individuals"
"1","2027007","E000-0965-009","CLOSD","902 North 35th Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","10/13/2020","$285,000","$310,000","4","Resale (occupied at least once)","1910","None","1,930","0.09","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2026895","728-71-33-17-600-000","CLOSD","2211 Castlebridge Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","10/13/2020","$424,900","$452,850","4","Resale (occupied at least once)","1979","Salisbury","2,580","0.92","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2026865","041D-4-46","CLOSD","2621 Setting Sun Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","10/13/2020","$324,900","$344,000","5","Resale (occupied at least once)","2001","Dorset Ridge","2,015","2.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2026822","S000-0459-008","CLOSD","2204 Edwards Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","10/13/2020","$140,000","$132,500","8","Resale (occupied at least once)","1921","Mason Park","1,684","0.11","4","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2026596","782-69-07-19-800-000","CLOSD","3724 Marquette Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","10/13/2020","$238,500","$250,000","3","Resale (occupied at least once)","1965","Meadowbrook","2,056","0.51","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2026378","740-748-2646","CLOSD","10809 Weather Vane Road, Henrico VA 23238","23238","Henrico","Single Family Residence","10/13/2020","$539,900","$580,000","5","Resale (occupied at least once)","1983","Whitaker Woods","3,520","0.52","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2026357","C001-1100-082","CLOSD","3118 Windmoor Court #Unit10, Richmond City VA 23235","23235","Richmond City","Condominium","10/13/2020","$128,000","$128,000","7","Resale (occupied at least once)","1987","Summerhill At Stony Point Condo","910","0.03","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2026302","778-763-9162","CLOSD","2133 Mountain Run Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","10/13/2020","$249,950","$260,000","2","Resale (occupied at least once)","1996","Mountain Run","1,336","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2026199","855-710-3391","CLOSD","4713 Monaco Drive, Henrico VA 23150","23150","Henrico","Single Family Residence","10/13/2020","$229,000","$232,600","4","Resale (occupied at least once)","1977","Windsor","1,672","0.59","3","1.1","Well","Septic - Conventional","VHDA ","Individuals"
"1","2026154","772-746-0675","CLOSD","6748 Wilber Circle, Henrico VA 23228","23228","Henrico","Single Family Residence","10/13/2020","$225,000","$227,000","3","Resale (occupied at least once)","1986","Walden Green","1,272","","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2026065","743-71-49-83-300-000","CLOSD","11207 Rockledge Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","10/13/2020","$285,000","$295,000","4","Resale (occupied at least once)","1978","Greenfield","2,083","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025981","746-733-9932","CLOSD","8900 Tolman Road, Henrico VA 23229","23229","Henrico","Single Family Residence","10/13/2020","$1,195,000","$1,365,500","14","Resale (occupied at least once)","1952","Mooreland Farms","4,436","0.73","4","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2025920","N000-2457-005","CLOSD","1102 Seminary Place, Richmond City VA 23227","23227","Richmond City","Single Family Residence","10/13/2020","$425,000","$450,000","2","Resale (occupied at least once)","1929","Ginter Park","2,080","0.18","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025915","783-66-32-34-600-000","CLOSD","4905 Creekwood Court, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","10/13/2020","$179,950","$176,000","4","Resale (occupied at least once)","1977","Lost Forest","1,632","0.35","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025876","W019-0152-011","CLOSD","4904 Bromley Lane, Richmond City VA 23226","23226","Richmond City","Single Family Residence","10/13/2020","$425,000","$425,000","3","Resale (occupied at least once)","1946","Patterson Place","1,669","0.16","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025648","777-763-4041","CLOSD","2288 Thomas Kenney Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","10/13/2020","$355,000","$345,000","6","Resale (occupied at least once)","2013","Spring Lake","2,696","0.65","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025549","719-67-57-19-800-000","CLOSD","14801 Acorn Ridge Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","10/13/2020","$295,000","$320,000","5","Resale (occupied at least once)","1988","Acorn Ridge","1,920","0.15","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025436","735-69-54-31-500-000","CLOSD","1403 Groton Court #Unit1403, Chesterfield VA 23114","23114","Chesterfield","Townhouse","10/13/2020","$215,000","$217,000","1","Resale (occupied at least once)","1993","Sugar Creek","1,509","0.06","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025149","031-5-B","CLOSD","2465 Manakintown Ferry Road, Powhatan VA 23113","23113","Powhatan","Single Family Residence","10/13/2020","$399,950","$420,000","6","Resale (occupied at least once)","1992","Bolton Estates","1,776","10.00","3","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2025126","720-70-64-65-600-000","CLOSD","500 Paddington Drive, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","10/13/2020","$339,950","$357,250","5","Resale (occupied at least once)","1969","Buckingham Manor","2,068","0.91","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2025098","712-66-74-93-900-000","CLOSD","13114 Hampton Meadows Terrace, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","10/13/2020","$365,000","$365,000","8","Resale (occupied at least once)","2003","Hampton Park","2,996","0.29","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2024823","8725-06-9707","CLOSD","6524 Legacy Park Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","10/13/2020","$275,000","$270,000","7","Resale (occupied at least once)","2003","Legacy Park","1,556","0.19","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2024601","736-745-6203","CLOSD","1707 Careybrook Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","10/13/2020","$315,000","$320,500","6","Resale (occupied at least once)","1967","Tuckahoe Village","2,400","0.41","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2024423","W000-0861-104","CLOSD","1828 Park Avenue #UnitU3, Richmond City VA 23220","23220","Richmond City","Condominium","10/13/2020","$450,000","$440,000","7","Resale (occupied at least once)","1914","None","1,520","0.04","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2023947","715-69-54-63-500-000","CLOSD","2201 Adelay Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","10/13/2020","$675,000","$690,000","1","Resale (occupied at least once)","2017","Newmarket","3,806","0.29","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2023789","8706-15-8840","CLOSD","8759 Kaitlin Court, Hanover VA 23116","23116","Hanover","Single Family Residence","10/13/2020","$424,950","$420,000","18","Resale (occupied at least once)","2003","Cool Spring Forest","2,539","0.38","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2023571","704-66-79-48-800-000","CLOSD","17485 Memorial Tournament Drive #Unit17485, Chesterfield VA 23120","23120","Chesterfield","Townhouse","10/13/2020","$286,500","$280,000","15","Resale (occupied at least once)","2016","Magnolia Green","1,833","0.05","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2023318","W021-0212-014","CLOSD","605 Maple Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","10/13/2020","$350,000","$355,000","3","Resale (occupied at least once)","1980","Westview","1,539","0.15","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2023213","7778-64-2014","CLOSD","11493 Haltonshire Way, Hanover VA 23059","23059","Hanover","Single Family Residence","10/13/2020","$337,000","$340,000","14","Resale (occupied at least once)","2010","Cedarlea Park","2,313","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2022570","744-759-2689","CLOSD","1811 Liesfeld Pkwy, Henrico VA 23060","23060","Henrico","Townhouse","10/13/2020","$479,950","$469,950","42","Resale (occupied at least once)","2013","West Broad Village","2,892","0.04","3","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2022156","730-66-80-64-500-000","CLOSD","7601 Kentucky Derby Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","10/13/2020","$265,000","$265,000","9","Resale (occupied at least once)","1994","Antler Ridge","1,786","0.43","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2022035","W000-0906-026","CLOSD","2016 Hanover Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","10/13/2020","$779,000","$740,000","20","Resale (occupied at least once)","1912","None","3,092","0.09","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2021763","25-1-0-13-A","CLOSD","6165 West River Road, Goochland VA 23038","23038","Goochland","Single Family Residence","10/13/2020","$457,000","$450,000","52","Resale (occupied at least once)","1994","None","1,740","16.50","3","2.1","Well","Septic - Conventional","Conventional","Estate"
"1","2021114","5-33-0-4-0","CLOSD","3766 County Line Road, Goochland VA 23084","23084","Goochland","Single Family Residence","10/13/2020","$269,900","$268,900","39","Resale (occupied at least once)","2018","None","1,600","3.06","3","2.0","Well","Septic - Conventional","VA New","Individuals"
"1","2020534","N000-1267-020","CLOSD","3609 Florida Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","10/13/2020","$179,000","$177,500","8","Resale (occupied at least once)","1937","North Highland Park","1,191","0.16","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2019882","771-67-57-21-600-000","CLOSD","7312 Hamner Terrace, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","10/13/2020","$359,950","$365,000","37","Resale (occupied at least once)","2012","Watermark","3,250","1.09","5","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2017403","712-67-92-55-700-000","CLOSD","5406 Mossy Oak Road, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","10/13/2020","$479,950","$476,950","86","New (never occupied)","2020","Foxfield","2,912","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2013788","N000-0984-001","CLOSD","3021 Letcher Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","10/13/2020","$200,000","$195,000","77","Resale (occupied at least once)","1915","Highland Terrace Annex","2,070","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012118","S000-0456-023","CLOSD","1803 Fairfax Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","10/13/2020","$180,000","$180,000","45","New (never occupied)","2020","Mason Park","1,201","0.11","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2010055","707-68-55-33-800-000","CLOSD","4513 Lake Summer Loop, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","10/13/2020","$674,877","$769,746","0","New (never occupied)","2020","Summer Lake","3,338","0.31","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1934775","773-740-0031","CLOSD","5305 Bindery Lane #UnitP-6, Henrico VA 23230","23230","Henrico","Townhouse","10/13/2020","$353,900","$381,678","0","New (never occupied)","2019","Libbie Mill Townhomes","1,802","0.00","2","2.1","Public Water","Sewer - Public","Conventional","Other"
"1","2025656","7317541820","CLOSD","2671 Chancer Drive, Henrico VA 23233","23233","Henrico","Townhouse","10/14/2020","$214,950","$215,000","10","Resale (occupied at least once)","1987","Cedar Hill Townhouses","1,900","0.04","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013072","7796-76-7994","CLOSD","9045 Spring Green Loop #UnitN-B, Hanover VA 23116","23116","Hanover","Townhouse","10/14/2020","$321,830","$321,830","12","New (never occupied)","2020","Giles Farm","1,942","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2018608","64-15-A-6-0","CLOSD","1 Dover Place, Goochland VA 23238","23238","Goochland","Single Family Residence","10/14/2020","$719,000","$712,000","7","Resale (occupied at least once)","1978","Lower Tuckahoe","4,110","0.76","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2021197","7797-27-6330","CLOSD","9370 Windsor Shade Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","10/14/2020","$349,950","$354,000","28","Resale (occupied at least once)","1997","Kings Charter","2,215","0.22","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2025490","W000-1621-018","CLOSD","3414 West Franklin Street, Richmond City VA 23221","23221","Richmond City","Single Family Residence","10/14/2020","$795,000","$780,000","19","Resale (occupied at least once)","1940","Forbes Tract","3,202","0.16","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2022786","748-732-7671","CLOSD","210 Herndon Road, Henrico VA 23229","23229","Henrico","Single Family Residence","10/14/2020","$1,395,000","$1,345,000","44","Resale (occupied at least once)","1972","None","6,744","2.90","6","4.2","Public Water","Septic - Conventional","Conventional","Other"
"1","2004875","730-65-90-68-500-000","CLOSD","10518 Beachcrest Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","10/14/2020","$454,990","$454,990","188","New (never occupied)","2019","Brandy Oaks","3,802","1.61","4","3.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2015381","785675787000000","CLOSD","7873 Mint Lane #UnitEE-A, Chesterfield VA 23237","23237","Chesterfield","Townhouse","10/14/2020","$234,275","$234,275","28","New (never occupied)","2020","Silverleaf","1,280","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2025304","TBD","CLOSD","8121 Wistar Creek Mews #UnitB, Henrico VA 23228","23228","Henrico","Condominium","10/14/2020","$318,852","$318,852","0","New (never occupied)","2020","Wistar Glen","2,452","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2019405","726-66-12-48-800-000","CLOSD","14543 Needham Market Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","10/14/2020","$339,000","$340,000","22","Resale (occupied at least once)","2012","Collington","2,443","0.34","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2020162","7870-42-4254","CLOSD","406 Thompson Street, Hanover VA 23005","23005","Hanover","Single Family Residence","10/14/2020","$369,000","$365,000","38","Resale (occupied at least once)","2004","None","2,056","0.26","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015436","784-65-46-42-000-000","CLOSD","5121 Weatherby Drive, Chesterfield VA 23831","23831","Chesterfield","Townhouse","10/14/2020","$219,950","$222,841","73","Resale (occupied at least once)","2015","Iron Mill Section 1","1,584","0.05","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
