"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2012273","710-65-54-65-800-000","CLOSD","16501 Brattice Mill RD","23838","Chesterfield","Single Family Residence","06/15/2020","$419,990","$419,990","10","Resale (occupied at least once)","2018","Brattice Mill","2,058","6.23","3","2.0","Well","Septic - Alternative","Conventional","Individuals"
"1","2011639","759-69-51-25-500-000","CLOSD","8119 Rasper CT","23235","Chesterfield","Single Family Residence","06/15/2020","$161,000","$215,000","17","Resale (occupied at least once)","1986","Foxberry","1,697","0.32","3","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2013060","722-68-78-89-200-000","CLOSD","14404 Huntgate Woods RD","23112","Chesterfield","Single Family Residence","06/15/2020","$390,000","$390,000","4","Resale (occupied at least once)","1991","Oak Springs","3,141","0.33","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2010594","717-66-73-53-200-000","CLOSD","7849 Willow Walk DR","23832","Chesterfield","Single Family Residence","06/15/2020","$250,000","$255,000","7","Resale (occupied at least once)","2006","Ashbrook","1,672","0.23","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2009843","810-720-5659","CLOSD","509 N Foxhill RD","23223","Henrico","Single Family Residence","06/15/2020","$165,000","$165,000","8","Resale (occupied at least once)","1961","Hechler Village","1,012","0.32","3","1.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2008537","S006-0214-016","CLOSD","5207 Devonshire RD","23225","Richmond City","Single Family Residence","06/15/2020","$525,000","$510,000","52","Resale (occupied at least once)","1949","Westover Hills","2,220","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2010127","735-751-3884","CLOSD","2305 Horsley DR","23233","Henrico","Single Family Residence","06/15/2020","$295,000","$296,000","6","Resale (occupied at least once)","1991","Bennington Ridge East","1,648","0.22","3","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2007339","815-721-3669","CLOSD","413 Queen Emily PL","23223","Henrico","Single Family Residence","06/15/2020","$255,500","$255,500","48","Resale (occupied at least once)","2016","Oakleys Chase","1,800","0.29","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013203","744-68-72-73-200-000","CLOSD","3012 Tevis LN","23112","Chesterfield","Single Family Residence","06/15/2020","$185,000","$192,000","2","Resale (occupied at least once)","1980","William Gwyn Estates","1,224","0.24","4","1.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2012620","738-69-93-26-300-000","CLOSD","605 Spirea CT","23236","Chesterfield","Single Family Residence","06/15/2020","$230,000","$230,000","3","Resale (occupied at least once)","1980","Smoketree","1,362","0.33","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2009546","734-756-3670","CLOSD","12024 Courtyard Glen PL","23233","Henrico","Single Family Residence","06/15/2020","$275,000","$272,500","25","Resale (occupied at least once)","1998","Courtyard Glen Gary","1,720","0.24","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2009069","7870-64-4779","CLOSD","111 N Macon TER","23005","Hanover","Single Family Residence","06/15/2020","$300,000","$295,000","35","Resale (occupied at least once)","2001","North Macon Terrace","1,656","0.23","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2008488","8725-63-9093","CLOSD","6161 Thicket Run WAY","23111","Hanover","Townhouse","06/15/2020","$185,000","$187,500","44","Resale (occupied at least once)","1997","Battlefield Green","1,280","0.04","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007619","720-68-65-37-900-000","CLOSD","2907 Tidal DR","23112","Chesterfield","Single Family Residence","06/15/2020","$309,900","$315,600","2","Resale (occupied at least once)","2003","Edgewater At The Reservoir","2,099","0.16","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005450","792-61-92-44-800-000","CLOSD","19209 Woodpecker RD","23803","Chesterfield","Single Family Residence","06/15/2020","$209,500","$205,000","84","Resale (occupied at least once)","1958","Shadowbrook Heights","2,278","0.47","4","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","1938503","N000-0541-019","CLOSD","2501 North AVE","23222","Richmond City","Single Family Residence","06/15/2020","$119,000","$130,000","52","Resale (occupied at least once)","1915","None","1,544","0.17","3","0.2","Public Water","Sewer - Public","Conventional","Corporate"
"1","1932782","785675828700000","CLOSD","7849 Mint LN Unit#EC-B","23237","Chesterfield","Townhouse","06/15/2020","$202,505","$202,505","50","New (never occupied)","2020","Silverleaf","1,280","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1832702","7236580308000","CLOSD","11118 Crump Landing TRL","23832","Chesterfield","Single Family Residence","06/15/2020","$399,900","$390,000","553","New (never occupied)","2019","Willow Creek","2,588","","4","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2005139","824-724-8795","CLOSD","207 N Kalmia AVE","23075","Henrico","Single Family Residence","06/15/2020","$139,950","$137,000","10","Resale (occupied at least once)","1977","Highland Springs","980","0.14","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2010143","742-774-9564","CLOSD","5400 Woolshire DR","23059","Henrico","Single Family Residence","06/15/2020","$599,900","$590,000","11","Resale (occupied at least once)","2004","Hampshire","3,838","0.34","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012596","774-68-75-53-200-000","CLOSD","5200 Pineland CT","23234","Chesterfield","Single Family Residence","06/15/2020","$220,000","$225,000","2","Resale (occupied at least once)","1964","Trampling Farms","2,214","1.13","3","2.0","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2012297","C009-0175-030","CLOSD","1420 Yale AVE","23224","Richmond City","Single Family Residence","06/15/2020","$155,000","$145,000","9","Resale (occupied at least once)","1968","Chestervale","1,271","0.21","3","1.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2010961","754-762-4244","CLOSD","4480 Springfield RD","23060","Henrico","Single Family Residence","06/15/2020","$648,000","$648,000","4","Resale (occupied at least once)","1955","None","4,219","1.27","5","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","1931467","Not Yet Assigned","CLOSD","Lot 36 Marymere CT","23120","Chesterfield","Townhouse","06/15/2020","$329,425","$336,730","0","New (never occupied)","2019","Magnolia Green","2,446","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2011017","744-732-0075","CLOSD","8913 Brennan RD","23229","Henrico","Single Family Residence","06/15/2020","$769,000","$769,000","6","Resale (occupied at least once)","1981","Mooreland Farms","3,052","0.62","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012842","736-757-5737","CLOSD","2908 Waterford Way West","23233","Henrico","Single Family Residence","06/15/2020","$385,000","$390,000","22","Resale (occupied at least once)","1988","Waterford","2,720","","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2010920","712-65-82-15-000-000","CLOSD","9700 Coalboro RD","23838","Chesterfield","Single Family Residence","06/15/2020","$449,000","$425,000","32","Resale (occupied at least once)","1986","None","2,485","5.37","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2011059","8706-66-7250","CLOSD","8222 Marley DR","23116","Hanover","Townhouse","06/15/2020","$305,000","$298,000","13","Resale (occupied at least once)","2015","Marley Pointe","1,941","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013524","830-717-0563","CLOSD","218 Algiers DR","23150","Henrico","Single Family Residence","06/15/2020","$188,900","$175,000","4","Resale (occupied at least once)","1948","Woodlawn Terrace","1,236","0.23","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","1916408","28-20-0-3-0","CLOSD","0 Chapel Hill RD","23063","Goochland","Single Family Residence","06/15/2020","$265,000","$290,898","136","New (never occupied)","2019","None","1,512","3.55","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2008669","761-741-7867","CLOSD","1111 Normandy DR","23229","Henrico","Single Family Residence","06/15/2020","$389,950","$389,950","4","Resale (occupied at least once)","1948","Clovelly Gardens","1,502","0.22","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014472","779-66-20-70-500-000","CLOSD","10302 Oakdell DR","23237","Chesterfield","Single Family Residence","06/15/2020","$250,000","$256,000","4","Resale (occupied at least once)","1999","North Oaks","1,982","0.46","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2012180","738-778-6679","CLOSD","5701 Bradington CT","23059","Henrico","Single Family Residence","06/15/2020","$469,950","$469,950","3","Resale (occupied at least once)","1994","Bradington At Wyndham","2,784","0.36","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012812","735-71-61-51-000-000","CLOSD","2341 Corner Rock RD","23113","Chesterfield","Single Family Residence","06/15/2020","$359,000","$355,000","3","Resale (occupied at least once)","1984","Roxshire","2,254","0.52","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017565","765-68-51-54-000-000","CLOSD","7205 Drexelbrook RD","23832","Chesterfield","Single Family Residence","06/15/2020","$130,000","$130,000","0","Resale (occupied at least once)","1985","Pennwood","1,344","0.39","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2015541","C006-0538-032","CLOSD","4740 Cooks RD","23224","Richmond City","Single Family Residence","06/15/2020","$120,000","$125,000","3","Resale (occupied at least once)","1950","Bolton Heights","720","0.26","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2014820","781-67-63-68-400-000","CLOSD","4435 Shillcutt RD","23237","Chesterfield","Single Family Residence","06/15/2020","$169,950","$165,000","6","Resale (occupied at least once)","1974","Kimberly Acres","1,539","0.47","3","2.0","Public Water","Sewer - Public","Cash","Other"
"1","2014340","759-742-6408","CLOSD","1305 E Valley DR","23229","Henrico","Single Family Residence","06/15/2020","$344,900","$337,500","2","Resale (occupied at least once)","1952","Forest Heights","1,566","0.25","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013939","C006-0231-044","CLOSD","1207 Greystone AVE","23224","Richmond City","Single Family Residence","06/15/2020","$209,900","$220,000","5","Resale (occupied at least once)","1950","Broad Rock Homes","1,907","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2013496","8706-04-9709","CLOSD","9450 Selborne CIR","23116","Hanover","Single Family Residence","06/15/2020","$339,950","$339,950","7","Resale (occupied at least once)","2009","Rutland","2,180","0.26","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013429","755-767-7116","CLOSD","9645 Wendhurst DR","23060","Henrico","Single Family Residence","06/15/2020","$349,000","$340,000","5","Resale (occupied at least once)","1988","Kingston","2,346","0.25","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013404","738-772-8472","CLOSD","11912 Blairmont PL","23059","Henrico","Single Family Residence","06/15/2020","$665,000","$665,000","2","Resale (occupied at least once)","2005","Blairmont At Grey Oaks","4,205","0.32","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013212","W000-0814-020","CLOSD","100 N Allen AVE","23220","Richmond City","Single Family Residence","06/15/2020","$399,500","$412,500","5","Resale (occupied at least once)","1919","None","1,520","0.04","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2013197","21        78A","CLOSD","6060 Pine Fork RD","23141","New Kent","Single Family Residence","06/15/2020","$249,950","$249,950","2","Resale (occupied at least once)","2016","None","1,536","2.59","3","2.0","Well","Septic - Conventional","VHDA ","Individuals"
"1","2013192","730-754-3098","CLOSD","2606 Adamo CT","23233","Henrico","Townhouse","06/15/2020","$229,900","$235,000","2","Resale (occupied at least once)","1987","Winchester Pointe","1,654","0.06","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013150","703673509800000","CLOSD","6436 Doyles TRL","23120","Chesterfield","Single Family Residence","06/15/2020","$373,000","$373,000","8","New (never occupied)","2020","Magnolia Green","2,369","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2012984","749-772-4746","CLOSD","10712 Balvis Hollow CT","23059","Henrico","Single Family Residence","06/15/2020","$539,950","$525,000","16","Resale (occupied at least once)","2019","Holloway At Wyndham Forest","3,367","0.19","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012891","8705-33-3295","CLOSD","8175 Newman DR","23116","Hanover","Single Family Residence","06/15/2020","$250,000","$262,001","4","Resale (occupied at least once)","1959","Burnside Farms","1,600","0.45","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2012865","43   5     1","CLOSD","3401 Mt Pleasant RD","23140","New Kent","Single Family Residence","06/15/2020","$275,000","$275,000","3","Resale (occupied at least once)","2003","None","1,350","4.40","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2012806","779-743-3082","CLOSD","2428 Kenmore RD","23228","Henrico","Single Family Residence","06/15/2020","$379,950","$400,000","3","Resale (occupied at least once)","1946","Bryan Parkway","2,106","0.19","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012804","742-734-9332","CLOSD","413 Kilmarnock DR","23229","Henrico","Single Family Residence","06/15/2020","$1,175,000","$1,187,000","5","Resale (occupied at least once)","1983","Dorset Woods","5,611","0.90","5","4.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012782","7797-55-2868","CLOSD","10297 Bealeton CT","23116","Hanover","Single Family Residence","06/15/2020","$319,450","$323,000","3","Resale (occupied at least once)","1990","Kings Charter","2,234","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012724","728-70-29-68-100-000","CLOSD","501 Coalbrook DR","23114","Chesterfield","Single Family Residence","06/15/2020","$389,000","$407,500","3","Resale (occupied at least once)","2002","The Grove","2,626","","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2012628","E000-0571-003","CLOSD","804 N 30th ST","23223","Richmond City","Single Family Residence","06/15/2020","$265,000","$256,000","4","Resale (occupied at least once)","1980","East Payne Square","1,352","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2012389","W020-0195-003","CLOSD","4910 Cary Street RD","23226","Richmond City","Single Family Residence","06/15/2020","$1,950,000","$2,100,000","12","Resale (occupied at least once)","1930","Stonewall Court","4,329","0.64","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2012325","764-772-0292","CLOSD","11053 Slenderleaf DR","23060","Henrico","Single Family Residence","06/15/2020","$425,000","$435,000","2","Resale (occupied at least once)","2012","Hunton Meadows","2,932","0.61","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012245","737-66-86-23-400-000","CLOSD","9200 Bailey Oak DR","23112","Chesterfield","Single Family Residence","06/15/2020","$400,000","$398,000","6","Resale (occupied at least once)","2005","Bayhill Pointe","3,765","0.39","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2012157","W000-0510-035","CLOSD","1117 Meade ST","23220","Richmond City","Single Family Residence","06/15/2020","$146,000","$150,000","4","Resale (occupied at least once)","1968","None","825","0.13","2","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2011236","748-71-26-60-000-000","CLOSD","1455 Robindale RD","23235","Chesterfield","Single Family Residence","06/15/2020","$259,000","$270,000","5","Resale (occupied at least once)","1968","North Chesterwood","1,622","0.30","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2011181","W000-0890-039","CLOSD","2017 Lakeview AVE","23220","Richmond City","Single Family Residence","06/15/2020","$499,950","$500,000","3","Resale (occupied at least once)","2019","Hopedale","2,275","0.11","3","2.1","Public Water","Sewer - Public","Other","Corporate"
"1","2011162","766-743-0652","CLOSD","1907 Duquesne AVE","23226","Henrico","Single Family Residence","06/15/2020","$340,000","$343,000","5","Resale (occupied at least once)","2002","Charles Glen","1,856","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2011135","753-765-1283","CLOSD","4536 Fort Mchenry PKY","23060","Henrico","Single Family Residence","06/15/2020","$330,000","$333,500","3","Resale (occupied at least once)","1988","Woods At Innsbrook","1,992","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2010935","29-3-0-12-0","CLOSD","2622 Dogtown RD","23063","Goochland","Single Family Residence","06/15/2020","$349,500","$325,000","41","Resale (occupied at least once)","1972","Goochland","2,102","2.59","4","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2010275","8716-35-0251","CLOSD","9260 E Wenlock DR","23116","Hanover","Single Family Residence","06/15/2020","$229,900","$230,000","49","Resale (occupied at least once)","1979","Avondale","1,736","0.51","3","2.0","Public Water","Septic - Conventional","Cash","Corporate, REO"
"1","2009947","7758-37-3243","CLOSD","13337 Greenwood RD","23059","Hanover","Single Family Residence","06/15/2020","$550,000","$550,000","21","Resale (occupied at least once)","1992","None","3,000","5.94","4","3.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2009944","741-768-7637","CLOSD","4704 Harvest Glen WAY","23059","Henrico","Single Family Residence","06/15/2020","$614,500","$605,000","35","Resale (occupied at least once)","2003","Harvest Glen At Twin Hickory","4,039","0.38","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2009928","741-766-3294","CLOSD","12000 Ivy Hollow CT","23059","Henrico","Single Family Residence","06/15/2020","$484,000","$484,000","34","Resale (occupied at least once)","2004","Hickory Woods At Twin Hickory","3,414","0.22","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2009514","W022-0273-001","CLOSD","3805 Queen Charlotte RD","23221","Richmond City","Single Family Residence","06/15/2020","$675,000","$670,000","28","Resale (occupied at least once)","1954","Windsor Farms","3,280","0.73","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008493","W000-0857-010","CLOSD","1909 Hanover AVE","23220","Richmond City","Single Family Residence","06/15/2020","$580,000","$540,000","61","Resale (occupied at least once)","1912","None","2,358","0.07","4","1.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2008282","783-761-0473","CLOSD","1315 Pennsylvania AVE","23060","Henrico","Single Family Residence","06/15/2020","$219,950","$216,000","48","Resale (occupied at least once)","2008","None","1,344","0.18","3","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2008175","756-744-2494","CLOSD","1516 Bexhill RD","23229","Henrico","Single Family Residence","06/15/2020","$299,950","$290,000","57","Resale (occupied at least once)","1956","Westbury Estates","1,984","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006229","751-736-0679","CLOSD","309 Tarrytown DR","23229","Henrico","Single Family Residence","06/15/2020","$645,000","$625,000","44","Resale (occupied at least once)","1957","Sleepy Hollow","3,632","1.00","4","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2004574","39-1-0-36-0","CLOSD","4820 Saint Pauls Church RD","23063","Goochland","Single Family Residence","06/15/2020","$259,950","$265,000","39","New (never occupied)","2020","None","1,628","4.80","3","2.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2004318","747-773-7842","CLOSD","5425 Hickory Ann DR","23059","Henrico","Condominium","06/15/2020","$469,950","$445,000","60","Resale (occupied at least once)","2015","Hickory Place","2,883","","3","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002538","723-69-14-82-900-000","CLOSD","14409 Birnam Woods DR","23112","Chesterfield","Single Family Residence","06/15/2020","$175,000","$170,000","67","Resale (occupied at least once)","1986","Brandermill","2,112","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2002293","749-772-9748","CLOSD","5086 Maben Hill LN","23059","Henrico","Single Family Residence","06/15/2020","$515,665","$515,665","33","New (never occupied)","2020","Holloway At Wyndham Forest","2,653","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2000402","TBD","CLOSD","1813 Providence Villas CT Unit#7D","23236","Chesterfield","Condominium","06/15/2020","$307,420","$312,151","124","New (never occupied)","2020","The Villas At Providence","1,659","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1939362","7823-23-0187","CLOSD","16385 Green Acres LN","23192","Hanover","Single Family Residence","06/15/2020","$399,950","$400,000","128","Resale (occupied at least once)","1949","None","1,597","63.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","1936271","to be determined","CLOSD","446 Broad Hill TRL Unit#42","23233","Henrico","Condominium","06/15/2020","$424,970","$440,692","56","New (never occupied)","2019","Saunders Station At Broad Hill Centre","2,466","","3","2.2","Public Water","Sewer - Public","FHA New","Corporate"
"1","2008648","N000-0889-015","CLOSD","2900 Garland AVE","23222","Richmond City","Single Family Residence","06/16/2020","$424,900","$431,000","49","Resale (occupied at least once)","1922","Brookland Park","2,528","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2008173","744-66-75-92-700-000","CLOSD","8000 Qualla RD","23832","Chesterfield","Single Family Residence","06/16/2020","$419,000","$399,000","41","Resale (occupied at least once)","1998","None","2,400","2.50","4","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2001386","H19-4116-0586","CLOSD","5353 St Leger DR","23140","New Kent","Single Family Residence","06/16/2020","$459,990","$459,990","109","New (never occupied)","2020","Brickshire","3,703","0.75","6","4.0","Public Water","Sewer - Public","Conventional","Corporate, Partnership"
"1","2000265","21D 31B 22","CLOSD","5855 Stingray Point Blvd","23124","New Kent","Single Family Residence","06/16/2020","$334,065","$334,065","135","New (never occupied)","2018","Greenwood Estates","2,043","","4","2.0","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2011023","722-66-85-33-200-000","CLOSD","7924 Hancock Farm LN","23832","Chesterfield","Single Family Residence","06/16/2020","$264,850","$280,000","29","Resale (occupied at least once)","2003","Cloverhill Estates","2,054","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2005927","724-67-20-38-400-000","CLOSD","14006 St Regina CT","23112","Chesterfield","Single Family Residence","06/16/2020","$329,000","$323,000","57","Resale (occupied at least once)","1998","St Clair","3,044","0.22","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013355","E012-0396-011","CLOSD","1900 N 24th ST","23223","Richmond City","Single Family Residence","06/16/2020","$138,800","$128,000","10","Resale (occupied at least once)","1941","Peter Paul Tract","916","0.18","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2012661","16-5-0-3-0","CLOSD","2936 Lowry RD","23038","Goochland","Single Family Residence","06/16/2020","$257,000","$257,000","4","Resale (occupied at least once)","2007","None","2,206","1.63","3","2.1","Well","Septic - Conventional","VHDA/FHA","Individuals"
"1","2000901","E000-0768-033","CLOSD","1427 Mechanicsville TPKE","23223","Richmond City","Single Family Residence","06/16/2020","$249,999","$225,000","77","New (never occupied)","2019","Mosby","1,900","0.10","3","2.1","Public Water","Sewer - Public","Assumption","Individuals, Other"
"1","2005908","W000-1245-015","CLOSD","2806 Floyd AVE","23221","Richmond City","Single Family Residence","06/16/2020","$529,950","$551,500","4","Resale (occupied at least once)","1925","None","1,832","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2010299","8704-92-8104","CLOSD","8001 Dominion Park DR","23111","Hanover","Single Family Residence","06/16/2020","$249,500","$249,500","11","Resale (occupied at least once)","2001","Cold Harbor Meadows","1,620","0.18","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
