"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2228217","775-66-12-89-500-000","CLOSD","10113 Holly Trace Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/21/2022","$274,950","$276,000","4","Resale (occupied at least once)","1991","Holly Trace","1,344","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2224818","769-69-18-90-700-000","CLOSD","6209 Walderbrook Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","11/21/2022","$249,950","$245,000","14","Resale (occupied at least once)","1978","Belfair Village","1,144","0.16","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2228685","760-67-84-17-100-000","CLOSD","9214 Scotts Bluff Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/21/2022","$430,000","$430,000","5","Resale (occupied at least once)","2005","Cascade Creek","3,172","0.20","5","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2230218","E000-0910-022","CLOSD","1924 Wood Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","11/21/2022","$124,000","$130,000","2","Resale (occupied at least once)","1900","Eastview","2,155","0.43","4","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2229332","828-716-0019","CLOSD","117 Federal Street, Henrico VA 23150","23150","Henrico","Single Family Residence","11/21/2022","$199,950","$190,000","9","Resale (occupied at least once)","1941","Sandston","892","0.32","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2229205","772-764-5159","CLOSD","10390 Indale Court, Henrico VA 23060","23060","Henrico","Single Family Residence","11/21/2022","$150,000","$215,000","7","Resale (occupied at least once)","1982","Windsor Woods","1,320","0.45","3","1.1","Public Water","Sewer - Public","Cash","Estate"
"1","2228929","E012-0282-015","CLOSD","1807 Rogers Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","11/21/2022","$119,000","$90,000","6","Resale (occupied at least once)","1948","Mechanicsville Gardens","840","0.18","3","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2228652","44-2-3","CLOSD","19900 The Glebe Lane, Charles City County VA 23030","23030","Charles City County","Single Family Residence","11/21/2022","$265,000","$275,000","2","Resale (occupied at least once)","1984","None","1,551","5.05","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2228581","769-760-6002.052","CLOSD","10215 Wolfe Manor Court #Unit504, Henrico VA 23060","23060","Henrico","Condominium","11/21/2022","$199,950","$206,000","7","Resale (occupied at least once)","1991","Landings At Laurel","1,040","0.02","2","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2228285","758-61-99-23-300-000","CLOSD","9536 Kathleen Drive, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","11/21/2022","$309,900","$309,900","6","Resale (occupied at least once)","1976","Grayson Estates","2,354","0.45","4","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2228200","796-66-50-54-100-000","CLOSD","10344 Ramona Avenue, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","11/21/2022","$245,000","$250,000","4","Resale (occupied at least once)","2006","None","1,326","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2228199","734-750-8035","CLOSD","2014 Cambridge Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","11/21/2022","$385,000","$405,000","6","Resale (occupied at least once)","1987","The Woodlands","1,456","0.34","3","2.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2228158","784-68-45-57-900-000","CLOSD","3622 Meadowdale Boulevard, Chesterfield VA 23234","23234","Chesterfield","Townhouse","11/21/2022","$149,500","$155,000","3","Resale (occupied at least once)","1973","Meadowdale Th Pk","1,026","0.04","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2228124","779-67-97-94-500-000","CLOSD","4603 Mason Dale Way, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","11/21/2022","$279,950","$279,950","7","Resale (occupied at least once)","1990","Mason Woods","1,608","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2228048","751-71-50-20-900-116","CLOSD","10394 Iron Mill Road, Chesterfield VA 23235","23235","Chesterfield","Condominium","11/21/2022","$189,950","$184,000","23","Resale (occupied at least once)","1973","Edgehill Condo","1,308","18.14","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2228034","C004-0575-018","CLOSD","3028 Bradwill Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","11/21/2022","$519,500","$520,000","4","Resale (occupied at least once)","1965","Bradley Hills","2,290","0.49","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2227926","727-68-63-25-400-000","CLOSD","3200 Barnes Spring Terrace, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/21/2022","$399,999","$405,000","4","Resale (occupied at least once)","1980","Brandermill","2,267","0.30","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2227759","808-716-0540","CLOSD","2531 Merle Street, Henrico VA 23231","23231","Henrico","Single Family Residence","11/21/2022","$209,000","$209,000","20","Resale (occupied at least once)","1980","Easthaven Village","960","0.25","3","1.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2227683","739-70-00-71-900-000","CLOSD","11631 Smoketree Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","11/21/2022","$350,000","$355,000","10","Resale (occupied at least once)","1980","Smoketree","1,643","0.57","4","3.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2227608","8707-30-9367","CLOSD","10024 Seminole Road, Hanover VA 23116","23116","Hanover","Single Family Residence","11/21/2022","$325,000","$325,000","11","Resale (occupied at least once)","1988","None","1,296","1.40","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2227606","738-68-86-64-600-000","CLOSD","3000 Shiloh Church Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/21/2022","$224,950","$225,000","2","Resale (occupied at least once)","1985","South Ridge","1,056","0.24","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2227587","C001-1311-016","CLOSD","9610 West Huguenot Road, Richmond City VA 23235","23235","Richmond City","Single Family Residence","11/21/2022","$359,000","$327,500","22","Resale (occupied at least once)","1955","None","1,948","0.86","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2227504","760-740-8700","CLOSD","7605 Bryn Mawr Road, Henrico VA 23229","23229","Henrico","Single Family Residence","11/21/2022","$575,000","$655,100","8","Resale (occupied at least once)","1950","Westham","2,107","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2227440","797-712-4214.056","CLOSD","5322 Old Main Street #UnitA, Henrico VA 23231","23231","Henrico","Condominium","11/21/2022","$598,000","$598,000","5","New (never occupied)","2022","Village Of Rocketts Landing","1,998","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2227432","8717-78-5622","CLOSD","7126 Swindale Court, Hanover VA 23116","23116","Hanover","Single Family Residence","11/21/2022","$515,000","$507,000","7","Resale (occupied at least once)","1985","Greenway","2,412","1.75","4","2.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2227380","734-749-0162","CLOSD","1901 Stanberry Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","11/21/2022","$410,000","$385,000","17","Resale (occupied at least once)","1984","The Woodlands","1,734","0.30","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2227310","791-64-18-58-600-000","CLOSD","4201 Hiddenwell Lane, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/21/2022","$425,000","$425,000","19","Resale (occupied at least once)","2017","Wellspring","2,272","0.33","4","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2227144","33B18 13R  51","CLOSD","3571 Virginia Rail Drive, New Kent VA 23140","23140","New Kent","Single Family Residence","11/21/2022","$455,000","$470,000","11","Resale (occupied at least once)","2015","Brickshire","2,716","0.49","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2226899","8707-32-0362","CLOSD","8345 New Ashcake Road, Hanover VA 23116","23116","Hanover","Single Family Residence","11/21/2022","$109,900","$97,500","24","Resale (occupied at least once)","1940","None","747","0.77","2","1.0","Well","Septic - Conventional","Cash","Individuals"
"1","2226850","783-766-1323","CLOSD","10004 Shifflett Court, Henrico VA 23059","23059","Henrico","Single Family Residence","11/21/2022","$304,999","$325,000","6","Resale (occupied at least once)","1995","Lees Crossing","1,436","0.20","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2226717","7797-55-8388","CLOSD","10276 Wanchese Way, Hanover VA 23116","23116","Hanover","Single Family Residence","11/21/2022","$449,000","$450,000","4","Resale (occupied at least once)","1990","Kings Charter","2,377","0.28","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2226182","735-749-0533","CLOSD","2029 Airy Circle, Henrico VA 23238","23238","Henrico","Townhouse","11/21/2022","$225,000","$215,000","23","Resale (occupied at least once)","1986","Knollingwood","1,280","0.04","2","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2226103","730-70-02-87-600-000","CLOSD","1006 Castle Hollow Road, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","11/21/2022","$500,000","$495,000","2","Resale (occupied at least once)","1982","Queensmill","2,894","0.79","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2225647","W019-0257-012","CLOSD","4816 Hanover Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","11/21/2022","$799,950","$750,000","27","Resale (occupied at least once)","1925","Stuart Court","2,490","0.11","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2225368","737-66-07-83-200-000","CLOSD","12600 Donegal Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/21/2022","$369,995","$369,995","6","Resale (occupied at least once)","1978","Rocky Run","1,680","2.19","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2224490","722-71-75-49-000-000","CLOSD","2700 Leafield Terrace, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","11/21/2022","$699,000","$625,000","16","Resale (occupied at least once)","1989","Salisbury","3,575","0.85","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2224309","19A  1 A   7A","CLOSD","8631 Warrior Road, New Kent VA 23141","23141","New Kent","Single Family Residence","11/21/2022","$289,900","$290,000","30","Resale (occupied at least once)","2017","Orapax Farms","1,209","0.52","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2223196","8736-40-2362","CLOSD","5291 Pole Green Road, Hanover VA 23116","23116","Hanover","Single Family Residence","11/21/2022","$199,950","$175,000","28","Resale (occupied at least once)","1940","None","624","2.06","2","1.0","Well","Septic - Conventional","Cash","Individuals"
"1","2216867","712694897100000","CLOSD","15842 West Millington Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/21/2022","$746,150","$746,150","107","New (never occupied)","2022","Newmarket","3,272","0.27","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2209657","58-54-3-108-0","CLOSD","9319 Citrine Run, Goochland VA 23238","23238","Goochland","Townhouse","11/21/2022","$503,380","$503,380","19","New (never occupied)","2022","Mosaic at West Creek","1,916","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2205111","8706-06-5448","CLOSD","8827 Roberta Road, Hanover VA 23116","23116","Hanover","Single Family Residence","11/21/2022","$493,950","$548,891","0","New (never occupied)","2022","Cool Springs","2,926","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2202438","L13-2860-1316","CLOSD","8561 Terroir Lane, New Kent VA 23124","23124","New Kent","Single Family Residence","11/21/2022","$538,450","$518,450","206","New (never occupied)","2022","Viniterra","2,160","0.25","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2117709","W019-0258-006","CLOSD","4703 Stuart Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","11/21/2022","$1,079,950","$1,094,000","245","New (never occupied)","2021","Colonial Place","3,576","0.16","4","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","BRTVAHA2000262","7788-56-9142","CLOSD","11329 Winding Brook Terrace Drive, Hanover VA 23005","23005","Hanover","Townhouse","11/21/2022","$319,900","$319,900","5","Resale (occupied at least once)","2020","WINDING BROOK","0","0.04","3","3.0","Public Water","Public Sewer On Site","",""
"1","REIN10465127","30A91127","CLOSD","6415 Ware Road, New Kent VA 23141","23141","New Kent","Single Family Residence","11/21/2022","$231,000","$231,000","0","Resale (occupied at least once)","1972","WOODHAVEN SHORES","1,088","","3","1.0","Well","Septic","",""
"1","REIN10460848","46   1     2","CLOSD","18484 Hannah Chasse, New Kent VA 23011","23011","New Kent","Single Family Residence","11/21/2022","$349,999","$330,000","9","Resale (occupied at least once)","1999","ALL OTHERS AREA 140","1,379","2.68","3","2.0","Well","Septic","",""
"1","2228121","047-6A","CLOSD","5957 Old Buckingham, Powhatan VA 23139","23139","Powhatan","Single Family Residence","11/22/2022","$349,950","$354,000","12","New (never occupied)","2022","None","1,514","3.66","3","2.0","Well","Septic - Conventional","FHA New","Corporate"
"1","2228382","7797-44-9951","CLOSD","10252 Henderson Hall Road, Hanover VA 23116","23116","Hanover","Single Family Residence","11/22/2022","$445,000","$426,000","5","Resale (occupied at least once)","1989","Kings Charter","2,626","0.56","4","2.1","Public Water","Sewer - Public","Cash","Other"
"1","2208308","7796-63-4847","CLOSD","9203 Giles Pond Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","11/22/2022","$649,935","$649,935","0","New (never occupied)","2022","Giles Farm","3,010","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2226335","729-66-20-69-300-000","CLOSD","9500 Ashleyville Mews, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/22/2022","$449,950","$465,000","7","Resale (occupied at least once)","2009","Collington","2,411","0.19","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2222320","734-71-03-41-900-000","CLOSD","12507 Musical Lane, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","11/22/2022","$324,900","$305,000","64","Resale (occupied at least once)","1979","Old Buckingham Forest","1,368","0.34","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2225817","722-70-59-91-000-000","CLOSD","742 Colony Forest Drive, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","11/22/2022","$719,000","$700,000","8","Resale (occupied at least once)","2006","Stewart Village","5,239","0.26","4","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2202628","J13-3214-2146","CLOSD","7221 George Wythe Lane #UnitD, New Kent VA 23124","23124","New Kent","Townhouse","11/22/2022","$279,990","$279,990","58","New (never occupied)","2022","Townhomes at Four Seasons","1,564","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2226782","719-68-62-57-600-000","CLOSD","2912 Mariners Place, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/22/2022","$395,000","$395,000","17","Resale (occupied at least once)","2003","Edgewater At The Reservoir","2,048","0.15","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2225079","735-69-67-02-100-000","CLOSD","1201 Gladstone Glen Place, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","11/22/2022","$300,000","$283,550","25","Resale (occupied at least once)","1986","Gladstone Glen","1,510","0.58","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2227308","782-65-96-78-300-000","CLOSD","10642 Michmar Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/22/2022","$519,900","$511,500","4","Resale (occupied at least once)","2003","Wellington Farms","2,994","0.57","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2224012","719-67-98-90-900-000","CLOSD","14906 Orchard Grove Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/22/2022","$379,000","$374,000","45","Resale (occupied at least once)","1990","Orchard Grove","2,234","0.21","4","2.1","Public Water","None","Conventional","Individuals"
"1","2221752","804-699-4946","CLOSD","1457 New Market Road, Henrico VA 23231","23231","Henrico","Single Family Residence","11/22/2022","$308,780","$305,000","60","New (never occupied)","2022","None","1,400","0.21","3","2.1","Well","Sewer - Public","FHA New","Corporate"
"1","2228172","733-67-02-26-200-000","CLOSD","7011 Spring Trace Terrace, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/22/2022","$295,000","$293,000","4","Resale (occupied at least once)","1992","Spring Trace","1,596","0.32","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2228029","739-67-70-76-300-000","CLOSD","4806 Twelveoaks Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/22/2022","$220,000","$220,000","5","Resale (occupied at least once)","1980","Glen Tara","1,056","0.24","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2211816","738679519700000","CLOSD","12201 Lightning Bug Loop, Chesterfield VA 23112","23112","Chesterfield","Townhouse","11/22/2022","$329,525","$334,850","0","New (never occupied)","2022","Wescott","1,441","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2227031","E000-0951-028","CLOSD","1706 North 29th Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","11/22/2022","$235,000","$225,000","40","Resale (occupied at least once)","1946","Valentine Hechler Plan","1,205","0.10","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2225999","781-756-5960.294","CLOSD","1543 Harpers Ferry Court, Henrico VA 23228","23228","Henrico","Condominium","11/22/2022","$180,000","$190,000","18","Resale (occupied at least once)","1980","Stonewall Manor Condominiums","1,058","35.71","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2225570","726-65-87-38-200-000","CLOSD","9801 Cravensford Loop, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/22/2022","$450,000","$441,000","34","Resale (occupied at least once)","2019","Collington","2,988","0.28","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2201159","10219","CLOSD","11111 Royal Lane, New Kent VA 23140","23140","New Kent","Single Family Residence","11/22/2022","$418,875","$438,187","0","New (never occupied)","2022","Brickshire","2,443","0.81","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2208692","69767078400000","CLOSD","18321 Palisades Court, Chesterfield VA 23120","23120","Chesterfield","Townhouse","11/22/2022","$426,685","$436,260","1","New (never occupied)","2022","Magnolia Green","2,106","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2223456","To be determined","CLOSD","5419 Ellerbee Mill Court, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/22/2022","$490,729","$490,839","0","New (never occupied)","2022","The Villas at Iron Mill","2,164","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2225954","C009-0278-042","CLOSD","3208 Cofer Road, Richmond City VA 23224","23224","Richmond City","Single Family Residence","11/22/2022","$155,000","$145,000","29","Resale (occupied at least once)","1948","Mcguire Village","725","0.25","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2228109","791-746-3126","CLOSD","329 Obrien Road, Henrico VA 23227","23227","Henrico","Single Family Residence","11/22/2022","$349,950","$347,000","13","Resale (occupied at least once)","2014","Huntington Place","1,874","0.25","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2227095","781-745-2879","CLOSD","2118 Ginter Street, Henrico VA 23228","23228","Henrico","Single Family Residence","11/22/2022","$349,950","$355,000","6","Resale (occupied at least once)","2005","Bryan Park Heights","1,284","0.17","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2229194","23-46","CLOSD","3820 Wayside Road, Charles City County VA 23030","23030","Charles City County","Single Family Residence","11/22/2022","$50,000","$40,000","10","Resale (occupied at least once)","1960","None","828","1.27","3","1.0","Public Water","Septic - Conventional","Cash","Individuals"
