"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2016428","762-774-5118.341","CLOSD","2800 Murano WAY Unit#A","23059","Henrico","Townhouse","07/31/2020","$367,500","$369,000","3","Resale (occupied at least once)","2009","The Villas At Hunton Park","2,976","0.07","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015758","26-1-0-15-D","CLOSD","2429 Davis Mill RD","23063","Goochland","Single Family Residence","07/31/2020","$259,000","$264,000","5","Resale (occupied at least once)","1999","None","1,462","2.81","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2015692","8724-18-7306","CLOSD","7353 Jackson Arch DR","23111","Hanover","Townhouse","07/31/2020","$229,750","$229,750","22","Resale (occupied at least once)","2010","Liberty Trace","1,646","0.05","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2014763","N000-1636-011","CLOSD","3612 Montrose AVE","23222","Richmond City","Single Family Residence","07/31/2020","$299,900","$297,500","30","Resale (occupied at least once)","1950","Wrights Park","2,836","0.41","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014755","855-699-3910","CLOSD","115 Riva Ridge CIR","23150","Henrico","Single Family Residence","07/31/2020","$209,950","$209,950","7","Resale (occupied at least once)","1979","Cedar Ridge","1,160","0.57","3","1.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2014465","821-687-8948","CLOSD","8032 Stonemeade DR","23231","Henrico","Single Family Residence","07/31/2020","$279,950","$290,000","13","Resale (occupied at least once)","2007","Four Mile Run","2,288","0.39","6","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2014054","815-65-76-98-300-000","CLOSD","407 Villas CT","23836","Chesterfield","Single Family Residence","07/31/2020","$322,900","$325,000","20","Resale (occupied at least once)","2001","Rivers Bend","2,562","0.20","3","2.1","Public Water","Sewer - Public","FHA New","Relocation"
"1","2013670","745-757-2052","CLOSD","11223 Churchwood CT","23233","Henrico","Single Family Residence","07/31/2020","$444,950","$437,000","52","Resale (occupied at least once)","1988","Church Run","2,798","0.26","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012436","S006-0213-007","CLOSD","5316 Sylvan RD","23225","Richmond City","Single Family Residence","07/31/2020","$399,900","$399,900","55","Resale (occupied at least once)","1996","Westover Hills","2,093","0.32","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012308","025-1-7","CLOSD","4637 Anderson HWY","23139","Powhatan","Single Family Residence","07/31/2020","$299,950","$299,950","65","New (never occupied)","2020","None","1,600","2.18","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2009919","7-1-1I","CLOSD","4531 Old Union RD","23030","Charles City County","Single Family Residence","07/31/2020","$282,500","$282,500","73","Resale (occupied at least once)","1983","None","1,970","4.86","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2009273","731-72-62-88-100-000","CLOSD","4042 Waterswatch DR","23113","Chesterfield","Single Family Residence","07/31/2020","$474,900","$462,500","64","Resale (occupied at least once)","1999","Riverton","3,417","0.46","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005327","812649773200000","CLOSD","606 Marsham CT","23836","Chesterfield","Single Family Residence","07/31/2020","$407,585","$407,585","0","New (never occupied)","2020","Ramblewood Estates","3,010","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1927928","747-770-2059","CLOSD","10504 Seneca Falls PL Unit#M-3","23059","Henrico","Townhouse","07/31/2020","$369,650","$367,759","3","New (never occupied)","2020","Bedford Falls At Hickory Grove","2,074","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1927293","19G112 4   7","CLOSD","7530 Sugar Magnolia LN","23141","New Kent","Single Family Residence","07/31/2020","$349,990","$437,570","170","New (never occupied)","2019","Patriots Landing","2,417","0.21","5","3.0","Public Water","Sewer - Public","Conventional","Corporate, Partnership"
"1","2009846","782-68-99-42-600-000","CLOSD","3801 Monza DR","23234","Chesterfield","Single Family Residence","07/31/2020","$289,850","$295,000","13","Resale (occupied at least once)","1973","Meadowbrook","3,892","0.57","5","4.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2016491","743-68-35-10-800-000","CLOSD","4018 Frederick Farms DR","23112","Chesterfield","Single Family Residence","07/31/2020","$225,000","$250,000","4","Resale (occupied at least once)","1985","Frederick Farms","1,642","0.34","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017493","727-68-85-14-200-019","CLOSD","2806 Woodbridge Crossing CT","23112","Chesterfield","Townhouse","07/31/2020","$139,950","$142,000","6","Resale (occupied at least once)","1981","Woodbridge Crossing","1,172","9.02","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2019653","796-65-74-22-800-000","CLOSD","12113 Perdue Springs LOOP","23831","Chesterfield","Townhouse","07/31/2020","$210,540","$210,540","0","New (never occupied)","2020","Westchester Townhouses","1,360","0.04","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2018607","751-761-0543","CLOSD","10912 Bush Lake LN","23060","Henrico","Townhouse","07/31/2020","$235,000","$238,000","9","Resale (occupied at least once)","1988","Lexington Village Townhouses","1,364","0.07","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017262","782-770-1448","CLOSD","10608 Atkins Grove CT","23059","Henrico","Single Family Residence","07/31/2020","$315,000","$315,000","5","Resale (occupied at least once)","2000","Magnolia Ridge","1,995","0.19","4","2.2","Public Water","Sewer - Public","FHA New","Individuals"
"1","2017101","744-762-9043","CLOSD","11510 Edinburgh RD","23060","Henrico","Single Family Residence","07/31/2020","$490,000","$490,000","6","Resale (occupied at least once)","2002","Mcdonald Small Farms","3,584","2.07","5","4.1","Well","Septic - Alternative","Conventional","Individuals"
"1","2015438","793-64-65-99-900-000","CLOSD","3826 Baldwin RD","23831","Chesterfield","Single Family Residence","07/31/2020","$299,950","$299,950","10","Resale (occupied at least once)","1976","None","2,207","0.99","3","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2016234","798-63-43-22-900-000","CLOSD","16106 Lucia DR","23831","Chesterfield","Single Family Residence","07/31/2020","$190,000","$191,500","2","Resale (occupied at least once)","1957","Searcy","1,584","0.30","4","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2019751","754-750-2834","CLOSD","8803 Lawndell RD","23229","Henrico","Single Family Residence","07/31/2020","$369,900","$356,000","0","Resale (occupied at least once)","1961","Wedgewood Park","2,323","0.24","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2018125","732-69-60-67-300-000","CLOSD","1418 Darrell DR","23114","Chesterfield","Single Family Residence","07/31/2020","$395,950","$398,500","5","Resale (occupied at least once)","1990","Queensmill","2,944","0.47","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2015730","8725-41-5707","CLOSD","8230 Creekside Bluffs LN Unit#8230","23111","Hanover","Townhouse","07/31/2020","$214,950","$215,000","34","Resale (occupied at least once)","2014","Creekside Village","1,584","0.03","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2018175","7797-33-0743","CLOSD","9349 Ravensworth CT","23116","Hanover","Single Family Residence","07/31/2020","$299,900","$315,000","5","Resale (occupied at least once)","1992","Atlee Ridge","2,383","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017771","C008-0617-016","CLOSD","2726 Pauls LN","23224","Richmond City","Single Family Residence","07/31/2020","$149,900","$170,000","3","Resale (occupied at least once)","1950","Piney Knolls","1,084","0.60","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014616","799-64-88-95-500-000","CLOSD","2608 Forest Lake RD","23831","Chesterfield","Single Family Residence","07/31/2020","$199,950","$200,000","7","Resale (occupied at least once)","2004","Forest Lake","1,248","0.45","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2007187","19G1 31A  21","CLOSD","7444 S Franklins WAY","23141","New Kent","Single Family Residence","07/31/2020","$394,950","$382,500","98","Resale (occupied at least once)","2011","Patriots Landing","4,020","0.13","4","4.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1939444","016A-4-1","CLOSD","3471 Mill Mount TRL","23139","Powhatan","Single Family Residence","07/31/2020","$599,000","$599,000","166","New (never occupied)","2020","Westlake At Mill Mount","3,504","2.54","4","3.1","Well","Septic - Conventional","Cash","Corporate"
"1","2014851","745-71-34-37-900-000","CLOSD","1967 Neptune DR","23235","Chesterfield","Single Family Residence","07/31/2020","$244,950","$255,000","3","Resale (occupied at least once)","1966","Greenfield","1,724","0.23","3","1.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013487","776-66-33-02-800-000","CLOSD","6004 Barrister RD","23832","Chesterfield","Single Family Residence","07/31/2020","$215,000","$208,100","10","Resale (occupied at least once)","1976","Courthouse Green","1,632","0.20","4","2.0","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2016166","764-757-8973.082","CLOSD","7701 Okeith CT Unit#1610","23228","Henrico","Condominium","07/31/2020","$135,000","$126,500","8","Resale (occupied at least once)","1987","Shannon Green Condo","912","0.02","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2021310","730-753-6932","CLOSD","12306 Pleasant Run CT","23233","Henrico","Single Family Residence","07/31/2020","$268,500","$268,500","2","Resale (occupied at least once)","1983","Tuckahoe Village West","1,456","0.40","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2018286","751-70-62-93-400-000","CLOSD","9540 Tuxford RD","23236","Chesterfield","Single Family Residence","07/31/2020","$250,000","$250,000","2","Resale (occupied at least once)","1965","Shenandoah","1,593","0.37","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017904","790-64-34-60-900-000","CLOSD","13903 Sandy Oak CT","23831","Chesterfield","Single Family Residence","07/31/2020","$259,900","$259,900","0","Resale (occupied at least once)","2000","Stoney Glen","2,008","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016851","8724-28-4236","CLOSD","7681 Marshall Arch DR","23111","Hanover","Townhouse","07/31/2020","$238,950","$235,000","27","Resale (occupied at least once)","2013","Liberty Trace","1,848","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013351","792639605500000","CLOSD","4142 Tosh LN","23831","Chesterfield","Single Family Residence","07/31/2020","$356,650","$356,650","56","New (never occupied)","2020","Greenbriar Woods","2,520","","5","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2011256","7870-81-9659","CLOSD","301 College AVE","23005","Hanover","Single Family Residence","07/31/2020","$549,000","$544,000","39","Resale (occupied at least once)","1890","None","3,435","0.42","4","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2009048","724-70-04-89-100-000","CLOSD","812 Agee TER","23114","Chesterfield","Single Family Residence","07/31/2020","$414,999","$410,000","80","Resale (occupied at least once)","2015","Armistead Village at Charter Colony","2,769","0.15","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2009037","722-65-74-65-400-000","CLOSD","11218 Lost Parrish DR","23832","Chesterfield","Single Family Residence","07/31/2020","$355,000","$355,000","60","New (never occupied)","2020","Willow Creek","2,064","","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2013749","723-71-97-11-100-000","CLOSD","2831 Queenswood RD","23113","Chesterfield","Single Family Residence","07/31/2020","$515,000","$560,000","1","Resale (occupied at least once)","1971","Salisbury","3,004","1.18","4","2.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2018801","725-66-80-90-800-000","CLOSD","14349 Old Bond ST","23832","Chesterfield","Single Family Residence","07/31/2020","$350,000","$350,000","4","Resale (occupied at least once)","1995","Birkdale","2,948","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017941","744-765-6781","CLOSD","4624 Allenbend RD","23060","Henrico","Single Family Residence","07/31/2020","$479,000","$483,500","3","Resale (occupied at least once)","2011","Crawford Park At Greenbrooke Section A","3,298","0.27","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017477","718-68-96-04-200-000","CLOSD","3618 Evershot DR","23112","Chesterfield","Single Family Residence","07/31/2020","$438,500","$438,500","2","Resale (occupied at least once)","2011","Rountrey","2,657","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015576","N000-1071-006","CLOSD","3314 2nd AVE","23222","Richmond City","Single Family Residence","07/31/2020","$229,950","$245,000","3","Resale (occupied at least once)","1910","None","1,702","0.11","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936014","786675248400000","CLOSD","7832 Vermeil ST","23237","Chesterfield","Townhouse","07/31/2020","$234,200","$242,045","0","New (never occupied)","2019","Silverleaf","1,801","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2016967","723-70-45-57-900-000","CLOSD","14609 Charter Walk PL","23114","Chesterfield","Single Family Residence","07/31/2020","$398,500","$398,500","2","Resale (occupied at least once)","2007","Berkley Village","2,777","0.21","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016441","765-743-2103","CLOSD","6924 Vanderbilt AVE","23226","Henrico","Single Family Residence","07/31/2020","$325,000","$325,000","14","Resale (occupied at least once)","2002","Charles Glen","1,782","0.18","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2019097","757-67-58-00-500-000","CLOSD","9020 Belmont RD","23832","Chesterfield","Single Family Residence","07/31/2020","$259,950","$265,000","4","Resale (occupied at least once)","1981","None","2,452","3.88","4","3.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2018837","771-67-97-79-600-000","CLOSD","6618 Manuel ST","23234","Chesterfield","Single Family Residence","07/31/2020","$179,900","$190,000","6","Resale (occupied at least once)","1985","Kings Forest","1,152","0.19","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2017998","749-70-50-48-200-000","CLOSD","9803 Aldersmead PL","23236","Chesterfield","Single Family Residence","07/31/2020","$234,950","$234,950","5","Resale (occupied at least once)","1992","Sunrise Valley","1,610","0.38","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008759","70692","CLOSD","8342 Greenock Drive","23235","Chesterfield","Single Family Residence","07/31/2020","$265,000","$260,000","88","Resale (occupied at least once)","1975","Highland Hills","1,920","0.35","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2007624","741-775-8506","CLOSD","5604 Barnsley PL","23059","Henrico","Single Family Residence","07/31/2020","$638,950","$630,000","94","Resale (occupied at least once)","2005","Hampshire","4,747","0.31","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
