"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2504535","747-69-51-57-000-000","CLOSD","10310 Princess Margaret PL","23236","Chesterfield","Single Family Residence","04/04/2025","$419,900","$416,000","12","Resale (occupied at least once)","2005","Runnymede","2,041","0.53","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2504586","737-69-85-51-500-000","CLOSD","11943 Sunflower LN","23236","Chesterfield","Single Family Residence","04/04/2025","$399,950","$440,000","5","Resale (occupied at least once)","1983","Smoketree","2,037","0.24","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505092","717-66-63-09-500-000","CLOSD","15612 Winding Ash DR","23832","Chesterfield","Single Family Residence","04/04/2025","$349,900","$360,000","3","Resale (occupied at least once)","2003","Ashbrook","1,400","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503081","737-779-3253","CLOSD","6016 Maybrook WAY","23059","Henrico","Single Family Residence","04/04/2025","$549,950","$585,000","6","Resale (occupied at least once)","1994","Maybrook At Wyndham","2,114","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504780","825-722-5154","CLOSD","103 N Spruce AVE","23075","Henrico","Single Family Residence","04/04/2025","$245,000","$239,000","20","Resale (occupied at least once)","1980","Highland Springs","980","0.17","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501204","700-68-84-43-900-000","CLOSD","4013 Tuckmar Pond DR","23120","Chesterfield","Single Family Residence","04/04/2025","$718,950","$715,210","47","New (never occupied)","2024","Tuckmar Farm","3,322","0.37","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2416788","7717-92-6895","CLOSD","2224 Osborne Hill DR","23146","Goochland","Single Family Residence","04/04/2025","$747,950","$920,261","0","New (never occupied)","2025","Tuckahoe Bridge","2,899","0.37","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2505526","801-734-7753","CLOSD","2305 Byron ST","23222","Henrico","Single Family Residence","04/04/2025","$265,000","$265,000","3","Resale (occupied at least once)","1976","Pemberton Place","1,067","0.17","3","1.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2501040","709-66-62-64-800-000","CLOSD","8400 Foster Ridge TER","23120","Chesterfield","Single Family Residence","04/04/2025","$645,000","$635,000","30","Resale (occupied at least once)","2014","Hampton Farms","3,344","0.45","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506526","N000-1330-030","CLOSD","1350 Westwood AVE Unit#U208","23227","Richmond City","Condominium","04/04/2025","$575,000","$599,000","2","Resale (occupied at least once)","1954","Ginter Place Condos","2,357","0.05","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2506433","760-753-8081.047","CLOSD","3109 N Parham RD Unit#47","23294","Henrico","Condominium","04/04/2025","$210,000","$210,000","7","Resale (occupied at least once)","1964","Westshire On Parham Condos","863","0.02","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2506258","8725-96-9710","CLOSD","8340 Devils Den LN","23111","Hanover","Single Family Residence","04/04/2025","$339,900","$340,000","2","Resale (occupied at least once)","1991","Battlefield Green","1,536","0.19","4","2.0","Public Water","Sewer - Public","Cash","Estate"
"1","2506218","E0100047012","CLOSD","5105 Salem ST","23231","Richmond City","Single Family Residence","04/04/2025","$200,000","$232,000","4","Resale (occupied at least once)","1951","Powhatan Place","","0.23","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2506056","750-745-1430","CLOSD","9211 Holbrook DR","23229","Henrico","Single Family Residence","04/04/2025","$315,000","$325,500","6","Resale (occupied at least once)","1959","Farmington","2,261","0.25","5","2.0","Public Water","None","Cash","Individuals"
"1","2505833","S006-0192-012","CLOSD","5103 King William RD","23225","Richmond City","Single Family Residence","04/04/2025","$330,000","$395,000","3","Resale (occupied at least once)","1925","Westover Hills","1,235","0.15","2","1.0","Public Water","Sewer - Public","Cash","Estate"
"1","2505743","756-741-8980","CLOSD","1205 Santa Anna RD","23229","Henrico","Single Family Residence","04/04/2025","$299,950","$342,000","3","Resale (occupied at least once)","1952","Beverly Hills","1,224","0.25","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505663","751-752-8511","CLOSD","2111 Manlyn RD","23229","Henrico","Single Family Residence","04/04/2025","$279,950","$291,500","7","Resale (occupied at least once)","1958","Roxbury","1,628","0.27","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2505651","780-743-4161","CLOSD","2317 Kenmore RD","23228","Henrico","Single Family Residence","04/04/2025","$387,500","$430,500","7","Resale (occupied at least once)","1949","Bryan Parkway","1,350","0.17","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505072","S000-2606-001","CLOSD","100 E 35th ST","23224","Richmond City","Single Family Residence","04/04/2025","$229,950","$250,000","2","Resale (occupied at least once)","1941","Swansboro","854","0.14","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504777","742-71-91-90-000-000","CLOSD","2810 Park Ridge RD","23113","Chesterfield","Single Family Residence","04/04/2025","$650,000","$675,000","18","Resale (occupied at least once)","1988","Queenspark","2,813","0.60","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2504667","782-762-9443","CLOSD","1313 Rhode Island AVE","23060","Henrico","Single Family Residence","04/04/2025","$349,900","$370,000","3","Resale (occupied at least once)","1952","Biltmore","1,254","0.25","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504628","780-751-0209","CLOSD","7218 Margaret AVE","23228","Henrico","Single Family Residence","04/04/2025","$349,950","$382,500","2","Resale (occupied at least once)","1946","Ginter Gardens Addition","1,224","0.25","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504623","766-740-7101","CLOSD","6502 Monument AVE","23226","Henrico","Single Family Residence","04/04/2025","$624,900","$650,000","5","Resale (occupied at least once)","1950","West Haven","2,296","0.28","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504561","N000-1036-040","CLOSD","3129 Griffin AVE","23222","Richmond City","Single Family Residence","04/04/2025","$445,000","$480,000","5","Resale (occupied at least once)","1926","Brightwood","1,492","0.16","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504483","724-66-44-44-200-000","CLOSD","8909 Royal Birkdale DR","23832","Chesterfield","Single Family Residence","04/04/2025","$595,000","$605,000","5","Resale (occupied at least once)","1997","Birkdale","3,264","0.52","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504457","729-66-57-28-400-000","CLOSD","7607 Whirlaway DR","23112","Chesterfield","Single Family Residence","04/04/2025","$379,950","$381,000","8","Resale (occupied at least once)","1996","Deer Run","1,692","0.33","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504441","W019-0110-013","CLOSD","4709 W Grace ST","23230","Richmond City","Single Family Residence","04/04/2025","$599,000","$599,000","6","Resale (occupied at least once)","1952","Monument Avenue Park","1,793","0.22","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504385","C004-0544-035","CLOSD","2956 Hathaway RD Unit#U311","23225","Richmond City","Condominium","04/04/2025","$330,000","$330,000","3","Resale (occupied at least once)","1972","Hathaway Tower Condominiums","1,729","4.02","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2504214","C001-0508-002","CLOSD","8941 Elm RD","23235","Richmond City","Single Family Residence","04/04/2025","$399,950","$455,000","6","Resale (occupied at least once)","1948","Southampton","1,311","0.30","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504192","720-71-31-23-200-000","CLOSD","14800 Creekbrook PL","23113","Chesterfield","Single Family Residence","04/04/2025","$749,900","$775,000","4","Resale (occupied at least once)","2014","Brookcreek Crossing","3,908","0.43","5","5.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504140","735-750-3399","CLOSD","2035 Cambridge DR","23238","Henrico","Single Family Residence","04/04/2025","$480,000","$480,000","8","Resale (occupied at least once)","1990","Stonequarter","2,118","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504088","012-74B","CLOSD","3217 Duke RD","23139","Powhatan","Single Family Residence","04/04/2025","$335,000","$340,000","2","Resale (occupied at least once)","1997","None","1,160","2.12","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2503877","762-744-6685","CLOSD","1654 Foster RD","23226","Henrico","Single Family Residence","04/04/2025","$285,000","$280,000","2","Resale (occupied at least once)","1954","Berkshire Park","925","0.26","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503650","N017-0576-010","CLOSD","1918 Seddon RD","23227","Richmond City","Single Family Residence","04/04/2025","$399,950","$420,000","6","Resale (occupied at least once)","1945","West Ginter Park","1,378","0.14","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503595","726-69-79-82-400-000","CLOSD","2101 Cantina LN","23114","Chesterfield","Townhouse","04/04/2025","$485,000","$485,000","9","Resale (occupied at least once)","2022","Centerpointe Townes","2,191","0.06","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503492","N000-1142-021","CLOSD","3205 Cliff AVE","23222","Richmond City","Single Family Residence","04/04/2025","$365,000","$365,000","34","Resale (occupied at least once)","1923","Alvista Heights","1,320","0.14","3","1.1","Public Water","Sewer - Public","Conventional","Other"
"1","2503375","734-71-76-58-300-000","CLOSD","12501 Robious RD","23113","Chesterfield","Single Family Residence","04/04/2025","$675,000","$675,000","1","Resale (occupied at least once)","1957","None","2,950","6.40","4","2.1","Well","Septic - Conventional","Cash","Individuals"
"1","2503279","756-64-98-69-000-000","CLOSD","11543 Park Branch LN","23838","Chesterfield","Single Family Residence","04/04/2025","$725,000","$707,000","7","Resale (occupied at least once)","2003","Woodland Pond","4,149","1.32","6","4.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2503275","741-68-82-40-200-000","CLOSD","3206 Rimswell CT","23112","Chesterfield","Single Family Residence","04/04/2025","$482,500","$475,000","16","Resale (occupied at least once)","2019","Walnut Grove","2,292","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2502802","753-71-56-78-000-000","CLOSD","2224 Waters Mill CIR","23235","Chesterfield","Townhouse","04/04/2025","$450,000","$420,000","33","Resale (occupied at least once)","2000","Bon Air Villas","2,162","0.11","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2502344","764-759-0287","CLOSD","4452 Honey LN","23060","Henrico","Single Family Residence","04/04/2025","$370,000","$759,000","33","Resale (occupied at least once)","1975","None","2,324","7.90","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2501264","7327481471","CLOSD","2235 Brightmoor CT","23238","Henrico","Townhouse","04/04/2025","$324,950","$317,000","45","Resale (occupied at least once)","1974","Windsor Park Townhouses","1,320","","3","1.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501038","730-758-8814","CLOSD","12412 Northlake PL","23233","Henrico","Single Family Residence","04/04/2025","$889,000","$879,000","30","Resale (occupied at least once)","1992","The Colonies At Wilde Lake","4,212","0.80","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500914","46-39-0-6-0","CLOSD","503 Harolds DR","23103","Goochland","Single Family Residence","04/04/2025","$948,000","$897,500","63","Resale (occupied at least once)","2004","Nuckols Forest","3,551","3.66","4","3.1","Well","Septic - Conventional","Cash","Individuals"
"1","2500854","028B1-6-24","CLOSD","2829 Maple Lake CIR","23139","Powhatan","Single Family Residence","04/04/2025","$849,900","$850,000","19","Resale (occupied at least once)","2023","Maple Grove","3,308","2.01","4","3.1","Well","Septic - Conventional","Cash","Individuals"
"1","2500510","733-757-8878","CLOSD","2905 Stonebriar PL","23233","Henrico","Single Family Residence","04/04/2025","$699,950","$675,000","37","Resale (occupied at least once)","1995","Creekwood - Henrico","3,260","0.43","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2432123","727-68-85-14-200-025","CLOSD","2846 Woodbridge Crossing CT","23112","Chesterfield","Condominium","04/04/2025","$250,000","$245,000","12","Resale (occupied at least once)","1980","Woodbridge Crossing","1,462","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431684","104401","CLOSD","5839 Yellow Jasmine TER","23140","New Kent","Single Family Residence","04/04/2025","$420,000","$403,000","92","Resale (occupied at least once)","2007","Oakmont Villas","2,434","0.14","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2431123","029B-4B-16","CLOSD","2228 Fall Line DR","23139","Powhatan","Single Family Residence","04/04/2025","$337,500","$335,000","66","Resale (occupied at least once)","1979","Chestnut Oaks","1,275","1.61","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2430184","790-61-28-23-000-000","CLOSD","4307 Butler LN","23803","Chesterfield","Single Family Residence","04/04/2025","$224,900","$220,000","108","Resale (occupied at least once)","1979","Holly Acres","960","0.18","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2428119","8707-11-9337","CLOSD","10065 Cool Spring RD","23116","Hanover","Single Family Residence","04/04/2025","$829,950","$750,000","119","Resale (occupied at least once)","1999","Cool Spring Farms","3,461","7.49","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2428040","8705-33-7515","CLOSD","8192 Newman DR","23116","Hanover","Single Family Residence","04/04/2025","$450,000","$450,000","103","Resale (occupied at least once)","1958","Burnside Farms","2,845","0.51","4","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2423512","7779-47-7193","CLOSD","8047 Cabernet LN","23116","Hanover","Single Family Residence","04/04/2025","$695,345","$742,469","0","New (never occupied)","2021","Stags Leap","2,218","","3","3.0","Well","Sewer - Public","Conventional","Corporate"
"1","2406002","7860-66-4745","CLOSD","13453 Poplar Valley PL","23005","Hanover","Single Family Residence","04/04/2025","$899,000","$960,485","75","New (never occupied)","2024","Falling Creek Estates","3,150","1.38","5","3.1","Community Well","Septic - Conventional","Conventional","Corporate"
"1","BRTVAHA2000938","7850-39-5703","CLOSD","13518 Deer Creek RD","23005","Hanover","Single Family Residence","04/04/2025","$400,000","$400,000","2","Resale (occupied at least once)","1973","NONE AVAILABLE","0","5.41","3","2.0","Well","Septic","",""
"1","REIN10572976","37        29C","CLOSD","6021 Tuckers Pines LN","23011","New Kent","Single Family Residence","04/04/2025","$445,000","$461,200","5","Resale (occupied at least once)","2004","ALL OTHERS AREA 140","1,760","3.74","3","2.0","Well","Septic","",""
"1","2501736","780-744-3715","CLOSD","2316 Buckingham AVE","23228","Henrico","Single Family Residence","04/05/2025","$399,500","$465,000","3","Resale (occupied at least once)","1941","Bryan Parkway","1,650","0.20","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2504047","815-714-3263","CLOSD","4935 Summerest AVE","23231","Henrico","Single Family Residence","04/07/2025","$319,500","$328,000","0","New (never occupied)","2025","Larchmont","1,410","0.23","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2418803","7870-65-6257","CLOSD","233 Amburn LN","23005","Hanover","Single Family Residence","04/07/2025","$559,990","$654,894","0","New (never occupied)","2025","Amburn","2,974","","4","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2504081","746-750-6270","CLOSD","1900 Sorrento PL","23238","Henrico","Single Family Residence","04/07/2025","$464,500","$460,000","10","Resale (occupied at least once)","1979","Raintree","2,044","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504516","743-68-52-92-200-000","CLOSD","3426 Avocado DR","23112","Chesterfield","Townhouse","04/07/2025","$359,000","$359,000","19","Resale (occupied at least once)","2014","Genito Townes","1,796","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2503620","815-64-85-16-000-000","CLOSD","13605 Thornhill PL","23836","Chesterfield","Single Family Residence","04/07/2025","$407,000","$397,800","22","Resale (occupied at least once)","1993","Thornhill","2,340","0.71","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2417478","7870-65-5320","CLOSD","245 Amburn LN","23005","Hanover","Single Family Residence","04/07/2025","$564,990","$647,636","0","New (never occupied)","2024","Amburn","2,974","","4","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2501787","848-691-2852","CLOSD","5819 Hines RD","23231","Henrico","Single Family Residence","04/07/2025","$335,000","$325,000","26","Resale (occupied at least once)","1959","Acreage","1,612","1.01","3","1.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2502140","TBD","CLOSD","13263 Garland LN","23114","Chesterfield","Condominium","04/07/2025","$392,090","$392,090","22","New (never occupied)","2024","Coalfield Station","1,623","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2430325","731-765-1305","CLOSD","510 Chapman Grove WALK Unit#A","23233","Henrico","Condominium","04/07/2025","$409,990","$409,990","71","New (never occupied)","2024","Gateway Square","1,573","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2501678","803-703-5724","CLOSD","1401 Wilderness DR","23231","Henrico","Single Family Residence","04/07/2025","$365,000","$365,000","9","Resale (occupied at least once)","1977","New Market Farms","2,238","0.27","5","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2505451","778-746-5540","CLOSD","2631 Dellrose AVE","23228","Henrico","Single Family Residence","04/07/2025","$310,000","$310,000","4","Resale (occupied at least once)","1942","Hermitage Park","1,293","0.13","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503260","E000-0717-002","CLOSD","1424 N 30th ST","23223","Richmond City","Single Family Residence","04/07/2025","$245,999","$245,000","34","Resale (occupied at least once)","1945","Woodville","756","0.15","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2505382","766-69-30-51-600-000","CLOSD","6851 Melville DR","23832","Chesterfield","Single Family Residence","04/07/2025","$399,950","$399,950","2","Resale (occupied at least once)","1959","North Lake Hills","1,860","0.72","6","4.0","Well","Sewer - Public","FHA New","Partnership"
"1","2505366","825-718-7738","CLOSD","206 W McClellan ST","23150","Henrico","Single Family Residence","04/07/2025","$314,950","$315,000","3","Resale (occupied at least once)","1951","Sandston","1,116","0.23","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2504000","C005-0095-001","CLOSD","5992 Fairlee RD","23225","Richmond City","Single Family Residence","04/07/2025","$419,000","$417,000","11","Resale (occupied at least once)","1959","Shirley Hills","1,484","0.42","3","2.0","Public Water","None","Conventional","Corporate"
"1","2417245","8724-23-9496","CLOSD","7196 Lereve DR","23111","Hanover","Single Family Residence","04/07/2025","$427,000","$410,000","123","Resale (occupied at least once)","1987","Lereve Manor","2,902","0.48","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430437","784-770-1496","CLOSD","10140 All Star BLVD","23059","Henrico","Townhouse","04/07/2025","$435,930","$420,930","61","New (never occupied)","2024","Village at Virginia Center Commons","1,943","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2503819","S000-0916-003","CLOSD","314 W 27th ST","23225","Richmond City","Single Family Residence","04/07/2025","$495,000","$505,000","7","Resale (occupied at least once)","1924","Fonticello Park","1,650","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503839","738-758-2115","CLOSD","3030 Crossfield RD","23233","Henrico","Single Family Residence","04/07/2025","$615,000","$625,000","5","Resale (occupied at least once)","1989","Sherbrooke","2,845","0.22","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506202","7797-27-9214","CLOSD","10359 Agecroft Manor CT","23116","Hanover","Single Family Residence","04/07/2025","$439,950","$468,000","5","Resale (occupied at least once)","1988","Kings Charter","1,929","0.37","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505178","726-70-74-57-300-000","CLOSD","14205 Martinet XING","23114","Chesterfield","Townhouse","04/07/2025","$384,950","$384,950","3","Resale (occupied at least once)","2017","Crofton Village At Charter Colony","1,757","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2504304","W000-0436-097","CLOSD","1208 Dance ST","23220","Richmond City","Single Family Residence","04/07/2025","$384,995","$360,000","13","Resale (occupied at least once)","1989","Wallace Manor","1,410","0.08","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
