"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2032248","781-756-5960.054","CLOSD","1534 Americana Drive, Henrico VA 23228","23228","Henrico","Condominium","11/30/2020","$149,999","$148,200","5","Resale (occupied at least once)","1975","Stonewall Manor Condominiums","1,255","35.71","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2029818","736-66-96-58-100-000","CLOSD","12707 Bailey Hill Circle, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/30/2020","$340,000","$340,000","0","Resale (occupied at least once)","2016","Bayhill Pointe","2,141","0.53","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2029779","N000-0870-010","CLOSD","2904 Noble Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","11/30/2020","$529,900","$529,900","34","Resale (occupied at least once)","1916","Roland Park","2,458","0.16","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2019040","786678336300000","CLOSD","7301 Veyan Way, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","11/30/2020","$378,105","$378,105","0","New (never occupied)","2020","Silverleaf","3,036","","5","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2018897","814649876600000","CLOSD","219 Mason Orchard Drive, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","11/30/2020","$331,825","$331,825","0","New (never occupied)","2020","Bermuda Orchard","2,149","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2032652","718-66-72-81-600-000","CLOSD","7950 Featherchase Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/30/2020","$275,000","$286,000","2","Resale (occupied at least once)","1998","Ashbrook","1,814","0.27","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2032253","759-70-59-62-800-000","CLOSD","8112 Provincetown Drive, Chesterfield VA 23235","23235","Chesterfield","Townhouse","11/30/2020","$155,000","$160,000","13","Resale (occupied at least once)","1972","Providence Green","1,380","0.04","2","1.1","Public Water","Community - Sewer/Septic","Conventional","Estate, Individuals"
"1","2031399","E000-0293-001","CLOSD","2311 M Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","11/30/2020","$319,900","$325,000","3","Resale (occupied at least once)","1910","None","1,560","0.05","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2030478","756-766-1221","CLOSD","5045 Eddings Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","11/30/2020","$310,000","$314,950","2","Resale (occupied at least once)","1992","Hearthside Ridge","1,810","0.28","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2023587","To be determined","CLOSD","5406 Bradenton Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/30/2020","$315,267","$315,267","57","New (never occupied)","2020","The Villas at Iron Mill","1,552","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2018308","717-68-90-15-600-000","CLOSD","15037 Enmore Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/30/2020","$559,500","$590,557","52","New (never occupied)","2020","Rountrey","3,027","","5","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2026608","to be determined","CLOSD","5024 Berkley Mill Drive #Unit16-5, Chesterfield VA 23831","23831","Chesterfield","Townhouse","11/30/2020","$266,955","$266,995","0","New (never occupied)","2020","Iron Mill Section 1","1,633","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2032737","782-744-5772","CLOSD","5403 Bloomingdale Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","11/30/2020","$219,950","$220,000","3","Resale (occupied at least once)","1955","Bloomingdale","921","0.17","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2028883","796-63-35-66-400-000","CLOSD","16109 Mistora Road, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/30/2020","$192,000","$200,000","4","Resale (occupied at least once)","1980","Searcy","1,056","0.27","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2028794","N000-1555-033","CLOSD","405 East Ladies Mile Road, Richmond City VA 23222","23222","Richmond City","Single Family Residence","11/30/2020","$259,950","$260,000","33","Resale (occupied at least once)","2019","Providence Park","1,700","0.09","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2028499","792-65-95-36-500-000","CLOSD","3513 Castlebury Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/30/2020","$237,500","$242,000","2","Resale (occupied at least once)","1981","Cameron Run","1,656","0.35","3","1.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2017840","780-772-7658","CLOSD","10814 Ashton Poole Place, Henrico VA 23059","23059","Henrico","Townhouse","11/30/2020","$309,860","$319,580","53","New (never occupied)","2020","River Mill","1,517","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2031857","C005-0254-044","CLOSD","1706 Glencove Lane, Richmond City VA 23225","23225","Richmond City","Single Family Residence","11/30/2020","$250,000","$275,951","3","Resale (occupied at least once)","1982","Westlake Hills","1,495","0.42","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2031409","785-763-6741","CLOSD","9529 Brant Lane, Henrico VA 23060","23060","Henrico","Single Family Residence","11/30/2020","$319,000","$331,000","4","Resale (occupied at least once)","1999","Telegraph Run","2,464","0.37","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2027738","C009-1003-002","CLOSD","3328 Walmsley Boulevard, Richmond City VA 23234","23234","Richmond City","Single Family Residence","11/30/2020","$185,000","$200,000","5","Resale (occupied at least once)","1930","Angus Court","1,064","0.26","3","2.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2027485","730-750-7256","CLOSD","2412 Lauderdale Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","11/30/2020","$259,950","$259,950","32","Resale (occupied at least once)","1976","Tuckahoe Village West","1,375","0.33","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2018329","811648517300000","CLOSD","13754 Bastian Drive, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","11/30/2020","$368,907","$368,907","0","New (never occupied)","2020","Ramblewood Estates","3,010","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2032933","796-65-76-77-800-000","CLOSD","2900 Warfield Ridge Terrace, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/30/2020","$290,000","$290,000","3","Resale (occupied at least once)","1998","Warfield Estates","2,162","0.44","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2031548","723-68-70-55-500-000","CLOSD","14314 Cove Ridge Place, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/30/2020","$310,000","$298,000","15","Resale (occupied at least once)","1988","Cove Ridge","1,905","0.15","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2031466","726-66-61-12-100-000","CLOSD","8601 Seabrook Circle, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/30/2020","$299,000","$303,300","2","Resale (occupied at least once)","1999","Birkdale","1,682","0.22","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2021333","784-66-43-78-200-000","CLOSD","4820 Jaymont Drive, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","11/30/2020","$215,000","$209,000","16","Resale (occupied at least once)","1967","Kendale Acres","1,404","0.35","3","1.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2031245","748-71-40-54-600-000","CLOSD","2270 Early Settlers Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","11/30/2020","$239,950","$250,000","4","Resale (occupied at least once)","1978","Settlers Landing","1,500","0.24","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2032032","732-753-7808","CLOSD","12524 Evansdale Road, Henrico VA 23233","23233","Henrico","Single Family Residence","11/30/2020","$409,900","$425,000","6","Resale (occupied at least once)","1986","Ridgefield","2,446","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2032762","734-65-91-20-400-000","CLOSD","10303 Teelin Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/30/2020","$319,500","$312,000","4","Resale (occupied at least once)","1987","Donegal Glen","2,102","0.73","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2031936","744-68-53-06-200-000","CLOSD","11200 Woodthrush Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/30/2020","$225,000","$225,000","0","Resale (occupied at least once)","1978","Genito Forest","1,482","0.33","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2031689","726-69-16-75-600-000","CLOSD","13809 Shadow Ridge Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/30/2020","$339,900","$361,000","2","Resale (occupied at least once)","1987","Shadow Ridge","2,713","0.25","5","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2028824","754-755-3893","CLOSD","3317 Andover Hills Place, Henrico VA 23294","23294","Henrico","Single Family Residence","11/30/2020","$419,500","$419,500","4","Resale (occupied at least once)","2004","Andover Hills","2,820","0.15","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027730","S000-2451-018","CLOSD","3412 Stockton Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","11/30/2020","$109,990","$101,000","32","Resale (occupied at least once)","1948","Broad Rock Park","736","0.07","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2032279","742-747-8477","CLOSD","1812 Poplar Green, Henrico VA 23238","23238","Henrico","Townhouse","11/30/2020","$205,000","$192,000","17","Resale (occupied at least once)","1986","Gayton Forest Townhouses","1,393","0.04","2","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2022040","744-747-2167","CLOSD","1724 Foxcreek Circle, Henrico VA 23238","23238","Henrico","Townhouse","11/30/2020","$210,000","$207,000","49","Resale (occupied at least once)","1979","Raintree","1,562","0.08","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2026575","W000 1006 004","CLOSD","2229 Monument Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","11/30/2020","$1,479,000","$1,300,000","56","Resale (occupied at least once)","1913","None","4,716","0.08","5","5.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2034407","787-752-2922","CLOSD","408 Lakeside Boulevard, Henrico VA 23227","23227","Henrico","Single Family Residence","11/30/2020","$97,000","$110,000","4","Resale (occupied at least once)","1939","Lakeside Terrace","864","0.19","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2034239","725-71-03-55-400-000","CLOSD","1312 Michaux Park Lane, Chesterfield VA 23113","23113","Chesterfield","Townhouse","11/30/2020","$360,000","$360,000","0","Resale (occupied at least once)","2017","Winterfield Park","2,310","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2033726","E000-0807-023","CLOSD","704 North 33rd Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","11/30/2020","$175,000","$200,100","7","Resale (occupied at least once)","1925","None","1,480","0.06","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2033362","720-68-72-04-100-000","CLOSD","2612 Sailboat Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/30/2020","$354,950","$350,000","3","Resale (occupied at least once)","2006","Edgewater At The Reservoir","2,502","0.18","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2033319","774-744-3490.095","CLOSD","29 Red Fox Lane, Henrico VA 23228","23228","Henrico","Condominium","11/30/2020","$99,850","$100,000","11","Resale (occupied at least once)","1962","Hamlet Condominium","1,031","0.02","2","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2033318","745-740-8898","CLOSD","1120 Hyde Lane, Henrico VA 23229","23229","Henrico","Townhouse","11/30/2020","$408,000","$400,000","27","Resale (occupied at least once)","2007","Grayson Hill","1,960","0.08","3","3.2","Public Water","Sewer - Public","Other","Individuals"
"1","2033215","753-71-59-37-900-000","CLOSD","2147 Waters Mill Point, Chesterfield VA 23235","23235","Chesterfield","Townhouse","11/30/2020","$186,000","$193,000","4","Resale (occupied at least once)","1983","Rolling Hill At Bon Air","1,322","0.08","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2033199","S000-2001-010","CLOSD","3153 Decatur Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","11/30/2020","$99,950","$105,000","3","Resale (occupied at least once)","1924","None","1,148","0.13","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2033089","735-71-90-99-100-000","CLOSD","2831 Earlswood Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","11/30/2020","$325,000","$300,000","7","Resale (occupied at least once)","1974","River Oaks","2,440","0.92","4","2.1","Public Water","Septic - Conventional","Private","Individuals"
"1","2033080","743-72-23-34-800-000","CLOSD","10921 Lansdowne Court, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","11/30/2020","$499,000","$499,000","5","Resale (occupied at least once)","1983","Reeds Landing","2,604","0.90","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2032963","706-64-84-65-700-000","CLOSD","11627 Coalboro Road, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","11/30/2020","$245,000","$250,000","4","Resale (occupied at least once)","2008","None","1,242","2.00","3","2.0","Well","Septic - Alternative","Conventional","Individuals"
"1","2032781","736-744-6963","CLOSD","1700 Careybrook Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","11/30/2020","$229,000","$250,000","5","Resale (occupied at least once)","1967","Tuckahoe Village","1,580","0.34","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2032719","737-755-7906","CLOSD","11904 Brandyview Lane, Henrico VA 23233","23233","Henrico","Single Family Residence","11/30/2020","$430,000","$450,000","2","Resale (occupied at least once)","2003","Coventry","2,835","0.32","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2032687","744-71-83-83-600-000","CLOSD","10925 Live Oak Court, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","11/30/2020","$667,500","$667,500","3","Resale (occupied at least once)","2004","Oak Park","3,229","0.48","4","4.0","Public Water","Sewer - Public","Cash","Individuals"
