"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2000275","8704-28-0177","CLOSD","7434 Shire","23111","Hanover","Single Family Residence","02/17/2020","$220,000","$215,000","10","Resale (occupied at least once)","1988","Brookshire","1,126","0.36","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","1934590","To be determined","CLOSD","216 Ashford Hill LOOP Unit#7-2","23236","Chesterfield","Condominium","02/17/2020","$375,061","$375,060","0","New (never occupied)","2019","Villas At Ashford Hill","1,802","","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2001485","731-755-2855","CLOSD","2711 Coachouse LN","23233","Henrico","Townhouse","02/17/2020","$214,950","$205,000","5","Resale (occupied at least once)","1987","Berkeley Pointe","1,200","0.05","2","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","1937435","47-9-0-5-0","CLOSD","250 Broad Street RD","23103","Goochland","Single Family Residence","02/17/2020","$750,000","$735,000","12","Resale (occupied at least once)","1973","None","2,744","15.20","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1936125","028B1-1-1","CLOSD","2801 Maple Grove LN","23139","Powhatan","Single Family Residence","02/17/2020","$419,000","$422,000","43","Resale (occupied at least once)","2001","Maple Grove","2,833","2.84","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1934149","786-66-50-86-500-000","CLOSD","4520 Old LN","23831","Chesterfield","Single Family Residence","02/17/2020","$115,000","$105,000","77","","1950","None","1,112","1.00","2","1.0","Well","Septic - Conventional","Cash","Individuals"
"1","1907604","TBD","CLOSD","6301 Great Swan LN Unit#44","23831","Chesterfield","Condominium","02/17/2020","$373,037","$373,037","58","New (never occupied)","2019","The Cove at Magnolia Lakes","1,973","","3","2.0","Public Water","Sewer - Public","VA New","Corporate"
"1","1807628","N000-0257-005","CLOSD","8 W Fells ST","23222","Richmond City","Single Family Residence","02/17/2020","$188,000","$188,000","103","New (never occupied)","2018","None","1,827","0.18","4","2.1","Public Water","Sewer - Public","FHA New","Other"
"1","1936741","788-769-4354","CLOSD","1012 Southwinds DR","23059","Henrico","Townhouse","02/18/2020","$332,950","$328,000","55","Resale (occupied at least once)","2007","Villages At The Crossings","2,356","0.09","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2001122","762-71-45-39-300-000","CLOSD","7621 Yarmouth DR","23225","Chesterfield","Single Family Residence","02/18/2020","$274,900","$285,000","4","Resale (occupied at least once)","1958","Crestwood Farms","1,744","0.75","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936339","778-760-4124","CLOSD","9504 Hennington Ct","23228","Henrico","Single Family Residence","02/18/2020","$319,950","$306,000","72","Resale (occupied at least once)","2015","Cedar Grove","2,010","","4","2.1","Public Water","Sewer - Public","Other","Individuals"
"1","1914714","739-780-0488","CLOSD","12020 Drumore WAY","23059","Henrico","Single Family Residence","02/18/2020","$595,000","$595,000","231","Resale (occupied at least once)","1999","Preston At Wyndham","4,417","0.35","4","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1932146","817-726-3637","CLOSD","5800 Nine Mile RD","23223","Henrico","Single Family Residence","02/18/2020","$205,000","$202,500","71","","2004","Bungalow City","1,714","0.27","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1932176","S000-0699-008","CLOSD","306 W 25th ST","23225","Richmond City","Single Family Residence","02/18/2020","$284,900","$283,900","98","Resale (occupied at least once)","1916","Woodland Heights","1,671","0.11","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001019","805-64-13-11-200-000","CLOSD","15107 Nevin TER","23834","Chesterfield","Single Family Residence","02/18/2020","$284,950","$292,000","4","Resale (occupied at least once)","2010","Southcreek","2,396","0.42","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000517","761-65-11-76-800-000","CLOSD","11420 Glendevon RD","23838","Chesterfield","Single Family Residence","02/18/2020","$325,000","$325,000","17","Resale (occupied at least once)","1995","The Highlands","2,225","1.24","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","1935595","738-70-69-05-500-000","CLOSD","631 Blakeston DR","23236","Chesterfield","Single Family Residence","02/18/2020","$374,950","$365,000","75","Resale (occupied at least once)","1987","Stonehenge","3,600","0.55","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1938375","721-69-36-55-600-000","CLOSD","1735 Rose Mill CIR Unit#1735","23112","Chesterfield","Townhouse","02/18/2020","$225,000","$225,000","41","Resale (occupied at least once)","2004","Watermill Villas","1,700","0.06","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1939230","777-63-91-38-000-000","CLOSD","14601 Benefice RDG","23838","Chesterfield","Single Family Residence","02/18/2020","$302,900","$302,900","8","Resale (occupied at least once)","2005","Glebe Point West","2,214","1.62","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","1931644","763-69-92-89-500-000","CLOSD","1509 Chevelle DR","23235","Chesterfield","Single Family Residence","02/18/2020","$195,000","$188,000","34","Resale (occupied at least once)","1964","Amber Heights","2,150","0.34","4","2.0","Public Water","Septic - Conventional","FHA New","Individuals"
"1","1939486","782-66-60-75-200-000","CLOSD","9319 Shiloh DR","23237","Chesterfield","Single Family Residence","02/18/2020","$210,000","$212,000","4","Resale (occupied at least once)","1980","Chesswood","1,328","0.21","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1935646","820-64-56-20-600-000","CLOSD","14307 Santell DR","23836","Chesterfield","Single Family Residence","02/18/2020","$177,000","$183,000","6","Resale (occupied at least once)","1992","Point Of Rocks Estates","1,211","0.21","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1936205","738-69-93-57-700-000","CLOSD","603 Spirea CT","23236","Chesterfield","Single Family Residence","02/18/2020","$250,000","$250,000","44","Resale (occupied at least once)","1980","Smoketree","1,878","0.64","3","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1934872","S000-2905-001","CLOSD","3720 Lawson ST","23224","Richmond City","Single Family Residence","02/18/2020","$184,500","$182,500","51","Resale (occupied at least once)","1920","Burfoot Addition","1,320","0.22","3","2.1","Public Water","Community - Sewer/Septic","VHDA/FHA","Individuals"
"1","1925380","717-71-48-52-900-000","CLOSD","15031 St. Ives DR","23113","Chesterfield","Single Family Residence","02/18/2020","$402,950","$462,797","0","","2019","St Ives","2,983","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1931992","748-69-58-91-600-000","CLOSD","10202 Stonecrest RD","23236","Chesterfield","Single Family Residence","02/18/2020","$254,000","$257,000","84","Resale (occupied at least once)","1998","Eaglewood","2,168","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001476","755-70-31-92-900-000","CLOSD","8904 Wadsworth WAY","23236","Chesterfield","Single Family Residence","02/18/2020","$215,000","$220,000","2","Resale (occupied at least once)","1985","Whitestone","1,443","0.26","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936960","N000-1155-017","CLOSD","714 E Gladstone AVE","23222","Richmond City","Single Family Residence","02/18/2020","$150,000","$141,000","77","Resale (occupied at least once)","1924","Providence Park","1,100","","3","1.1","Public Water","Sewer - Public","Cash","Other"
"1","1934282","764-756-2095.148","CLOSD","8410 Donovan CT Unit#4","23228","Henrico","Condominium","02/18/2020","$135,000","$135,000","64","Resale (occupied at least once)","1984","Shannon Green Condo","912","0.02","2","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1939544","767-737-3496","CLOSD","6120 Hampstead AVE","23226","Henrico","Single Family Residence","02/18/2020","$359,950","$383,000","5","Resale (occupied at least once)","1946","Westview Manor","1,440","0.22","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002938","C005-0475-012","CLOSD","1331 Huntland RD","23225","Richmond City","Single Family Residence","02/18/2020","$239,900","$242,025","7","","1958","Claremont","1,378","0.51","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2002874","W000-1626-044","CLOSD","3410 Monument AVE Unit#304","23221","Richmond City","Condominium","02/18/2020","$159,900","$160,900","3","Resale (occupied at least once)","1924","Monument Terrace","487","0.00","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2001869","782-743-8476","CLOSD","5206 Smith AVE","23228","Henrico","Single Family Residence","02/18/2020","$190,000","$190,000","3","Resale (occupied at least once)","1947","Bloomingdale","1,036","0.16","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001516","N000-0080-034","CLOSD","621 St James ST","23220","Richmond City","Single Family Residence","02/18/2020","$239,000","$225,000","7","Resale (occupied at least once)","1900","None","1,652","0.03","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001498","780-770-5632","CLOSD","10801 Tutelo CT","23059","Henrico","Single Family Residence","02/18/2020","$435,000","$430,000","2","Resale (occupied at least once)","2002","Magnolia Ridge","3,858","0.31","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2000753","8705-30-7983","CLOSD","8335 Wonderland LN","23111","Hanover","Single Family Residence","02/18/2020","$235,000","$235,000","2","","1955","Ellerson Farms","1,419","0.47","3","2.0","Community Well","Other - See Remarks","Conventional","Individuals"
"1","2000503","731-753-5184","CLOSD","2609 Towngate CT","23233","Henrico","Townhouse","02/18/2020","$200,000","$200,000","11","Resale (occupied at least once)","1985","Cedar Hill","1,380","0.04","2","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2000498","795-61-80-14-800-000","CLOSD","19500 Walker AVE","23834","Chesterfield","Single Family Residence","02/18/2020","$127,500","$127,500","23","","1980","Colonial Pine Estates","1,080","0.36","3","1.1","Public Water","Sewer - Public","Cash","Corporate, REO"
"1","2000319","772-69-18-77-300-000","CLOSD","5508 Sue Jean DR","23234","Chesterfield","Single Family Residence","02/18/2020","$144,900","$145,000","34","Resale (occupied at least once)","1960","Wilkinson Terrace","1,200","0.29","3","2.0","Public Water","Sewer - Public","Cash","Corporate, REO"
"1","1939012","Not Yet Assigned","CLOSD","6726 Liege HL","23120","Chesterfield","Condominium","02/18/2020","$385,410","$385,410","45","New (never occupied)","2019","Greenwich Walk At Foxcreek","2,138","","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","1938683","762-762-8724","CLOSD","3804 Haylors Beach WAY","23060","Henrico","Single Family Residence","02/18/2020","$418,950","$408,000","33","Resale (occupied at least once)","2005","The Cottages At Crossridge","2,158","0.18","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","1937991","S0000007033","CLOSD","513 W 7th ST","23224","Richmond City","Townhouse","02/18/2020","$1,230,000","$1,180,000","7","Resale (occupied at least once)","2019","Manchester","3,120","","3","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937057","770-762-6229","CLOSD","10082 Purcell RD","23228","Henrico","Townhouse","02/18/2020","$175,000","$168,000","45","Resale (occupied at least once)","1972","Laurel Square","1,200","","2","1.1","Public Water","Other - See Remarks","Conventional","Individuals"
"1","1934836","756-767-9163","CLOSD","5305 Linsey Lakes DR","23060","Henrico","Single Family Residence","02/18/2020","$324,900","$310,000","73","Resale (occupied at least once)","1995","Linsey Lakes","1,678","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1933257","N000-0257-006","CLOSD","2 W Fells ST","23222","Richmond City","Single Family Residence","02/18/2020","$188,000","$188,000","25","New (never occupied)","2018","None","1,799","0.29","3","2.0","Public Water","Sewer - Public","FHA New","Other"
"1","1933178","008-108","CLOSD","3510 Kool LN","23139","Powhatan","Single Family Residence","02/18/2020","$339,950","$339,950","98","New (never occupied)","2020","None","1,818","4.85","3","2.1","Well","Septic - Conventional","Conventional","Corporate"
"1","1931907","760-771-6358","CLOSD","11025 Carrington Green DR","23060","Henrico","Single Family Residence","02/18/2020","$440,000","$410,000","112","Resale (occupied at least once)","2005","Carrington","2,724","0.46","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1929376","747-770-7073","CLOSD","10510 Swanee Mill TRCE Unit#J-1","23059","Henrico","Townhouse","02/18/2020","$382,864","$366,500","108","New (never occupied)","2019","Bedford Falls At Hickory Grove","1,909","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1924639","19H  1    25","CLOSD","3500 Rock Creek Villa DR","23141","New Kent","Single Family Residence","02/18/2020","$297,000","$321,572","0","New (never occupied)","2019","Rock Creek Villas","1,692","0.14","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1815774","744-740-3961","CLOSD","604 Chiswick Park RD Unit#PP-2","23229","Henrico","Townhouse","02/18/2020","$617,850","$713,087","399","New (never occupied)","2019","Grayson Hill","3,200","","4","4.0","Public Water","Sewer - Public","Conventional","Other"
"1","2000952","793-743-6186","CLOSD","5009 Bobwhite LN","23227","Henrico","Single Family Residence","02/19/2020","$215,000","$215,000","4","Resale (occupied at least once)","1965","Meadowood","2,392","0.39","3","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","1937446","746-69-36-85-500-000","CLOSD","2019 Cadillac TRL","23236","Chesterfield","Single Family Residence","02/19/2020","$190,000","$213,000","14","Resale (occupied at least once)","1966","Arrowhead","1,555","0.47","3","2.0","Public Water","Septic - Conventional","Conventional","Estate"
"1","1939144","N000-1559-012","CLOSD","3606 Meadowbridge RD","23222","Richmond City","Single Family Residence","02/19/2020","$89,400","$86,500","3","Resale (occupied at least once)","1947","North Highland Park","679","0.11","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1934908","805-715-0210","CLOSD","2215 Bailey DR","23231","Henrico","Single Family Residence","02/19/2020","$229,500","$227,500","80","Resale (occupied at least once)","1939","Montrose Heights","1,751","0.25","3","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1934350","782-67-41-15-500-000","CLOSD","4506 Nambe CIR","23237","Chesterfield","Single Family Residence","02/19/2020","$249,900","$244,900","87","Resale (occupied at least once)","1974","Indian Springs - Chest","2,025","0.51","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1932003","802-734-9069","CLOSD","3613 Harris AVE","23223","Henrico","Single Family Residence","02/19/2020","$149,950","$149,000","80","Resale (occupied at least once)","1954","Pemberton Place","1,382","0.23","2","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2001626","768-760-9151.175","CLOSD","9363 Brighter Tower CT Unit#1507","23060","Henrico","Condominium","02/19/2020","$142,000","$145,000","6","Resale (occupied at least once)","1988","Laurel Lakes Condo","971","22.49","2","2.0","Other","Other - See Remarks","FHA New","Individuals"
"1","2001070","777-66-10-04-100-000","CLOSD","10308 Hollyberry DR","23237","Chesterfield","Single Family Residence","02/19/2020","$199,995","$206,000","3","Resale (occupied at least once)","1966","Hollyberry Hills","1,456","0.48","3","2.0","Public Water","Septic - Conventional","Conventional","Corporate"
"1","1937587","781-66-71-82-000-000","CLOSD","9018 Lost Forest DR","23237","Chesterfield","Single Family Residence","02/19/2020","$157,500","$150,000","27","Resale (occupied at least once)","1985","Chesswood","1,150","0.22","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2001442","799-63-14-28-700-000","CLOSD","2700 Amherst Ridge WAY","23834","Chesterfield","Single Family Residence","02/19/2020","$259,000","$255,000","9","Resale (occupied at least once)","1999","Amherst","2,520","0.30","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2000099","S000-0695-019","CLOSD","2517 Bainbridge ST","23225","Richmond City","Single Family Residence","02/19/2020","$184,900","$175,000","11","Resale (occupied at least once)","1997","Hollands Addition","1,408","0.08","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1938853","N000-1060-004","CLOSD","3114 1st AVE","23222","Richmond City","Single Family Residence","02/19/2020","$222,000","$214,000","24","Resale (occupied at least once)","1910","Highland Park","1,816","","4","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","1929199","N000-1162-013","CLOSD","3409 Delaware AVE","23222","Richmond City","Single Family Residence","02/19/2020","$159,000","$157,000","118","Resale (occupied at least once)","1977","Highland Park","1,008","0.17","3","1.0","Public Water","Sewer - Public","VHDA ","Corporate"
"1","1932759","E000-1575-009","CLOSD","4740 Erin Crescent ST","23231","Richmond City","Single Family Residence","02/19/2020","$229,799","$225,000","90","Resale (occupied at least once)","2012","Fulton Villages","1,630","0.10","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2001493","813-716-6486","CLOSD","4510 Mizar RD","23231","Henrico","Single Family Residence","02/19/2020","$208,000","$211,000","5","Resale (occupied at least once)","1963","Lawndale Farms","1,920","0.37","4","2.0","Public Water","Sewer - Public","FHA New","Other"
"1","2000524","7798-53-8607","CLOSD","11192 Countryside LN","23116","Hanover","Single Family Residence","02/19/2020","$289,950","$289,950","2","Resale (occupied at least once)","1994","Fox Head","2,068","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1938947","C005-0341-137","CLOSD","1604 Limerick DR","23225","Richmond City","Single Family Residence","02/19/2020","$289,000","$295,000","3","Resale (occupied at least once)","2006","Westower Ridge","1,954","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003074","054-40F","CLOSD","1935 Moseley RD","23120","Powhatan","Single Family Residence","02/19/2020","$89,000","$77,000","7","Resale (occupied at least once)","1944","None","832","1.03","2","1.0","Well","Septic - Conventional","Cash","Estate, Individuals"
"1","2002452","W000-0789-001","CLOSD","1512 Greenville AVE","23220","Richmond City","Single Family Residence","02/19/2020","$239,500","$237,000","6","Resale (occupied at least once)","1947","Riverview","1,116","0.15","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2002316","823-726-4215","CLOSD","130 N Elm AVE","23075","Henrico","Single Family Residence","02/19/2020","$49,000","$75,000","7","Resale (occupied at least once)","1956","None","968","0.12","3","1.0","Public Water","Sewer - Public","Cash","REO"
"1","2000491","757-65-28-00-300-000","CLOSD","11430 Avocet DR","23838","Chesterfield","Single Family Residence","02/19/2020","$300,000","$305,000","0","Resale (occupied at least once)","1994","Woodland Pond","3,446","1.52","4","2.1","Public Water","Septic - Conventional","Other","Individuals"
"1","1938068","W020-0063-024","CLOSD","5306 Marian ST","23226","Richmond City","Single Family Residence","02/19/2020","$139,950","$130,000","51","Resale (occupied at least once)","1920","Westwood","1,832","0.15","3","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","1935036","741-760-2686","CLOSD","3926 Village Commons WALK","23060","Henrico","Townhouse","02/19/2020","$599,000","$600,000","56","Resale (occupied at least once)","2014","West Broad Village","3,462","0.03","4","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1934075","754-737-5543","CLOSD","407 Anneslie CT","23229","Henrico","Single Family Residence","02/19/2020","$669,000","$669,000","3","Resale (occupied at least once)","1988","Whitehall","3,788","0.32","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1915758","S000-1599-008","CLOSD","3305 Semmes AVE","23225","Richmond City","Single Family Residence","02/20/2020","$339,900","$326,000","241","Resale (occupied at least once)","1920","Woodland Heights","2,080","0.12","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936157","742-72-29-72-700-000","CLOSD","3511 Lansdowne RD","23113","Chesterfield","Single Family Residence","02/20/2020","$585,000","$585,000","18","Resale (occupied at least once)","1988","Reeds Landing","3,762","1.88","4","3.0","Public Water","Septic - Conventional","VA New","Individuals"
"1","1936270","C001-0700-050","CLOSD","3812 Garden RD","23235","Richmond City","Single Family Residence","02/20/2020","$295,000","$295,000","60","Resale (occupied at least once)","1968","Twin Valley Farms","2,684","0.63","5","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2000353","823-66-18-70-100-000","CLOSD","11907 James Overlook CT","23836","Chesterfield","Single Family Residence","02/20/2020","$399,999","$400,000","5","Resale (occupied at least once)","2017","Meadowville Landing","2,962","0.33","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1930768","777-764-9345","CLOSD","2209 Thomas Kenney Dr","23060","Henrico","Single Family Residence","02/20/2020","$325,000","$325,000","133","Resale (occupied at least once)","2010","Spring Lake","2,384","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1923206","785675906800000","CLOSD","7868 Old Guild RD Unit#EH-A","23237","Chesterfield","Townhouse","02/20/2020","$238,230","$238,230","0","New (never occupied)","2020","Silverleaf","1,440","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2000874","718-67-88-62-100-000","CLOSD","5706 Saddle Hill DR","23112","Chesterfield","Single Family Residence","02/20/2020","$249,950","$255,000","6","Resale (occupied at least once)","1990","Saddle Hill","1,821","0.17","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1926443","719-66-90-04-900-000","CLOSD","14911 Shady Banks CT","23832","Chesterfield","Single Family Residence","02/20/2020","$229,900","$229,000","87","Resale (occupied at least once)","1996","Ashbrook","1,713","0.28","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000481","738-756-7700","CLOSD","2900 Laurel Woods LN","23233","Henrico","Single Family Residence","02/20/2020","$479,950","$475,000","2","Resale (occupied at least once)","2012","Laurel Woods","3,144","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1939062","8704-36-1326","CLOSD","8386 Bink PL","23111","Hanover","Single Family Residence","02/20/2020","$377,950","$373,000","10","Resale (occupied at least once)","2008","Elwin Place","2,477","0.42","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1933270","852-708-4594","CLOSD","602 REESE DR","23150","Henrico","Single Family Residence","02/20/2020","$210,000","$210,000","92","Resale (occupied at least once)","1987","Windsor","1,622","1.26","3","1.1","Well","Septic - Conventional","VHDA ","Individuals"
"1","1938168","6-3-4","CLOSD","4601 Warriner RD","23231","Charles City County","Single Family Residence","02/20/2020","$259,950","$259,950","9","Resale (occupied at least once)","1996","None","2,010","3.83","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","1933951","752-69-99-36-700-000","CLOSD","1323 Wadsworth DR","23236","Chesterfield","Single Family Residence","02/20/2020","$235,000","$218,000","89","Resale (occupied at least once)","1977","Archbrooke","2,026","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001724","761-68-64-36-000-000","CLOSD","7946 Millvale RD","23832","Chesterfield","Single Family Residence","02/20/2020","$165,000","$173,700","0","Resale (occupied at least once)","1983","Glen Wood","1,668","0.49","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1939055","762-68-43-33-400-000","CLOSD","7617 Brightridge RD","23832","Chesterfield","Single Family Residence","02/20/2020","$169,900","$169,900","12","Resale (occupied at least once)","1988","Glen Wood","1,056","0.31","3","2.0","Public Water","Sewer - Public","VA New","Other"
"1","1939481","748-757-2443","CLOSD","10946 Greenaire PL","23233","Henrico","Townhouse","02/20/2020","$189,950","$188,500","10","","1984","Greenair Wood","1,820","0.04","3","1.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937886","715665576500000","CLOSD","15612 Crowden RD","23832","Chesterfield","Single Family Residence","02/20/2020","$438,950","$438,950","31","New (never occupied)","2019","Harpers Mill","3,139","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1938477","791-65-42-26-700-000","CLOSD","3812 Gill ST","23831","Chesterfield","Single Family Residence","02/20/2020","$159,950","$159,950","3","Resale (occupied at least once)","1980","Chester","1,064","0.17","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936112","C007-0286-028","CLOSD","6067 Worthington RD","23225","Richmond City","Single Family Residence","02/20/2020","$169,900","$169,900","58","Resale (occupied at least once)","1974","Clinton Court","1,092","0.62","3","1.0","Public Water","Sewer - Public","VHDA/FHA","Corporate"
"1","1933151","789-68-10-38-900-000","CLOSD","2911 Swineford RD","23237","Chesterfield","Single Family Residence","02/20/2020","$159,999","$157,000","89","Resale (occupied at least once)","1985","Swineford Road Sub","1,008","0.17","3","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1916903","7816-50-7447","CLOSD","19084 Woodsons Mill RD","23015","Hanover","Single Family Residence","02/20/2020","$434,900","$434,900","222","Resale (occupied at least once)","2004","Beaverdam","3,235","11.78","4","3.1","Well","Septic - Conventional","VA New","Individuals"
"1","2000587","753-752-2169","CLOSD","9500 Fordson RD","23229","Henrico","Single Family Residence","02/20/2020","$267,550","$267,550","2","Resale (occupied at least once)","1964","Westbriar","1,621","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1933719","812-711-1371","CLOSD","2210 Charles City RD","23231","Henrico","Single Family Residence","02/20/2020","$209,900","$209,900","57","Resale (occupied at least once)","1880","Garden City","2,132","1.31","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
