"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2218657","701-67-09-86-500-000","CLOSD","6931 Carden Park Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","08/17/2022","$739,999","$740,000","27","Resale (occupied at least once)","2019","Magnolia Green","3,596","","5","4.0","Public Water","Community - Sewer/Septic","VA New","Individuals"
"1","2218502","788-65-62-70-500-000","CLOSD","4329 Village Creek Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","08/17/2022","$389,900","$384,900","13","Resale (occupied at least once)","2005","Chester Village Green","2,848","0.17","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2218261","749-747-0754","CLOSD","9619 Tracy Court, Henrico VA 23238","23238","Henrico","Single Family Residence","08/17/2022","$399,000","$447,500","5","Resale (occupied at least once)","2001","Pemberton West","1,998","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2218191","8763-18-0249","CLOSD","6310 Boundary Run Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","08/17/2022","$692,950","$680,000","13","Resale (occupied at least once)","2000","Boundary Run","3,700","10.03","5","3.1","Well","Septic - Conventional","Cash","Individuals"
"1","2218125","786-66-11-23-200-000","CLOSD","10419 Centralia Station Road, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","08/17/2022","$420,000","$420,000","28","Resale (occupied at least once)","2019","Centralia Station","2,424","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2218090","8705-59-9362","CLOSD","8466 Dell Ray Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","08/17/2022","$314,950","$309,000","20","Resale (occupied at least once)","1964","Sharon Park","1,469","0.57","3","2.0","Well","Septic - Mound","Conventional","Individuals"
"1","2217853","770-69-19-17-900-000","CLOSD","4107 Woodfield Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","08/17/2022","$250,000","$255,000","7","Resale (occupied at least once)","1972","Belfair","1,788","0.29","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2217750","46A  1    24","CLOSD","17400 Wedgewood Drive, New Kent VA 23089","23089","New Kent","Single Family Residence","08/17/2022","$310,000","$310,000","27","New (never occupied)","2022","Wedgewood","1,534","0.52","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2217644","6799-12-5628","CLOSD","19447 Explorer Ridge Road, Hanover VA 23146","23146","Hanover","Single Family Residence","08/17/2022","$449,950","$430,000","9","Resale (occupied at least once)","1997","Turkey Creek","3,118","10.00","4","3.1","Well","Septic - Conventional","VA New","Individuals"
"1","2217595","765-766-0225","CLOSD","10503 Old Courtney Road, Henrico VA 23060","23060","Henrico","Single Family Residence","08/17/2022","$419,900","$423,000","6","Resale (occupied at least once)","1997","Laurel Glen","2,134","0.48","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2217466","E000-0665-023","CLOSD","1512 Spotsylvania Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","08/17/2022","$110,000","$110,000","8","Resale (occupied at least once)","1926","None","948","0.14","3","1.0","Public Water","Sewer - Public","Cash","Estate"
"1","2217379","745-737-8665","CLOSD","9314 Bramall Road, Henrico VA 23229","23229","Henrico","Single Family Residence","08/17/2022","$425,000","$435,000","2","Resale (occupied at least once)","1964","Brandon","2,164","0.39","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2217197","C002-0145-012","CLOSD","3713 Whitewood Road, Richmond City VA 23235","23235","Richmond City","Single Family Residence","08/17/2022","$574,900","$600,000","4","Resale (occupied at least once)","1958","Oxford Addition","3,302","0.51","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2217009","W000-0911-036","CLOSD","2012 West Grace Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","08/17/2022","$899,900","$900,000","12","Resale (occupied at least once)","1904","None","3,000","0.08","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2216878","18-9A, 18-9","CLOSD","6522 Sturgeon Point Road, Charles City County VA 23140","23140","Charles City County","Single Family Residence","08/17/2022","$250,000","$255,000","14","Resale (occupied at least once)","1988","None","1,512","2.14","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2216764","E000-0635-010","CLOSD","3017 East Marshall Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","08/17/2022","$305,000","$250,000","45","Resale (occupied at least once)","1900","None","1,780","0.04","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2216682","754-68-47-87-200-000","CLOSD","9209 Chatham Grove Lane, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","08/17/2022","$325,000","$325,000","15","Resale (occupied at least once)","1984","Fernbrook","2,088","0.36","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2216651","N000-2177-032","CLOSD","4025 Chevy Chase Street, Richmond City VA 23227","23227","Richmond City","Single Family Residence","08/17/2022","$325,000","$359,000","9","Resale (occupied at least once)","1922","Bellevue","1,008","0.15","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2216533","729-751-5808","CLOSD","2324 Old Coach Court, Henrico VA 23238","23238","Henrico","Single Family Residence","08/17/2022","$429,900","$438,000","8","Resale (occupied at least once)","1993","Barclay","2,304","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2216409","778-64-22-33-600-000","CLOSD","13919 Comstock Landing Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","08/17/2022","$605,000","$605,000","28","Resale (occupied at least once)","2016","Glebe Point","4,050","1.86","5","4.0","Public Water","Septic - Engineered","Conventional","Individuals"
"1","2215367","S007-1178-024","CLOSD","1309 Lynhaven Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","08/17/2022","$170,000","$165,000","9","Resale (occupied at least once)","1960","Bellemeade Addition","1,015","0.17","3","1.0","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2214766","758-68-14-27-900-000","CLOSD","5400 Newbys Bridge Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","08/17/2022","$1,389,900","$1,200,000","37","Resale (occupied at least once)","2001","None","5,860","13.42","4","4.1","Public Water","Septic - Conventional","VA New","Individuals"
"1","2213695","788-769-4977","CLOSD","1024 Southwinds Drive, Henrico VA 23059","23059","Henrico","Townhouse","08/17/2022","$375,000","$375,000","2","Resale (occupied at least once)","2007","Villages At The Crossings","2,356","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2208073","7812-83-2268","CLOSD","17141 Mountain Road, Hanover VA 23192","23192","Hanover","Single Family Residence","08/17/2022","$230,000","$207,500","88","Resale (occupied at least once)","1850","South Anna","2,032","3.34","3","1.1","Well","Septic - Conventional","Cash","Individuals"
"1","2201011","W0000437025","CLOSD","1201 Idlewood Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","08/17/2022","$399,950","$403,080","2","New (never occupied)","2022","Wallace Manor","1,792","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2130337","763-61-33-92-100-000","CLOSD","19604 White Fawn Drive, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","08/17/2022","$289,000","$289,000","120","New (never occupied)","2021","Hunters Green","1,500","0.44","3","2.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","BRTVAGO2000060","10-1-0-25-D","CLOSD","3485 Tabscott Road, Goochland VA 23038","23038","Goochland","Single Family Residence","08/17/2022","$450,000","$450,000","3","Resale (occupied at least once)","1994","NONE AVAILABLE","1,764","23.18","3","2.0","Well","Septic","",""
"1","REIN10443627","43        58","CLOSD","2702 Windsor Shades Lane, New Kent VA 23140","23140","New Kent","Single Family Residence","08/17/2022","$239,900","$225,000","11","Resale (occupied at least once)","1915","WINDSOR SHADES","972","0.81","2","1.0","Well","Septic","",""
"1","REIN10419975","Not Yet Assigned","CLOSD","7707 Leeds Castle Lane, New Kent VA 23124","23124","New Kent","Townhouse","08/17/2022","$344,140","$344,140","71","New (never occupied)","2022","MAIDSTONE VILLAGE","1,667","","3","3.0","Public Water","Public Sewer On Site","",""
"1","2218849","797-652-67-82-00000","CLOSD","12509 Lively Lane, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","08/18/2022","$335,000","$318,600","14","Resale (occupied at least once)","1979","Shady Acres","2,166","","4","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2215861","761-746-7460","CLOSD","1807 Skipwith Road, Henrico VA 23229","23229","Henrico","Single Family Residence","08/18/2022","$250,000","$250,000","40","Resale (occupied at least once)","1953","Berkeley Park","984","0.23","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2214197","710678381800000","CLOSD","6207 Strongbow Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","08/18/2022","$532,135","$536,155","21","New (never occupied)","2022","Wynwood at Foxcreek","2,511","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2201290","TBD","CLOSD","9243 Giles Pond Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","08/18/2022","$647,260","$647,260","0","New (never occupied)","2022","Giles Farm","3,656","","5","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2217525","719-68-68-68-100-000","CLOSD","14819 Windjammer Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","08/18/2022","$429,900","$424,560","6","Resale (occupied at least once)","2003","Edgewater At The Reservoir","2,670","0.16","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2221013","040A-2-F1","CLOSD","2154 Tower Hill Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","08/18/2022","$240,000","$240,000","0","Resale (occupied at least once)","1979","Powhatan","1,008","1.00","3","1.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2218765","8724-61-8917","CLOSD","7140 Creighton Road, Hanover VA 23111","23111","Hanover","Single Family Residence","08/18/2022","$369,000","$369,000","23","Resale (occupied at least once)","1980","None","2,146","0.53","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2218478","042C-3A-1","CLOSD","1519 Deborah Lane, Powhatan VA 23139","23139","Powhatan","Single Family Residence","08/18/2022","$275,000","$275,000","22","Resale (occupied at least once)","1993","Holly Hills","1,252","0.65","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2220188","040A-2A-40","CLOSD","2741 Daphne Lane, Powhatan VA 23139","23139","Powhatan","Single Family Residence","08/18/2022","$305,000","$309,000","3","Resale (occupied at least once)","1974","Red Lane","1,100","1.96","3","1.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2124881","730-66-22-84-100-000","CLOSD","13018 Fieldfare Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","08/18/2022","$446,950","$568,999","0","New (never occupied)","2021","Collington East","2,470","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2218151","19G  1 1  14","CLOSD","7635 Patriots Landing Place, New Kent VA 23141","23141","New Kent","Single Family Residence","08/18/2022","$699,000","$700,500","4","Resale (occupied at least once)","2007","Patriots Landing","4,127","0.46","7","5.1","Public Water","Sewer - Public","Conventional","Individuals, Other"
"1","2219176","806-704-5937","CLOSD","1409 Trailing Ridge Road, Henrico VA 23231","23231","Henrico","Single Family Residence","08/18/2022","$395,000","$395,000","5","Resale (occupied at least once)","2005","Varina Station","3,096","0.27","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2124973","713-67-16-14-000-000","CLOSD","7016 Dunton Road, Chesterfield VA 23832","23832","Chesterfield","Townhouse","08/18/2022","$400,950","$436,940","65","New (never occupied)","2022","Cosby Village Townhomes","2,513","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2216890","718-71-36-76-400-000","CLOSD","518 Totten Drive, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","08/18/2022","$540,000","$553,500","7","Resale (occupied at least once)","2017","St Ives","2,968","0.22","5","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2220274","755-68-66-24-500-000","CLOSD","4112 Gloucestershire Street, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","08/18/2022","$295,000","$315,000","6","Resale (occupied at least once)","1986","Fernbrook","1,564","0.29","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2221322","N000-0182-016","CLOSD","306 West Clay Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","08/18/2022","$469,000","$515,000","2","Resale (occupied at least once)","1900","None","2,194","0.07","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2221184","771-749-1384","CLOSD","4129 Bremner Boulevard, Henrico VA 23228","23228","Henrico","Single Family Residence","08/18/2022","$205,000","$205,000","0","Resale (occupied at least once)","1948","Bonnie Brae","1,420","0.25","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2220693","8725-41-2793","CLOSD","8173 Creekside Village Drive, Hanover VA 23111","23111","Hanover","Townhouse","08/18/2022","$275,000","$277,000","5","Resale (occupied at least once)","2010","Creekside Village","1,636","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2220423","7797-30-1960","CLOSD","10044 Aragon Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","08/18/2022","$299,995","$322,500","3","Resale (occupied at least once)","1972","Beechwood Farms","1,635","0.32","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2220386","778-67-87-42-300-000","CLOSD","4803 Mason Hollow Drive, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","08/18/2022","$250,000","$290,000","3","Resale (occupied at least once)","1987","Mason Woods","1,540","0.17","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2220340","729-66-91-41-100-000","CLOSD","13813 War Admiral Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","08/18/2022","$299,950","$320,000","4","Resale (occupied at least once)","1994","Triple Crown","1,582","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2219928","7870-63-6305","CLOSD","302 North James Street, Hanover VA 23005","23005","Hanover","Single Family Residence","08/18/2022","$199,900","$199,900","7","Resale (occupied at least once)","1940","None","1,512","0.57","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2219862","S000-0192-002","CLOSD","205 East 16th Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","08/18/2022","$248,900","$250,000","3","Resale (occupied at least once)","1920","None","1,584","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2219801","789-65-70-23-100-000","CLOSD","11606 Chester Station Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","08/18/2022","$260,000","$285,000","6","Resale (occupied at least once)","1981","Chester Station","1,400","0.26","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2219762","731-66-92-64-700-000","CLOSD","13612 Swale Lane, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","08/18/2022","$359,000","$366,500","2","Resale (occupied at least once)","1991","Deer Run","2,064","0.36","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2219714","746-746-3268","CLOSD","1551 Heritage Hill Drive, Henrico VA 23238","23238","Henrico","Townhouse","08/18/2022","$229,000","$251,000","6","Resale (occupied at least once)","1978","Heritage Hill Raintree","1,080","0.04","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2219687","W019-0257-007","CLOSD","4805 Stuart Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","08/18/2022","$849,950","$825,000","4","Resale (occupied at least once)","1950","Edgewood","3,137","0.29","4","3.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2219520","8725-74-0902","CLOSD","6156 Stronghold Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","08/18/2022","$269,900","$280,000","4","Resale (occupied at least once)","1987","Battlefield Green","1,387","0.15","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2219476","733-71-55-39-100-000","CLOSD","2301 Olde Stone Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","08/18/2022","$485,000","$490,000","5","Resale (occupied at least once)","1990","Roxshire","2,924","0.71","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2219409","791-746-3251","CLOSD","328 Obrien Road, Henrico VA 23227","23227","Henrico","Single Family Residence","08/18/2022","$298,000","$298,000","9","Resale (occupied at least once)","2018","Huntington Place","1,508","0.30","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2219322","C0070410014","CLOSD","6006 Daytona Drive, Richmond City VA 23225","23225","Richmond City","Single Family Residence","08/18/2022","$215,000","$221,000","4","Resale (occupied at least once)","1955","Derwent","912","","3","1.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2219270","739-755-0367","CLOSD","11716 Timber Mill Lane, Henrico VA 23233","23233","Henrico","Single Family Residence","08/18/2022","$365,000","$365,000","5","Resale (occupied at least once)","1993","Timberlake","1,488","0.22","3","2.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2219111","C008-0593-022","CLOSD","3235 Olive Avenue, Richmond City VA 23234","23234","Richmond City","Single Family Residence","08/18/2022","$180,000","$180,000","12","Resale (occupied at least once)","1957","Chesterfield Court","1,220","0.30","4","1.0","Public Water","Sewer - Public","Conventional","Individuals"
