"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2224603","TBD","CLOSD","2848 South Street, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","03/31/2023","$355,850","$388,850","20","New (never occupied)","2022","Timbercreek","1,296","","3","2.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2304437","E000-0530-027","CLOSD","2802 East Broad Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","03/31/2023","$439,500","$450,000","8","Resale (occupied at least once)","1900","Chimborazo","1,780","0.03","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2303465","7810-28-4635","CLOSD","17500 Taylors Creek Road, Hanover VA 23192","23192","Hanover","Single Family Residence","03/31/2023","$589,950","$589,950","14","Resale (occupied at least once)","1988","Meyers Sub","3,057","10.99","4","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2224641","TBD","CLOSD","2830 South Street, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","03/31/2023","$331,655","$331,655","0","New (never occupied)","2022","Timbercreek","1,296","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2229170","796-64-09-33-400-000","CLOSD","3108 Loganwood Drive, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","03/31/2023","$289,000","$293,000","80","Resale (occupied at least once)","1986","Happy Hill Farms","1,584","0.28","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2305865","to be determined","CLOSD","14416 Hancock Towns Drive #UnitL 3-2, Chesterfield VA 23832","23832","Chesterfield","Condominium","03/31/2023","$344,830","$344,830","0","New (never occupied)","2023","Hancock Village","1,502","","2","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2304275","833-722-6823","CLOSD","412 Evanrude Lane, Henrico VA 23150","23150","Henrico","Single Family Residence","03/31/2023","$199,950","$210,000","3","Resale (occupied at least once)","1988","Oak Hill Estates","1,530","0.46","4","2.0","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2303918","8715-52-4455","CLOSD","7232 Trimiew Estate Lane, Hanover VA 23111","23111","Hanover","Single Family Residence","03/31/2023","$299,995","$314,000","6","Resale (occupied at least once)","1970","Mechanicsville","1,248","2.91","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2303134","819-727-2992","CLOSD","216 Forest Avenue, Henrico VA 23223","23223","Henrico","Single Family Residence","03/31/2023","$210,000","$225,000","9","Resale (occupied at least once)","1956","Robin Park","1,050","0.46","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2300757","to be determined","CLOSD","15690 Mosaic Creek Boulevard #Unit3-2, Goochland VA 23238","23238","Goochland","Single Family Residence","03/31/2023","$699,773","$685,273","51","New (never occupied)","2023","Mosaic at West Creek","2,333","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2300201","713-67-14-52-700-000","CLOSD","7017 Leire Drive, Chesterfield VA 23832","23832","Chesterfield","Townhouse","03/31/2023","$431,950","$430,850","49","New (never occupied)","2023","Cosby Village Townhomes","2,477","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2227715","017C-2-8","CLOSD","3390 Rolling Trail Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","03/31/2023","$447,500","$449,500","141","Resale (occupied at least once)","2006","None","2,146","2.28","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2223270","14-8-1-13","CLOSD","7231 Trevors Road, Charles City County VA 23030","23030","Charles City County","Single Family Residence","03/31/2023","$379,000","$384,000","191","New (never occupied)","2022","Trevors Bend","1,600","2.03","3","2.0","Community Well","Septic - Aerobic, Septic - Shared","VA New","Corporate"
"1","2300339","779-61-59-11-100-000","CLOSD","20200 Shire Oak Drive, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","03/31/2023","$229,950","$236,650","47","Resale (occupied at least once)","1984","None","1,296","0.48","4","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2224216","TBD","CLOSD","2843 South Street, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","03/31/2023","$378,360","$378,360","40","New (never occupied)","2022","Timbercreek","1,903","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2302514","758-70-15-45-000-000","CLOSD","8306 Scottingham Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","03/31/2023","$309,950","$300,000","10","Resale (occupied at least once)","1983","Solar I","1,670","0.26","3","2.0","Public Water","Sewer - Public","Other","Individuals"
"1","2223521","TBD","CLOSD","2824 South Street, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","03/31/2023","$340,000","$340,000","0","New (never occupied)","2022","Timbercreek","1,296","","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2301624","804-737-1917","CLOSD","3978 Grove Point Drive, Henrico VA 23223","23223","Henrico","Townhouse","03/31/2023","$319,950","$320,000","8","Resale (occupied at least once)","2022","Grove Point","1,890","0.07","3","2.2","Public Water","Sewer - Public","VA New","Individuals"
"1","2301494","788-67-79-57-900-000","CLOSD","3020 Libwood Avenue, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","03/31/2023","$359,900","$350,000","29","New (never occupied)","2023","Rayon Park","1,740","0.25","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2301352","715-66-23-67-600-000","CLOSD","8712 Fishers Green Place, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","03/31/2023","$474,800","$460,000","34","Resale (occupied at least once)","2019","Harpers Mill","2,064","0.18","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2300252","826-66-14-92-200-000","CLOSD","11948 Channelmark Drive, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","03/31/2023","$735,000","$725,000","49","New (never occupied)","2022","Meadowville Landing","3,773","0.58","5","4.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2229816","29-22-0-B-0","CLOSD","2677 Dogtown Road, Goochland VA 23063","23063","Goochland","Single Family Residence","03/31/2023","$359,950","$359,950","65","New (never occupied)","2022","None","1,600","3.00","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2222401","58-54-3-73-0","CLOSD","9204 Cerulean Place, Goochland VA 23238","23238","Goochland","Townhouse","03/31/2023","$534,690","$534,690","0","New (never occupied)","2022","Mosaic at West Creek","2,338","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2304746","TBD","CLOSD","2723 Acadia Drive #UnitA, Henrico VA 23294","23294","Henrico","Condominium","03/31/2023","$354,640","$349,640","5","New (never occupied)","2023","West Broad Landing","1,608","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2220686","784-760-6280","CLOSD","809 Haversack Hunt Way #UnitA, Henrico VA 23060","23060","Henrico","Condominium","03/31/2023","$308,290","$298,290","81","New (never occupied)","2023","Retreat at One","1,573","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2226064","7778-19-7129","CLOSD","11415 Shady Farm Lane, Hanover VA 23005","23005","Hanover","Single Family Residence","03/31/2023","$455,330","$455,330","57","New (never occupied)","2022","None","2,247","1.15","4","2.1","Well","Septic - Engineered","Conventional","Corporate"
"1","2231774","48-19-0-33-0","CLOSD","7237 Shenfield Avenue, Goochland VA 23059","23059","Goochland","Single Family Residence","03/31/2023","$500,000","$487,500","79","Resale (occupied at least once)","2018","Parkside Village","2,104","0.18","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304305","778664544500000","CLOSD","9725 Ladue Road, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","03/31/2023","$299,500","$304,000","3","Resale (occupied at least once)","1987","Salem Woods","1,328","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2300707","756-69-69-55-600-000","CLOSD","1735 White Cedar Lane, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","03/31/2023","$259,500","$260,000","6","Resale (occupied at least once)","1985","Three Pines","1,056","0.21","3","1.1","Public Water","Sewer - Public","FHA New","Other"
"1","2227491","To be determined","CLOSD","11524 Ellerbee Mill Avenue #Unit8-3, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","03/31/2023","$491,948","$491,468","0","New (never occupied)","2022","The Villas at Iron Mill","1,802","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2304116","780-745-9956","CLOSD","2131 Ginter Street, Henrico VA 23228","23228","Henrico","Single Family Residence","03/31/2023","$289,950","$287,000","9","Resale (occupied at least once)","1937","Bryan Park Heights","1,128","0.14","3","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2302162","N000-0704-002","CLOSD","2710 Barton Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","03/31/2023","$414,900","$415,000","7","Resale (occupied at least once)","1915","Brookland Park","2,197","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2302989","782-765-7898","CLOSD","10005 Deputy Court, Henrico VA 23059","23059","Henrico","Single Family Residence","03/31/2023","$340,000","$344,000","4","Resale (occupied at least once)","1996","Lees Crossing","1,416","0.17","3","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2302338","776-65-63-84-500-000","CLOSD","6600 Bel Lac Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","03/31/2023","$390,000","$375,000","22","Resale (occupied at least once)","2002","Bel Arbor","2,319","0.19","3","3.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2300256","11-1-0-24-A","CLOSD","3506 Hadensville Fife Road, Goochland VA 23063","23063","Goochland","Single Family Residence","03/31/2023","$469,900","$485,000","22","Resale (occupied at least once)","1998","None","1,197","26.30","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2301669","740-759-0142","CLOSD","2909 Triple Notch Court, Henrico VA 23233","23233","Henrico","Townhouse","03/31/2023","$549,950","$540,000","12","Resale (occupied at least once)","2013","Three Notch Place","2,650","0.07","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2303013","764-756-2095.225","CLOSD","8422 Obannon Court #Unit9, Henrico VA 23228","23228","Henrico","Condominium","03/31/2023","$199,950","$200,000","5","Resale (occupied at least once)","1985","Shannon Green Condo","848","0.01","2","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2304820","734-69-31-95-000-000","CLOSD","1708 Edmiston Way, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","03/31/2023","$320,000","$330,000","7","Resale (occupied at least once)","1991","St George","1,312","0.11","4","2.0","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2306098","S009-0459-024","CLOSD","4711 Castlewood Road, Richmond City VA 23234","23234","Richmond City","Single Family Residence","03/31/2023","$87,500","$103,000","2","Resale (occupied at least once)","1954","Jefferson Davis Park","672","0.18","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2305922","27-11-0-7-0","CLOSD","2141 Haskin Road, Goochland VA 23063","23063","Goochland","Single Family Residence","03/31/2023","$350,000","$385,000","2","Resale (occupied at least once)","1999","None","1,971","4.73","3","2.1","Well","Septic - Conventional","Cash","Individuals"
"1","2305864","755-752-2158","CLOSD","2504 Starwood Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","03/31/2023","$200,000","$258,000","6","Resale (occupied at least once)","1962","Westbriar","1,544","0.25","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2305863","8715-32-9168","CLOSD","7304 Beechbark Lane, Hanover VA 23111","23111","Hanover","Townhouse","03/31/2023","$395,000","$385,000","4","Resale (occupied at least once)","2018","Cherry Grove Section 1 - Hanover","1,618","0.10","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2305830","776-766-5361","CLOSD","2269 High Bush Circle, Henrico VA 23060","23060","Henrico","Townhouse","03/31/2023","$230,000","$231,000","3","Resale (occupied at least once)","1989","Mountain Laurel Townhouses","1,008","0.04","2","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2305549","765-749-0382","CLOSD","2605 Skeet Street, Henrico VA 23294","23294","Henrico","Single Family Residence","03/31/2023","$309,950","$390,000","5","Resale (occupied at least once)","1949","West Wistar","1,474","0.26","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2305466","779-66-10-89-500-000","CLOSD","10304 Oakdell Drive, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","03/31/2023","$330,000","$350,000","4","Resale (occupied at least once)","1994","North Oaks","1,717","0.35","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2305430","774-744-3490.047","CLOSD","7 Meadow Lark Lane, Henrico VA 23228","23228","Henrico","Condominium","03/31/2023","$120,000","$122,500","5","Resale (occupied at least once)","1962","Hamlet Condominium","1,132","13.19","3","1.1","Public Water","Sewer - Public","Cash","Estate"
"1","2305042","769-761-8630","CLOSD","9538 Sara Beth Circle, Henrico VA 23060","23060","Henrico","Townhouse","03/31/2023","$235,000","$235,000","1","Resale (occupied at least once)","1992","Laurel Lakes Ths","1,280","0.04","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2305019","754-68-60-61-400-000","CLOSD","9210 Gregory Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","03/31/2023","$357,000","$391,000","4","Resale (occupied at least once)","1965","Falling Creek Farms","3,024","0.75","3","3.0","Public Water, Well","Septic - Conventional","Conventional","Individuals"
"1","2304978","770-68-24-98-100-000","CLOSD","5884 Heathers Crossing Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","03/31/2023","$365,000","$375,000","3","Resale (occupied at least once)","2018","Kings Grove","2,325","0.26","3","3.0","Public Water","Sewer - Public","Other","Individuals"
"1","2304856","8704-39-5432","CLOSD","8383 Raspberry Court, Hanover VA 23111","23111","Hanover","Single Family Residence","03/31/2023","$329,900","$335,000","5","Resale (occupied at least once)","1997","Berry Pointe","1,666","0.33","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2304733","734-69-63-79-100-000","CLOSD","1100 Somerville Grove Place, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","03/31/2023","$379,000","$369,000","9","Resale (occupied at least once)","1984","Somerville Grove","2,012","0.39","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304716","766-757-2491","CLOSD","8657 Millstream Drive, Henrico VA 23228","23228","Henrico","Townhouse","03/31/2023","$265,000","$266,000","5","Resale (occupied at least once)","2004","Millspring Townes","1,280","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304579","812-722-8987","CLOSD","315 Duberry Drive, Henrico VA 23223","23223","Henrico","Single Family Residence","03/31/2023","$250,000","$256,000","6","Resale (occupied at least once)","1968","Hechler Village","1,189","0.36","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304507","755-71-35-71-800-000","CLOSD","8752 Trent Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","03/31/2023","$389,900","$425,000","5","Resale (occupied at least once)","1961","Chatham","1,846","0.43","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304466","8706-83-2243","CLOSD","9152 Garrison Manor Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","03/31/2023","$660,000","$670,000","2","Resale (occupied at least once)","2021","Garrison Manor","3,406","0.24","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304459","W020-0193-023","CLOSD","32 Albemarle Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","03/31/2023","$849,950","$926,000","6","Resale (occupied at least once)","1989","Stonewall Court","2,764","0.19","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2304444","735-746-5669","CLOSD","1513 Old Compton Road, Henrico VA 23238","23238","Henrico","Single Family Residence","03/31/2023","$399,950","$435,000","7","Resale (occupied at least once)","1987","Gayton Green","2,132","0.38","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304410","772-747-5707","CLOSD","6706 Wilber Circle, Henrico VA 23228","23228","Henrico","Single Family Residence","03/31/2023","$299,950","$322,500","3","Resale (occupied at least once)","1985","Walden Green","1,272","0.20","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2304371","736-745-6203","CLOSD","1707 Careybrook Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","03/31/2023","$399,950","$440,000","3","Resale (occupied at least once)","1967","Tuckahoe Village","2,400","0.41","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304369","W021-0250-046","CLOSD","6508 Barcroft Lane, Richmond City VA 23226","23226","Richmond City","Single Family Residence","03/31/2023","$750,000","$822,000","3","Resale (occupied at least once)","1978","Hampton Park","2,880","0.51","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304302","747-70-87-49-600-000","CLOSD","906 Sturbridge Drive, Chesterfield VA 23236","23236","Chesterfield","Townhouse","03/31/2023","$217,500","$215,000","4","Resale (occupied at least once)","1973","Sturbridge Village","1,413","0.07","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2304279","8706-31-8853","CLOSD","8306 Sherton Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","03/31/2023","$327,500","$320,000","0","Resale (occupied at least once)","1971","Hanover Heights","1,375","0.50","3","1.1","Community Well","Septic - Conventional","Conventional","Individuals"
"1","2304234","779-748-1564","CLOSD","2508 Burnley Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","03/31/2023","$120,000","$160,000","13","Resale (occupied at least once)","1937","Elmay Crest","653","0.17","2","1.0","Public Water","Sewer - Public","Cash","Corporate, REO"
"1","2304215","E000-1408-032","CLOSD","1220 North 36th Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","03/31/2023","$219,900","$230,000","3","Resale (occupied at least once)","1925","Mccarthy Vineyard","726","0.09","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304201","762-751-7366","CLOSD","7919 Chowning Circle, Henrico VA 23294","23294","Henrico","Single Family Residence","03/31/2023","$350,000","$350,000","3","Resale (occupied at least once)","1969","Williamsburg Park","2,108","0.25","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304188","C008-0835-026","CLOSD","4124 Holcombe Road, Richmond City VA 23234","23234","Richmond City","Single Family Residence","03/31/2023","$250,000","$250,000","0","Resale (occupied at least once)","1965","Dorchester","1,257","0.34","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2304054","8704-59-4576","CLOSD","8226 Lucille Road, Hanover VA 23111","23111","Hanover","Single Family Residence","03/31/2023","$379,950","$392,000","4","Resale (occupied at least once)","1994","Meadowbridge","2,021","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2304053","745-768-8760","CLOSD","844 Parkland Place, Henrico VA 23059","23059","Henrico","Townhouse","03/31/2023","$425,000","$426,650","5","Resale (occupied at least once)","2005","Jamerson Park","1,633","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2303863","E000-1674-045","CLOSD","928 Old Denny Street, Richmond City VA 23231","23231","Richmond City","Single Family Residence","03/31/2023","$284,900","$310,000","5","Resale (occupied at least once)","1991","Fulton Manor","1,315","0.13","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2303706","730-752-2206","CLOSD","12310 Ridgefield, Henrico VA 23233","23233","Henrico","Single Family Residence","03/31/2023","$380,000","$390,000","4","Resale (occupied at least once)","1978","Tuckahoe Village West","1,636","0.36","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2303566","745-68-12-50-300-000","CLOSD","4522 Heidi Terrace, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","03/31/2023","$289,000","$302,000","4","Resale (occupied at least once)","2006","The Forest At Carole Heights","1,573","0.54","3","2.0","Public Water","None","Conventional","Individuals"
"1","2303391","N000-0615-069","CLOSD","1414 West Marshall Street #UnitU507, Richmond City VA 23220","23220","Richmond City","Condominium","03/31/2023","$230,000","$240,500","16","Resale (occupied at least once)","2006","Eagles Mill Towers Condos","796","0.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2303314","735-747-6386","CLOSD","11808 North Downs Square, Henrico VA 23238","23238","Henrico","Townhouse","03/31/2023","$349,950","$347,900","27","Resale (occupied at least once)","1981","Sussex Square","1,516","0.13","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2303226","744-756-9124","CLOSD","3601 Riverchase Court, Henrico VA 23233","23233","Henrico","Single Family Residence","03/31/2023","$649,900","$675,000","6","Resale (occupied at least once)","1996","Church Run","3,178","0.44","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2303204","731-67-15-90-100-000","CLOSD","13319 Little Horn Ridge, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","03/31/2023","$280,000","$300,000","3","Resale (occupied at least once)","1989","Spring Trace","1,524","0.28","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2303198","W0001877016","CLOSD","4112 Bromley Lane, Richmond City VA 23221","23221","Richmond City","Single Family Residence","03/31/2023","$725,000","$750,000","9","Resale (occupied at least once)","1936","Monument Avenue Gardens","2,559","","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2303170","C005-0864-021","CLOSD","5400 Decker Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","03/31/2023","$279,000","$262,000","12","Resale (occupied at least once)","1969","Westover South","1,582","0.31","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2303125","768-68-10-96-200-000","CLOSD","5930 Kings Crest Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","03/31/2023","$365,000","$370,000","4","Resale (occupied at least once)","2009","Kings Grove","2,199","0.45","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2302846","7890-92-5453","CLOSD","9108 Officer Lane, Hanover VA 23005","23005","Hanover","Single Family Residence","03/31/2023","$850,000","$837,000","8","Resale (occupied at least once)","2017","Hickory Hill","4,177","1.00","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2302816","770-66-34-54-700-000","CLOSD","9618 Tree Line Terrace, Chesterfield VA 23832","23832","Chesterfield","Townhouse","03/31/2023","$200,000","$205,500","3","Resale (occupied at least once)","1986","Branchs Trace","1,120","","2","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2302766","740-750-8331","CLOSD","10800 Old Prescott Road, Henrico VA 23238","23238","Henrico","Single Family Residence","03/31/2023","$699,950","$710,000","7","Resale (occupied at least once)","1999","Prescott","3,767","0.38","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2302745","7796-97-8272","CLOSD","9000 Ringview Drive, Hanover VA 23116","23116","Hanover","Townhouse","03/31/2023","$349,000","$350,000","10","Resale (occupied at least once)","2018","Cool Spring West","1,562","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2302569","S000-2905-008","CLOSD","3708 Lawson Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","03/31/2023","$189,900","$185,950","4","Resale (occupied at least once)","1920","Burfoot Addition","1,482","0.09","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2302243","To be determined","CLOSD","15608 Mosaic Creek Boulevard, Goochland VA 23238","23238","Goochland","Single Family Residence","03/31/2023","$599,200","$599,200","29","New (never occupied)","2023","Mosaic at West Creek","2,141","","3","3.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2302151","053E-2-31","CLOSD","2324 Graceland Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","03/31/2023","$429,000","$429,000","3","Resale (occupied at least once)","2002","Graceland","2,086","2.00","3","2.1","Well","Septic - Conventional","Cash","Individuals"
"1","2302012","721-67-94-82-300-000","CLOSD","14503 Standing Oak Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","03/31/2023","$425,000","$441,000","5","Resale (occupied at least once)","1989","Standing Oak","2,348","0.24","5","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2302004","742-767-6636.042","CLOSD","4686 Twin Hickory Lake Drive, Henrico VA 23059","23059","Henrico","Condominium","03/31/2023","$312,000","$321,650","5","Resale (occupied at least once)","2003","Holly Glen","1,520","0.03","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2301772","765-748-5855.158","CLOSD","2723 Acadia Drive #UnitB, Henrico VA 23294","23294","Henrico","Condominium","03/31/2023","$389,990","$389,990","10","New (never occupied)","2023","West Broad Landing","2,632","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2301726","19B1 7AA 7","CLOSD","7430 Pinehurst Dr, New Kent VA 23141","23141","New Kent","Single Family Residence","03/31/2023","$225,000","$349,250","34","Resale (occupied at least once)","1996","None","2,780","0.71","4","2.1","Public Water","Septic - Conventional","Cash","Individuals"
