"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2527292","30-7-0-3-0","CLOSD","3131 Kensington (Lot 3) LN","23063","Goochland","Single Family Residence","05/28/2026","$662,298","$672,393","55","New (never occupied)","2025","Kensington Creek","","1.66","4","3.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2610019","742-67-65-90-400-000","CLOSD","11601 Parrish Creek LN","23832","Chesterfield","Single Family Residence","05/28/2026","$432,990","$428,000","7","Resale (occupied at least once)","2012","Colony Pointe Sec 1","2,062","0.36","4","2.1","Public Water","None","Conventional","Individuals"
"1","2613015","E012-0333-001","CLOSD","2500 Ford AVE","23223","Richmond City","Single Family Residence","05/28/2026","$134,900","$134,900","8","Resale (occupied at least once)","1956","None","1,007","0.28","3","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2612163","823-725-0112","CLOSD","18 N Grove AVE","23075","Henrico","Single Family Residence","05/28/2026","$99,900","$90,000","7","Resale (occupied at least once)","1937","Highland Springs","480","0.14","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2612025","770-69-04-70-800-000","CLOSD","4437 Clairton RD","23234","Chesterfield","Single Family Residence","05/28/2026","$175,000","$200,000","3","Resale (occupied at least once)","1966","Belmont Acres","1,509","0.41","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2611450","029-1-6","CLOSD","2534 Liberty Hill RD","23139","Powhatan","Single Family Residence","05/28/2026","$390,000","$395,000","3","Resale (occupied at least once)","1992","Liberty Hill Estates","1,456","2.24","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2611266","759-68-62-30-500-000","CLOSD","8407 Boones Trail RD","23832","Chesterfield","Single Family Residence","05/28/2026","$340,000","$345,000","4","Resale (occupied at least once)","1984","Cabin Creek","1,224","0.39","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2611222","W019-0294-006","CLOSD","211 Commonwealth AVE","23221","Richmond City","Single Family Residence","05/28/2026","$685,000","$931,000","10","Resale (occupied at least once)","1940","None","1,941","0.19","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2611197","C005-0341-122","CLOSD","5732 Westower DR","23225","Richmond City","Single Family Residence","05/28/2026","$385,000","$397,500","3","Resale (occupied at least once)","2005","Westower Ridge","1,430","0.26","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2611052","794-62-20-35-800-000","CLOSD","4001 Lakeview RD","23803","Chesterfield","Single Family Residence","05/28/2026","$325,000","$355,000","2","Resale (occupied at least once)","1996","None","1,698","0.80","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2610889","821-720-5640","CLOSD","607 Dale ST","23075","Henrico","Single Family Residence","05/28/2026","$239,000","$239,000","2","Resale (occupied at least once)","1977","Highland Village","1,160","0.20","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2610881","S007-1381-015","CLOSD","1610 Overlook ST","23224","Richmond City","Single Family Residence","05/28/2026","$275,000","$287,000","3","Resale (occupied at least once)","1928","Bellemeade Addition","1,705","0.63","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2610660","777-756-5500","CLOSD","2105 Wolverine DR","23228","Henrico","Single Family Residence","05/28/2026","$450,000","$485,000","6","Resale (occupied at least once)","2005","Valentine Hills","2,674","0.26","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2610610","798-66-14-63-800-000","CLOSD","2206 Seminole AVE","23831","Chesterfield","Single Family Residence","05/28/2026","$295,000","$305,000","3","Resale (occupied at least once)","1977","Normandale Terrace Add","1,075","0.31","3","1.0","Public Water","Septic - Conventional","VA New","Corporate"
"1","2610567","768-760-9151.182","CLOSD","9361 Brighter Tower CT Unit#1602","23060","Henrico","Condominium","05/28/2026","$250,000","$250,000","6","Resale (occupied at least once)","1988","Laurel Lakes Condo","1,040","22.49","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2610473","791-66-05-41-700-000","CLOSD","3610 Hemlock RD","23831","Chesterfield","Single Family Residence","05/28/2026","$369,500","$379,900","0","Resale (occupied at least once)","1976","Trueheart Heights","2,342","0.47","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2610134","793-66-67-49-600-000","CLOSD","2726 General BLVD","23237","Chesterfield","Single Family Residence","05/28/2026","$375,000","$375,000","7","Resale (occupied at least once)","1969","Central Park","1,918","0.43","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2610097","S008-0632-014","CLOSD","2302 Summer Hill AVE","23234","Richmond City","Single Family Residence","05/28/2026","$125,000","$110,000","7","Resale (occupied at least once)","1947","Summer Hill Plaza","928","0.36","2","1.0","Public Water","Sewer - Public","Cash","Estate"
"1","2610068","736-749-6274","CLOSD","1700 Rolfield WAY","23238","Henrico","Single Family Residence","05/28/2026","$550,000","$610,000","7","Resale (occupied at least once)","1999","Rolfield","2,755","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2609885","771-736-7771","CLOSD","5220 W Grace ST","23226","Henrico","Single Family Residence","05/28/2026","$619,000","$710,000","4","Resale (occupied at least once)","1952","None","1,888","0.23","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2609520","7820-44-8286","CLOSD","13216 Fawnborough RD","23192","Hanover","Single Family Residence","05/28/2026","$975,000","$977,000","7","Resale (occupied at least once)","2001","Fawnborough","3,837","10.00","5","3.2","Well","Septic - Conventional","Conventional","Individuals"
"1","2609424","19B2 1BE   1","CLOSD","3436 Horseshoe DR","23141","New Kent","Single Family Residence","05/28/2026","$459,950","$470,951","7","Resale (occupied at least once)","2021","Five Lakes","4,120","0.51","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2609357","738-758-2380","CLOSD","12100 McIntyre CT","23233","Henrico","Single Family Residence","05/28/2026","$615,000","$615,000","8","Resale (occupied at least once)","1993","Sherbrooke","3,026","0.26","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2609350","771-736-2305.037","CLOSD","263 Finial AVE","23226","Henrico","Condominium","05/28/2026","$995,000","$995,000","11","Resale (occupied at least once)","2011","Monument Square Condo","3,037","0.07","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2609277","755-70-23-01-600-000","CLOSD","661 Greencastle RD","23236","Chesterfield","Single Family Residence","05/28/2026","$450,000","$462,500","11","Resale (occupied at least once)","1978","Scottingham","1,742","0.40","3","3.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2609010","731-752-6038.119","CLOSD","2512 Thicket Greene","23233","Henrico","Townhouse","05/28/2026","$269,950","$269,000","4","Resale (occupied at least once)","1987","Westleyen Condo","904","0.00","2","1.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2608978","766-66-68-04-000-000","CLOSD","9006 Shawonodasee RD","23832","Chesterfield","Single Family Residence","05/28/2026","$450,000","$475,000","3","Resale (occupied at least once)","2012","None","1,672","1.01","3","2.1","Public Water","Other - See Remarks","Conventional","Individuals"
"1","2608847","765-761-1705","CLOSD","8405 Wilshire PL","23060","Henrico","Single Family Residence","05/28/2026","$520,000","$550,000","5","Resale (occupied at least once)","1996","Brittany","2,685","0.37","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2608595","58-41-6-46-0","CLOSD","601 Fairstead RD","23103","Goochland","Single Family Residence","05/28/2026","$1,150,000","$1,205,000","6","Resale (occupied at least once)","2007","Kinloch","4,491","0.39","4","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2608470","758-66-08-93-500-000","CLOSD","9041 Beach RD","23838","Chesterfield","Single Family Residence","05/28/2026","$370,000","$408,500","7","Resale (occupied at least once)","1986","None","1,248","0.75","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2608341","762-70-01-51-500-000","CLOSD","1444 Westhall Gardens DR","23235","Chesterfield","Townhouse","05/28/2026","$425,000","$420,000","30","Resale (occupied at least once)","2019","The Townes At Notting Place","1,708","0.08","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2608258","C004-0299-006","CLOSD","3521 Pinebrook DR","23225","Richmond City","Single Family Residence","05/28/2026","$599,999","$600,000","5","Resale (occupied at least once)","1955","Grandview","3,806","0.46","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2608228","C003-0057-012","CLOSD","3140 Archdale RD","23235","Richmond City","Single Family Residence","05/28/2026","$589,000","$595,000","7","Resale (occupied at least once)","1960","Oxford","3,018","0.42","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2608194","W000-0664-046","CLOSD","1600 Grove AVE Unit#U4","23220","Richmond City","Condominium","05/28/2026","$285,000","$294,000","3","Resale (occupied at least once)","1917","None","700","0.02","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607978","741-765-0846","CLOSD","5021 Parsons Walk CIR","23059","Henrico","Single Family Residence","05/28/2026","$769,000","$765,000","7","Resale (occupied at least once)","2005","Twin Hickory","3,208","0.18","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607435","S000-0150-006","CLOSD","1400 Decatur ST","23224","Richmond City","Single Family Residence","05/28/2026","$399,950","$395,000","35","Resale (occupied at least once)","1940","Blackwell","2,234","0.06","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607420","C001-0891-196","CLOSD","3141 Stony Point RD Unit#D","23235","Richmond City","Townhouse","05/28/2026","$425,000","$400,000","31","Resale (occupied at least once)","1995","Bluffs Condo","2,124","","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2607418","734-775-2234","CLOSD","5701 Ardington BLVD","23059","Henrico","Single Family Residence","05/28/2026","$1,725,000","$1,716,000","7","Resale (occupied at least once)","2009","Henley","8,368","1.00","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607286","753-737-8561","CLOSD","8420 Valley Wood RD","23229","Henrico","Single Family Residence","05/28/2026","$859,000","$920,000","7","Resale (occupied at least once)","1988","Whitehall","3,792","0.19","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606982","811-724-6197","CLOSD","128 Cedar Fork RD","23223","Henrico","Single Family Residence","05/28/2026","$265,000","$265,000","4","Resale (occupied at least once)","1938","Fairfield","","0.54","4","1.1","Well","Sewer - Public","Conventional","Individuals"
"1","2606580","W020-0195-021","CLOSD","37 Lexington RD","23226","Richmond City","Single Family Residence","05/28/2026","$1,650,000","$2,152,000","7","Resale (occupied at least once)","1939","Stonewall Court","3,787","0.16","4","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2606194","763-765-3636.038","CLOSD","10302 Buchmill DR","23060","Henrico","Condominium","05/28/2026","$550,000","$550,000","12","Resale (occupied at least once)","2006","The Carriage Homes @ Crossridge","2,934","0.15","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2606175","S000-0582-011","CLOSD","2402 Perry ST","23225","Richmond City","Single Family Residence","05/28/2026","$599,000","$585,000","34","New (never occupied)","2026","Hollands Addition","","0.11","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605922","8765-73-8519","CLOSD","8304 Elizabeth Ann DR","23111","Hanover","Single Family Residence","05/28/2026","$459,900","$459,900","54","Resale (occupied at least once)","2004","Christian Ridge","1,963","1.13","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2604949","29-1-0-67-0","CLOSD","3814 Bell RD","23063","Goochland","Single Family Residence","05/28/2026","$445,000","$437,000","54","New (never occupied)","2026","None","","3.38","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2604829","741-753-3424","CLOSD","2321 Crowncrest DR","23233","Henrico","Single Family Residence","05/28/2026","$495,000","$530,000","1","Resale (occupied at least once)","1978","Crown Grant","1,999","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604743","718-67-60-49-900-000","CLOSD","15006 Rosebay Forest DR","23112","Chesterfield","Single Family Residence","05/28/2026","$575,000","$590,000","5","Resale (occupied at least once)","1992","Woodlake","2,683","0.26","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604522","W000-0613-057","CLOSD","413 Stuart CIR Unit#3D","23220","Richmond City","Condominium","05/28/2026","$467,550","$450,000","51","Resale (occupied at least once)","1913","One Monument Avenue","1,274","0.03","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2603679","43-37-A-12-0","CLOSD","1875 Abbeyfield RD","23102","Goochland","Single Family Residence","05/28/2026","$679,900","$680,000","3","Resale (occupied at least once)","2013","Clifton","2,907","1.86","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2603483","744-760-8904.032","CLOSD","117 Wellie Hill PL Unit#B","23060","Henrico","Condominium","05/28/2026","$669,000","$655,000","58","Resale (occupied at least once)","2023","West Broad Village","2,755","3.80","3","2.1","Public Water","Sewer - Public","Cash","Other"
"1","2601979","732-764-0801","CLOSD","3301 Haydenpark LN","23233","Henrico","Townhouse","05/28/2026","$999,950","$999,950","55","Resale (occupied at least once)","2018","Greengate","4,108","0.07","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2601268","739-754-8768","CLOSD","12012 Afternoon PATH","23233","Henrico","Townhouse","05/28/2026","$530,530","$525,570","6","New (never occupied)","2025","Shire Walk","","","3","3.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2533412","732-764-3330","CLOSD","3321 Haydenpark LN","23233","Henrico","Townhouse","05/28/2026","$929,900","$941,290","110","New (never occupied)","2025","Greengate","3,033","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529951","783-744-5132","CLOSD","5310 Walker AVE","23228","Henrico","Single Family Residence","05/28/2026","$269,000","$250,000","190","Resale (occupied at least once)","1937","Bloomingdale","1,476","0.17","4","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2524807","7734-04-0579","CLOSD","12418 Bluffton Ridge CT","23238","Goochland","Single Family Residence","05/28/2026","$2,000,000","$2,113,013","7","New (never occupied)","2025","Blufftons","4,556","0.47","4","4.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2522917","TBD","CLOSD","16411 Creekstone Point AVE","23120","Chesterfield","Townhouse","05/28/2026","$598,735","$642,725","0","New (never occupied)","2025","The Villas at Swift Creek","2,885","","3","3.0","Public Water","Sewer - Public","Cash","Corporate"
"1","BRTVAHN2001200","744-757-0944","CLOSD","11305 Edgewood Farm CT","23233","Henrico","Single Family Residence","05/28/2026","$664,990","$695,000","2","Resale (occupied at least once)","1987","CHURCH RUN","2,565","0.29","5","3.0","Other","Other - See Remarks","",""
"1","BRTVAHN2001158","739-772-0627.016","CLOSD","5160 Farmount TER Unit#16","23059","Henrico","Single Family Residence","05/28/2026","$849,900","$810,000","92","Resale (occupied at least once)","2016","NONE AVAILABLE","3,098","","3","3.0","Public Water","Public Sewer On Site","",""
"1","202500199","854-700-8250","CLOSD","1196 Red Coach LN","23150","Henrico","Single Family Residence","05/29/2026","$339,950","$339,950","124","Resale (occupied at least once)","1990","Cedar Ridge","1,200","0.86","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2611092","757-737-2518","CLOSD","411 Lakewood DR","23229","Henrico","Single Family Residence","05/29/2026","$725,000","$726,000","9","Resale (occupied at least once)","1952","Westham","","0.41","3","2.1","Public Water","Sewer - Public","Cash","Estate, Individuals"
"1","2608328","756-749-3652","CLOSD","8308 Bronwood RD","23229","Henrico","Single Family Residence","05/29/2026","$410,000","$465,000","9","Resale (occupied at least once)","1955","Parham Hills","2,007","0.49","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2611995","C005-0227-016","CLOSD","1952 Lansing AVE","23225","Richmond City","Single Family Residence","05/29/2026","$474,900","$485,000","3","Resale (occupied at least once)","1958","Forest Hill Farms","3,240","0.36","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605498","775659036600000","CLOSD","10601 Rosies RUN","23831","Chesterfield","Townhouse","05/29/2026","$374,875","$376,125","4","New (never occupied)","2026","None","1,567","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2611161","719-66-10-94-400-000","CLOSD","15925 Vermillion LN","23832","Chesterfield","Single Family Residence","05/29/2026","$654,990","$649,990","17","New (never occupied)","2026","Harpers Mill","","0.29","5","3.1","Public Water","Community - Sewer/Septic","Conventional","Corporate"
"1","2533573","799-63-50-81-300-000","CLOSD","2901 Tipton ST","23834","Chesterfield","Single Family Residence","05/29/2026","$380,000","$384,000","70","Resale (occupied at least once)","1988","Milhorn Tract","2,352","1.85","4","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2607757","826-65-77-96-600-000","CLOSD","1925 White Mountain DR","23836","Chesterfield","Single Family Residence","05/29/2026","$595,990","$575,000","9","Resale (occupied at least once)","2013","Mount Blanco On The James","3,154","0.40","5","3.0","Public Water","None","Conventional","Individuals"
"1","2606909","742-65-75-67-600-000","CLOSD","12079 Goldenbrook DR","23832","Chesterfield","Single Family Residence","05/29/2026","$380,000","$390,000","11","Resale (occupied at least once)","1987","Spring Run","1,803","0.73","4","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2609461","737-755-0217","CLOSD","2612 Chatham Woods DR","23233","Henrico","Single Family Residence","05/29/2026","$490,000","$492,500","15","Resale (occupied at least once)","1988","Chatham Woods","1,736","0.17","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512665","731706034700229","CLOSD","13239 Garland LN","23114","Chesterfield","Condominium","05/29/2026","$349,090","$349,990","360","New (never occupied)","2025","Coalfield Station","1,623","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2611930","767-765-4750","CLOSD","10410 Leander DR","23060","Henrico","Single Family Residence","05/29/2026","$549,950","$567,500","4","Resale (occupied at least once)","1978","Bretton Woods","2,192","0.52","4","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2611580","43   1     6","CLOSD","3820 Mt Pleasant RD","23140","New Kent","Single Family Residence","05/29/2026","$495,000","$478,000","3","Resale (occupied at least once)","2002","None","3,372","5.00","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2609935","8705-34-6353","CLOSD","8219 Redberry LN","23116","Hanover","Single Family Residence","05/29/2026","$509,950","$505,000","9","Resale (occupied at least once)","1995","Summer Walk","2,367","0.45","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2609199","8743-24-0403","CLOSD","4613 Battleline DR","23111","Hanover","Single Family Residence","05/29/2026","$698,990","$689,990","14","New (never occupied)","2026","McGhees Outlook","2,583","1.61","3","2.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2608734","746-764-0958.015","CLOSD","4628 Vanner LN","23060","Henrico","Condominium","05/29/2026","$685,000","$690,000","12","Resale (occupied at least once)","2018","Sadler Crossing","3,210","8.49","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2608349","727-66-26-13-900-000","CLOSD","14418 Brading MEWS","23112","Chesterfield","Single Family Residence","05/29/2026","$539,900","$539,900","26","Resale (occupied at least once)","2005","Collington","2,952","0.21","5","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2608322","S000-1345-005","CLOSD","3006 Midlothian TPKE","23224","Richmond City","Single Family Residence","05/29/2026","$329,900","$325,000","22","Resale (occupied at least once)","2006","Burfoot Addition","1,936","0.10","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2607066","C004-0544-123","CLOSD","2956 Hathaway RD Unit#U1103","23225","Richmond City","Condominium","05/29/2026","$290,000","$290,000","7","Resale (occupied at least once)","1972","Hathaway Tower Condominiums","1,379","0.03","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
