"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2514158","S000-1132-014","CLOSD","315 W 30th ST","23225","Richmond City","Single Family Residence","07/03/2025","$449,950","$467,000","3","Resale (occupied at least once)","1935","Fonticello Park","2,357","0.11","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513718","788-766-2031.074","CLOSD","820 Brassie LN Unit#B","23059","Henrico","Condominium","07/03/2025","$199,950","$205,000","12","Resale (occupied at least once)","1998","Links Condominiums","890","15.20","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513687","758-70-37-55-800-000","CLOSD","506 Morelock DR","23236","Chesterfield","Single Family Residence","07/03/2025","$449,950","$457,000","6","Resale (occupied at least once)","2005","Brookfield","2,328","0.43","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513669","775-765-5294","CLOSD","10603 Marions PL","23060","Henrico","Townhouse","07/03/2025","$375,000","$364,000","24","Resale (occupied at least once)","2016","Townes At Woodman","1,456","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513590","745-68-24-53-500-000","CLOSD","10855 Decoy LN","23832","Chesterfield","Single Family Residence","07/03/2025","$345,000","$358,000","2","Resale (occupied at least once)","1988","Hunters Landing","1,544","0.65","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512754","S008-0808-002","CLOSD","2722 Lamberts AVE","23234","Richmond City","Single Family Residence","07/03/2025","$225,000","$225,000","4","Resale (occupied at least once)","1958","Clopton Heights","1,076","0.19","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512722","8738-51-3324","CLOSD","11080 Gould Hill RD","23069","Hanover","Single Family Residence","07/03/2025","$825,000","$800,000","31","Resale (occupied at least once)","1990","Pamunkey Estates","4,200","5.30","5","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2512553","E000-0375-005","CLOSD","2211 Venable ST","23223","Richmond City","Single Family Residence","07/03/2025","$499,900","$480,000","19","Resale (occupied at least once)","1915","None","1,373","0.09","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512534","713-69-58-00-700-000","CLOSD","15706 W Millington DR","23112","Chesterfield","Single Family Residence","07/03/2025","$675,000","$670,000","30","Resale (occupied at least once)","2022","Newmarket","2,976","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512273","10A  2GB   7","CLOSD","5631 Buckhunt LN","23124","New Kent","Single Family Residence","07/03/2025","$425,000","$425,000","21","Resale (occupied at least once)","2010","Deerlake","3,873","0.58","4","2.1","Public Water","Septic - Conventional","VA New","Individuals"
"1","2511907","822-723-6100","CLOSD","107 S Kalmia AVE","23075","Henrico","Single Family Residence","07/03/2025","$299,999","$315,000","4","Resale (occupied at least once)","1952","Highland Springs","1,152","0.73","3","2.0","Public Water","Sewer - Public","Conventional","Other"
"1","2511640","8725-08-5204","CLOSD","7612 Royal Crown CT","23116","Hanover","Single Family Residence","07/03/2025","$589,950","$589,950","24","Resale (occupied at least once)","2022","Bishops Park","","0.17","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511551","747-738-6173.047","CLOSD","9001 Wood Sorrel CT","23229","Henrico","Condominium","07/03/2025","$625,000","$605,000","36","Resale (occupied at least once)","1984","Mooreland Commons","2,828","0.06","3","3.1","Public Water","Sewer - Public","Cash","Estate"
"1","2511488","743-759-2074","CLOSD","507 Geese LNDG","23060","Henrico","Townhouse","07/03/2025","$599,000","$570,000","36","Resale (occupied at least once)","2011","West Broad Village","4,488","0.04","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2511171","62-36-B-4-0","CLOSD","504 Hickory DR","23103","Goochland","Single Family Residence","07/03/2025","$800,000","$802,000","5","Resale (occupied at least once)","2002","Hillside Estates","3,454","0.60","5","3.1","Community Well","Septic - Shared, Community - Sewer/Septic","Conventional","Individuals"
"1","2511063","774-744-3490.132","CLOSD","6 Waterfall RD","23228","Henrico","Condominium","07/03/2025","$157,000","$157,000","10","Resale (occupied at least once)","1962","Hamlet Condominium","914","0.02","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2510793","019E-3-3","CLOSD","2072 Dutoy CT","23139","Powhatan","Single Family Residence","07/03/2025","$804,990","$807,000","6","Resale (occupied at least once)","2002","French Hill","3,405","3.00","5","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2510591","744-72-48-10-100-000","CLOSD","3701 Darby DR","23113","Chesterfield","Single Family Residence","07/03/2025","$849,950","$865,000","5","Resale (occupied at least once)","1966","Arsenal Hills","4,778","2.17","4","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2510493","746-67-59-66-700-000","CLOSD","5700 Qualla RD","23832","Chesterfield","Single Family Residence","07/03/2025","$440,000","$425,000","43","Resale (occupied at least once)","1958","None","1,933","1.03","3","2.0","Well","Septic - Conventional","Cash","Estate"
"1","2509131","7797-21-0623","CLOSD","9405 Ashking DR","23116","Hanover","Single Family Residence","07/03/2025","$379,950","$379,950","46","Resale (occupied at least once)","1977","Beechwood Farms","2,320","0.29","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2508485","N000-1020-013","CLOSD","1200 Brookland PKY","23227","Richmond City","Single Family Residence","07/03/2025","$474,950","$475,000","23","Resale (occupied at least once)","1957","Sherwood Park","2,109","0.23","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2506687","1267","CLOSD","3000 Wilford DR","23141","New Kent","Single Family Residence","07/03/2025","$459,900","$459,900","8","New (never occupied)","2025","Five Lakes","1,938","0.69","4","2.1","Public Water","Septic - Conventional","VA New","Corporate"
"1","2506377","797-713-6051.602","CLOSD","210 Rocketts WAY Unit#602","23231","Henrico","Condominium","07/03/2025","$290,000","$300,000","5","Resale (occupied at least once)","2008","Village Of Rocketts Landing","964","0.02","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2506248","730-70-35-76-400-000","CLOSD","634 Scotter Hills PL","23114","Chesterfield","Townhouse","07/03/2025","$425,000","$400,000","55","Resale (occupied at least once)","2004","The Grove","1,785","0.10","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","REIN10581597","10A 2GB 7","CLOSD","5631 Buckhunt LN","23124","New Kent","Single Family Residence","07/03/2025","$425,000","$425,000","20","Resale (occupied at least once)","2010","DEERLAKE","2,182","0.58","4","3.0","Public Water","Septic","",""
"1","BRTVARC2000674","C0070201014","CLOSD","1037 Barlen DR","23225","Richmond City","Single Family Residence","07/07/2025","$240,000","$224,000","2","Resale (occupied at least once)","1958","NONE AVAILABLE","984","0.21","3","1.0","Public Water","Sewer - Public, Public Sewer On Site","",""
"1","BRTVARC2000662","W0000948011","CLOSD","2109 Hanover AVE","23220","Richmond City","Single Family Residence","07/07/2025","$995,000","$990,000","43","Resale (occupied at least once)","1910","NONE","2,894","0.07","3","3.0","Public Water","Public Sewer On Site","",""
"1","2510945","W00-00948011","CLOSD","2109 Hanover AVE","23220","Richmond City","Single Family Residence","07/07/2025","$995,000","$990,000","34","Resale (occupied at least once)","1910","None","","","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2515070","763-756-6734","CLOSD","8418 Shannon Green CT","23228","Henrico","Townhouse","07/07/2025","$259,900","$254,000","4","Resale (occupied at least once)","1983","Shannon Green","","","2","1.1","Public Water","Sewer - Public","Conventional","Individuals, Other"
"1","2500919","N000-1900-001","CLOSD","3816 Hawthorne AVE","23222","Richmond City","Single Family Residence","07/07/2025","$650,000","$655,000","153","Resale (occupied at least once)","1925","Ginter Park","3,456","0.49","5","3.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2515097","826-66-09-63-400-000","CLOSD","1742 Almer CT","23836","Chesterfield","Single Family Residence","07/07/2025","$500,000","$500,000","6","Resale (occupied at least once)","2021","The Landings at Meadowville","2,490","0.35","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2509310","18-4-0-2-B","CLOSD","2830 Danieltown RD","23063","Goochland","Single Family Residence","07/07/2025","$380,000","$380,000","56","Resale (occupied at least once)","1976","None","1,161","10.34","3","3.0","Well","Septic - Conventional","FHA New","Other"
"1","2514197","732-69-61-66-700-000","CLOSD","1412 Darrell DR","23114","Chesterfield","Single Family Residence","07/07/2025","$459,950","$465,000","7","Resale (occupied at least once)","1993","Queensmill","2,080","0.48","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507229","28-10-0-3-0","CLOSD","2239 Humble LN","23063","Goochland","Single Family Residence","07/07/2025","$450,000","$450,000","78","New (never occupied)","2025","None","","9.56","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2501221","785-758-9397","CLOSD","8607 Underhill DR","23060","Henrico","Townhouse","07/07/2025","$359,340","$354,340","28","New (never occupied)","2024","Retreat at One","1,470","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2516605","E000-0800-022","CLOSD","1404 N 33rd ST","23223","Richmond City","Townhouse","07/07/2025","$289,500","$290,000","4","Resale (occupied at least once)","2011","Oakland","1,152","0.05","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512759","715-67-29-04-300-000","CLOSD","6830 Sunrise Oasis LN","23112","Chesterfield","Townhouse","07/07/2025","$501,905","$504,440","13","New (never occupied)","2025","Oasis Townhomes","2,245","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2509099","733-71-82-66-900-000","CLOSD","12830 Foxstone RD","23113","Chesterfield","Single Family Residence","07/07/2025","$650,000","$650,000","31","Resale (occupied at least once)","1986","Charter Woods","2,788","0.66","5","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2508430","C005-0163-002","CLOSD","5953 Osoge RD","23225","Richmond City","Single Family Residence","07/07/2025","$465,000","$465,000","36","Resale (occupied at least once)","1957","Westlake Hills","1,798","0.48","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513065","777-66-77-40-800-000","CLOSD","9325 Wareham PL","23237","Chesterfield","Single Family Residence","07/07/2025","$314,950","$320,000","14","Resale (occupied at least once)","1981","Afton","1,056","0.21","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512619","7788-66-0042","CLOSD","11301 Winding Brook Terrace DR","23005","Hanover","Townhouse","07/07/2025","$358,000","$355,000","38","Resale (occupied at least once)","2020","Winding Brook Townhomes","","0.04","3","2.1","Public Water","Sewer - Public","USDA","Individuals"
"1","2511624","770-739-5876","CLOSD","5813 Pollard DR","23226","Henrico","Single Family Residence","07/07/2025","$549,000","$549,000","30","Resale (occupied at least once)","1950","Westwood Home Sites","1,544","0.30","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2514311","769-69-43-14-300-000","CLOSD","3152 Kim DR","23224","Chesterfield","Townhouse","07/07/2025","$262,000","$263,000","5","Resale (occupied at least once)","2005","Ashley Village","1,292","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2514910","788-744-7169","CLOSD","808 Azalea AVE","23227","Henrico","Single Family Residence","07/07/2025","$325,000","$335,000","15","Resale (occupied at least once)","1939","Cherokee Place","2,016","0.15","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2514459","738-70-01-16-800-000","CLOSD","418 Pleasanthill DR","23236","Chesterfield","Single Family Residence","07/07/2025","$429,900","$423,000","7","Resale (occupied at least once)","1981","Smoketree","2,300","0.39","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513992","30-13-B-5-0","CLOSD","2695 Mossmour DR","23063","Goochland","Single Family Residence","07/07/2025","$1,035,000","$1,035,000","3","Resale (occupied at least once)","2004","Aldwyck","4,009","9.42","4","4.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2513535","745-772-4170","CLOSD","11441 Alder Glen WAY","23059","Henrico","Single Family Residence","07/07/2025","$450,000","$435,000","30","Resale (occupied at least once)","1998","Avery Green","1,694","0.18","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509534","S000-2001-010","CLOSD","3153 Decatur ST","23224","Richmond City","Single Family Residence","07/07/2025","$259,900","$246,000","28","Resale (occupied at least once)","1924","None","1,148","0.13","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513711","W000-1518-101","CLOSD","601 Roseneath RD Unit#U11","23221","Richmond City","Condominium","07/07/2025","$221,000","$221,000","29","Resale (occupied at least once)","1926","None","574","0.01","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2515236","810-728-6245","CLOSD","3701 Mitcheltree BLVD","23223","Henrico","Single Family Residence","07/07/2025","$329,000","$330,000","5","Resale (occupied at least once)","1988","Mitcheltree","1,526","0.17","3","1.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2513243","029C-4F-8","CLOSD","2465 W Deerpath DR","23139","Powhatan","Single Family Residence","07/07/2025","$359,950","$350,000","24","Resale (occupied at least once)","1988","Wood Dale Acres","2,156","1.22","4","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2512174","W000-1449-020","CLOSD","3218 Grayland AVE","23221","Richmond City","Single Family Residence","07/07/2025","$524,500","$520,000","8","Resale (occupied at least once)","1925","Park Place","1,387","0.04","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513423","776-766-6459","CLOSD","2255 High Bush CIR","23060","Henrico","Townhouse","07/07/2025","$269,900","$276,000","14","Resale (occupied at least once)","1988","Mountain Laurel Townhouses","1,008","0.04","2","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2512700","W000-0166-017","CLOSD","512 S Laurel ST","23220","Richmond City","Single Family Residence","07/07/2025","$399,000","$410,000","7","Resale (occupied at least once)","1912","None","1,336","0.05","3","1.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2512052","700-68-92-43-500-000","CLOSD","3824 Tuckmar Pond DR","23120","Chesterfield","Single Family Residence","07/07/2025","$673,950","$660,450","17","New (never occupied)","2025","Tuckmar Farm","3,026","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2516089","744-748-2712","CLOSD","1850 Ivystone CT","23238","Henrico","Townhouse","07/07/2025","$340,000","$345,000","7","Resale (occupied at least once)","1978","Ivystone Village At Raintree","1,488","0.05","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2515527","744-71-50-28-800-000","CLOSD","11218 Guilford RD","23235","Chesterfield","Single Family Residence","07/07/2025","$349,950","$350,000","9","Resale (occupied at least once)","1985","Greenfield","1,404","0.27","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2516716","792-66-21-44-300-000","CLOSD","10913 Belvoir RD","23831","Chesterfield","Single Family Residence","07/07/2025","$378,500","$380,000","4","Resale (occupied at least once)","1986","Carrisbrook At Mineola","1,980","0.39","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2516085","772-740-6016","CLOSD","5425 Libbie Mill West BLVD","23230","Henrico","Townhouse","07/07/2025","$525,000","$527,500","0","Resale (occupied at least once)","2018","Libbie Mill Townhomes","2,262","0.02","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2515972","732-67-86-38-900-000","CLOSD","4607 Morning Hill CT","23112","Chesterfield","Single Family Residence","07/07/2025","$255,000","$265,000","3","Resale (occupied at least once)","1977","Brandermill","2,200","0.19","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2515852","747-67-90-05-000-000","CLOSD","5041 Oakforest DR","23832","Chesterfield","Single Family Residence","07/07/2025","$319,950","$320,000","3","Resale (occupied at least once)","1984","Great Oaks","1,104","0.39","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2515745","745-69-67-78-300-000","CLOSD","1249 N Cottonwood RD","23236","Chesterfield","Single Family Residence","07/07/2025","$389,000","$389,000","4","Resale (occupied at least once)","1968","Lake Crystal Farms","1,587","0.70","3","2.0","Public Water","Septic - Conventional","VA New","Individuals"
"1","2515502","709-69-78-52-600-000","CLOSD","16431 Binley RD","23112","Chesterfield","Single Family Residence","07/07/2025","$849,950","$859,950","4","Resale (occupied at least once)","2015","Hallsley","3,036","0.34","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2515235","781-746-2469","CLOSD","2117 Oakwood LN","23228","Henrico","Single Family Residence","07/07/2025","$314,950","$300,000","11","Resale (occupied at least once)","1949","Bryan Park Heights","1,364","0.13","4","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2515001","716-66-44-50-800-000","CLOSD","15406 Greenley PL","23832","Chesterfield","Single Family Residence","07/07/2025","$600,000","$600,000","11","Resale (occupied at least once)","2017","Harpers Mill","3,382","0.38","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2514398","33B8-2BF-10","CLOSD","5411 Tyshire PKY","23140","New Kent","Single Family Residence","07/07/2025","$649,950","$649,950","2","Resale (occupied at least once)","2022","Brickshire","","0.55","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2514394","779-66-37-81-300-000","CLOSD","10107 Post Horn DR","23237","Chesterfield","Single Family Residence","07/07/2025","$224,950","$257,000","5","Resale (occupied at least once)","1978","Salem Woods","1,893","0.24","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2514209","803-733-9701","CLOSD","2708 Elgin RD","23223","Henrico","Single Family Residence","07/07/2025","$259,999","$255,000","13","Resale (occupied at least once)","1955","Oxford Court","1,059","0.31","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2514166","760-737-5883","CLOSD","404 Waveny RD","23229","Henrico","Single Family Residence","07/07/2025","$625,000","$700,000","1","Resale (occupied at least once)","1954","Westham","1,686","0.39","3","2.0","Public Water","Sewer - Public","Cash","Estate"
"1","2513981","728-70-99-78-800-022","CLOSD","1416 Sycamore Mews CIR","23113","Chesterfield","Condominium","07/07/2025","$290,000","$295,000","5","Resale (occupied at least once)","1982","Sycamore Mews Condo","1,306","","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2513119","W000-1607-044","CLOSD","3432 Hanover AVE","23221","Richmond City","Single Family Residence","07/07/2025","$625,000","$621,795","18","Resale (occupied at least once)","1928","None","2,040","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512839","712-68-38-05-200-000","CLOSD","16412 Inchcape RD","23120","Chesterfield","Single Family Residence","07/07/2025","$539,900","$533,000","18","Resale (occupied at least once)","1998","Beckenham","2,526","0.76","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2512831","716-67-89-80-900-000","CLOSD","5614 Powell Grove DR","23112","Chesterfield","Single Family Residence","07/07/2025","$515,000","$508,000","25","Resale (occupied at least once)","1992","Powell Grove","2,584","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512629","823-64-47-32-600-000","CLOSD","14605 Gimbel DR","23836","Chesterfield","Single Family Residence","07/07/2025","$362,000","$350,000","4","Resale (occupied at least once)","1980","Prestwould Farms","1,736","0.24","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
