"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2532737","793-66-07-01-600-000","CLOSD","3200 Ludgate RD","23831","Chesterfield","Single Family Residence","01/05/2026","$350,000","$340,000","6","Resale (occupied at least once)","2020","Summit Point","1,736","0.22","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2530034","834-723-1196","CLOSD","1910 Chinchilla DR","23150","Henrico","Single Family Residence","01/05/2026","$335,000","$340,000","8","Resale (occupied at least once)","1980","None","2,331","1.81","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2517678","762-756-9645","CLOSD","8174 Carriage Homes DR","23294","Henrico","Townhouse","01/05/2026","$484,000","$484,000","104","Resale (occupied at least once)","2022","Westchase","2,586","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532582","749-70-59-49-500-000","CLOSD","9760 Tuxford RD","23236","Chesterfield","Single Family Residence","01/05/2026","$375,000","$379,000","2","Resale (occupied at least once)","1970","Shenandoah","2,276","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2531938","712-67-25-55-200-219","CLOSD","15906 Hallowell RDG","23120","Chesterfield","Townhouse","01/05/2026","$449,950","$449,950","2","Resale (occupied at least once)","2021","Greenwich Walk At Foxcreek","1,994","","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532889","775-67-56-75-800-000","CLOSD","7530 Hilmar DR","23234","Chesterfield","Single Family Residence","01/05/2026","$249,950","$250,000","3","Resale (occupied at least once)","1981","Hilmar","1,344","0.30","3","2.0","Public Water","Sewer - Public","Other","Estate, Individuals"
"1","2532845","724-68-99-76-700-000","CLOSD","2604 Whispering Oaks TER","23112","Chesterfield","Single Family Residence","01/05/2026","$429,000","$422,000","9","Resale (occupied at least once)","1982","Whispering Oaks","2,057","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2532770","S0000042021","CLOSD","1020 Porter ST Unit#204","23224","Richmond City","Condominium","01/05/2026","$219,000","$210,500","17","Resale (occupied at least once)","2013","None","","","1","1.0","Public Water","Sewer - Public","Cash","Other"
"1","2532393","759-753-5365","CLOSD","3122 Comet RD","23294","Henrico","Single Family Residence","01/05/2026","$325,000","$314,000","5","Resale (occupied at least once)","1959","Tuckahoe Park","1,429","0.34","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2531891","748-71-09-97-400-000","CLOSD","1124 Huntersdell TER","23235","Chesterfield","Single Family Residence","01/05/2026","$385,000","$393,500","3","Resale (occupied at least once)","1986","Bon Air Forest","1,773","0.16","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2531697","21101A","CLOSD","7630 Williams Grove DR","23141","New Kent","Single Family Residence","01/05/2026","$339,500","$341,000","5","Resale (occupied at least once)","2003","None","","2.35","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2531687","706-70-15-82-600-000","CLOSD","1201 Mt Hermon RD","23112","Chesterfield","Single Family Residence","01/05/2026","$478,000","$478,000","22","Resale (occupied at least once)","1988","None","1,500","0.91","3","2.1","Well","Septic - Engineered","Conventional","Individuals"
"1","2531194","697-66-53-92-800-000","CLOSD","8401 Beaver Bridge RD","23120","Chesterfield","Single Family Residence","01/05/2026","$385,000","$390,000","19","Resale (occupied at least once)","1990","None","1,820","2.00","3","2.0","Well","Septic - Conventional","VA New","Individuals"
"1","2529907","795-61-59-32-300-000","CLOSD","3413 Foster AVE","23803","Chesterfield","Single Family Residence","01/05/2026","$265,000","$257,000","50","Resale (occupied at least once)","1965","College Park","1,943","0.26","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2529820","795-65-63-65-300-000","CLOSD","3110 Mountclair RD","23831","Chesterfield","Single Family Residence","01/05/2026","$389,950","$389,950","6","Resale (occupied at least once)","1960","Dalewood","2,884","0.85","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2529793","C006-0659-020","CLOSD","613 Yorkshire DR","23224","Richmond City","Single Family Residence","01/05/2026","$195,000","$197,000","40","Resale (occupied at least once)","1948","Cavalier Court","672","0.28","2","1.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2529612","778-67-79-68-400-000","CLOSD","4707 Mason Woods CT","23234","Chesterfield","Single Family Residence","01/05/2026","$250,000","$230,000","28","Resale (occupied at least once)","1987","Mason Woods","1,312","0.26","3","1.1","Public Water","Sewer - Public","Other","Individuals"
"1","2529364","W000-1704-197","CLOSD","701 N Hamilton ST Unit#L","23221","Richmond City","Townhouse","01/05/2026","$365,000","$365,000","2","Resale (occupied at least once)","1962","Mount Vernon Condominiums","828","","2","1.1","Public Water","Community - Sewer/Septic","Cash","Individuals"
"1","2529142","10A  3FC   6","CLOSD","6085 Antler Hill CT","23124","New Kent","Single Family Residence","01/05/2026","$509,950","$499,000","48","Resale (occupied at least once)","2013","Deerlake","4,384","0.62","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2528951","W021-0471-014","CLOSD","6134 Saint Andrews CIR","23226","Richmond City","Single Family Residence","01/05/2026","$2,349,000","$2,225,000","36","Resale (occupied at least once)","1934","None","6,455","0.79","6","4.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528572","774-768-3618","CLOSD","10900 Bluebell DR","23060","Henrico","Single Family Residence","01/05/2026","$349,950","$330,000","10","Resale (occupied at least once)","1971","Laurel West","1,580","0.33","3","1.1","Public Water","None","VHDA/FHA","Individuals"
"1","2528508","W000-0531-023","CLOSD","1118 West AVE","23220","Richmond City","Single Family Residence","01/05/2026","$1,248,000","$1,225,000","50","Resale (occupied at least once)","1907","None","2,937","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527039","18-4-0-3-A","CLOSD","3056 Davis Mill RD","23063","Goochland","Single Family Residence","01/05/2026","$198,000","$88,000","51","Resale (occupied at least once)","1975","Goochland","1,170","3.00","3","1.1","Well","Septic - Conventional","Private","Individuals"
"1","2526230","730-765-2430.071","CLOSD","571 Hazel PL Unit#A","23233","Henrico","Condominium","01/05/2026","$389,500","$384,000","43","Resale (occupied at least once)","2023","Gateway Square","1,790","7.73","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2526196","N000-1226-018","CLOSD","3304 Loxley RD","23227","Richmond City","Single Family Residence","01/05/2026","$1,099,000","$1,050,000","18","Resale (occupied at least once)","1936","Sherwood Park","2,020","0.40","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2519137","762-757-9542","CLOSD","7816 Camolin CT","23228","Henrico","Townhouse","01/05/2026","$285,990","$280,000","130","Resale (occupied at least once)","1989","Summer Hill","980","0.06","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503402","8705-66-0810","CLOSD","8574 Leanne LN","23116","Hanover","Single Family Residence","01/05/2026","$636,860","$639,190","4","New (never occupied)","2025","Shady Grove Park","2,398","0.46","3","2.1","Community Well","Septic - Engineered","Conventional","Individuals"
"1","BRTVAHN2001002","754-761-2684","CLOSD","10521 Boscastle RD","23060","Henrico","Single Family Residence","01/05/2026","$550,000","$550,000","81","Resale (occupied at least once)","1999","NONE AVAILABLE","2,312","0.00","4","2.0","Public Water","Public Sewer On Site","",""
"1","2532285","E000-0380-018","CLOSD","806 N 26th ST","23223","Richmond City","Single Family Residence","01/06/2026","$465,000","$470,000","5","Resale (occupied at least once)","1910","None","1,628","0.10","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2531854","771-69-46-55-000-000","CLOSD","6001 Newington DR","23224","Chesterfield","Townhouse","01/06/2026","$314,950","$315,000","16","Resale (occupied at least once)","1977","Newberry Towne","2,376","0.07","3","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2529668","718-66-69-71-900-000","CLOSD","8200 Thirsk LN","23832","Chesterfield","Single Family Residence","01/06/2026","$520,000","$520,000","28","Resale (occupied at least once)","2014","Harpers Mill","2,646","0.34","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2531198","821-725-4830","CLOSD","13 S Beech AVE","23075","Henrico","Single Family Residence","01/06/2026","$265,000","$265,000","24","Resale (occupied at least once)","1957","Highland Springs","970","0.12","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2519745","119711","CLOSD","7744 Arbor Marsh TER","23124","New Kent","Single Family Residence","01/06/2026","$499,890","$499,990","79","New (never occupied)","2025","The Arbors At New Kent Winery","2,511","","5","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2531587","749-70-23-41-400-000","CLOSD","9924 Reams RD","23236","Chesterfield","Single Family Residence","01/06/2026","$369,950","$360,000","9","Resale (occupied at least once)","1976","Reams Run","1,656","0.21","4","2.0","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2532174","N000-0701-027","CLOSD","2727 Hanes AVE","23222","Richmond City","Single Family Residence","01/06/2026","$315,000","$325,000","4","Resale (occupied at least once)","1910","None","2,628","0.11","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530174","757-68-67-10-400-000","CLOSD","8603 Boones Bluff MEWS","23832","Chesterfield","Single Family Residence","01/06/2026","$329,000","$329,000","41","Resale (occupied at least once)","1993","Cabin Creek West","1,540","0.68","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2528119","E000-1406-014","CLOSD","1306 N 35th ST","23223","Richmond City","Single Family Residence","01/06/2026","$265,000","$265,000","57","Resale (occupied at least once)","1960","Chesterfield Court","986","0.13","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525369","746-746-3337","CLOSD","1525 Heritage Hill CIR","23238","Henrico","Townhouse","01/06/2026","$265,000","$262,000","75","Resale (occupied at least once)","1978","Heritage Hill Raintree","1,280","0.04","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2528090","719-67-43-33-400-000","CLOSD","6307 W Branch RD","23112","Chesterfield","Single Family Residence","01/06/2026","$649,900","$642,000","24","Resale (occupied at least once)","1988","Woodlake","3,024","0.82","5","2.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2531296","33B13 32M  43","CLOSD","11315 Kings Pond DR","23140","New Kent","Single Family Residence","01/06/2026","$674,900","$674,900","9","Resale (occupied at least once)","2006","Brickshire","7,738","0.54","4","3.1","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2529761","769-741-0615","CLOSD","6401 Millhiser AVE","23226","Henrico","Single Family Residence","01/06/2026","$339,950","$325,000","19","Resale (occupied at least once)","1951","Westwood Terrace","1,320","0.28","4","1.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2532918","C005-0292-010","CLOSD","6521 W Junaluska DR","23225","Richmond City","Single Family Residence","01/06/2026","$450,000","$472,500","5","Resale (occupied at least once)","1962","Westlake Hills","2,786","0.30","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527725","W000-1704-087","CLOSD","403 N Hamilton ST Unit#J","23221","Richmond City","Condominium","01/06/2026","$300,000","$293,000","55","Resale (occupied at least once)","1962","Mount Vernon Condominiums","828","8.50","2","1.1","Public Water","None","Conventional","Individuals"
"1","2532649","756-768-1127","CLOSD","5361 Linsey Lakes DR","23060","Henrico","Single Family Residence","01/06/2026","$435,000","$433,000","4","Resale (occupied at least once)","1995","Linsey Lakes","2,002","0.25","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532566","786-66-01-56-500-000","CLOSD","10466 Centralia Station RD","23831","Chesterfield","Single Family Residence","01/06/2026","$525,000","$525,000","4","Resale (occupied at least once)","2018","Centralia Station","3,090","0.42","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2532278","764-757-1155.022","CLOSD","7741 Flannagan CT Unit#202","23228","Henrico","Condominium","01/06/2026","$180,000","$171,000","10","Resale (occupied at least once)","1989","Shannon Green Condo","920","0.02","2","2.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2532100","E000-2400-021","CLOSD","1102 Mount Erin DR","23231","Richmond City","Single Family Residence","01/06/2026","$149,000","$212,000","4","Resale (occupied at least once)","1983","None","1,078","0.18","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2531825","737-69-35-79-100-000","CLOSD","11913 Porters Mill TURN","23114","Chesterfield","Single Family Residence","01/06/2026","$380,000","$390,000","4","Resale (occupied at least once)","1992","Smoketree South","1,646","0.81","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2531817","029A-1A-3","CLOSD","2244 Lakeview DR","23139","Powhatan","Single Family Residence","01/06/2026","$265,000","$250,000","0","Resale (occupied at least once)","1970","Lake Shawnee","1,336","0.84","2","2.0","Community Well","Septic - Conventional","Cash","Individuals"
"1","2531797","721-69-35-86-900-000","CLOSD","1738 Rose Mill CIR","23112","Chesterfield","Townhouse","01/06/2026","$379,900","$375,000","10","Resale (occupied at least once)","2003","The Villas @ Watermill Ph 1","1,828","0.10","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2531543","W019-0306-124","CLOSD","49 E Lock LN Unit#49/72","23226","Richmond City","Condominium","01/06/2026","$515,000","$545,000","8","Resale (occupied at least once)","1930","Lock Lane Condominium","1,234","0.03","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2531224","E010-0101-004","CLOSD","5203 Wingfield ST","23231","Richmond City","Single Family Residence","01/06/2026","$200,000","$185,000","18","Resale (occupied at least once)","1985","Montebello","988","0.17","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2531169","752-750-2093","CLOSD","9407 Claymont DR","23229","Henrico","Single Family Residence","01/06/2026","$524,950","$524,950","8","Resale (occupied at least once)","1965","Three Chopt Estates","3,200","0.26","4","3.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530735","767-738-3010","CLOSD","6221 Dustin DR","23226","Henrico","Single Family Residence","01/06/2026","$589,000","$575,000","9","Resale (occupied at least once)","1947","Westview Manor","1,711","0.19","3","1.1","Public Water","None","Conventional","Individuals"
"1","2529777","757-766-3615","CLOSD","9301 Crystal Brook TER","23060","Henrico","Single Family Residence","01/06/2026","$374,950","$380,707","1","Resale (occupied at least once)","1992","Crystal Creek","1,590","0.25","3","2.1","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2529533","N000-0968-016","CLOSD","3012 Montrose AVE","23222","Richmond City","Single Family Residence","01/06/2026","$334,000","$315,000","49","Resale (occupied at least once)","1920","Ladies Mile Terrace","3,912","0.17","5","2.1","Public Water","Sewer - Public","Cash","Corporate, REO"
"1","2529242","017-3-1","CLOSD","3200 Taurman Park DR","23139","Powhatan","Single Family Residence","01/06/2026","$995,000","$995,000","29","Resale (occupied at least once)","2011","None","3,515","12.08","3","3.0","Well","Septic - Conventional","Cash","Individuals"
"1","2529001","744-750-6271","CLOSD","2003 Rollingrock CT","23238","Henrico","Townhouse","01/06/2026","$279,000","$250,000","34","Resale (occupied at least once)","1984","Stony Run","1,572","0.22","3","2.0","Public Water","Sewer - Public","Conventional","Other"
"1","2527221","C005-0719-042","CLOSD","5955 Wainwright DR","23225","Richmond City","Single Family Residence","01/06/2026","$199,950","$180,000","65","Resale (occupied at least once)","1947","Westover Park","1,039","0.23","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2526860","N017-0603-006","CLOSD","1912 Elmsmere AVE","23227","Richmond City","Single Family Residence","01/06/2026","$379,900","$375,000","45","Resale (occupied at least once)","1938","West Ginter Park","1,382","0.16","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526095","722-67-00-30-900-143","CLOSD","7400 Hancock Towns CT","23832","Chesterfield","Townhouse","01/06/2026","$425,000","$405,000","84","Resale (occupied at least once)","2024","Hancock Village","2,265","","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2525408","W019-0185-025","CLOSD","4705 W Franklin ST","23226","Richmond City","Single Family Residence","01/06/2026","$574,995","$550,000","63","Resale (occupied at least once)","1948","Colonial Place","1,327","0.21","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2525260","815-732-2588","CLOSD","810 Hillcrest Farms DR","23223","Henrico","Single Family Residence","01/06/2026","$429,993","$429,993","65","Resale (occupied at least once)","2008","Hillcrest Farms","2,917","2.81","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2523405","826-717-1415","CLOSD","104 W Union ST","23150","Henrico","Single Family Residence","01/06/2026","$299,900","$310,000","83","Resale (occupied at least once)","1930","Sandston","1,372","0.32","3","2.0","Public Water","Sewer - Public","FHA New","Other"
"1","2523037","E000-2911-005","CLOSD","1611 Carlisle AVE","23231","Richmond City","Single Family Residence","01/06/2026","$169,990","$133,000","96","Resale (occupied at least once)","1926","Belmont","1,320","0.15","3","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2520224","713-66-25-56-400-000","CLOSD","9000 Blooming CT","23832","Chesterfield","Single Family Residence","01/06/2026","$575,000","$580,000","93","Resale (occupied at least once)","2019","Harpers Mill","3,894","0.19","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
