"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2521789","699-68-97-89-400-000","CLOSD","18243 Red Barn CT","23120","Chesterfield","Single Family Residence","03/31/2026","$674,950","$743,327","0","New (never occupied)","2026","Tuckmar Farm","","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2603288","N000-2041-005","CLOSD","1413 Nottoway AVE","23227","Richmond City","Single Family Residence","03/31/2026","$365,000","$350,000","18","Resale (occupied at least once)","1930","Brookdale","1,598","0.12","2","1.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2602120","8714-21-6513","CLOSD","7105 Senn WAY","23111","Hanover","Single Family Residence","03/31/2026","$274,000","$274,000","9","Resale (occupied at least once)","1978","Beaverdam Park The Vlgs Of","1,216","0.12","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2602898","814-65-89-30-700-000","CLOSD","325 Sarazen LN","23836","Chesterfield","Single Family Residence","03/31/2026","$625,000","$625,000","51","Resale (occupied at least once)","1999","Riverbend","2,979","0.62","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605851","31  16     3A","CLOSD","6231 Baileys Ridge DR","23140","New Kent","Single Family Residence","03/31/2026","$685,000","$720,000","7","Resale (occupied at least once)","2020","None","6,055","4.50","3","3.0","Well","Septic - Conventional","Cash","Individuals"
"1","2605525","014-1-26","CLOSD","4679 Bell RD","23139","Powhatan","Single Family Residence","03/31/2026","$525,000","$525,000","3","Resale (occupied at least once)","1975","None","2,204","4.37","4","2.0","Well","Septic - Conventional","Cash","Corporate"
"1","2605153","779-747-2687","CLOSD","2522 Kenwood AVE","23228","Henrico","Single Family Residence","03/31/2026","$485,000","$485,000","2","New (never occupied)","2026","Hermitage Park","","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2604749","740-69-08-75-400-000","CLOSD","2604 Brookforest TER","23112","Chesterfield","Single Family Residence","03/31/2026","$379,950","$401,000","2","Resale (occupied at least once)","1993","Clarendon","1,677","0.31","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604552","C005-0129-020","CLOSD","5922 Osoge RD","23225","Richmond City","Single Family Residence","03/31/2026","$435,000","$500,000","8","Resale (occupied at least once)","1957","Westover Hills West","1,523","0.36","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604543","790-66-34-99-900-000","CLOSD","9901 Ethens Castle DR","23831","Chesterfield","Single Family Residence","03/31/2026","$419,950","$419,950","5","Resale (occupied at least once)","2010","Brooks Chapel","2,404","0.39","3","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2604434","778-67-79-68-400-000","CLOSD","4707 Mason Woods CT","23234","Chesterfield","Single Family Residence","03/31/2026","$344,900","$338,000","18","Resale (occupied at least once)","1987","Mason Woods","1,312","0.26","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2604294","758-760-9785","CLOSD","4221 English Holly CIR","23294","Henrico","Single Family Residence","03/31/2026","$425,000","$425,000","6","Resale (occupied at least once)","2000","Park West","2,054","0.17","2","2.0","Public Water","Sewer - Public","Cash","Estate"
"1","2604290","746-67-97-48-100-000","CLOSD","10507 Oakforest CT","23832","Chesterfield","Single Family Residence","03/31/2026","$352,500","$352,500","13","Resale (occupied at least once)","1982","Great Oaks","1,248","0.26","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604228","750-738-2456","CLOSD","8801 Watlington RD","23229","Henrico","Single Family Residence","03/31/2026","$649,950","$695,000","5","Resale (occupied at least once)","1955","Derbyshire Place","2,124","0.41","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2603966","21C  1     3","CLOSD","7616 Airport RD","23141","New Kent","Single Family Residence","03/31/2026","$150,000","$147,000","2","Resale (occupied at least once)","1973","Lipscomb","2,326","0.68","3","1.0","Public Water","Septic - Conventional","Cash","Individuals"
"1","2603853","740-66-64-21-100-000","CLOSD","9525 Springhouse DR","23832","Chesterfield","Single Family Residence","03/31/2026","$525,000","$537,500","5","Resale (occupied at least once)","1994","Reedy Mill","2,928","1.76","3","3.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2603797","709-69-55-48-800-000","CLOSD","16200 Mitchells Mill CT","23112","Chesterfield","Single Family Residence","03/31/2026","$1,150,000","$1,025,000","11","Resale (occupied at least once)","2019","Hallsley","4,229","0.35","6","5.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2603721","748-738-3376.038","CLOSD","9107 Derbyshire RD Unit#J","23229","Henrico","Condominium","03/31/2026","$260,000","$265,000","3","Resale (occupied at least once)","1964","Deerwood Condo","980","0.02","2","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2603463","C006-0336-008","CLOSD","4019 Horner LN","23224","Richmond City","Single Family Residence","03/31/2026","$167,500","$160,000","4","Resale (occupied at least once)","1955","None","890","0.36","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2603433","W019-0230-004","CLOSD","4635 Leonard PKY","23226","Richmond City","Single Family Residence","03/31/2026","$799,000","$799,000","10","Resale (occupied at least once)","1946","Colonial Place","1,700","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2602561","709-69-86-92-800-000","CLOSD","16500 Massey Hope ST","23112","Chesterfield","Single Family Residence","03/31/2026","$1,100,000","$1,050,000","36","Resale (occupied at least once)","2015","Hallsley","2,877","0.43","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2602540","777-752-8712","CLOSD","2409 Alycia AVE","23228","Henrico","Single Family Residence","03/31/2026","$375,000","$396,000","5","Resale (occupied at least once)","1947","Woodland Hills","2,010","0.20","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601973","038A-3-27","CLOSD","1614 Olde Links DR","23139","Powhatan","Single Family Residence","03/31/2026","$629,900","$629,900","9","Resale (occupied at least once)","2007","Mill Quarter","2,677","1.40","4","2.1","Community Well","Septic - Conventional","Conventional","Individuals"
"1","2601950","735-66-84-34-700-000","CLOSD","9506 Buffalo Springs DR","23112","Chesterfield","Single Family Residence","03/31/2026","$540,000","$576,000","5","Resale (occupied at least once)","2020","Bayhill Pointe","2,424","0.34","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2601921","743-748-1377","CLOSD","1906 Hickoryridge RD","23238","Henrico","Single Family Residence","03/31/2026","$695,000","$780,000","6","Resale (occupied at least once)","1984","Gayton Forest West","3,526","0.39","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601291","832-700-0965","CLOSD","4190 & 4188 Charles City RD","23231","Henrico","Single Family Residence","03/31/2026","$599,000","$575,000","43","Resale (occupied at least once)","1970","Acreage","1,951","25.20","3","2.1","Well","Septic - Conventional","Conventional","Estate, Individuals"
"1","2601240","716679224700000","CLOSD","16018 Canoe Pointe LOOP","23120","Chesterfield","Single Family Residence","03/31/2026","$609,500","$609,500","36","New (never occupied)","2024","Woolridge Landing","1,664","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2600906","to be determined","CLOSD","3406 Carlton ST Unit#2-8B","23230","Richmond City","Condominium","03/31/2026","$477,330","$477,330","29","New (never occupied)","2025","Mason Yards","1,517","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2600547","7758-77-8574","CLOSD","11375 Otter Run DR","23005","Hanover","Single Family Residence","03/31/2026","$549,000","$585,000","7","Resale (occupied at least once)","1995","Beaver Glen Estates","2,055","5.00","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2600040","780-68-71-73-600-000","CLOSD","5501 S Prestonwood AVE","23234","Chesterfield","Single Family Residence","03/31/2026","$338,000","$338,000","3","Resale (occupied at least once)","1962","Edgewood","1,568","0.66","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2533607","727-67-42-28-100-000","CLOSD","5910 Harbourwood PL","23112","Chesterfield","Single Family Residence","03/31/2026","$595,000","$585,000","43","Resale (occupied at least once)","1980","Brandermill","3,266","0.59","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530756","C004-0544-081","CLOSD","2956 Hathaway RD Unit#U709","23225","Richmond City","Condominium","03/31/2026","$250,000","$222,000","121","Resale (occupied at least once)","1972","Hathaway Tower Condominiums","1,379","4.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2529540","860-701-0155","CLOSD","5208 Saltwood PL","23150","Henrico","Single Family Residence","03/31/2026","$599,950","$607,000","96","Resale (occupied at least once)","1996","White Oak Ridge","3,754","2.00","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2521338","7843-63-9591","CLOSD","14350 Herdsmans WAY","23015","Hanover","Single Family Residence","03/31/2026","$723,530","$763,019","421","New (never occupied)","2025","Sheppards Fold","","1.41","5","3.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2521102","6749-76-2918","CLOSD","3700 Rocketts Ridge DR","23153","Goochland","Single Family Residence","03/31/2026","$779,150","$890,645","764","New (never occupied)","2025","Rocketts Ridge","3,192","2.01","5","4.1","Public Water","Sewer - Public","Other","Corporate"
"1","2518985","L14-0176-2735","CLOSD","8805 Terroir LN","23124","New Kent","Single Family Residence","03/31/2026","$450,000","$450,000","13","New (never occupied)","2024","Viniterra","1,754","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2517272","766641197300000","CLOSD","8154 Lake Margaret TER","23838","Chesterfield","Single Family Residence","03/31/2026","$780,400","$899,100","859","New (never occupied)","2026","Lake Margaret","3,185","3.53","4","3.1","Public Water","Septic - Conventional","Cash","Corporate"
"1","2515750","TBD","CLOSD","16407 Creekstone Point AVE","23120","Chesterfield","Townhouse","03/31/2026","$611,523","$723,072","0","New (never occupied)","2025","The Villas at Swift Creek","","","4","3.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2601057","765-63-78-18-400-000","CLOSD","8331 Cattail RD","23838","Chesterfield","Single Family Residence","04/01/2026","$775,500","$758,000","49","New (never occupied)","2026","The Meadowlands","","5.85","5","3.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2532631","7870-46-1059","CLOSD","720 Chapman ST","23005","Hanover","Single Family Residence","04/01/2026","$525,000","$520,000","58","Resale (occupied at least once)","2023","Lauradell","","0.24","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601521","724-70-61-21-400-000","CLOSD","526 Aldengate TER","23114","Chesterfield","Single Family Residence","04/01/2026","$549,950","$549,950","18","Resale (occupied at least once)","1992","Otterdale","2,850","0.44","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604513","052A2-6B-21","CLOSD","1107 Avatar CT","23139","Powhatan","Single Family Residence","04/01/2026","$381,700","$387,425","4","Resale (occupied at least once)","1993","Kimberly Farms","1,454","1.53","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2532923","S000-2149-009","CLOSD","201 Bland ST","23225","Richmond City","Single Family Residence","04/01/2026","$339,950","$339,950","2","Resale (occupied at least once)","1937","West Manchester","1,457","0.18","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2602550","760-67-74-75-700-000","CLOSD","9119 Cascade Creek LN","23832","Chesterfield","Single Family Residence","04/01/2026","$505,000","$510,000","5","Resale (occupied at least once)","2016","Cascade Creek","2,839","0.32","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2600467","7824-96-5626","CLOSD","17456 Circuit Rider DR","23015","Hanover","Single Family Residence","04/01/2026","$529,950","$535,000","15","Resale (occupied at least once)","1998","Parsons Ridge","2,412","3.00","4","2.1","Well","Septic - Conventional","VA New","Individuals"
"1","2520972","716673783700000","CLOSD","6449 Lila Crest LN","23112","Chesterfield","Single Family Residence","04/01/2026","$460,000","$460,000","144","New (never occupied)","2025","Cottages At Millwood","1,476","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2604494","805-706-9849","CLOSD","1600 Eden AVE","23231","Henrico","Single Family Residence","04/01/2026","$275,000","$284,200","5","Resale (occupied at least once)","1951","Buena Vista","1,105","0.33","3","1.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2601093","19B4 1ID  15","CLOSD","3419 S Hairpin DR","23141","New Kent","Single Family Residence","04/01/2026","$469,950","$465,000","25","Resale (occupied at least once)","1978","Five Lakes East","4,956","1.59","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2605434","8227216677","CLOSD","394 S Oak","23075","Henrico","Single Family Residence","04/01/2026","$274,900","$285,000","3","Resale (occupied at least once)","2007","Dungel","","","3","1.1","Public Water","Sewer - Public","VHDA ","Corporate"
"1","2602753","730-763-2171","CLOSD","12460 Gayton Station BLVD","23233","Henrico","Single Family Residence","04/01/2026","$549,950","$552,000","5","Resale (occupied at least once)","1995","Gayton Station","2,139","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601786","047-45","CLOSD","5908 Old Buckingham RD","23139","Powhatan","Single Family Residence","04/01/2026","$399,900","$392,000","26","New (never occupied)","2026","None","","4.49","3","2.0","Well","Septic - Conventional","VA New","Individuals"
"1","2527672","TBD","CLOSD","13137 Brattice LOOP","23114","Chesterfield","Condominium","04/01/2026","$359,235","$339,235","64","New (never occupied)","2025","Coalfield Station","1,573","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2601004","732-70-44-85-100-000","CLOSD","13007 Ashtree RD","23114","Chesterfield","Single Family Residence","04/01/2026","$479,999","$495,000","4","Resale (occupied at least once)","1977","Walton Park","2,016","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2602821","815-64-69-20-800-000","CLOSD","801 Rockbasket LN","23836","Chesterfield","Single Family Residence","04/01/2026","$440,000","$445,000","1","Resale (occupied at least once)","1997","Rockhaven","2,276","0.44","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2533472","7880-48-0196","CLOSD","10298 Jamestown RD","23005","Hanover","Single Family Residence","04/01/2026","$424,950","$430,000","8","Resale (occupied at least once)","1986","None","1,812","1.00","4","2.1","Well","Septic - Conventional","VA New","Individuals"
"1","2600876","783-679-45-98-00000","CLOSD","3917 Beulah RD","23237","Chesterfield","Single Family Residence","04/01/2026","$339,950","$342,475","22","Resale (occupied at least once)","1974","Oakview","","0.28","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2602440","810-721-2735","CLOSD","301 N Foxhill RD","23223","Henrico","Single Family Residence","04/01/2026","$299,999","$299,999","5","Resale (occupied at least once)","1961","Hechler Village","1,351","0.31","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605254","7796-97-8307","CLOSD","8971 Ringview DR","23116","Hanover","Townhouse","04/01/2026","$375,000","$375,000","2","Resale (occupied at least once)","2018","Cool Spring West","1,562","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2603476","770-66-36-41-900-000","CLOSD","6908 Partridge RUN","23832","Chesterfield","Townhouse","04/01/2026","$249,900","$260,000","4","Resale (occupied at least once)","1985","Branchs Trace","1,120","0.10","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532558","797-713-7915.405","CLOSD","251 Rocketts WAY Unit#405","23231","Henrico","Condominium","04/01/2026","$329,500","$318,000","68","Resale (occupied at least once)","2007","Village Of Rocketts Landing","1,095","0.03","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532437","029A-8X-2","CLOSD","2015 Oneida RD","23139","Powhatan","Single Family Residence","04/01/2026","$385,000","$385,000","68","Resale (occupied at least once)","1992","Lake Shawnee","1,411","0.57","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2601790","034A-6-4","CLOSD","6357 Piper Ridge DR","23139","Powhatan","Single Family Residence","04/01/2026","$619,500","$610,000","32","Resale (occupied at least once)","2021","Walnut Creek","1,995","2.14","4","2.1","Well","Septic - Conventional","VA New","Individuals"
"1","2606043","720-70-67-45-800-000","CLOSD","501 Paddington DR","23114","Chesterfield","Single Family Residence","04/01/2026","$574,900","$575,000","3","Resale (occupied at least once)","1968","Buckingham Manor","2,330","1.31","4","3.0","Well","Septic - Conventional","Cash","Individuals"
