"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2104236","732-69-99-48-000-000","CLOSD","1107 Cedar Crossing Terrace, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","04/09/2021","$389,000","$389,000","5","Resale (occupied at least once)","1988","Cedar Crossing","2,436","0.43","5","2.1","Community Well","Community - Sewer/Septic","Conventional","Individuals"
"1","2101879","738-68-95-68-600-000","CLOSD","12331 Beaver Point Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/09/2021","$210,000","$227,500","5","Resale (occupied at least once)","1985","Beaver Point","1,248","0.27","3","2.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2104983","815-65-69-82-900-000","CLOSD","12501 Hogans Alley, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","04/09/2021","$500,000","$484,000","8","Resale (occupied at least once)","1997","Rivers Bend","3,682","0.69","5","3.1","Public Water","Sewer - Public","Conventional","Individuals, Relocation"
"1","2106032","780-759-1281","CLOSD","1707 Joycelyn Court, Henrico VA 23060","23060","Henrico","Single Family Residence","04/09/2021","$265,990","$275,000","7","Resale (occupied at least once)","1966","Hungary Acres","1,740","0.34","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105705","745-68-08-31-400-000","CLOSD","4711 Bexwood Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/09/2021","$245,000","$245,000","2","Resale (occupied at least once)","1985","Great Oaks","1,368","0.37","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2037893","794-66-01-49-500-000","CLOSD","3305 Walnut Cove Court, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","04/09/2021","$245,000","$235,000","15","Resale (occupied at least once)","1992","Cameron Run","1,170","0.22","3","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2105635","747-71-78-11-400-000","CLOSD","10311 Medina Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","04/09/2021","$365,000","$420,000","5","Resale (occupied at least once)","1973","Woodmont","2,275","0.51","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104620","736-65-99-75-600-000","CLOSD","12730 Donegal Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/09/2021","$327,500","$337,500","5","Resale (occupied at least once)","1984","Donegal Forest","2,819","0.83","4","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2105604","735-70-63-37-800-069","CLOSD","12305 Carnoustie Lane #UnitA1, Chesterfield VA 23236","23236","Chesterfield","Condominium","04/09/2021","$294,900","$315,000","6","Resale (occupied at least once)","2003","Fairways Villas","1,555","15.92","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2106694","736-744-6896","CLOSD","1705 Careybrook Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","04/09/2021","$319,000","$326,000","2","Resale (occupied at least once)","1967","Tuckahoe Village","2,111","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104613","E012-0282-001","CLOSD","1701 Rogers Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","04/09/2021","$174,950","$190,000","3","Resale (occupied at least once)","1930","Chelsea Place","1,193","0.16","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2107636","8736-50-9769","CLOSD","5209 Talley Pond Road, Hanover VA 23116","23116","Hanover","Single Family Residence","04/09/2021","$289,000","$289,000","2","Resale (occupied at least once)","1998","None","1,466","6.64","3","2.1","Well","Septic - Conventional","Cash","Estate"
"1","2107042","W000-0952-023","CLOSD","504 North Meadow Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","04/09/2021","$742,950","$750,000","6","Resale (occupied at least once)","1908","None","2,628","0.07","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2106578","8705-67-0644","CLOSD","8382 Dell Ray Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","04/09/2021","$135,000","$135,000","5","Resale (occupied at least once)","1958","Sharon Park","1,427","0.64","4","1.0","Well","Septic - Conventional","Private","Individuals"
"1","2106111","759-70-79-48-500-000","CLOSD","8039 Buford Commons, Chesterfield VA 23235","23235","Chesterfield","Townhouse","04/09/2021","$200,000","$205,000","4","Resale (occupied at least once)","1984","Rolling Hill At Buford","1,606","0.04","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2105989","E000-0385-099","CLOSD","306 North 26th Street #Unit229, Richmond City VA 23223","23223","Richmond City","Condominium","04/09/2021","$238,800","$235,813","7","Resale (occupied at least once)","1920","Nolde Bakery Condo","845","0.02","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2105844","32-18-0-13-0","CLOSD","2436 Bridgewater Drive, Goochland VA 23102","23102","Goochland","Single Family Residence","04/09/2021","$775,000","$775,000","4","Resale (occupied at least once)","2007","Bridgewater","3,517","","5","4.1","Well","Septic - Conventional","Cash","Individuals"
"1","2105747","756-744-9780","CLOSD","1518 Westbury Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","04/09/2021","$284,950","$300,000","3","Resale (occupied at least once)","1954","Westbury Estates","1,992","0.30","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2105725","741-69-48-78-200-000","CLOSD","1600 Wilson Wood Road, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","04/09/2021","$315,000","$350,000","5","Resale (occupied at least once)","1993","St James Woods","1,908","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105712","739-757-5993","CLOSD","11716 Coolwind Lane, Henrico VA 23233","23233","Henrico","Single Family Residence","04/09/2021","$484,950","$505,000","3","Resale (occupied at least once)","1997","Wythe Trace","2,729","0.27","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105680","751-762-4739","CLOSD","10904 Taker Court, Henrico VA 23060","23060","Henrico","Single Family Residence","04/09/2021","$409,950","$426,250","5","Resale (occupied at least once)","1998","Lexington","2,782","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105652","738-69-30-28-100-000","CLOSD","1831 Porters Mill Lane, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","04/09/2021","$239,950","$251,000","6","Resale (occupied at least once)","1993","Smoketree South","1,296","0.21","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105650","753-751-0365","CLOSD","9409 Lawndell Road, Henrico VA 23229","23229","Henrico","Single Family Residence","04/09/2021","$325,000","$350,000","4","Resale (occupied at least once)","1960","Roxbury","1,508","0.40","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105632","695-69-40-18-800-000","CLOSD","19551 Lacy Farm Road, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","04/09/2021","$589,950","$589,950","4","Resale (occupied at least once)","2000","None","3,288","5.00","6","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2105608","C003-0061-064","CLOSD","3036 Kenmore Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","04/09/2021","$408,795","$472,000","6","Resale (occupied at least once)","1979","None","2,318","0.56","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105517","767-760-7076","CLOSD","9700 Old Route 33, Henrico VA 23060","23060","Henrico","Single Family Residence","04/09/2021","$230,000","$255,000","4","Resale (occupied at least once)","1955","Laurel Heights","1,313","0.62","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105421","7748-46-0725","CLOSD","11358 Cauthorne Road, Hanover VA 23059","23059","Hanover","Single Family Residence","04/09/2021","$499,000","$499,000","1","Resale (occupied at least once)","1940","None","1,500","13.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2105358","757-761-5437","CLOSD","4601 Halleys Circle, Henrico VA 23060","23060","Henrico","Single Family Residence","04/09/2021","$279,000","$310,000","6","Resale (occupied at least once)","1988","Broad Meadows","1,954","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105349","S007-1581-016","CLOSD","2209 Wright Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","04/09/2021","$159,950","$159,950","4","Resale (occupied at least once)","1973","Melrose","1,000","0.16","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2105330","723-68-71-63-900-000","CLOSD","2900 Cove Ridge Trace, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/09/2021","$245,000","$275,000","4","Resale (occupied at least once)","1985","Brandermill","1,632","0.15","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2105326","W000-1462-018","CLOSD","3222 Hanover Avenue, Richmond City VA 23221","23221","Richmond City","Single Family Residence","04/09/2021","$479,000","$520,000","7","Resale (occupied at least once)","1925","None","1,522","0.11","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105285","730-750-7390","CLOSD","2420 Lauderdale Drive, Henrico VA 23238","23238","Henrico","Single Family Residence","04/09/2021","$269,950","$282,000","4","Resale (occupied at least once)","1976","Tuckahoe Village West","1,882","0.31","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105263","778-746-5798","CLOSD","2626 Parkside Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","04/09/2021","$260,000","$260,000","6","Resale (occupied at least once)","1939","Hermitage Park","1,260","0.17","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105257","731-756-7852","CLOSD","2802 Northlake Drive, Henrico VA 23233","23233","Henrico","Single Family Residence","04/09/2021","$525,000","$550,100","0","Resale (occupied at least once)","1987","The Colonies At Wilde Lake","2,980","0.64","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104915","812-700-3689","CLOSD","130 Township Boulevard, Henrico VA 23231","23231","Henrico","Townhouse","04/09/2021","$244,900","$265,000","6","Resale (occupied at least once)","2018","New Market Village","1,624","0.08","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2104907","760-67-72-05-300-000","CLOSD","9213 Cascade Creek Lane, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/09/2021","$315,000","$326,000","4","Resale (occupied at least once)","2017","Cascade Creek","2,214","0.37","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104812","C004-0501-008","CLOSD","7001 Shawnee Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","04/09/2021","$280,000","$323,725","4","Resale (occupied at least once)","1964","Cherokee Hills","1,553","0.34","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104769","W022-0295-058","CLOSD","4801 Lockgreen Circle, Richmond City VA 23226","23226","Richmond City","Single Family Residence","04/09/2021","$1,300,000","$1,275,000","6","Resale (occupied at least once)","1995","Lockgreen","4,749","0.57","4","4.1","Public Water","Sewer - Public","Cash","Estate"
"1","2104716","8705-45-8674","CLOSD","8288 Ellerson Green Place, Hanover VA 23116","23116","Hanover","Single Family Residence","04/09/2021","$339,950","$362,000","6","Resale (occupied at least once)","1991","Summer Walk","2,118","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104708","796-64-62-87-400-000","CLOSD","13506 Cadbury Court, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","04/09/2021","$279,000","$307,000","3","Resale (occupied at least once)","2004","Littlebury","2,124","0.37","5","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2104694","797-713-7915.318","CLOSD","251 Rocketts Way #Unit318, Henrico VA 23231","23231","Henrico","Condominium","04/09/2021","$374,000","$370,000","11","Resale (occupied at least once)","2007","Village Of Rocketts Landing","1,519","0.03","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2104610","776-64-35-12-800-000","CLOSD","13811 Bradley Bridge Road, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","04/09/2021","$322,500","$332,500","4","Resale (occupied at least once)","1984","None","1,752","0.76","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2104592","7797-98-2936","CLOSD","9032 Forest Haze Court, Hanover VA 23116","23116","Hanover","Single Family Residence","04/09/2021","$349,000","$360,000","12","Resale (occupied at least once)","2001","Ashcake Station","2,055","0.32","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2104560","C005-0342-024","CLOSD","1722 Leicester Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","04/09/2021","$245,000","$271,000","4","Resale (occupied at least once)","1956","Westover Hills Annex","1,040","0.22","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104517","777-67-42-15-300-000","CLOSD","7818 Mary Page Lane, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","04/09/2021","$295,000","$290,000","11","Resale (occupied at least once)","2017","Windermere","1,800","0.21","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2104383","W000-0735-041","CLOSD","1612 Monument Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","04/09/2021","$1,295,000","$1,225,000","7","Resale (occupied at least once)","1910","None","5,500","0.10","5","3.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104345","758-765-5661","CLOSD","5133 Reids Pointe Road, Henrico VA 23060","23060","Henrico","Single Family Residence","04/09/2021","$329,950","$315,000","7","Resale (occupied at least once)","1987","Reids Pointe","1,604","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2104341","828-720-0976","CLOSD","1449 Farley Court, Henrico VA 23150","23150","Henrico","Single Family Residence","04/09/2021","$230,000","$236,000","4","Resale (occupied at least once)","1994","Fairlawn","1,463","0.21","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2104234","747-746-3559.332","CLOSD","1509 Thistle Road #Unit204, Henrico VA 23238","23238","Henrico","Condominium","04/09/2021","$136,000","$141,000","6","Resale (occupied at least once)","1981","Regency Woods Condominiums","819","0.02","1","1.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2104019","7778-64-2392","CLOSD","11299 Old Scotland Road, Hanover VA 23059","23059","Hanover","Single Family Residence","04/09/2021","$340,000","$340,000","0","Resale (occupied at least once)","2013","Cedarlea Park","2,244","0.15","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2103860","8716-62-9276","CLOSD","9104 Brigadier Road, Hanover VA 23116","23116","Hanover","Single Family Residence","04/09/2021","$457,000","$473,000","5","Resale (occupied at least once)","2005","The Bluffs At Bell Creek","3,785","0.37","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2103757","721-71-25-08-000-000","CLOSD","14551 Gildenborough Drive, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","04/09/2021","$549,000","$580,000","3","Resale (occupied at least once)","1993","Salisbury","3,383","1.05","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2103683","812-700-5666","CLOSD","148 Township Boulevard, Henrico VA 23231","23231","Henrico","Townhouse","04/09/2021","$235,000","$240,000","4","Resale (occupied at least once)","2019","New Market Village","1,624","0.06","3","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2103452","785-60-87-51-600-000","CLOSD","21633 Beverley Street, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","04/09/2021","$170,000","$180,000","6","Resale (occupied at least once)","1950","Riverview Park","1,427","0.54","4","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2103404","776-66-98-05-800-000","CLOSD","8714 Rainwater Road, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","04/09/2021","$220,000","$220,000","0","Resale (occupied at least once)","1978","Huntingcreek Hills","1,248","0.23","3","1.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2103267","8706-14-4488","CLOSD","8846 Rushbrooke Lane, Hanover VA 23116","23116","Hanover","Single Family Residence","04/09/2021","$395,000","$415,000","3","Resale (occupied at least once)","2014","Rutland","2,714","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2103257","757-769-2336","CLOSD","8913 Eli Place, Henrico VA 23060","23060","Henrico","Single Family Residence","04/09/2021","$449,950","$460,000","2","Resale (occupied at least once)","1998","Springcreek","2,776","0.17","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2103240","759-68-03-52-400-000","CLOSD","5507 Garden Grove Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/09/2021","$445,000","$425,000","42","Resale (occupied at least once)","2018","Cascade Creek","3,264","0.32","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2103159","719-68-80-35-800-000","CLOSD","3812 Evershot Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/09/2021","$479,950","$500,000","3","Resale (occupied at least once)","2007","Rountrey","3,294","0.22","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2103015","730-757-7633","CLOSD","12301 Northlake Court, Henrico VA 23233","23233","Henrico","Single Family Residence","04/09/2021","$725,000","$745,000","6","Resale (occupied at least once)","1991","The Colonies At Wilde Lake","4,184","0.74","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2102858","763-761-5286","CLOSD","3504 Poquoson Court, Henrico VA 23060","23060","Henrico","Single Family Residence","04/09/2021","$460,000","$480,000","11","Resale (occupied at least once)","2010","The Cottages At Crossridge","2,634","0.39","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2102746","810-722-0203","CLOSD","117 North Foxhill Road, Henrico VA 23223","23223","Henrico","Single Family Residence","04/09/2021","$215,950","$225,000","8","Resale (occupied at least once)","1990","Hechler Green","1,532","0.27","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2102559","739-68-72-55-300-000","CLOSD","12201 Mckenna Circle, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/09/2021","$299,900","$315,000","9","Resale (occupied at least once)","1978","Clarendon","2,026","0.31","5","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2101854","732-759-0912","CLOSD","3725 Parchment Circle, Henrico VA 23233","23233","Henrico","Single Family Residence","04/09/2021","$599,900","$593,000","33","Resale (occupied at least once)","1998","Burgundy Parke","3,882","0.40","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2101589","731-752-6038.006","CLOSD","2424 Barnside Circle, Henrico VA 23233","23233","Henrico","Condominium","04/09/2021","$235,000","$230,000","16","Resale (occupied at least once)","1985","Westleyen Condo","1,128","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100686","816-688-0736","CLOSD","7951 Westney Road, Henrico VA 23231","23231","Henrico","Single Family Residence","04/09/2021","$212,000","$212,505","5","Resale (occupied at least once)","1969","Varina Place","1,190","0.57","3","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2034815","7797-50-4589","CLOSD","10232 Still Creek Lane, Hanover VA 23116","23116","Hanover","Single Family Residence","04/09/2021","$659,950","$635,000","100","Resale (occupied at least once)","2005","Madison Springs","4,092","","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2033659","63-38-0-2-0","CLOSD","305 Victoria Way, Goochland VA 23238","23238","Goochland","Single Family Residence","04/09/2021","$599,950","$565,000","110","Resale (occupied at least once)","2003","Creekmore Park","3,619","0.54","4","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2028337","775-68-51-84-800-000","CLOSD","5313 West Garthdale Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","04/09/2021","$229,950","$232,000","128","Resale (occupied at least once)","1959","Rock Spring Farms","1,744","0.45","3","1.1","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2026163","E000-0948-003","CLOSD","1605 Peter Paul Boulevard, Richmond City VA 23223","23223","Richmond City","Single Family Residence","04/09/2021","$60,000","$62,000","3","Resale (occupied at least once)","1946","Peter Paul Tract","720","0.17","3","1.0","Public Water","Sewer - Public","Cash","Estate"
"1","2024688","717-68-94-29-500-000","CLOSD","3507 Camdale Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","04/09/2021","$579,500","$626,727","81","New (never occupied)","2020","Rountrey","3,027","0.22","5","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2020310","764-62-73-50-600-000","CLOSD","8830 Hickory Road, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","04/09/2021","$748,950","$755,000","11","Resale (occupied at least once)","2007","None","5,750","10.00","5","4.1","Well","Septic - Conventional","VA New","Individuals"
"1","2011739","756-7105-536-00000","CLOSD","1200 Buford Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","04/09/2021","$539,950","$648,145","48","New (never occupied)","2020","None","3,075","1.65","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2005901","709-67-29-66-700-000","CLOSD","16401 Rosebrier Terrace, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","04/09/2021","$397,864","$533,725","187","New (never occupied)","2020","Foxcreek","2,641","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1824781","736-754-5638","CLOSD","2508 Madison Station Court, Henrico VA 23233","23233","Henrico","Single Family Residence","04/09/2021","$798,500","$798,500","675","New (never occupied)","2018","None","3,780","0.29","5","4.1","Public Water","Sewer - Public","Conventional","Corporate"
