"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2034976","732686241800000","CLOSD","3301 Sandbill Run #Unit211, Chesterfield VA 23112","23112","Chesterfield","Townhouse","05/28/2021","$372,560","$373,695","153","New (never occupied)","2020","Towns at Swift Creek","2,516","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2112315","815-723-1247","CLOSD","4023 Oakleys Lane, Henrico VA 23223","23223","Henrico","Single Family Residence","05/28/2021","$299,000","$330,000","6","Resale (occupied at least once)","2000","Acreage","2,425","1.00","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2109320","7778-45-4292","CLOSD","11266 Tyson Trail, Hanover VA 23005","23005","Hanover","Single Family Residence","05/28/2021","$375,000","$365,000","14","Resale (occupied at least once)","1988","None","2,628","3.16","3","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2106183","735-67-04-52-200-000","CLOSD","12814 Bailey Hill Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","05/28/2021","$369,500","$375,000","10","Resale (occupied at least once)","2016","Bayhill Pointe","2,613","0.37","4","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2037499","TBD","CLOSD","8110 Wistar Creek Walk #UnitB, Henrico VA 23228","23228","Henrico","Condominium","05/28/2021","$314,990","$338,254","2","New (never occupied)","2020","Wistar Glen","2,452","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2110981","793-745-7023","CLOSD","246 Knighthood Court, Henrico VA 23227","23227","Henrico","Townhouse","05/28/2021","$108,000","$108,000","0","Resale (occupied at least once)","1975","Kingsbridge","1,176","0.05","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2110704","806-709-5204","CLOSD","1805 Louisa Street, Henrico VA 23231","23231","Henrico","Single Family Residence","05/28/2021","$164,500","$174,500","8","Resale (occupied at least once)","1948","Edgehill Lawn","1,372","0.53","3","1.1","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2037225","Not Yet Assigned","CLOSD","6556 Way Point Drive, Chesterfield VA 23234","23234","Chesterfield","Townhouse","05/28/2021","$311,440","$315,240","69","New (never occupied)","2021","Watermark","2,227","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2033119","20B-1-2","CLOSD","3654 Kingsfield Road, New Kent VA 23141","23141","New Kent","Single Family Residence","05/28/2021","$301,086","$301,086","0","New (never occupied)","2020","Kingsfield","2,227","","3","2.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2026470","786677198200000","CLOSD","3625 Gleaming Drive, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","05/28/2021","$319,198","$319,198","0","New (never occupied)","2020","Silverleaf","2,179","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2015531","764619089800000","CLOSD","17701 Foaling Lane, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","05/28/2021","$310,000","$316,230","55","New (never occupied)","2020","None","2,126","0.99","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2106936","742-775-4258","CLOSD","5501 Watford Court, Henrico VA 23059","23059","Henrico","Single Family Residence","05/28/2021","$799,000","$850,000","8","Resale (occupied at least once)","2005","The Estates Of Hampshire","5,139","0.42","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111078","760-762-0656","CLOSD","4704 Kelly Cove, Henrico VA 23060","23060","Henrico","Single Family Residence","05/28/2021","$339,900","$348,500","9","Resale (occupied at least once)","1983","Dunncroft","1,898","0.19","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2107342","8706-27-4345","CLOSD","8619 Carywood Court, Hanover VA 23116","23116","Hanover","Single Family Residence","05/28/2021","$500,000","$500,000","1","Resale (occupied at least once)","2000","Cool Spring Forest","5,083","1.33","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2105619","742-760-2946","CLOSD","2418 Liesfeld, Henrico VA 23060","23060","Henrico","Townhouse","05/28/2021","$589,950","$589,950","9","Resale (occupied at least once)","2013","West Broad Village","2,828","0.03","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2110856","740-773-5143","CLOSD","11990 Essex Green Court, Henrico VA 23059","23059","Henrico","Single Family Residence","05/28/2021","$844,490","$938,000","8","Resale (occupied at least once)","2019","Estates At Grey Oaks Sec. I","4,152","0.46","5","4.0","Public Water","Sewer - Public","Conventional","Other"
"1","2030124","786677325800000","CLOSD","3601 Sterling Woods Lane, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","05/28/2021","$321,978","$321,978","95","New (never occupied)","2020","Silverleaf","1,742","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2108964","7824-98-0677","CLOSD","17595 Circuit Rider Drive, Hanover VA 23015","23015","Hanover","Single Family Residence","05/28/2021","$429,000","$450,000","3","Resale (occupied at least once)","1999","Parsons Ridge","2,820","3.00","4","2.1","Well","Septic - Conventional","VA New","Individuals"
"1","2107640","7814-63-4696","CLOSD","17169 Beaver Dam Road, Hanover VA 23015","23015","Hanover","Single Family Residence","05/28/2021","$614,900","$644,000","4","Resale (occupied at least once)","2014","None","2,272","27.30","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2110121","779-68-14-97-400-000","CLOSD","4607 Watchrun Drive, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","05/28/2021","$220,000","$235,000","4","Resale (occupied at least once)","1977","Watch Run","1,368","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2107760","809-703-9739","CLOSD","6413 Blossom View Lane, Henrico VA 23231","23231","Henrico","Single Family Residence","05/28/2021","$230,000","$240,000","3","Resale (occupied at least once)","2002","Darbytown Meadows","1,664","0.21","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2113106","777-68-41-54-800-000","CLOSD","5901 Village Lake Court, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","05/28/2021","$309,950","$355,000","5","Resale (occupied at least once)","2002","Braxton","1,882","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2108631","E0000-0162-059","CLOSD","1901 East Broad Street #Unit22, Richmond City VA 23223","23223","Richmond City","Condominium","05/28/2021","$199,900","$195,000","34","Resale (occupied at least once)","2004","Shockoe Valley Lofts","816","","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111024","S006-0114-010","CLOSD","5307 New Kent Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","05/28/2021","$659,950","$720,000","5","Resale (occupied at least once)","1932","Westover Hills","2,663","0.22","4","2.1","Public Water","Sewer - Public","Other","Individuals"
"1","2110667","759-762-4087","CLOSD","4705 Candlelight Lane, Henrico VA 23060","23060","Henrico","Single Family Residence","05/28/2021","$349,500","$380,000","4","Resale (occupied at least once)","1984","Dunncroft","1,804","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2114140","770-748-9819","CLOSD","6905 Glenwood Street, Henrico VA 23228","23228","Henrico","Single Family Residence","05/28/2021","$230,000","$220,000","5","Resale (occupied at least once)","1942","Lakeside","816","0.13","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2114123","787-67-00-20-400-000","CLOSD","8916 Firethorne Lane, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","05/28/2021","$199,950","$205,000","4","Resale (occupied at least once)","1988","Squarefield Park","1,056","0.35","3","1.1","Public Water","Sewer - Public","Cash","Estate"
"1","2113433","782-68-12-25-600-000","CLOSD","6500 Brookshire Drive, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","05/28/2021","$139,000","$154,000","6","Resale (occupied at least once)","1980","Cedar Heights","1,056","1.09","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2113289","781-746-4533","CLOSD","2111 Nelson Street, Henrico VA 23228","23228","Henrico","Single Family Residence","05/28/2021","$249,950","$282,500","6","Resale (occupied at least once)","1937","Bryan Park Heights","1,348","","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2113139","765-757-6927","CLOSD","5509 Millstream Lane, Henrico VA 23228","23228","Henrico","Townhouse","05/28/2021","$207,000","$237,000","4","Resale (occupied at least once)","2003","Millspring Townes","1,292","0.06","2","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2112986","747-71-48-21-700-000","CLOSD","2231 Quarterstaff Road, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","05/28/2021","$289,000","$310,000","5","Resale (occupied at least once)","1977","Settlers Landing","1,900","0.21","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2112917","8724-78-2421","CLOSD","6328 Rolling Lawn Court, Hanover VA 23111","23111","Hanover","Single Family Residence","05/28/2021","$294,950","$325,000","3","Resale (occupied at least once)","2001","Pebble Creek","1,437","0.26","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2112889","723-69-93-29-200-000","CLOSD","1449 Lundy Terrace, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","05/28/2021","$450,000","$523,000","7","Resale (occupied at least once)","2005","Mallory Village @ Charter Colony","3,982","0.33","6","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2112285","769-739-5083","CLOSD","6001 Fitzhugh Avenue, Henrico VA 23226","23226","Henrico","Single Family Residence","05/28/2021","$389,000","$477,500","4","Resale (occupied at least once)","1951","Westwood Home Sites","1,709","0.29","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2112277","028-47K","CLOSD","2331 Stoney Brook Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","05/28/2021","$359,000","$382,000","2","Resale (occupied at least once)","1992","None","2,080","3.01","4","2.1","Well","Septic - Conventional","Cash","Individuals"
"1","2112226","767-761-7123","CLOSD","9762 Candace Terrace, Henrico VA 23060","23060","Henrico","Townhouse","05/28/2021","$195,000","$207,000","6","Resale (occupied at least once)","1986","Laurel Lakes Ths","1,220","0.06","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2112198","8714-80-6894","CLOSD","7052 Poteet Lane, Hanover VA 23111","23111","Hanover","Single Family Residence","05/28/2021","$257,000","$260,000","6","Resale (occupied at least once)","1985","High Point Farms","1,596","0.42","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2112099","750-70-37-40-600-000","CLOSD","120 Stonehill Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","05/28/2021","$219,950","$250,000","3","Resale (occupied at least once)","1969","Pocoshock Heights","1,300","0.45","3","1.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2112074","7526824390000","CLOSD","4600 Lynchester Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","05/28/2021","$380,000","$385,500","4","Resale (occupied at least once)","1999","Gregorys Charter","2,978","0.50","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2112019","726-70-72-85-600-000","CLOSD","533 Crofton Village Trace #UnitDD, Chesterfield VA 23114","23114","Chesterfield","Townhouse","05/28/2021","$349,500","$355,000","2","Resale (occupied at least once)","2019","Crofton Village At Charter Colony","2,092","0.04","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111985","824-727-0689","CLOSD","602 Trellis Lane, Henrico VA 23075","23075","Henrico","Single Family Residence","05/28/2021","$210,000","$230,000","5","Resale (occupied at least once)","1958","Meadowview","1,332","0.28","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111982","C009-0595-012","CLOSD","2841 Terminal Avenue, Richmond City VA 23234","23234","Richmond City","Single Family Residence","05/28/2021","$189,900","$200,000","2","Resale (occupied at least once)","2003","Cullenwood","1,288","0.19","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2111878","780-749-5199","CLOSD","7004 Prospect Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","05/28/2021","$199,950","$209,500","4","Resale (occupied at least once)","1940","Ginter Gardens","1,308","0.25","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2111848","764-68-65-43-100-000","CLOSD","4805 Ball Cypress Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","05/28/2021","$225,000","$240,000","4","Resale (occupied at least once)","1996","Pennwood","1,263","1.57","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111744","794-742-9892","CLOSD","4230 Fayette Circle, Henrico VA 23222","23222","Henrico","Single Family Residence","05/28/2021","$167,500","$179,000","5","Resale (occupied at least once)","1954","Fayette Park","948","1.97","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111739","719-68-95-36-400-000","CLOSD","2213 Wing Haven Place, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","05/28/2021","$435,000","$465,000","7","Resale (occupied at least once)","2013","The Sanctuary At Watermill","2,911","0.21","5","2.2","Public Water","Sewer - Public","FHA New","Individuals"
"1","2111697","807-716-7160","CLOSD","2518 Merle Street, Henrico VA 23231","23231","Henrico","Single Family Residence","05/28/2021","$178,000","$192,000","4","Resale (occupied at least once)","1980","Easthaven Village","960","0.20","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2111622","C008-0470-006","CLOSD","4331 Ferguson Lane, Richmond City VA 23234","23234","Richmond City","Single Family Residence","05/28/2021","$229,000","$237,000","4","Resale (occupied at least once)","1965","Cornwallis Court","1,323","0.20","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111612","S006-0112-015","CLOSD","5411 Dorchester Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","05/28/2021","$470,000","$555,000","6","Resale (occupied at least once)","1941","Westover Hills","2,058","0.24","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111601","760-70-58-30-200-000","CLOSD","7873 Provincetown Drive, Chesterfield VA 23235","23235","Chesterfield","Townhouse","05/28/2021","$177,900","$180,000","5","Resale (occupied at least once)","1974","Providence Green","1,400","0.04","3","1.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2111599","752-739-2977","CLOSD","8632 Oakcroft Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","05/28/2021","$285,000","$315,000","5","Resale (occupied at least once)","1959","Forest Ridge","1,313","0.29","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111597","744-752-7436","CLOSD","2224 Rockwater Terrace, Henrico VA 23238","23238","Henrico","Townhouse","05/28/2021","$244,740","$265,000","5","Resale (occupied at least once)","1989","Stony Run","1,465","0.07","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111530","S006-0343-019","CLOSD","5001 Clarence Street, Richmond City VA 23225","23225","Richmond City","Single Family Residence","05/28/2021","$209,950","$209,950","7","Resale (occupied at least once)","1942","Holmes Heights","962","0.21","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2111527","796-63-92-18-300-000","CLOSD","3205 Fielding Road, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","05/28/2021","$200,000","$202,000","4","Resale (occupied at least once)","1987","Happy Hill Farms","1,096","0.27","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2111515","N000-0709-039","CLOSD","513 Pelham Drive, Richmond City VA 23222","23222","Richmond City","Single Family Residence","05/28/2021","$219,000","$235,000","5","Resale (occupied at least once)","1941","Pelham Park","1,134","0.30","3","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2111502","738-772-0932","CLOSD","5108 Blairmont Drive, Henrico VA 23059","23059","Henrico","Single Family Residence","05/28/2021","$699,950","$776,000","6","Resale (occupied at least once)","2008","Blairmont At Grey Oaks","4,294","0.34","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111414","776-756-7945","CLOSD","2205 Lydell Drive, Henrico VA 23228","23228","Henrico","Single Family Residence","05/28/2021","$299,900","$345,000","6","Resale (occupied at least once)","1958","Lydell Heights","1,550","0.26","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111304","8716-35-3480","CLOSD","9267 Tadcaster Circle, Hanover VA 23116","23116","Hanover","Single Family Residence","05/28/2021","$450,000","$503,500","5","Resale (occupied at least once)","1978","Avondale","2,980","0.81","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2111303","836-717-8689","CLOSD","106 Dry Bridge Road, Henrico VA 23150","23150","Henrico","Single Family Residence","05/28/2021","$225,000","$245,000","4","Resale (occupied at least once)","1999","None","1,640","1.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2111238","722-68-79-32-200-000","CLOSD","2908 Cove Ridge Trace, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","05/28/2021","$339,950","$400,000","2","Resale (occupied at least once)","1988","Cove Ridge","2,031","0.17","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111206","N000-0889-009","CLOSD","2920 Garland Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","05/28/2021","$459,950","$475,000","5","New (never occupied)","2021","Brookland Park","2,468","0.10","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2111166","751-742-4038","CLOSD","1203 Starling Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","05/28/2021","$264,500","$260,000","8","Resale (occupied at least once)","1955","Greenbriar Hills","1,184","0.25","3","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2111134","777-764-6704","CLOSD","3812 Spring Lake Place, Henrico VA 23060","23060","Henrico","Single Family Residence","05/28/2021","$350,000","$380,000","3","Resale (occupied at least once)","2009","Spring Lake","2,101","0.30","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111132","757-72-24-01-200-000","CLOSD","3201 Scherer Drive, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","05/28/2021","$399,900","$451,500","4","Resale (occupied at least once)","1965","Oxford","3,100","0.83","5","3.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111114","740-748-1640","CLOSD","10811 Weather Vane Road, Henrico VA 23238","23238","Henrico","Single Family Residence","05/28/2021","$575,000","$615,000","11","Resale (occupied at least once)","1984","Whitaker Woods","3,780","0.47","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2111113","813-65-15-02-500-000","CLOSD","13300 Silverdust Lane, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","05/28/2021","$340,000","$346,000","6","Resale (occupied at least once)","2009","Cypress Woods","2,328","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111080","7874-60-6843","CLOSD","11167 Verdon Road, Hanover VA 23047","23047","Hanover","Single Family Residence","05/28/2021","$269,000","$269,000","5","Resale (occupied at least once)","1949","None","1,130","4.72","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2111038","8736-60-2254","CLOSD","5204 Pole Green Road, Hanover VA 23116","23116","Hanover","Single Family Residence","05/28/2021","$320,000","$320,000","9","Resale (occupied at least once)","2004","None","1,900","0.98","4","2.1","Well","Septic - Alternative","Conventional","Individuals"
