"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2022389","797-63-66-52-800-000","CLOSD","3200 Roland View Court, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/04/2020","$175,000","$178,000","8","Resale (occupied at least once)","1987","Millcreek","1,398","0.20","4","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2023670","764-762-1110","CLOSD","3405 Edwardsville Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","11/04/2020","$436,500","$428,000","8","Resale (occupied at least once)","2006","The Cottages At Crossridge","2,583","0.18","3","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2027586","719-67-78-57-100-000","CLOSD","5704 Grove Forest Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/04/2020","$310,000","$312,000","2","Resale (occupied at least once)","1989","Grove Forest","2,074","0.30","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2029986","728-66-94-44-500-000","CLOSD","13930 War Admiral Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/04/2020","$239,950","$253,000","4","Resale (occupied at least once)","1992","Triple Crown","1,728","0.39","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015262","K12-3438-0179","CLOSD","7510 Sedge Drive, New Kent VA 23124","23124","New Kent","Single Family Residence","11/04/2020","$329,810","$326,670","113","New (never occupied)","2020","Arbors","2,511","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2028380","W000-1990-029","CLOSD","4410 Patterson Avenue, Richmond City VA 23221","23221","Richmond City","Single Family Residence","11/04/2020","$304,995","$314,500","6","Resale (occupied at least once)","1939","Colonial Place","1,282","0.07","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027877","C009-0066-024","CLOSD","1012 Bundy Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","11/04/2020","$164,950","$165,000","2","Resale (occupied at least once)","1953","Mcguire Homes","904","0.30","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2019911","BR2020-00179","CLOSD","10520 Orchard Blossom Drive, Hanover VA 23005","23005","Hanover","Townhouse","11/04/2020","$328,200","$330,178","32","New (never occupied)","2020","Chickahominy Falls","1,578","0.00","2","2.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2030179","764-757-8973.038","CLOSD","7608 Portadown Court #Unit2602, Henrico VA 23228","23228","Henrico","Condominium","11/04/2020","$144,900","$142,000","7","Resale (occupied at least once)","1991","Shannon Green Condo","912","0.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2029750","7796-79-7676","CLOSD","10100 Cool Hive Place, Hanover VA 23116","23116","Hanover","Townhouse","11/04/2020","$295,000","$295,000","5","Resale (occupied at least once)","2007","Honey Meadows","1,921","0.10","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2029409","792-63-40-75-500-000","CLOSD","4219 Cougar Trail, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/04/2020","$330,000","$330,000","3","Resale (occupied at least once)","2011","Harrowgate Meadows","2,247","0.73","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2029393","804-734-8611","CLOSD","3616 Reynolds Road, Henrico VA 23223","23223","Henrico","Single Family Residence","11/04/2020","$187,000","$185,000","3","Resale (occupied at least once)","1955","Glen Manor","1,244","0.34","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2029001","744-68-81-45-200-000","CLOSD","2713 Puckett Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/04/2020","$195,000","$200,000","2","Resale (occupied at least once)","1980","Lake Genito","1,215","0.24","3","1.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2028939","727-68-43-71-300-000","CLOSD","3610 Stoney Ridge Trail, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/04/2020","$317,950","$310,000","5","Resale (occupied at least once)","1979","Stoney Ridge","2,169","0.42","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2028745","7778-76-8080","CLOSD","11122 Cobbs Road, Hanover VA 23059","23059","Hanover","Single Family Residence","11/04/2020","$130,000","$141,000","16","Resale (occupied at least once)","1972","None","1,225","2.73","4","1.0","Well","Septic - Conventional","Cash","Estate"
"1","2028468","W021-0124-024","CLOSD","6812 Kensington Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","11/04/2020","$369,950","$355,000","14","Resale (occupied at least once)","1946","College View","1,607","0.19","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2028390","21        73","CLOSD","6050 Winsborough Lane, New Kent VA 23141","23141","New Kent","Single Family Residence","11/04/2020","$374,999","$385,000","8","Resale (occupied at least once)","2007","None","1,804","17.26","3","2.0","Well","Septic - Conventional","Conventional","Other"
"1","2028229","8714-95-8807","CLOSD","7012 Sunnyhill Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","11/04/2020","$269,000","$269,000","7","Resale (occupied at least once)","1974","Aspen Hill Farms","2,207","0.47","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027946","709-67-73-92-300-000","CLOSD","6255 Lilting Moon Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","11/04/2020","$375,000","$375,000","5","Resale (occupied at least once)","2016","Foxcreek","2,625","0.12","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027909","767-749-8077","CLOSD","3306 Hawkins Road, Henrico VA 23228","23228","Henrico","Single Family Residence","11/04/2020","$223,000","$224,000","1","Resale (occupied at least once)","1958","West Broad Street Gardens","1,140","0.31","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027529","8725-66-2981","CLOSD","6185 Dijon Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","11/04/2020","$304,950","$298,900","22","Resale (occupied at least once)","1998","Pole Green Station","2,032","0.22","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2027400","824-723-2834","CLOSD","11 North New Avenue, Henrico VA 23075","23075","Henrico","Single Family Residence","11/04/2020","$164,900","$164,900","8","Resale (occupied at least once)","1939","Highland Springs","1,596","0.28","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2026965","750-743-0629","CLOSD","1206 Condover Road, Henrico VA 23229","23229","Henrico","Single Family Residence","11/04/2020","$229,950","$220,000","1","Resale (occupied at least once)","1959","Farmington","1,953","0.23","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2026305","23A  1    26","CLOSD","9121 Rock Cedar Road, New Kent VA 23124","23124","New Kent","Single Family Residence","11/04/2020","$294,900","$294,900","24","New (never occupied)","2020","Cedar Lane Farm","1,560","2.02","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2026114","W022-0295-028","CLOSD","4908 Lockgreen Circle, Richmond City VA 23226","23226","Richmond City","Single Family Residence","11/04/2020","$1,325,000","$1,330,000","11","Resale (occupied at least once)","2000","Lockgreen","4,096","0.54","5","3.1","Public Water","Sewer - Public","Cash","Estate"
"1","2025823","846-718-2764","CLOSD","2806 Melanie Lane, Henrico VA 23150","23150","Henrico","Single Family Residence","11/04/2020","$259,000","$253,500","2","Resale (occupied at least once)","1974","Green Meadows","1,860","1.02","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2025524","711-68-41-07-600-000","CLOSD","4501 Starlee Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","11/04/2020","$495,000","$490,000","7","Resale (occupied at least once)","2005","Summer Lake","3,920","0.41","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2024992","715-67-83-02-300-000","CLOSD","15460 Foxvale Way, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/04/2020","$365,000","$370,000","3","Resale (occupied at least once)","1995","Foxcroft","2,608","0.37","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2024335","8706-03-1892","CLOSD","8057 Ellendale Drive, Hanover VA 23116","23116","Hanover","Townhouse","11/04/2020","$264,950","$264,950","23","Resale (occupied at least once)","2014","Rutland","1,531","0.03","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2023207","022-1-21D","CLOSD","2342 Mosby Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","11/04/2020","$219,900","$214,000","74","Resale (occupied at least once)","1993","Atkins","1,680","1.00","3","2.1","Well","Septic - Conventional","Cash","Individuals"
"1","2021886","N000-0633-008","CLOSD","803 West Lancaster Road, Richmond City VA 23222","23222","Richmond City","Single Family Residence","11/04/2020","$299,000","$295,000","55","Resale (occupied at least once)","1921","Battery Court Addition","2,100","0.16","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2020195","016B-2G-5","CLOSD","3713 Whitechurch Court, Powhatan VA 23139","23139","Powhatan","Single Family Residence","11/04/2020","$639,950","$625,000","68","Resale (occupied at least once)","2015","Tilmans Farm","2,930","3.60","4","2.1","Community Well","Septic - Conventional","Conventional","Individuals"
"1","2017155","858-703-2071","CLOSD","5001 Hurop Road, Henrico VA 23150","23150","Henrico","Single Family Residence","11/04/2020","$190,000","$180,000","34","Resale (occupied at least once)","1966","Hurop Hills","1,954","3.83","3","1.0","Well","Septic - Conventional","Conventional","Corporate, REO"
"1","2013620","7870-79-9218","CLOSD","11233 Ashland Park Drive, Hanover VA 23005","23005","Hanover","Single Family Residence","11/04/2020","$477,249","$464,231","141","New (never occupied)","2020","Ashland Park","2,413","","3","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2006424","771-61-13-62-600-000","CLOSD","7900 Serena Lane, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","11/04/2020","$139,000","$117,000","178","Resale (occupied at least once)","1976","Beverly Acres","1,352","0.90","3","1.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2005276","718689234500000","CLOSD","3607 Graythorne Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/04/2020","$590,000","$611,554","0","New (never occupied)","2020","Rountrey","3,338","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2028242","S000-0700-010","CLOSD","408 West 25th Street, Richmond City VA 23225","23225","Richmond City","Single Family Residence","11/05/2020","$399,950","$400,000","7","Resale (occupied at least once)","1920","Woodland Heights","2,000","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008836","7796-74-3062","CLOSD","9300 Rudder Point Cove, Hanover VA 23116","23116","Hanover","Single Family Residence","11/05/2020","$524,755","$524,755","80","New (never occupied)","2020","Giles Farm","4,033","","5","5.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2000852","C0050500006","CLOSD","1653 Bilder Court, Richmond City VA 23225","23225","Richmond City","Single Family Residence","11/05/2020","$370,980","$363,550","102","New (never occupied)","2020","Westlake","2,572","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2021219","757-69-88-93-700-000","CLOSD","1442 Twilight Lane, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","11/05/2020","$284,167","$284,167","31","New (never occupied)","2020","Twilight Landing","1,800","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2023997","732-64-45-04-400-000","CLOSD","12630 Second Branch Road, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","11/05/2020","$310,000","$296,500","41","Resale (occupied at least once)","1991","None","2,099","1.88","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2025730","N000-1150-018","CLOSD","626 Arnold Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","11/05/2020","$184,000","$196,000","11","Resale (occupied at least once)","1935","Northside Place","1,100","0.06","2","1.0","Public Water","Sewer - Public","FHA New","Other"
"1","2027711","743-751-1831","CLOSD","10306 Maremont Place, Henrico VA 23238","23238","Henrico","Single Family Residence","11/05/2020","$474,000","$484,500","3","Resale (occupied at least once)","1979","Raintree","3,800","0.52","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2023041","719-712-22-00-00000","CLOSD","419 Bridge Creek Ct., Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","11/05/2020","$355,000","$354,500","19","Resale (occupied at least once)","2015","Brookcreek Crossing","2,415","0.16","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2029955","769-68-08-23-800-000","CLOSD","6342 Omo Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","11/05/2020","$215,000","$212,000","4","Resale (occupied at least once)","1981","Kings Forest","1,318","0.20","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025405","731-66-93-62-300-000","CLOSD","13601 Swale Lane, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/05/2020","$250,000","$260,000","9","Resale (occupied at least once)","1991","Deer Run","1,718","0.38","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1939047","704673392600000","CLOSD","17707 Twin Falls Lane, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","11/05/2020","$360,990","$362,435","16","New (never occupied)","2020","Magnolia Green","1,666","","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2025710","764-742-8764","CLOSD","7007 Miami Avenue, Henrico VA 23226","23226","Henrico","Single Family Residence","11/05/2020","$345,000","$352,000","14","Resale (occupied at least once)","2003","Crestview","2,018","0.18","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2030301","736-749-4609","CLOSD","10707 Charlesfield Court, Henrico VA 23238","23238","Henrico","Townhouse","11/05/2020","$204,750","$209,000","4","Resale (occupied at least once)","1995","Sussex Wood","1,280","0.03","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2022848","788-765-9540","CLOSD","592 Virginia Center, Henrico VA 23059","23059","Henrico","Single Family Residence","11/05/2020","$324,900","$310,000","32","Resale (occupied at least once)","1999","Cross Point","1,915","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2022544","823-728-0591","CLOSD","312 Southern Court #Unit312, Henrico VA 23075","23075","Henrico","Townhouse","11/05/2020","$195,000","$195,000","10","Resale (occupied at least once)","1977","Lee Terrace Townhouses","2,241","0.05","3","2.1","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2028117","782-61-25-46-200-000","CLOSD","20919 Avery Mill Lane, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","11/05/2020","$235,000","$236,500","3","Resale (occupied at least once)","2019","Whittington Forest","1,292","0.21","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2028144","741-69-22-53-500-000","CLOSD","11518 West Providence Road, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","11/05/2020","$299,950","$300,000","17","Resale (occupied at least once)","1998","Providence Creek","2,053","0.22","3","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2029209","767-737-4756","CLOSD","6106 Bremo Road, Henrico VA 23226","23226","Henrico","Single Family Residence","11/05/2020","$365,000","$373,000","3","Resale (occupied at least once)","1946","Westview Manor","1,430","0.24","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016536","723-70-47-14-100-001","CLOSD","1010 Westwood Village Way #Unit101, Chesterfield VA 23114","23114","Chesterfield","Condominium","11/05/2020","$225,000","$225,000","92","Resale (occupied at least once)","2008","Westwood Village At Charter Colony","1,658","0.25","2","2.0","Public Water","Sewer - Public","VA New","Estate"
"1","2029965","746-67-77-05-700-000","CLOSD","10606 Sarata Lane, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/05/2020","$185,000","$182,500","2","Resale (occupied at least once)","1980","Sunnybrook","1,040","0.45","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2027000","713-65-08-63-000-000","CLOSD","11901 Winterpock Road, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","11/05/2020","$300,000","$300,000","5","Resale (occupied at least once)","1958","None","1,991","3.70","4","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2028271","7846-61-5548","CLOSD","14231 Verdon Road, Hanover VA 23015","23015","Hanover","Single Family Residence","11/05/2020","$225,000","$230,000","6","Resale (occupied at least once)","2006","None","1,000","7.07","3","1.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2029352","777-64-20-06-900-000","CLOSD","6640 Apamatica Lane, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","11/05/2020","$259,000","$255,000","14","Resale (occupied at least once)","2002","Matoax Hundred","1,624","0.58","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2031993","W019-0278-052","CLOSD","4524 Grove Avenue #UnitU4, Richmond City VA 23221","23221","Richmond City","Condominium","11/05/2020","$199,950","$215,000","1","Resale (occupied at least once)","1930","Grove West Condo","750","0.02","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2031115","E010-0227-004","CLOSD","5602 Simpson Avenue, Richmond City VA 23231","23231","Richmond City","Single Family Residence","11/05/2020","$139,900","$140,000","3","Resale (occupied at least once)","1961","Harrison Place","1,256","0.49","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2030971","S000-2932-001","CLOSD","1201 West 43rd Street, Richmond City VA 23225","23225","Richmond City","Single Family Residence","11/05/2020","$535,000","$544,000","6","Resale (occupied at least once)","1928","Forest Hill Park","2,626","0.31","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2030804","720-67-33-06-900-018","CLOSD","14738 Boyces Cove Drive #Unit7, Chesterfield VA 23112","23112","Chesterfield","Condominium","11/05/2020","$240,000","$240,000","2","Resale (occupied at least once)","1987","Boyces Cove","1,296","10.07","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2030382","Westbourne","CLOSD","6019 Westbourne Drive, Henrico VA 23230","23230","Henrico","Single Family Residence","11/05/2020","$230,000","$230,000","2","Resale (occupied at least once)","1956","Westbourne","1,536","0.48","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2030309","749-756-1557","CLOSD","3004 Blackthorn Way, Henrico VA 23233","23233","Henrico","Townhouse","11/05/2020","$310,000","$310,000","5","Resale (occupied at least once)","2006","Three Chopt Village","1,948","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2030269","728-66-85-94-800-000","CLOSD","7619 Belmont Stakes Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","11/05/2020","$259,000","$259,000","5","Resale (occupied at least once)","1991","Triple Crown","2,188","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2030133","S0060298015","CLOSD","4608 Devonshire Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","11/05/2020","$419,950","$425,000","5","Resale (occupied at least once)","1936","Westover Hills","1,630","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2029714","765-68-81-88-800-000","CLOSD","4313 Ketcham Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/05/2020","$215,000","$215,000","2","Resale (occupied at least once)","1979","Creekwood","1,600","0.46","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2029522","C005-0254-031","CLOSD","1848 Glencove Lane, Richmond City VA 23225","23225","Richmond City","Single Family Residence","11/05/2020","$287,500","$300,000","3","Resale (occupied at least once)","1984","Westlake Hills","1,623","0.37","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2029304","825-725-1137","CLOSD","224 North Kalmia Avenue, Henrico VA 23075","23075","Henrico","Single Family Residence","11/05/2020","$119,950","$104,500","3","Resale (occupied at least once)","1954","Highland Springs","1,292","0.13","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2028846","783-67-87-67-400-000","CLOSD","3908 Walworth Drive, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","11/05/2020","$249,950","$255,000","9","Resale (occupied at least once)","1966","Fuqua Farms","2,290","0.37","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
