"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2523886","18-11-0-3-0","CLOSD","3255 Hazel LN","23063","Goochland","Single Family Residence","10/16/2025","$449,950","$449,950","28","Resale (occupied at least once)","2000","None","1,700","5.26","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2508331","C0090762010","CLOSD","3341 Hopkins RD","23234","Richmond City","Townhouse","10/16/2025","$314,475","$314,475","16","New (never occupied)","2025","Kinwick","1,318","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2524337","823-727-8306","CLOSD","505 Wales DR","23075","Henrico","Single Family Residence","10/16/2025","$225,000","$225,000","22","Resale (occupied at least once)","1957","Meadowview","1,056","0.22","3","1.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2523972","N000-0637-031","CLOSD","2615 Edgewood AVE","23222","Richmond City","Single Family Residence","10/16/2025","$470,000","$470,000","20","Resale (occupied at least once)","1920","Battery Court","2,343","0.10","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2523481","749-71-15-08-400-000","CLOSD","10136 Winston Park PL","23235","Chesterfield","Single Family Residence","10/16/2025","$589,950","$589,950","24","Resale (occupied at least once)","2021","Winston Park","2,566","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2521591","786-68-71-74-000-000","CLOSD","3224 Clearview DR","23234","Chesterfield","Single Family Residence","10/16/2025","$364,999","$362,000","49","Resale (occupied at least once)","1995","Meadow Creek","1,817","0.19","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2519465","766-68-97-12-800-000","CLOSD","4013 Windy Creek DR","23832","Chesterfield","Single Family Residence","10/16/2025","$424,950","$424,950","10","Resale (occupied at least once)","2015","Windy Creek","2,324","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510748","708661353600000","CLOSD","8825 Farthing DR","23838","Chesterfield","Single Family Residence","10/16/2025","$688,890","$698,789","37","New (never occupied)","2025","Harpers Mill","","","5","4.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2523075","815-65-88-89-500-000","CLOSD","12025 Player CT","23836","Chesterfield","Single Family Residence","10/16/2025","$642,000","$635,000","5","Resale (occupied at least once)","2000","Rivers Bend","3,705","0.49","4","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512342","805-692-3206","CLOSD","1728 New Settlement DR","23231","Henrico","Single Family Residence","10/16/2025","$424,120","$426,005","0","New (never occupied)","2025","Settlers Ridge","1,898","","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2525631","8714-61-9065","CLOSD","7155 Sunset CT","23111","Hanover","Single Family Residence","10/16/2025","$240,000","$230,000","4","Resale (occupied at least once)","1979","Harbor Hill Farms","936","0.51","3","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2521948","716-67-74-66-700-000","CLOSD","5619 Houndmaster RD","23112","Chesterfield","Single Family Residence","10/16/2025","$525,000","$530,000","2","Resale (occupied at least once)","1993","Foxcroft","2,128","0.45","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511611","721704138700000","CLOSD","900 Landon Laurel LN","23114","Chesterfield","Single Family Residence","10/16/2025","$772,935","$772,935","0","New (never occupied)","2025","Charter Colony West","2,774","","3","3.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2522483","W020-0062-005","CLOSD","5308 Horne ST","23226","Richmond City","Single Family Residence","10/16/2025","$399,900","$400,000","6","Resale (occupied at least once)","1955","Westwood","1,141","0.09","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2523236","768-751-2345","CLOSD","7836 Wistar Woods PL","23228","Henrico","Townhouse","10/16/2025","$430,000","$427,500","21","Resale (occupied at least once)","2017","Townes Of Wistar Woods Section 1","2,520","0.05","4","3.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2519679","737-69-59-47-600-000","CLOSD","1453 Lockett Ridge RD","23114","Chesterfield","Single Family Residence","10/16/2025","$330,000","$335,000","63","Resale (occupied at least once)","1983","Smoketree South","1,540","0.31","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2524724","738-71-34-37-200-089","CLOSD","11904 W Briar Patch DR","23113","Chesterfield","Condominium","10/16/2025","$249,000","$250,000","19","Resale (occupied at least once)","1974","Briarwood Hearth","1,164","25.93","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522599","S007-1231-019","CLOSD","1410 Willis ST","23224","Richmond City","Single Family Residence","10/16/2025","$180,000","$175,000","44","Resale (occupied at least once)","1955","Center Hill","800","0.14","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524843","742-759-8394","CLOSD","3801 Duckling WALK","23060","Henrico","Townhouse","10/16/2025","$745,000","$747,000","4","Resale (occupied at least once)","2011","West Broad Village","4,896","0.04","4","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2518621","773-769-0228","CLOSD","10904 Robin Spring LN","23060","Henrico","Single Family Residence","10/16/2025","$339,000","$334,650","74","Resale (occupied at least once)","1992","Robins Nest","1,088","0.56","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2518898","C001-1095-002","CLOSD","3013 Weymouth DR","23235","Richmond City","Single Family Residence","10/16/2025","$435,000","$445,000","18","Resale (occupied at least once)","1956","Wayland","1,462","0.54","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522349","714-67-94-41-100-000","CLOSD","15619 Moss Light PL","23120","Chesterfield","Single Family Residence","10/16/2025","$739,000","$739,000","36","Resale (occupied at least once)","2000","Foxfire","3,944","0.45","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2527124","N000-0660-014","CLOSD","2413 4th AVE","23222","Richmond City","Single Family Residence","10/16/2025","$214,999","$210,000","3","Resale (occupied at least once)","1978","Chestnut Hills","1,148","0.19","3","1.0","Public Water","Sewer - Public","Private","Individuals"
"1","2526943","789-61-01-64-700-000","CLOSD","21217 Trojan DR","23803","Chesterfield","Single Family Residence","10/16/2025","$260,000","$263,000","9","Resale (occupied at least once)","1975","Trojan Woods","1,721","0.24","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526305","756-765-0951","CLOSD","5016 Eddings DR","23060","Henrico","Single Family Residence","10/16/2025","$424,950","$430,000","3","Resale (occupied at least once)","1987","Country Meadows","1,492","0.26","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526242","763-765-3636.108","CLOSD","3708 Hoskins DR","23060","Henrico","Condominium","10/16/2025","$535,000","$545,000","3","Resale (occupied at least once)","2009","The Carriage Homes @ Crossridge","2,216","0.05","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2525326","56-1-0-36-0","CLOSD","1366 River RD","23039","Goochland","Single Family Residence","10/16/2025","$425,000","$435,000","5","Resale (occupied at least once)","1900","None","1,700","1.77","4","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2525166","N016-0156-001","CLOSD","3315 Edgewood AVE","23222","Richmond City","Single Family Residence","10/16/2025","$399,000","$388,000","6","Resale (occupied at least once)","1945","Edgewood","1,434","0.15","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525040","W020-0132-009","CLOSD","5406 Toddsbury RD","23226","Richmond City","Single Family Residence","10/16/2025","$1,150,000","$1,383,000","9","Resale (occupied at least once)","1942","Glenburnie","2,743","0.18","3","3.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2525015","7727472666","CLOSD","6809 Cloverdale","23228","Henrico","Single Family Residence","10/16/2025","$275,500","$275,000","13","Resale (occupied at least once)","1981","Greendale Forest","","","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524826","W000-1038-013","CLOSD","2305 Floyd AVE","23220","Richmond City","Single Family Residence","10/16/2025","$869,950","$870,000","10","Resale (occupied at least once)","1920","None","2,648","0.07","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524515","739-65-42-36-500-000","CLOSD","11100 Qualla RD","23832","Chesterfield","Single Family Residence","10/16/2025","$423,500","$409,000","24","Resale (occupied at least once)","1987","None","1,879","1.07","3","2.1","Well","Septic - Conventional","Cash","Partnership"
"1","2524430","41A2 2 49","CLOSD","9261 South Courthouse RD","23140","New Kent","Single Family Residence","10/16/2025","$265,000","$232,000","8","Resale (occupied at least once)","1945","None","","2.00","2","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2524289","W020-0175-005","CLOSD","200 Tuckahoe BLVD","23226","Richmond City","Single Family Residence","10/16/2025","$1,595,000","$1,510,000","21","Resale (occupied at least once)","1940","Tuckahoe Terrace","3,671","0.25","4","3.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2523733","7853-89-9076","CLOSD","16464 Paddock Run RD","23015","Hanover","Single Family Residence","10/16/2025","$210,000","$354,090","21","Resale (occupied at least once)","1995","None","2,192","11.50","4","3.0","Well","Septic - Conventional","Cash","Individuals"
"1","2523623","767-762-9986","CLOSD","10208 ATTEMS WAY","23060","Henrico","Single Family Residence","10/16/2025","$489,800","$489,800","6","Resale (occupied at least once)","1986","Tall Timbers","2,186","0.32","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2523359","789-765-7438","CLOSD","2860 Fairway Homes WAY","23059","Henrico","Single Family Residence","10/16/2025","$425,000","$430,000","21","Resale (occupied at least once)","2002","Cross Point","2,847","0.18","3","2.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2522722","794-65-86-10-800-000","CLOSD","11800 Shady LN","23831","Chesterfield","Single Family Residence","10/16/2025","$429,950","$425,000","43","New (never occupied)","2023","Holly Hills","2,048","0.41","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2522608","N000-1235-001","CLOSD","3218 Hawthorne AVE","23222","Richmond City","Single Family Residence","10/16/2025","$995,000","$875,000","31","Resale (occupied at least once)","1930","Ginter Park","4,608","0.59","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522485","48-17-0-5-0","CLOSD","7009 Benhall CIR","23059","Goochland","Single Family Residence","10/16/2025","$649,950","$653,000","4","Resale (occupied at least once)","2016","Parkside Village","2,675","0.18","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522298","740-765-9713","CLOSD","4807 Winterhawk DR","23059","Henrico","Townhouse","10/16/2025","$545,000","$545,000","2","Resale (occupied at least once)","2014","Townes At Pouncey Place Section 1","2,393","0.10","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522161","742-740-6916","CLOSD","400 Weston WAY","23238","Henrico","Single Family Residence","10/16/2025","$999,950","$975,000","40","Resale (occupied at least once)","2001","Weston","4,384","0.45","6","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522154","718-66-93-84-600-000","CLOSD","7500 Ground Fern PL","23832","Chesterfield","Single Family Residence","10/16/2025","$399,900","$385,000","10","Resale (occupied at least once)","1999","Ashbrook","1,836","0.29","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522030","C002-0044-002","CLOSD","4411 Arrowhead RD","23235","Richmond City","Single Family Residence","10/16/2025","$649,500","$650,000","8","Resale (occupied at least once)","1955","Oxford On James","3,624","0.82","5","3.0","Public Water","Sewer - Public","Conventional","Estate, Individuals"
"1","2521929","64-28-F-1-0","CLOSD","200 Wildplum","23238","Goochland","Single Family Residence","10/16/2025","$999,995","$1,135,000","11","Resale (occupied at least once)","2012","West Oak","4,036","0.40","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2521840","791-67-01-58-900-000","CLOSD","9100 Omaha ST","23237","Chesterfield","Single Family Residence","10/16/2025","$270,000","$260,000","36","Resale (occupied at least once)","1956","Crescent Park","936","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2520826","E000-0435-022","CLOSD","2612 1/2 E Clay ST","23223","Richmond City","Single Family Residence","10/16/2025","$452,000","$447,500","6","Resale (occupied at least once)","1895","None","1,410","0.03","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2516409","733-65-83-85-700-000","CLOSD","10306 Lifford LN","23832","Chesterfield","Single Family Residence","10/16/2025","$339,950","$305,000","66","Resale (occupied at least once)","1987","Donegal Glen","1,380","0.61","4","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2515344","728-66-47-11-800-000","CLOSD","9220 Brocket DR","23112","Chesterfield","Single Family Residence","10/16/2025","$325,000","$305,000","76","Resale (occupied at least once)","1995","Fawn Creek","1,400","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512137","051A-4-11","CLOSD","1391 Quarter Mill CT","23139","Powhatan","Single Family Residence","10/16/2025","$799,000","$750,000","125","Resale (occupied at least once)","2001","Quarter Mill","3,349","2.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2429415","TBD","CLOSD","6641 Mayland Ridge LN","23120","Chesterfield","Condominium","10/16/2025","$557,330","$589,051","0","New (never occupied)","2024","The Villas at Swift Creek","2,100","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2523920","855-698-3720","CLOSD","4737 Red Coach LN","23150","Henrico","Single Family Residence","10/17/2025","$350,000","$350,000","9","Resale (occupied at least once)","1985","Cedar Ridge","1,575","0.60","2","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2504870","697673777400000","CLOSD","18701 Holly Crest DR","23120","Chesterfield","Single Family Residence","10/17/2025","$599,990","$668,365","4","New (never occupied)","2025","Magnolia Green","3,625","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2515488","804-725-9993","CLOSD","3201 Glenwood Range LN","23223","Henrico","Single Family Residence","10/17/2025","$427,665","$427,665","0","New (never occupied)","2025","Fairways","1,823","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2429263","765641269700000","CLOSD","12807 McKibben CT","23838","Chesterfield","Single Family Residence","10/17/2025","$814,990","$898,805","102","New (never occupied)","2024","Lake Margaret","3,310","1.56","5","4.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2508722","795-61-73-34-600-000","CLOSD","3403 Julep DR","23834","Chesterfield","Single Family Residence","10/17/2025","$255,000","$248,000","136","Resale (occupied at least once)","1986","Colonial Pine Estates","1,088","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2524609","823-694-5614","CLOSD","3640 Shining Armor LN","23231","Henrico","Single Family Residence","10/17/2025","$426,810","$426,810","23","New (never occupied)","2025","Castleton","2,153","0.25","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2526737","724-69-03-41-300-000","CLOSD","14200 Long Hill RD","23112","Chesterfield","Single Family Residence","10/17/2025","$469,000","$477,000","5","Resale (occupied at least once)","1989","Brandermill","2,078","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501561","8715-01-2375","CLOSD","7734 Secret Knoll TER","23111","Hanover","Condominium","10/17/2025","$474,990","$469,990","176","New (never occupied)","2025","Oak Crest","2,313","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2516262","789-68-39-82-600-000","CLOSD","2707 Sherbourne RD","23237","Chesterfield","Single Family Residence","10/17/2025","$449,000","$443,350","100","Resale (occupied at least once)","1909","Bensley","3,865","1.38","7","3.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2520269","768-760-1003","CLOSD","8040 Lake Laurel LN Unit#B","23060","Henrico","Condominium","10/17/2025","$429,990","$424,990","12","New (never occupied)","2025","None","2,498","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2521372","713-67-17-28-900-000","CLOSD","15220 Dunton AVE","23832","Chesterfield","Townhouse","10/17/2025","$474,950","$465,000","38","New (never occupied)","2021","Cosby Village Townhomes","","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2526752","836-713-4200","CLOSD","2211 Palm CT","23150","Henrico","Townhouse","10/17/2025","$321,990","$321,990","0","New (never occupied)","2025","Landmark","1,280","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2521962","786-66-35-13-800-000","CLOSD","10225 Centralia Station RD","23831","Chesterfield","Single Family Residence","10/17/2025","$499,900","$505,000","20","Resale (occupied at least once)","2022","Centralia Station","2,320","0.44","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2519886","833-721-4437","CLOSD","3008 Chartwood DR","23150","Henrico","Single Family Residence","10/17/2025","$429,950","$429,950","5","Resale (occupied at least once)","2000","Chartwood","1,860","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2525680","N005-1081-019","CLOSD","3218 Detroit AVE","23222","Richmond City","Single Family Residence","10/17/2025","$300,000","$310,000","2","Resale (occupied at least once)","1926","Highland Park","2,372","0.09","3","3.1","Community Well, Public Water","Sewer - Public","FHA New","Individuals"
"1","2522193","744-775-2008","CLOSD","5924 Gate House DR","23059","Henrico","Townhouse","10/17/2025","$519,950","$535,000","5","Resale (occupied at least once)","2003","Townes At Shady Grove","2,511","0.12","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510264","834-712-4668","CLOSD","274 Greenpark RD","23150","Henrico","Townhouse","10/17/2025","$366,835","$366,835","0","New (never occupied)","2025","Parkside Townes","1,540","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2507534","775-767-7177","CLOSD","2604 Forget Me Not LN","23060","Henrico","Single Family Residence","10/17/2025","$719,000","$749,242","0","New (never occupied)","2025","Greenhouse","","0.17","5","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2501560","8715-01-2375","CLOSD","7738 Secret Knoll TER","23111","Hanover","Condominium","10/17/2025","$454,990","$454,990","225","New (never occupied)","2025","Oak Crest","2,313","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2524518","769-69-04-76-700-000","CLOSD","4124 Bronholly RD","23832","Chesterfield","Single Family Residence","10/17/2025","$325,000","$325,000","5","Resale (occupied at least once)","1977","Belmont Hills","1,248","0.35","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2522360","778-66-37-25-300-000","CLOSD","9924 Joindre CT","23237","Chesterfield","Single Family Residence","10/17/2025","$319,900","$320,000","50","Resale (occupied at least once)","1977","Salem Woods","1,396","0.58","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2506799","834-713-1625","CLOSD","223 Greenpark RD","23150","Henrico","Townhouse","10/17/2025","$325,335","$325,355","0","New (never occupied)","2025","Parkside Townes","1,336","","2","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2521104","753-71-59-53-800-000","CLOSD","2103 Waters Mill PT","23235","Chesterfield","Townhouse","10/17/2025","$299,950","$283,450","34","Resale (occupied at least once)","1983","Rolling Hill At Bon Air","1,518","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525038","810-731-0374","CLOSD","3829 Purple Haze CT","23223","Henrico","Single Family Residence","10/17/2025","$455,000","$460,000","16","Resale (occupied at least once)","2022","Harvie Point","2,762","0.31","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522761","7850-56-6862","CLOSD","13246 Winston RD","23005","Hanover","Single Family Residence","10/17/2025","$485,000","$485,000","24","Resale (occupied at least once)","2006","None","1,598","0.81","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2525127","756-68-58-29-400-000","CLOSD","4106 Boonesboro DR","23236","Chesterfield","Single Family Residence","10/17/2025","$379,999","$387,500","4","Resale (occupied at least once)","1987","Fernbrook","2,221","0.43","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2523931","005-4A","CLOSD","5560 Cartersville RD","23139","Powhatan","Single Family Residence","10/17/2025","$254,950","$249,950","22","Resale (occupied at least once)","1974","None","940","2.23","3","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2524304","C0090252012","CLOSD","3209 Kenyon AVE","23228","Richmond City","Single Family Residence","10/17/2025","$249,000","$253,000","4","Resale (occupied at least once)","1965","Mcguire Park","","","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2524157","770-67-91-51-200-000","CLOSD","6639 Cyrus ST","23234","Chesterfield","Single Family Residence","10/17/2025","$334,900","$325,000","22","Resale (occupied at least once)","1984","Kings Forest","1,260","0.22","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2519949","762-69-98-03-400-000","CLOSD","1621 Westhall Gardens DR","23235","Chesterfield","Townhouse","10/17/2025","$415,950","$415,950","53","Resale (occupied at least once)","2021","The Townes At Notting Place","1,724","0.08","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2525108","W000-0906-021","CLOSD","2006 Hanover AVE","23220","Richmond City","Single Family Residence","10/17/2025","$815,000","$815,000","4","Resale (occupied at least once)","1910","None","2,211","0.06","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527579","C008-0339-010","CLOSD","5219 Bryce LN","23224","Richmond City","Single Family Residence","10/17/2025","$239,000","$239,000","4","Resale (occupied at least once)","1957","Hollandale","1,056","0.27","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525004","763-750-3061","CLOSD","7807 E Yardley RD","23294","Henrico","Single Family Residence","10/17/2025","$390,000","$390,000","8","Resale (occupied at least once)","1968","Williamsburg Park","2,240","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524396","S000-0234-017","CLOSD","1702 Everett ST","23224","Richmond City","Single Family Residence","10/17/2025","$279,900","$275,000","18","Resale (occupied at least once)","1925","None","1,216","0.07","2","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2523304","761-762-5650","CLOSD","4700 Archduke RD","23060","Henrico","Single Family Residence","10/17/2025","$415,000","$420,000","4","Resale (occupied at least once)","1979","Dunncroft","1,800","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2519368","742-69-83-92-800-000","CLOSD","11400 N Wedgemont DR","23236","Chesterfield","Single Family Residence","10/17/2025","$510,000","$515,000","25","Resale (occupied at least once)","1987","Monacan Hills","2,765","0.30","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2519047","C0090762009","CLOSD","3345 Hopkins RD","23234","Richmond City","Townhouse","10/17/2025","$286,590","$286,590","16","New (never occupied)","2025","Kinwick","1,318","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2515115","714-66-28-22-900-000","CLOSD","15719 Henningford RD","23832","Chesterfield","Single Family Residence","10/17/2025","$560,000","$560,000","41","Resale (occupied at least once)","2020","Harpers Mill","2,544","0.17","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524997","728-70-24-85-600-000","CLOSD","806 Biggin Pond RD","23114","Chesterfield","Single Family Residence","10/17/2025","$540,000","$560,000","4","Resale (occupied at least once)","2000","The Grove","2,651","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525031","8725-64-4064","CLOSD","6171 Retreat Hill LN","23111","Hanover","Single Family Residence","10/17/2025","$329,000","$329,000","18","Resale (occupied at least once)","1995","Battlefield Green","1,218","0.22","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2517133","727-67-14-51-800-000","CLOSD","7100 Deer Thicket DR","23112","Chesterfield","Single Family Residence","10/17/2025","$350,000","$350,000","11","Resale (occupied at least once)","1990","Deer Run","","0.31","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2525587","733-71-15-43-200-000","CLOSD","1606 Unison DR","23113","Chesterfield","Single Family Residence","10/17/2025","$399,000","$399,000","7","Resale (occupied at least once)","1979","Old Buckingham Forest","1,772","0.86","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525095","038E-1-9","CLOSD","2109 Old Homestead PL","23139","Powhatan","Single Family Residence","10/17/2025","$499,900","$505,000","13","Resale (occupied at least once)","2006","Scottville At Powhatan Courthouse","1,522","0.24","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2524098","W000-1030-003","CLOSD","2323 Rosewood AVE","23220","Richmond City","Single Family Residence","10/17/2025","$649,950","$671,000","5","Resale (occupied at least once)","1921","None","2,502","0.06","3","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525819","755-742-1109","CLOSD","1121 Bridle LN","23229","Henrico","Single Family Residence","10/17/2025","$429,950","$430,000","6","Resale (occupied at least once)","1953","Beverly Hills","1,320","0.25","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2504881","58-54-3-89-0","CLOSD","9326 Citrine RUN","23238","Goochland","Townhouse","10/17/2025","$672,970","$672,970","0","New (never occupied)","2025","Mosaic at West Creek","2,124","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
