"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2325539","W0210127013","CLOSD","6711 Patterson Avenue, Richmond City VA 23226","23226","Richmond City","Single Family Residence","01/03/2024","$410,000","$405,000","36","Resale (occupied at least once)","1950","Westhampton Heights Annex","1,212","0.25","2","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2328627","764-69-11-55-100-000","CLOSD","3701 Morgan Trail Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","01/03/2024","$299,950","$300,000","9","Resale (occupied at least once)","1989","Old Creek West","1,429","0.26","3","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2328863","749-68-41-51-000-000","CLOSD","4053 Trisha Trail, Chesterfield VA 23112","23112","Chesterfield","Townhouse","01/03/2024","$255,000","$258,000","3","Resale (occupied at least once)","2006","Rockwood Terrace Townhouse","1,350","0.07","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2326734","740-69-07-36-200-000","CLOSD","2611 Quisenberry Street, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/03/2024","$359,950","$352,000","28","Resale (occupied at least once)","1989","Clarendon","1,723","0.37","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2327670","778-68-53-98-500-000","CLOSD","4740 Twila Lane, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","01/03/2024","$359,900","$359,900","23","New (never occupied)","2023","Alice Heights","1,780","0.16","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328303","757-769-9139","CLOSD","5136 Hart Mill Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","01/03/2024","$499,950","$495,000","10","Resale (occupied at least once)","1999","Springcreek","2,274","0.22","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2319245","731706067900092","CLOSD","13278 Coalfield Station Lane, Chesterfield VA 23114","23114","Chesterfield","Condominium","01/03/2024","$411,990","$411,990","21","New (never occupied)","2023","Coalfield Station","1,974","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2328972","739-772-0627.009","CLOSD","5132 Farmount Terrace, Henrico VA 23059","23059","Henrico","Condominium","01/03/2024","$699,950","$718,500","2","Resale (occupied at least once)","2017","The Villas @ Grey Oaks","2,887","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2328620","757-734-4280","CLOSD","210 North Ridge Road, Henrico VA 23229","23229","Henrico","Single Family Residence","01/03/2024","$650,000","$650,000","6","Resale (occupied at least once)","1952","Westham","2,001","0.35","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2328451","767-738-8202","CLOSD","6205 Dustin Drive, Henrico VA 23226","23226","Henrico","Single Family Residence","01/03/2024","$497,000","$500,000","5","Resale (occupied at least once)","1947","Westview Manor","1,629","0.22","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2328150","789-66-02-76-000-000","CLOSD","3816 Kingstream Layne, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","01/03/2024","$354,950","$367,000","7","Resale (occupied at least once)","1993","Ascot Forest","2,169","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328139","739-754-2978","CLOSD","11953 Shire View Way #UnitAF, Henrico VA 23233","23233","Henrico","Townhouse","01/03/2024","$434,995","$438,000","6","Resale (occupied at least once)","2017","Shire Walk","2,083","0.09","3","2.1","Public Water","None","Conventional","Individuals"
"1","2327919","715-69-59-32-900-000","CLOSD","15407 Adelay Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/03/2024","$849,500","$840,000","3","New (never occupied)","2023","Newmarket","3,553","0.28","5","4.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2327866","788-766-2031.148","CLOSD","9421 Links Lane #UnitD, Henrico VA 23059","23059","Henrico","Condominium","01/03/2024","$205,000","$205,000","6","Resale (occupied at least once)","1998","Links Condominiums","1,075","15.20","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2327401","805-723-8447","CLOSD","20 Echo Avenue, Henrico VA 23223","23223","Henrico","Single Family Residence","01/03/2024","$185,000","$160,000","36","Resale (occupied at least once)","1912","Glen Echo Park","2,016","0.20","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2327140","040A-2-C","CLOSD","2158 Tower Hill Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","01/03/2024","$315,000","$327,500","2","Resale (occupied at least once)","1972","None","1,266","4.95","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2325849","N005-1080-012","CLOSD","3225 4th Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","01/03/2024","$308,500","$290,000","41","Resale (occupied at least once)","1925","Highland Park Addition","1,440","","4","2.0","Public Water","None","VA Assumption","Individuals"
"1","2325315","N000-1168-001","CLOSD","3424 2nd Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","01/03/2024","$369,900","$360,000","51","Resale (occupied at least once)","1921","Highland Park","1,994","0.11","5","3.0","Public Water","Sewer - Public","Cash","Partnership"
"1","2323174","E000-1763-326","CLOSD","3530 East Richmond Road #UnitU17, Richmond City VA 23223","23223","Richmond City","Condominium","01/03/2024","$112,000","$112,000","76","Resale (occupied at least once)","1966","Chimborazo","692","0.02","2","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2316660","706682116500000","CLOSD","4618 Melbrook Way, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","01/04/2024","$659,569","$655,000","141","New (never occupied)","2023","Westerleigh","3,321","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2324398","772-778-9283","CLOSD","3608 Running Stone Court, Henrico VA 23059","23059","Henrico","Single Family Residence","01/04/2024","$799,900","$799,900","33","Resale (occupied at least once)","2012","Thomas Mill","4,372","1.07","5","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2309988","713-67-03-66-600-000","CLOSD","7225 Leire Lane, Chesterfield VA 23832","23832","Chesterfield","Townhouse","01/04/2024","$383,950","$393,875","0","New (never occupied)","2023","Cosby Village Townhomes","2,371","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2328776","748-68-38-68-800-000","CLOSD","10241 Sarah Street, Chesterfield VA 23112","23112","Chesterfield","Townhouse","01/04/2024","$279,000","$280,000","5","Resale (occupied at least once)","2005","Rockwood Terrace Townhouse","1,740","0.04","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2328702","749-70-15-27-500-000","CLOSD","320 Adkins Road, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","01/04/2024","$349,900","$350,000","4","Resale (occupied at least once)","1964","None","1,495","0.58","3","1.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2327315","N000-1556-003","CLOSD","455 Hunt Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","01/04/2024","$379,000","$380,000","29","New (never occupied)","2023","Providence Park","1,947","0.09","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2327046","810-732-3555","CLOSD","3801 Pinoak Road, Henrico VA 23223","23223","Henrico","Single Family Residence","01/04/2024","$249,950","$249,950","9","Resale (occupied at least once)","1963","Eaves Heights","1,025","0.60","3","1.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2325575","7697606002.036","CLOSD","10218 Wolfe Manor Court #Unit312, Henrico VA 23060","23060","Henrico","Condominium","01/04/2024","$259,000","$261,500","45","Resale (occupied at least once)","1992","Landings At Laurel","1,065","","2","2.0","Public Water","Sewer - Public","Conventional","Other"
"1","2328264","718-67-89-40-600-000","CLOSD","5704 Sandstone Ridge Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/04/2024","$467,000","$461,288","4","Resale (occupied at least once)","1991","Woodlake","2,649","0.22","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2326913","813-733-2874","CLOSD","928 Bogart Road, Henrico VA 23223","23223","Henrico","Single Family Residence","01/04/2024","$350,000","$350,000","5","Resale (occupied at least once)","2001","Clarendon Farms","2,492","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2319300","702-67-40-62-600-000","CLOSD","6319 Sagamore Way, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","01/04/2024","$544,950","$538,000","90","Resale (occupied at least once)","2020","Magnolia Green","2,844","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2315292","C008-1053-064","CLOSD","3113 Johns Way, Richmond City VA 23224","23224","Richmond City","Single Family Residence","01/04/2024","$449,950","$445,000","144","New (never occupied)","2023","Governor's Retreat","2,094","0.26","3","2.1","Well","Sewer - Public","Conventional","Corporate"
"1","2328561","806-715-9500","CLOSD","2500 Carlisle Avenue, Henrico VA 23231","23231","Henrico","Single Family Residence","01/04/2024","$239,950","$237,500","17","Resale (occupied at least once)","1949","Kemps Place","930","0.21","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328006","751-69-27-38-300-000","CLOSD","9705 Buteshire Road, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","01/04/2024","$400,000","$390,000","26","Resale (occupied at least once)","1976","Loch Braemar","2,078","0.43","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2326912","782-744-3865","CLOSD","5400 Bloomingdale Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","01/04/2024","$359,900","$349,900","17","Resale (occupied at least once)","1937","Bloomingdale","1,164","0.17","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2324457","716-66-54-09-500-000","CLOSD","15512 Crows Nest Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","01/04/2024","$575,000","$575,000","53","Resale (occupied at least once)","2018","Harpers Mill","3,311","0.41","5","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2321315","776-65-63-84-500-000","CLOSD","6600 Bel Lac Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","01/04/2024","$399,900","$394,700","60","Resale (occupied at least once)","2002","Bel Arbor","2,319","0.19","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2329446","12-1-C-2","CLOSD","3440 The Loop Road, Charles City County VA 23231","23231","Charles City County","Single Family Residence","01/04/2024","$120,000","$125,000","3","Resale (occupied at least once)","1972","None","996","0.94","3","1.0","Public Water","Septic - Conventional","Cash","Individuals"
"1","2329407","761679943100000","CLOSD","7719 Southford Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","01/04/2024","$325,000","$325,000","3","Resale (occupied at least once)","1998","Five Forks Village","1,513","","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328929","739-67-87-12-800-000","CLOSD","4629 Twelveoaks Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/04/2024","$269,950","$275,000","7","Resale (occupied at least once)","1980","Glen Tara","1,056","0.23","3","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2328741","740-757-2219","CLOSD","12036 Cottage Creek Court, Henrico VA 23233","23233","Henrico","Single Family Residence","01/04/2024","$424,950","$467,100","5","Resale (occupied at least once)","1994","Chapelwood","1,817","0.53","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328553","040A-2D-4B","CLOSD","2212 Mill Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","01/04/2024","$352,950","$345,000","7","Resale (occupied at least once)","1987","None","2,016","2.72","4","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2328276","740-68-80-16-100-000","CLOSD","2930 McManaway Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/04/2024","$377,000","$375,000","15","Resale (occupied at least once)","1982","Clarendon","1,912","0.34","4","2.1","Public Water","Sewer - Public","FHA New","Partnership"
"1","2328032","741-760-2356","CLOSD","3901 Liesfeld Place, Henrico VA 23060","23060","Henrico","Townhouse","01/04/2024","$475,000","$470,000","21","Resale (occupied at least once)","2014","West Broad Village","2,123","0.03","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328011","812-734-8514","CLOSD","1023 Bogart Road, Henrico VA 23223","23223","Henrico","Single Family Residence","01/04/2024","$369,000","$369,000","17","Resale (occupied at least once)","2000","Clarendon Farms","2,248","0.25","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2327946","743-768-8135","CLOSD","4705 Hearthstone Road, Henrico VA 23059","23059","Henrico","Single Family Residence","01/04/2024","$649,950","$672,000","5","Resale (occupied at least once)","2001","Hearthstone At Twin Hickory","2,886","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2327498","728-68-64-20-400-000","CLOSD","3306 Nuttree Woods Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/04/2024","$349,950","$367,500","4","Resale (occupied at least once)","1978","Brandermill","2,022","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2327109","746-69-74-72-600-000","CLOSD","1211 Hybla Road, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","01/04/2024","$389,500","$385,000","8","Resale (occupied at least once)","1966","Lake Crystal Farms","1,560","0.52","3","2.0","Well","Septic - Conventional","VA New","Individuals"
"1","2327074","48-17-4-36-0","CLOSD","7414 Aldeby Street, Goochland VA 23059","23059","Goochland","Single Family Residence","01/04/2024","$685,000","$680,000","20","Resale (occupied at least once)","2021","Parkside Village","3,456","0.25","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2326809","725-66-57-35-000-000","CLOSD","8606 Emerald Valley Circle, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","01/04/2024","$444,950","$440,000","5","Resale (occupied at least once)","1998","Birkdale","2,100","0.25","4","2.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2326054","783-67-67-66-000-000","CLOSD","7638 Flagler Road, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","01/04/2024","$290,000","$295,000","5","Resale (occupied at least once)","1961","Beulah Village","1,260","0.83","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2325177","765-773-7475","CLOSD","3420 Manor Grove Circle, Henrico VA 23059","23059","Henrico","Townhouse","01/04/2024","$525,000","$525,000","38","Resale (occupied at least once)","2005","The Manor At Hunton Park","3,349","0.17","3","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2325003","764-64-27-67-300-000","CLOSD","8319 McKibben Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","01/04/2024","$889,950","$889,950","13","Resale (occupied at least once)","2020","The Highlands","4,561","1.52","4","4.0","Public Water","Septic - Engineered","Conventional","Individuals"
"1","2324527","749-734-7595","CLOSD","108 Doverland Road, Henrico VA 23229","23229","Henrico","Single Family Residence","01/04/2024","$850,000","$850,000","5","Resale (occupied at least once)","1960","Sleepy Hollow","3,288","1.04","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2323115","7802-38-4916","CLOSD","18353 Mountain Road, Hanover VA 23192","23192","Hanover","Single Family Residence","01/04/2024","$250,000","$210,000","61","Resale (occupied at least once)","1938","None","1,879","9.00","3","1.0","Well","Septic - Conventional","Private","Individuals"
"1","2328197","E010-0107-010","CLOSD","5217 Salem Street, Richmond City VA 23231","23231","Richmond City","Single Family Residence","01/05/2024","$299,950","$320,000","4","Resale (occupied at least once)","1945","Powhatan Place","1,581","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2324143","E000-0568-049","CLOSD","1123 North 29th Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","01/05/2024","$459,950","$460,000","62","New (never occupied)","2023","None","2,112","0.06","3","2.1","Public Water","Sewer - Public","VA Assumption","Corporate"
"1","2326340","706-67-38-21-800-000","CLOSD","7007 Silk Oak Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","01/05/2024","$529,950","$530,000","4","Resale (occupied at least once)","2011","Magnolia Green","2,850","0.32","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328190","817-712-2282","CLOSD","5206 Raleigh Road, Henrico VA 23231","23231","Henrico","Single Family Residence","01/05/2024","$285,000","$285,000","9","Resale (occupied at least once)","1947","Robinwood","1,350","0.49","3","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2327566","24 4 23","CLOSD","7825 Deer Run Road, New Kent VA 23124","23124","New Kent","Single Family Residence","01/05/2024","$580,000","$560,000","23","Resale (occupied at least once)","1998","Courthouse Estates","4,066","5.25","5","4.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2315727","790-64-16-74-500-000","CLOSD","14307 Botsford Avenue, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","01/05/2024","$547,550","$552,930","0","New (never occupied)","2023","Wellspring","3,294","","4","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2328028","737-67-99-54-100-011","CLOSD","4100 Maze Runner Drive #Unit205, Chesterfield VA 23112","23112","Chesterfield","Condominium","01/05/2024","$249,900","$275,000","16","Resale (occupied at least once)","2021","Wescott","1,302","","2","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2324604","807-727-9501","CLOSD","934 Wheelwood Way, Henrico VA 23223","23223","Henrico","Single Family Residence","01/05/2024","$359,950","$359,950","32","Resale (occupied at least once)","2000","Huntwood","2,030","","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2325464","C008-0804-028","CLOSD","6301 Shadybrook Lane, Richmond City VA 23224","23224","Richmond City","Single Family Residence","01/05/2024","$374,900","$365,000","46","Resale (occupied at least once)","1959","Brookhaven Farms","1,254","2.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2329112","786-65-62-77-100-000","CLOSD","11801 Birdie Lane, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","01/05/2024","$335,000","$340,000","4","Resale (occupied at least once)","2006","Chesterbrook Farms","1,604","0.55","4","2.1","Public Water","Septic - Conventional","VA New","Individuals"
"1","2327837","744-67-82-13-500-000","CLOSD","10131 Alberta Circle, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","01/05/2024","$319,900","$319,000","18","Resale (occupied at least once)","1989","Sunnybrook","1,458","0.26","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2325527","807-64-02-58-700-000","CLOSD","1512 Quiet Forest Lane, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","01/05/2024","$585,000","$580,000","33","Resale (occupied at least once)","2011","Southcreek","4,372","1.22","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328592","742-67-51-44-500-000","CLOSD","5013 Misty Spring Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/05/2024","$434,950","$427,000","0","Resale (occupied at least once)","2001","Swift Creek Crossing","2,347","0.38","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2324565","799-63-50-96-800-000","CLOSD","15909 Hill Street, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","01/05/2024","$199,950","$200,000","25","Resale (occupied at least once)","1957","Milhorn Tract","704","0.48","2","1.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","BRTVACF2000552","744706450600000","CLOSD","530 Comstock Drive, Chesterfield VA 23224","23224","Chesterfield","Single Family Residence","01/05/2024","$344,900","$340,000","35","Resale (occupied at least once)","1980","HYLTON PARK","1,452","0.79","4","3.0","Public Water","Public Sewer On Site","",""
"1","2325024","785-760-3649.077","CLOSD","813 Haversack Hunt Way #UnitA, Henrico VA 23060","23060","Henrico","Condominium","01/05/2024","$339,950","$339,950","35","Resale (occupied at least once)","2023","Retreat at One","1,573","","2","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2328849","737-774-5228","CLOSD","6805 Bayswater Place, Henrico VA 23059","23059","Henrico","Single Family Residence","01/05/2024","$750,000","$750,000","3","Resale (occupied at least once)","2002","Cambridge","3,549","1.00","5","4.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2328709","717-67-65-07-400-000","CLOSD","5808 Rosebay Forest Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","01/05/2024","$465,000","$465,000","4","Resale (occupied at least once)","1992","Woodlake","2,524","0.24","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2320354","8764-18-6323","CLOSD","7342 Bailie Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","01/05/2024","$789,950","$789,950","75","Resale (occupied at least once)","2022","None","3,411","12.50","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2317872","W000-0162-051","CLOSD","727 South Laurel Street, Richmond City VA 23220","23220","Richmond City","Condominium","01/05/2024","$450,000","$425,000","76","Resale (occupied at least once)","2005","Overlook Townhouses","1,767","0.06","4","4.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2328785","28B  4   LMK","CLOSD","8201 Piper Drive, New Kent VA 23181","23181","New Kent","Single Family Residence","01/05/2024","$329,950","$340,000","2","Resale (occupied at least once)","2000","Browns","1,513","1.01","3","2.0","Well","Septic - Conventional","VA New","Individuals"
"1","2328628","788-66-27-30-400-000","CLOSD","10413 Glen Oaks Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","01/05/2024","$389,000","$389,000","4","Resale (occupied at least once)","1989","Glen Oaks","2,324","0.46","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
