"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2006429","758-67-98-35-800-000","CLOSD","5707 Garden Ridge CT","23832","Chesterfield","Single Family Residence","04/20/2020","$289,000","$295,000","4","Resale (occupied at least once)","2016","Five Forks Village","2,088","0.46","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2008975","794-63-26-01-600-000","CLOSD","16020 Sandwave RD","23831","Chesterfield","Single Family Residence","04/20/2020","$199,900","$199,900","3","Resale (occupied at least once)","1993","Somerset","1,407","0.36","3","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2004763","722-71-18-55-100-000","CLOSD","14229 Michaux View WAY","23113","Chesterfield","Single Family Residence","04/20/2020","$299,950","$292,950","14","Resale (occupied at least once)","1993","Michaux Creek","1,927","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2004074","789-64-24-44-000-000","CLOSD","13912 Cobble Glen CT","23831","Chesterfield","Single Family Residence","04/20/2020","$315,000","$315,000","7","Resale (occupied at least once)","1991","Stoney Glen","2,772","0.31","5","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2001133","E000-0771-031","CLOSD","1430 N 19th ST","23223","Richmond City","Single Family Residence","04/20/2020","$209,000","$209,000","29","Resale (occupied at least once)","1928","Fairmount Park","1,365","0.09","3","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2009403","748-71-82-0-900-0000","CLOSD","2703 Burlwood CT","23113","Chesterfield","Single Family Residence","04/20/2020","$276,950","$276,950","2","Resale (occupied at least once)","1983","Ramsgate","1,300","0.04","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006713","733-70-51-50-000-000","CLOSD","12811 Rossmere CT","23114","Chesterfield","Single Family Residence","04/20/2020","$315,000","$326,000","0","Resale (occupied at least once)","1986","Stonehenge West","2,420","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006393","735-71-62-81-900-000","CLOSD","12311 Framar DR","23113","Chesterfield","Single Family Residence","04/20/2020","$399,950","$395,000","10","Resale (occupied at least once)","1981","Roxshire","2,424","0.47","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2004404","774679742700000","CLOSD","5955 Autumnleaf DR","23234","Chesterfield","Single Family Residence","04/20/2020","$314,950","$314,950","15","New (never occupied)","2019","Autumn Grove Section B","2,334","0.32","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2004385","N000-1740-006","CLOSD","1615 W Laburnum AVE","23227","Richmond City","Single Family Residence","04/20/2020","$339,000","$330,000","36","","1921","Laburnum Park","1,750","0.36","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001400","738-67-02-31-500-000","CLOSD","12319 Goldengate PL","23112","Chesterfield","Single Family Residence","04/20/2020","$317,000","$319,000","33","Resale (occupied at least once)","1998","Bayhill Pointe","2,529","0.35","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1939464","739-774-4007","CLOSD","5913 Barnstable CT","23059","Henrico","Single Family Residence","04/20/2020","$585,000","$580,000","43","Resale (occupied at least once)","2008","Ketterley At Grey Oaks","4,345","0.48","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936820","E000-0628-031","CLOSD","3002 P ST","23223","Richmond City","Single Family Residence","04/20/2020","$349,950","$349,950","123","New (never occupied)","2019","None","1,847","0.05","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1923762","785675884800000","CLOSD","3300 Sterling Brook DR Unit#EG-A","23237","Chesterfield","Townhouse","04/20/2020","$225,775","$225,775","0","New (never occupied)","2020","Silverleaf","1,280","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1825714","19h-1-46","CLOSD","3411 Rock Creek Villa DR","23141","New Kent","Single Family Residence","04/20/2020","$325,000","$315,000","604","New (never occupied)","2018","Rock Creek Villas","2,260","0.11","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2004225","7880-83-8215","CLOSD","10817 Parmele PL","23005","Hanover","Single Family Residence","04/20/2020","$434,900","$415,000","21","Resale (occupied at least once)","2017","Providence","3,268","0.30","6","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005962","786-65-70-06-100-000","CLOSD","4918 Mcallister DR","23831","Chesterfield","Single Family Residence","04/20/2020","$199,000","$205,000","2","Resale (occupied at least once)","1974","Chesterbrook Farms","1,603","0.40","3","2.0","Public Water","Septic - Conventional","VA New","Estate"
"1","2002411","795-63-16-26-600-000","CLOSD","4003 Somerlane CIR","23831","Chesterfield","Single Family Residence","04/20/2020","$249,000","$220,000","16","Resale (occupied at least once)","1978","Somerset","2,398","0.66","4","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2004953","768-68-59-21-900-000","CLOSD","6306 Brambleton RD","23234","Chesterfield","Single Family Residence","04/20/2020","$210,000","$213,000","5","Resale (occupied at least once)","1982","Lake Farms","1,368","0.22","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2005046","821-722-5649","CLOSD","116 E Jerald ST","23075","Henrico","Single Family Residence","04/20/2020","$169,900","$159,000","6","Resale (occupied at least once)","1952","Highland Springs","1,033","0.19","3","1.0","Well","Sewer - Public","Conventional","Corporate"
"1","2004765","038C-3-25","CLOSD","1590 Brooks Edge CT","23139","Powhatan","Single Family Residence","04/20/2020","$369,900","$369,900","4","Resale (occupied at least once)","1998","Mattox Crossing","1,727","2.69","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2007230","815-723-8056","CLOSD","940 Pleasant ST","23223","Henrico","Single Family Residence","04/20/2020","$198,500","$198,500","2","","1993","Wynfield","1,698","0.19","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007402","792-66-15-44-500-000","CLOSD","11011 Crofton RD","23831","Chesterfield","Single Family Residence","04/20/2020","$220,000","$227,500","2","Resale (occupied at least once)","1985","Chipchase At Mineola","1,682","0.26","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008402","740-776-1073","CLOSD","6543 Glenshaw DR","23059","Henrico","Townhouse","04/20/2020","$335,000","$336,000","4","Resale (occupied at least once)","2002","Courtland @ Wyndham","2,017","0.10","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2008362","N000-2037-010","CLOSD","1611 Nottoway AVE","23227","Richmond City","Single Family Residence","04/20/2020","$279,000","$310,000","3","Resale (occupied at least once)","1937","Virginia Place","1,256","0.17","2","1.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2008208","N000-0153-031","CLOSD","120 W Leigh ST","22320","Richmond City","Single Family Residence","04/20/2020","$150,000","$250,000","4","Resale (occupied at least once)","1900","None","1,978","","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2007686","741-69-22-78-200-000","CLOSD","11503 Creek Bottom PL","23236","Chesterfield","Single Family Residence","04/20/2020","$234,950","$234,950","2","Resale (occupied at least once)","2001","Providence Creek","1,496","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007602","762-69-83-97-900-000","CLOSD","1816 Pocoshock BLVD","23235","Chesterfield","Single Family Residence","04/20/2020","$204,900","$205,500","7","","1975","Pocoshock Hills","1,638","0.44","3","2.0","Public Water","Septic - Conventional","Conventional","REO"
"1","2007508","E000-0771-021","CLOSD","1427 Rogers ST","23223","Richmond City","Single Family Residence","04/20/2020","$59,999","$56,500","7","Resale (occupied at least once)","1929","Fairmount Park","896","0.08","2","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2007455","777-66-92-68-900-000","CLOSD","8611 Buttermint DR","23237","Chesterfield","Single Family Residence","04/20/2020","$179,950","$185,000","0","Resale (occupied at least once)","1977","Huntingcreek Hills","1,056","0.24","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007261","779-68-13-12-800-000","CLOSD","6524 Creekrun DR","23234","Chesterfield","Single Family Residence","04/20/2020","$199,950","$210,000","3","Resale (occupied at least once)","1976","Watch Run","2,036","0.37","4","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2007207","19F  1 B  22","CLOSD","7955 Neighborly LN","23141","New Kent","Single Family Residence","04/20/2020","$325,000","$310,000","26","","2003","Quinton Park","2,195","0.54","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007167","W021-0154-007","CLOSD","6513 Kensington AVE","23226","Richmond City","Single Family Residence","04/20/2020","$365,000","$378,000","6","Resale (occupied at least once)","1949","Westhampton Heights Annex","1,524","0.18","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006021","755-63-22-00-200-000","CLOSD","14601 Nash RD","23838","Chesterfield","Single Family Residence","04/20/2020","$379,950","$368,000","21","Resale (occupied at least once)","2002","None","2,650","5.59","4","2.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2005781","749-738-0438","CLOSD","8906 Wishart RD","23229","Henrico","Single Family Residence","04/20/2020","$545,000","$555,000","3","Resale (occupied at least once)","1962","Derbyshire Place","2,652","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005726","7778-75-1227","CLOSD","11374 Old Scotland RD","23059","Hanover","Single Family Residence","04/20/2020","$325,000","$325,000","5","Resale (occupied at least once)","2007","Cedarlea Park","2,104","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005367","765-760-7778","CLOSD","8309 Dove Hollow PL","23060","Henrico","Single Family Residence","04/20/2020","$299,000","$305,000","2","Resale (occupied at least once)","1990","Dove Hollow","1,824","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2005229","E000-0805-002","CLOSD","3203 P Street","23223","Richmond City","Single Family Residence","04/20/2020","$325,000","$325,000","13","New (never occupied)","2019","None","1,836","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2005207","765-776-8120","CLOSD","11438 River Run DR","23059","Henrico","Single Family Residence","04/20/2020","$469,000","$457,000","16","Resale (occupied at least once)","1989","Rock Spring Estates","3,507","0.98","3","3.0","Well","Septic - Conventional","Cash","Individuals"
"1","2004150","736-69-42-06-200-000","CLOSD","1607 Kirkgate LN","23114","Chesterfield","Single Family Residence","04/20/2020","$269,950","$275,000","4","","1989","Sycamore Ridge","2,216","0.22","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2003993","8706-05-5627","CLOSD","9620 Cavalin CT","23116","Hanover","Single Family Residence","04/20/2020","$415,000","$420,000","4","Resale (occupied at least once)","2008","Rutland","3,042","0.27","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2003893","792-66-23-03-500-000","CLOSD","10910 Drayton RD","23831","Chesterfield","Single Family Residence","04/20/2020","$274,900","$265,000","9","Resale (occupied at least once)","1985","Chipchase At Mineola","1,972","0.42","4","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2001978","N000-1035-022","CLOSD","3103 Edgewood AVE","23222","Richmond City","Single Family Residence","04/20/2020","$349,900","$340,000","38","Resale (occupied at least once)","1920","Ginter Park Terrace","2,280","0.16","4","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2001341","785-62-86-61-300-000","CLOSD","17430 Simmons Branch TER","23838","Chesterfield","Single Family Residence","04/20/2020","$347,000","$335,000","61","Resale (occupied at least once)","2018","Swift Creek Estates","2,701","1.70","4","2.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2000247","747682784500000","CLOSD","10619 Braden Woods CT Unit#VC","23832","Chesterfield","Townhouse","04/20/2020","$246,000","$246,660","14","New (never occupied)","2020","Braden Townes","1,576","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2000216","E000-0719-018","CLOSD","1417 N 31st ST","23223","Richmond City","Single Family Residence","04/20/2020","$136,000","$129,200","29","","1951","None","1,608","0.19","4","2.0","Public Water","Sewer - Public","Other","Corporate, REO"
"1","1936985","750-772-7143","CLOSD","10704 Maben TRL","23059","Henrico","Single Family Residence","04/20/2020","$439,225","$446,145","0","New (never occupied)","2019","Holloway At Wyndham Forest","2,122","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1932630","730-758-4887","CLOSD","12801 Huntmaster LN","23233","Henrico","Single Family Residence","04/20/2020","$629,000","$619,000","144","Resale (occupied at least once)","1998","Foxhall","4,669","0.53","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1928218","789-64-88-77-500-000","CLOSD","12935 Erlene DR","23831","Chesterfield","Single Family Residence","04/20/2020","$245,300","$240,000","171","Resale (occupied at least once)","1965","Victoria Hills","2,200","0.34","4","3.0","Public Water","Sewer - Public","Other","Corporate"
"1","1924031","702673269400000","CLOSD","6337 Bear Trace WAY","23120","Chesterfield","Single Family Residence","04/20/2020","$497,300","$510,790","98","New (never occupied)","2019","Magnolia Green","4,114","","5","4.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2008145","752-70-82-12-600-000","CLOSD","703 Redington CT","23235","Chesterfield","Single Family Residence","04/21/2020","$249,950","$261,000","4","Resale (occupied at least once)","1993","Brighton Green","1,704","0.36","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006261","E000-0328-022","CLOSD","2012 Cedar ST","23223","Richmond City","Single Family Residence","04/21/2020","$329,950","$310,000","26","Resale (occupied at least once)","1900","None","2,034","","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000958","741-772-2550","CLOSD","11084 Ellis Meadows LN","23059","Henrico","Single Family Residence","04/21/2020","$685,950","$680,000","49","New (never occupied)","2019","Shady Grove Hills","3,741","0.31","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2003972","747700087000000","CLOSD","601 Marblethorpe RD","23236","Chesterfield","Single Family Residence","04/21/2020","$329,000","$329,000","17","Resale (occupied at least once)","1985","Briarcliff Section 2","4,162","0.26","6","4.0","Public Water","Sewer - Public","FHA New","Partnership"
"1","2009143","748-747-5370","CLOSD","1508 Leewal CT","23238","Henrico","Single Family Residence","04/21/2020","$349,000","$355,000","2","Resale (occupied at least once)","1977","Rainbrook","2,970","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937687","774-764-0453","CLOSD","10332 Woodman Hills TER","23060","Henrico","Single Family Residence","04/21/2020","$380,000","$380,000","20","Resale (occupied at least once)","2003","Woodman Hills","2,922","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936887","043-2-4","CLOSD","1835 Stonehenge Farm RD","23113","Powhatan","Single Family Residence","04/21/2020","$550,000","$550,000","84","","1997","None","3,132","13.29","3","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2004706","775-67-80-00-800-000","CLOSD","5843 Autumnleaf DR","23234","Chesterfield","Single Family Residence","04/21/2020","$295,000","$295,000","22","","2017","Autumn Grove Section B","1,926","0.51","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1915766","751-69-03-34-500-000","CLOSD","2502 Stuts LN","23236","Chesterfield","Single Family Residence","04/21/2020","$339,950","$315,000","275","Resale (occupied at least once)","1980","Loch Braemar","2,474","0.44","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1921320","7796-76-7733","CLOSD","9064 Spring Green LOOP Unit#J-C","23116","Hanover","Townhouse","04/21/2020","$284,375","$284,375","6","New (never occupied)","2020","Giles Farm","1,782","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2009175","S000-2318-023","CLOSD","4122 Hillcrest RD","23225","Richmond City","Single Family Residence","04/21/2020","$340,000","$340,000","2","","1947","Riverside Park","1,633","0.19","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937220","8715-71-9201","CLOSD","7115 Foxbernie DR","23111","Hanover","Single Family Residence","04/21/2020","$198,500","$195,000","110","Resale (occupied at least once)","1989","Foxlair","1,196","0.53","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1932103","to be determined","CLOSD","3363 New Heritage LOOP","23231","Henrico","Single Family Residence","04/21/2020","$309,872","$304,872","0","New (never occupied)","2019","New Market Village","2,528","","4","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2005702","716-68-51-82-000-000","CLOSD","4220 Heron Pointe PL","23120","Chesterfield","Single Family Residence","04/21/2020","$399,500","$390,000","6","Resale (occupied at least once)","2013","Heron Pointe At Swift Creek","2,475","0.20","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008375","C009-0537-017","CLOSD","3220 Delano ST","23234","Richmond City","Single Family Residence","04/21/2020","$179,900","$193,000","5","","2007","Cherry Gardens","1,813","0.17","3","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2008809","W021-0199-010","CLOSD","6616 Three Chopt RD","23226","Richmond City","Single Family Residence","04/21/2020","$429,500","$429,500","2","","1950","College View","1,708","0.43","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008597","822-687-3978","CLOSD","8012 Heavenly Valley DR","23231","Henrico","Single Family Residence","04/21/2020","$275,000","$278,000","6","Resale (occupied at least once)","2007","Four Mile Run","2,400","0.36","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2004918","767-737-9083","CLOSD","6102 Hampstead AVE","23226","Henrico","Single Family Residence","04/21/2020","$274,500","$265,000","32","Resale (occupied at least once)","1951","Westview","912","0.28","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003838","770-69-46-06-800-000","CLOSD","3014 N Battlebridge DR","23224","Chesterfield","Townhouse","04/21/2020","$165,000","$165,000","17","Resale (occupied at least once)","1972","Newberry Towne","2,268","0.05","3","1.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003657","738-66-97-13-100-000","CLOSD","12218 Hollow Oak CT","23112","Chesterfield","Single Family Residence","04/21/2020","$320,000","$295,000","53","","2004","Bayhill Pointe","2,019","0.35","3","2.0","Public Water","Sewer - Public","Other","Estate"
"1","1937818","703674380300000","CLOSD","6418 Doyles TRL","23120","Chesterfield","Single Family Residence","04/21/2020","$364,550","$383,690","0","New (never occupied)","2019","Magnolia Green","2,369","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","1936697","7796-76-3017","CLOSD","9231 Dentons Tavern WAY","23116","Hanover","Single Family Residence","04/21/2020","$424,920","$424,920","0","New (never occupied)","2020","Giles Farm","2,464","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1930701","795-63-48-46-000-000","CLOSD","15913 Harrowgate RD","23831","Chesterfield","Single Family Residence","04/21/2020","$170,000","$170,000","22","Resale (occupied at least once)","1950","Ivey Tract","1,625","1.22","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008288","791-757-6142","CLOSD","506 Upland DR","23227","Henrico","Single Family Residence","04/21/2020","$248,900","$257,000","2","Resale (occupied at least once)","1973","Northfield","1,951","0.42","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2007285","763-757-2069","CLOSD","7807 Camolin CT","23228","Henrico","Townhouse","04/21/2020","$174,000","$174,000","12","Resale (occupied at least once)","1989","Shannon Green Of Summer Hill","1,200","","2","2.1","Public Water","Sewer - Public","FHA New","Estate"
"1","2006794","792-66-12-40-000-000","CLOSD","3501 Mineola DR","23831","Chesterfield","Single Family Residence","04/21/2020","$215,000","$220,000","6","Resale (occupied at least once)","1984","Chipchase At Mineola","1,512","0.27","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1932407","TBD","CLOSD","5906 Whitehurst LN Unit#B","23227","Henrico","Condominium","04/21/2020","$264,016","$264,016","0","","2019","Lakeside Landing","2,452","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2003038","830-726-3200","CLOSD","516 Delbert DR","23075","Henrico","Single Family Residence","04/21/2020","$224,500","$218,000","38","Resale (occupied at least once)","1978","Old Highland","1,647","0.59","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2008365","C004-0457-064","CLOSD","7426 Cherokee RD","23225","Richmond City","Single Family Residence","04/21/2020","$349,950","$355,000","3","Resale (occupied at least once)","1966","Cherokee Estates","2,025","0.80","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2002769","62-33-0-26-0","CLOSD","429 Elm Creek DR","23103","Goochland","Single Family Residence","04/21/2020","$425,000","$405,000","7","Resale (occupied at least once)","1999","Cedar Grove","2,200","0.85","4","2.1","Other","Other - See Remarks","Conventional","Individuals"
"1","2008883","746-740-9312","CLOSD","800 Timken DR","23229","Henrico","Single Family Residence","04/21/2020","$217,000","$217,000","2","Resale (occupied at least once)","1957","Sheridan Hills","1,120","0.41","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006662","62-25-0-2-0","CLOSD","720 Hermitage RD","23103","Goochland","Single Family Residence","04/21/2020","$529,999","$529,999","5","Resale (occupied at least once)","1994","None","2,836","4.20","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2009410","778-66-98-05-900-000","CLOSD","8713 Peach Grove RD","23237","Chesterfield","Single Family Residence","04/21/2020","$199,999","$210,000","2","Resale (occupied at least once)","1987","Ashton Woods North","1,560","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2008771","W000-1783-001","CLOSD","3925 W Franklin ST","23221","Richmond City","Single Family Residence","04/21/2020","$459,500","$459,500","5","Resale (occupied at least once)","1953","None","1,687","0.16","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2008112","748-738-3376.076","CLOSD","9131 Derbyshire RD Unit#B","23229","Henrico","Condominium","04/21/2020","$187,000","$187,000","1","Resale (occupied at least once)","1964","Deerwood Condominium","1,018","","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007872","S000-0916-013","CLOSD","307 W 28th ST","23225","Richmond City","Single Family Residence","04/21/2020","$287,000","$305,000","3","Resale (occupied at least once)","1950","Fonticello Park","1,520","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007562","775-770-4006","CLOSD","11025 Forest Trace WAY","23059","Henrico","Single Family Residence","04/21/2020","$349,500","$344,000","7","Resale (occupied at least once)","1991","Forest Trace","2,372","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006472","741-69-58-31-900-000","CLOSD","1512 Wilson Wood RD","23114","Chesterfield","Single Family Residence","04/21/2020","$250,000","$259,000","16","Resale (occupied at least once)","1993","St James Woods","1,951","0.46","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2006116","W000-2026-007","CLOSD","4512 Park AVE","23221","Richmond City","Single Family Residence","04/21/2020","$599,000","$625,000","3","Resale (occupied at least once)","1940","Colonial Place","2,383","0.15","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005396","6-4-1","CLOSD","4500 Wilma LN","23231","Charles City County","Single Family Residence","04/21/2020","$219,950","$210,000","2","Resale (occupied at least once)","2011","None","1,456","1.59","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2005188","W000-1166-062","CLOSD","2615 Kensington AVE","23220","Richmond City","Single Family Residence","04/21/2020","$949,900","$930,000","12","","2016","None","2,715","0.10","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2002453","779-68-58-37-900-000","CLOSD","4416 Stanley DR","23234","Chesterfield","Single Family Residence","04/21/2020","$123,000","$116,100","24","","1950","North Chesterwood","1,200","0.27","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","1934840","826661505800000","CLOSD","11937 Channelmark DR","23836","Chesterfield","Single Family Residence","04/21/2020","$538,700","$569,290","19","New (never occupied)","2019","Meadowville Landing","4,522","","4","3.1","Public Water","Sewer - Public","VA New","Corporate"
"1","1932878","760-70-03-15-400-000","CLOSD","1219 Elmart LN","23235","Chesterfield","Single Family Residence","04/21/2020","$189,900","$153,500","163","Resale (occupied at least once)","1979","Revere Estates","2,260","0.40","3","2.0","Public Water","Septic - Conventional, Other - See Remarks","Cash","REO"
"1","1929680","780-772-8421","CLOSD","233 Hanging Fern ALY","23059","Henrico","Townhouse","04/21/2020","$310,875","$326,925","0","New (never occupied)","2019","River Mill","1,755","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1929678","780-772-9030","CLOSD","241 Hanging Fern ALY","23059","Henrico","Townhouse","04/21/2020","$310,875","$327,170","0","New (never occupied)","2019","River Mill","1,755","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2006958","798-66-06-02-800-000","CLOSD","2340 Arcadia AVE","23831","Chesterfield","Single Family Residence","04/22/2020","$174,900","$174,000","4","Resale (occupied at least once)","1970","Normandale Terrace","1,125","0.24","3","1.1","Public Water","Septic - Conventional","Conventional","Estate"
"1","2004056","799-708-8738","CLOSD","5904 Long ST","23231","Henrico","Single Family Residence","04/22/2020","$199,850","$177,000","4","Resale (occupied at least once)","1954","Marion Hill","1,002","0.43","2","1.0","Public Water","Sewer - Public","VHDA ","Individuals"
