"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2210432","7881-64-8802","CLOSD","10206 Mannheim Drive, Hanover VA 23005","23005","Hanover","Single Family Residence","05/11/2022","$350,000","$366,057","5","Resale (occupied at least once)","1970","None","1,890","5.00","3","2.1","Well","Septic - Conventional","Cash","Other"
"1","2209774","811-64-43-24-900-000","CLOSD","619 Spring Valley Road, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","05/11/2022","$329,000","$329,000","5","Resale (occupied at least once)","1960","Walthall Park","2,826","0.61","5","3.0","Public Water","Septic - Conventional","Cash","Individuals"
"1","2209575","739-754-9625","CLOSD","10933 Parkshire Lane, Henrico VA 23233","23233","Henrico","Townhouse","05/11/2022","$415,000","$426,500","6","Resale (occupied at least once)","2015","Shire Place","2,176","0.04","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2209533","767-63-52-76-600-000","CLOSD","8410 Reedy Branch Road, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","05/11/2022","$459,500","$475,000","5","Resale (occupied at least once)","2016","None","2,192","5.89","4","2.1","Well","Septic - Engineered","Conventional","Individuals"
"1","2208949","797-64-62-00-300-000","CLOSD","13818 Exhall Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","05/11/2022","$334,995","$351,000","4","Resale (occupied at least once)","2002","Kentwood Forest","2,324","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208928","737-69-63-14-400-000","CLOSD","1301 Manders Knoll Court, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","05/11/2022","$295,000","$332,000","5","Resale (occupied at least once)","1983","Smoketree South","1,885","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208900","742-69-51-63-100-000","CLOSD","1500 Laurel Top Drive, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","05/11/2022","$364,777","$395,000","3","Resale (occupied at least once)","1994","Poplar Creek","2,038","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208866","775-67-85-86-100-000","CLOSD","5700 Koufax Drive, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","05/11/2022","$285,000","$299,000","5","Resale (occupied at least once)","1995","Stonebridge","1,520","0.27","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2208807","748-745-8428","CLOSD","9310 Farmington Drive, Henrico VA 23229","23229","Henrico","Single Family Residence","05/11/2022","$259,000","$290,000","2","Resale (occupied at least once)","1959","Farmington","1,953","0.27","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208712","E000-0808-008","CLOSD","616 North 33rd Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","05/11/2022","$399,950","$465,000","4","Resale (occupied at least once)","1925","None","2,096","0.09","4","3.0","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2208700","E000-0252-025","CLOSD","2020 Princess Anne Avenue, Richmond City VA 23223","23223","Richmond City","Single Family Residence","05/11/2022","$389,000","$453,000","5","Resale (occupied at least once)","1915","None","2,386","0.03","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208674","E000-0970-009","CLOSD","604 North 35th Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","05/11/2022","$399,900","$423,000","6","Resale (occupied at least once)","1910","None","1,950","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208645","732-70-93-36-200-000","CLOSD","1312 Oldbury Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","05/11/2022","$305,000","$310,000","3","Resale (occupied at least once)","1988","Buckingham","1,596","0.30","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208639","821-715-3072","CLOSD","5719 Linda Road, Henrico VA 23150","23150","Henrico","Single Family Residence","05/11/2022","$249,950","$240,000","6","Resale (occupied at least once)","1978","Sanburne Park","1,120","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208608","736-757-3709","CLOSD","2824 Aspinwald Drive, Henrico VA 23233","23233","Henrico","Single Family Residence","05/11/2022","$499,950","$671,101","8","Resale (occupied at least once)","1989","Waterford","2,519","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208457","C005-0330-019","CLOSD","6306 Bliley Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","05/11/2022","$330,000","$330,000","5","Resale (occupied at least once)","1955","Westlake Hills","1,308","0.30","4","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208418","797-711-5883","CLOSD","12 Shiplock Row, Henrico VA 23231","23231","Henrico","Townhouse","05/11/2022","$622,000","$599,000","3","Resale (occupied at least once)","2021","Village Of Rocketts Landing","2,075","0.02","3","3.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2208416","735-69-48-81-800-000","CLOSD","12324 Boxford Lane, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","05/11/2022","$375,000","$371,500","3","Resale (occupied at least once)","1988","Abbots Mill","2,197","0.17","4","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2208408","7797-77-2951","CLOSD","10414 Morning Dew Lane, Hanover VA 23116","23116","Hanover","Single Family Residence","05/11/2022","$499,950","$536,503","6","Resale (occupied at least once)","1997","Ash Creek","3,332","0.39","4","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208317","814-732-6578","CLOSD","4201 Dapple Grey Drive, Henrico VA 23223","23223","Henrico","Single Family Residence","05/11/2022","$365,000","$366,000","6","Resale (occupied at least once)","2006","Hillcrest Farms","3,074","0.32","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2208312","N000-1636-009","CLOSD","3616 Montrose Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","05/11/2022","$250,000","$252,000","4","Resale (occupied at least once)","1953","Wrights Park","918","0.21","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208285","730-753-0447","CLOSD","2702 Mallards Crossing, Henrico VA 23233","23233","Henrico","Single Family Residence","05/11/2022","$449,950","$525,000","3","Resale (occupied at least once)","1986","Mallards Crossing","2,362","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208274","754-741-1304","CLOSD","8600 Julian Road, Henrico VA 23229","23229","Henrico","Single Family Residence","05/11/2022","$384,900","$425,000","2","Resale (occupied at least once)","1953","Glen Ridge","1,721","0.48","3","2.0","Public Water","Sewer - Public","Conventional","Other"
"1","2208202","N000-0946-005","CLOSD","1839 Thomas Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","05/11/2022","$119,000","$165,000","12","Resale (occupied at least once)","1900","None","0","0.04","4","0.0","Other","Sewer - Public","Cash","REO"
"1","2208121","W000-1989-013","CLOSD","4402 Leonard Parkway, Richmond City VA 23221","23221","Richmond City","Single Family Residence","05/11/2022","$500,000","$617,500","8","Resale (occupied at least once)","1951","Colonial Place","1,825","0.15","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208098","738-71-09-32-500-001","CLOSD","1400 Tannery Circle, Chesterfield VA 23113","23113","Chesterfield","Condominium","05/11/2022","$345,000","$360,000","3","Resale (occupied at least once)","1999","Buckingham Wood","1,715","16.56","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2208079","792662080800000","CLOSD","11001 Belvoir Road, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","05/11/2022","$289,000","$300,000","6","Resale (occupied at least once)","1986","Carrisbrook At Mineola","1,726","","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2207926","S000-0294-015","CLOSD","9 East 19th Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","05/11/2022","$200,000","$207,000","4","Resale (occupied at least once)","1920","None","1,237","0.07","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2207872","756-70-31-29-900-000","CLOSD","304 Grinell Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","05/11/2022","$330,000","$385,000","5","Resale (occupied at least once)","1987","Whitestone","2,034","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2207855","W020-0076-024","CLOSD","5319 Snowden Lane, Richmond City VA 23226","23226","Richmond City","Single Family Residence","05/11/2022","$374,950","$399,500","10","Resale (occupied at least once)","1971","Westwood","1,562","0.18","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2207840","794-64-98-45-400-000","CLOSD","12807 Sir Scott Terrace, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","05/11/2022","$420,000","$440,000","4","Resale (occupied at least once)","2005","Hidden Valley Estates","2,932","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2207794","W000-0902-004","CLOSD","2021 Grove Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","05/11/2022","$995,000","$1,280,000","9","Resale (occupied at least once)","1912","None","2,844","0.07","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2207792","S007-0982-008","CLOSD","1821 Keswick Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","05/11/2022","$234,000","$250,000","3","Resale (occupied at least once)","1925","Richmond Summit","1,419","","4","2.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2207690","8716-72-4257","CLOSD","9084 Lunette Lane, Hanover VA 23116","23116","Hanover","Single Family Residence","05/11/2022","$450,000","$480,000","5","Resale (occupied at least once)","2004","The Bluffs At Bell Creek","3,220","0.16","4","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2207636","744-753-3572","CLOSD","10102 Spinning Wheel Way, Henrico VA 23233","23233","Henrico","Single Family Residence","05/11/2022","$399,000","$462,000","5","Resale (occupied at least once)","1980","Stonegate","2,238","0.44","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2207610","C001-0700-030","CLOSD","10331 Apache Road, Richmond City VA 23235","23235","Richmond City","Single Family Residence","05/11/2022","$525,000","$630,000","6","Resale (occupied at least once)","1965","Huguenot Farms","2,862","0.50","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2207057","723-70-41-73-400-005","CLOSD","1111 Briars Court #Unit201, Chesterfield VA 23114","23114","Chesterfield","Condominium","05/11/2022","$280,000","$300,000","8","Resale (occupied at least once)","2018","Westwood Village At Charter Colony","1,547","0.25","2","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2206991","769-761-0581","CLOSD","9500 Kimberly Lynn Circle #Unit9500, Henrico VA 23060","23060","Henrico","Townhouse","05/11/2022","$259,000","$272,000","9","Resale (occupied at least once)","1990","Laurel Lakes Ths","1,220","0.06","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206862","W000-0998-016","CLOSD","106 North Shields Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","05/11/2022","$599,950","$777,000","6","Resale (occupied at least once)","1910","None","1,840","0.04","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206665","741-68-06-61-700-000","CLOSD","11618 Parrish Branch Circle, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","05/11/2022","$225,000","$274,000","6","Resale (occupied at least once)","1989","Bailey Ridge Estates","1,117","0.29","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206626","775-756-8305","CLOSD","2403 Mundy Court, Henrico VA 23228","23228","Henrico","Single Family Residence","05/11/2022","$475,000","$525,000","13","Resale (occupied at least once)","1980","Rocky Branch Farm","3,643","0.46","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206435","720-67-86-83-100-000","CLOSD","14603 Bass River Court, Chesterfield VA 23112","23112","Chesterfield","Townhouse","05/11/2022","$265,000","$281,000","5","Resale (occupied at least once)","1994","Beacon Hill","1,545","0.05","3","2.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2206303","33B14 22R 109","CLOSD","4197 Virginia Rail Drive, New Kent VA 23140","23140","New Kent","Single Family Residence","05/11/2022","$468,900","$500,000","6","Resale (occupied at least once)","2007","Brickshire","3,208","0.40","5","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2206221","791-66-34-64-300-000","CLOSD","10717 Timonium Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","05/11/2022","$235,000","$265,000","5","Resale (occupied at least once)","1985","Mineola","1,224","0.26","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2205864","7796-67-8376","CLOSD","9100 Fenshaw Court, Hanover VA 23116","23116","Hanover","Single Family Residence","05/11/2022","$600,000","$620,000","6","Resale (occupied at least once)","2021","Giles Farm","2,688","0.17","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205847","8715-75-1025","CLOSD","7145 Spicewood Drive, Hanover VA 23111","23111","Hanover","Single Family Residence","05/11/2022","$378,950","$360,000","13","Resale (occupied at least once)","1988","Hanover Grove","2,096","0.43","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205600","S006-0273-013","CLOSD","4618 Sylvan Road, Richmond City VA 23225","23225","Richmond City","Single Family Residence","05/11/2022","$399,000","$562,000","5","Resale (occupied at least once)","1938","Westover Hills","1,299","0.15","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205347","To Be Determined","CLOSD","9700 Virvos Terrace, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","05/11/2022","$385,000","$385,000","6","New (never occupied)","2020","None","1,800","0.30","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2205033","7798-71-1508","CLOSD","11093 Tally Ho Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","05/11/2022","$385,000","$412,500","4","Resale (occupied at least once)","1993","Fox Head","2,259","0.35","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2204676","7852-64-1424","CLOSD","15259 Horseshoe Bridge Road, Hanover VA 23047","23047","Hanover","Single Family Residence","05/11/2022","$769,900","$769,900","10","Resale (occupied at least once)","1974","None","4,504","15.00","4","3.1","Well","Septic - Conventional","Conventional","Estate"
"1","2204218","E011-0143-009","CLOSD","4605 Maverick Avenue, Richmond City VA 23231","23231","Richmond City","Single Family Residence","05/11/2022","$235,000","$267,000","3","Resale (occupied at least once)","1950","Montrose Heights","1,439","0.16","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2203020","797-63-53-41-900-000","CLOSD","15907 Gary Avenue, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","05/11/2022","$240,000","$260,000","10","Resale (occupied at least once)","1978","Ivey Acres","1,440","0.25","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2202854","016C-7-5","CLOSD","3550 Calvins Pond Trail, Powhatan VA 23139","23139","Powhatan","Single Family Residence","05/11/2022","$600,000","$610,000","36","Resale (occupied at least once)","2018","Aston","3,220","3.49","4","3.1","Well","Septic - Conventional","VA New","Individuals"
"1","2201508","8725-08-4056","CLOSD","7617 Royal Crown Court, Hanover VA 23116","23116","Hanover","Single Family Residence","05/11/2022","$502,019","$502,019","13","New (never occupied)","2022","Bishops Park","2,292","","4","2.1","Public Water","Community - Sewer/Septic","Conventional","Corporate"
"1","2131451","797-711-6266.038","CLOSD","4 Flatwater Row #UnitB, Henrico VA 23231","23231","Henrico","Condominium","05/11/2022","$520,000","$521,600","25","Resale (occupied at least once)","2019","Village Of Rocketts Landing","2,509","1.65","3","2.1","Public Water","Sewer - Public","Other","Individuals"
"1","2121834","to be determined","CLOSD","15634 Mosaic Creek Boulevard, Goochland VA 23238","23238","Goochland","Single Family Residence","05/11/2022","$486,042","$486,042","0","New (never occupied)","2021","Mosaic at West Creek","1,665","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2109109","7851-57-2955","CLOSD","13381 West Patrick Henry Road, Hanover VA 23047","23047","Hanover","Single Family Residence","05/11/2022","$374,985","$395,569","0","New (never occupied)","2021","None","2,066","21.23","3","2.1","Well","Septic - Conventional","Cash","Individuals"
"1","2031703","7787-37-9178","CLOSD","10520 Stony Bluff Dr #Unit411, Hanover VA 23005","23005","Hanover","Condominium","05/11/2022","$311,000","$311,000","187","New (never occupied)","2020","Stony Run","1,436","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2206912","702-67-03-90-900-000","CLOSD","6979 Carden Park Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","05/12/2022","$779,000","$877,000","3","Resale (occupied at least once)","2017","Magnolia Green","3,639","0.38","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2207025","815-64-54-99-000-000","CLOSD","300 Kilt Drive, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","05/12/2022","$362,500","$403,000","6","Resale (occupied at least once)","2014","Ivystone","2,111","0.44","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2203397","715-69-66-10-600-000","CLOSD","2001 Carindale Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","05/12/2022","$649,950","$649,950","16","New (never occupied)","2022","Rountrey","3,129","0.33","4","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2128963","7796-53-3984","CLOSD","9243 Halifax Green Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","05/12/2022","$530,315","$530,315","2","New (never occupied)","2021","Giles Farm","2,423","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2129035","7796-53-0970","CLOSD","9227 Halifax Green Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","05/12/2022","$623,795","$623,795","0","New (never occupied)","2021","Giles Farm","3,306","","5","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2204461","770684173600000","CLOSD","5424 Niles Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","05/12/2022","$355,975","$355,975","37","New (never occupied)","2022","Jessup Meadows","1,680","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2209375","C005-0858-014","CLOSD","521 Labrook Drive, Richmond City VA 23225","23225","Richmond City","Single Family Residence","05/12/2022","$210,000","$255,000","6","Resale (occupied at least once)","1974","Keaneland Farms","1,228","0.29","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208800","784-752-0154","CLOSD","7425 Landsworth Avenue, Henrico VA 23228","23228","Henrico","Single Family Residence","05/12/2022","$360,000","$365,000","6","Resale (occupied at least once)","1937","Stuart Ridge","1,656","0.32","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2206429","780-66-77-92-000-000","CLOSD","9224 Greatbridge Road, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","05/12/2022","$225,000","$255,000","4","Resale (occupied at least once)","1980","Chesswood","1,104","0.37","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2205411","8715-49-8551","CLOSD","7343 Verdi Lane, Hanover VA 23116","23116","Hanover","Single Family Residence","05/12/2022","$339,950","$330,000","19","Resale (occupied at least once)","1996","None","1,213","3.20","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2209053","748-69-56-37-500-000","CLOSD","1911 Celia Crescent, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","05/12/2022","$275,000","$305,000","3","Resale (occupied at least once)","1986","Dakins Landing","1,465","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2207113","769-68-54-84-900-000","CLOSD","5209 Hackney Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","05/12/2022","$309,900","$335,000","4","Resale (occupied at least once)","2000","Jessup Farms","2,027","0.25","5","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2206931","720-65-83-73-400-000","CLOSD","10200 Ambridge Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","05/12/2022","$425,000","$425,000","23","Resale (occupied at least once)","1977","Amberwood","1,752","4.49","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2132487","8706-57-6861","CLOSD","8129 Lyman Court, Hanover VA 23116","23116","Hanover","Single Family Residence","05/12/2022","$528,040","$528,040","0","New (never occupied)","2021","Rutland","2,473","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2129109","697670127800000","CLOSD","18516 Palisades Ridge, Chesterfield VA 23120","23120","Chesterfield","Townhouse","05/12/2022","$385,330","$385,330","0","New (never occupied)","2021","Magnolia Green","1,829","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2208496","723-71-84-86-100-000","CLOSD","2800 Queenswood Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","05/12/2022","$699,000","$685,000","13","Resale (occupied at least once)","1971","Salisbury","3,443","0.94","4","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2208647","W000-0726-032","CLOSD","1729 West Cary Street #Unit1729, Richmond City VA 23220","23220","Richmond City","Townhouse","05/12/2022","$547,950","$525,000","6","Resale (occupied at least once)","2010","Townes At Cary Place","2,408","0.05","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208887","7830-01-9405","CLOSD","15915 Saint Peters Church Road, Hanover VA 23192","23192","Hanover","Single Family Residence","05/12/2022","$380,000","$382,000","7","Resale (occupied at least once)","2001","None","2,503","1.92","4","2.1","Well","Septic - Conventional","VA New","Individuals"
"1","2210245","827-720-0759","CLOSD","305 Cedarwood Road, Henrico VA 23075","23075","Henrico","Townhouse","05/12/2022","$135,000","$105,000","2","Resale (occupied at least once)","1972","Fairlawn Townhouses","1,007","0.03","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2210487","757-767-2874","CLOSD","5616 Drayton Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","05/12/2022","$325,000","$370,000","5","Resale (occupied at least once)","1996","Linsey Lakes","1,404","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210350","764-757-8973.061","CLOSD","7600 Portadown Court #Unit2801, Henrico VA 23228","23228","Henrico","Condominium","05/12/2022","$147,000","$165,000","3","Resale (occupied at least once)","1992","Shannon Green Condo","848","0.01","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2209691","729-71-06-50-800-000","CLOSD","13503 Headwaters Place, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","05/12/2022","$275,000","$300,000","3","Resale (occupied at least once)","1978","Four Seasons","1,780","0.44","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2209647","756-69-35-26-400-000","CLOSD","8732 Cardiff Rd, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","05/12/2022","$425,000","$450,000","3","Resale (occupied at least once)","1985","Bexley","2,760","0.42","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209642","711-66-74-94-000-000","CLOSD","13118 Hampton Colony Way, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","05/12/2022","$450,000","$465,000","5","Resale (occupied at least once)","2003","Hampton Park","3,044","0.21","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209637","012A-1-17","CLOSD","5826 Trenholm Woods Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","05/12/2022","$329,950","$350,000","2","Resale (occupied at least once)","2007","Trenholm Woods","1,568","2.08","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2209565","S007-1228-026","CLOSD","1505 Lynhaven Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","05/12/2022","$220,000","$257,000","6","Resale (occupied at least once)","2016","None","1,364","0.24","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2209411","733-762-2537","CLOSD","12109 Glastonbury Place, Henrico VA 23233","23233","Henrico","Single Family Residence","05/12/2022","$600,000","$625,000","4","Resale (occupied at least once)","2000","Sedgemoor Oaks","2,814","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209406","W000-0936-019","CLOSD","2104 Maplewood Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","05/12/2022","$499,000","$577,500","3","Resale (occupied at least once)","1923","None","1,504","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
