"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2510802","769-67-80-53-900-000","CLOSD","6819 Lake Caroline DR","23832","Chesterfield","Single Family Residence","06/06/2025","$445,000","$450,000","8","Resale (occupied at least once)","2006","Kingsland Glen","2,537","0.33","5","4.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2509926","8776-16-0145","CLOSD","1921 Retreat DR","23111","Hanover","Single Family Residence","06/06/2025","$525,000","$515,000","27","Resale (occupied at least once)","2000","Farmington","2,314","2.50","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2431602","761-745-4278","CLOSD","7505 Greengate DR","23229","Henrico","Single Family Residence","06/06/2025","$405,000","$405,000","117","Resale (occupied at least once)","1957","Westgate","1,771","","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2428381","779-771-3255","CLOSD","2002 Farmstead Mill CT","23059","Henrico","Townhouse","06/06/2025","$529,415","$529,415","0","New (never occupied)","2024","River Mill","2,537","","4","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2421147","541774","CLOSD","3425 Hopkins RD","23234","Richmond City","Townhouse","06/06/2025","$314,925","$314,925","42","New (never occupied)","2024","Kinwick","1,318","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2503973","731706034700215","CLOSD","13295 Garland LN","23114","Chesterfield","Condominium","06/06/2025","$439,790","$439,790","49","New (never occupied)","2025","Coalfield Station","1,974","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2510162","773-760-7960","CLOSD","9805 Woodman RD","23228","Henrico","Single Family Residence","06/06/2025","$290,000","$305,000","6","Resale (occupied at least once)","1950","Woodman Terrace","1,013","0.25","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511809","758-68-34-74-400-000","CLOSD","8731 Andrews Ridge DR","23236","Chesterfield","Single Family Residence","06/06/2025","$399,900","$400,000","7","Resale (occupied at least once)","2001","Jacobs Glenn","2,052","0.28","4","2.1","Public Water","Sewer - Public","VA New","Corporate, Individuals"
"1","2513441","N000-1159-011","CLOSD","3301 Maryland AVE","23222","Richmond City","Single Family Residence","06/06/2025","$249,950","$252,500","4","Resale (occupied at least once)","1920","None","1,276","0.11","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2432591","N000-0638-015","CLOSD","2613 The TER","23222","Richmond City","Single Family Residence","06/06/2025","$565,000","$555,000","93","Resale (occupied at least once)","1923","Battery Court","1,916","0.16","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508486","709-66-65-43-600-000","CLOSD","7707 Hampton Green DR","23832","Chesterfield","Single Family Residence","06/06/2025","$619,000","$620,000","12","Resale (occupied at least once)","2005","Hampton Park","3,805","0.30","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503689","765-61-33-95-600-000","CLOSD","19416 Eanes RD","23803","Chesterfield","Single Family Residence","06/06/2025","$649,900","$640,000","7","Resale (occupied at least once)","1981","None","2,674","14.20","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2511617","C004-0582-038","CLOSD","3016 Stratford Townes DR","23225","Richmond City","Townhouse","06/06/2025","$372,000","$376,500","5","Resale (occupied at least once)","2006","Townes At Stratford","2,033","0.04","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512144","30A  5   820","CLOSD","6612 Jackson RD","23141","New Kent","Single Family Residence","06/06/2025","$194,900","$206,000","11","Resale (occupied at least once)","1968","Woodhaven Shores","2,318","0.21","2","2.0","Community Well","Septic - Conventional","Conventional","Individuals"
"1","2512851","788-68-31-03-500-000","CLOSD","3006 Brentwood CIR","23237","Chesterfield","Single Family Residence","06/06/2025","$275,000","$275,000","6","Resale (occupied at least once)","1965","Sherbourne Heights","1,490","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511625","N000-0102-022","CLOSD","504 St James ST","23220","Richmond City","Single Family Residence","06/06/2025","$415,000","$430,000","5","Resale (occupied at least once)","1880","None","2,027","0.02","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512147","817-723-8490","CLOSD","420 Newbridge TER","23223","Henrico","Townhouse","06/06/2025","$200,000","$208,500","2","Resale (occupied at least once)","1984","Ironwood","1,178","0.04","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509223","741-760-6677","CLOSD","3953 Redbud RD","23060","Henrico","Townhouse","06/06/2025","$530,000","$530,000","6","Resale (occupied at least once)","2013","West Broad Village","2,214","0.04","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510558","7802-20-1678","CLOSD","18531 Dixie Belle LN","23024","Hanover","Single Family Residence","06/06/2025","$734,500","$734,500","4","Resale (occupied at least once)","2016","Dixie Bell Farms","2,341","12.54","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2428734","C008-0849-001","CLOSD","2600 Geneva DR","23224","Richmond City","Single Family Residence","06/06/2025","$320,000","$323,000","145","Resale (occupied at least once)","1996","Fawnbrook","1,806","0.27","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2513304","20-22-0-61-0","CLOSD","2804 Timber Trail DR","23153","Goochland","Single Family Residence","06/06/2025","$684,950","$700,000","6","Resale (occupied at least once)","2004","Mill Forest","3,266","3.00","5","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2432544","7787-37-2206","CLOSD","10526 Stony Bluff DR Unit#206","23005","Hanover","Condominium","06/06/2025","$320,000","$320,000","140","New (never occupied)","2024","Stony Run","1,256","","2","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2511553","759-70-01-75-900-000","CLOSD","1201 Stone River RD","23235","Chesterfield","Single Family Residence","06/06/2025","$400,000","$422,500","3","Resale (occupied at least once)","1981","Stone Mill","1,900","0.55","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510736","788-766-2031.024","CLOSD","9301 Baffy CT Unit#N","23059","Henrico","Condominium","06/06/2025","$259,900","$260,000","10","Resale (occupied at least once)","1998","Links Condominiums","1,150","15.20","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507681","726-70-27-54-800-000","CLOSD","559 Abbey Village CIR","23114","Chesterfield","Townhouse","06/06/2025","$449,950","$465,000","7","Resale (occupied at least once)","2013","Abbey Village @ Charter Colony","2,852","0.09","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510998","7797-52-0471","CLOSD","9245 Old Ivy TRCE","23116","Hanover","Single Family Residence","06/06/2025","$590,000","$585,000","5","Resale (occupied at least once)","1990","Ivy Banks","2,676","0.67","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509139","19G1 31B  10","CLOSD","7515 S Franklins WAY","23141","New Kent","Single Family Residence","06/06/2025","$485,000","$480,000","21","Resale (occupied at least once)","2012","Patriots Landing","4,814","0.13","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2510378","7778-63-5776","CLOSD","11348 Caruthers WAY","23059","Hanover","Single Family Residence","06/06/2025","$450,000","$450,000","5","Resale (occupied at least once)","2003","Cedarlea Park","2,152","0.25","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508404","760-69-81-70-700-000","CLOSD","2021 Gateshead DR","23235","Chesterfield","Single Family Residence","06/06/2025","$439,950","$440,000","10","Resale (occupied at least once)","1972","Surreywood","3,495","0.37","4","2.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2516388","699673231900000","CLOSD","18306 Barrin CT","23120","Chesterfield","Single Family Residence","06/06/2025","$1,493,782","$1,493,782","2","New (never occupied)","2025","Magnolia Green","","","7","7.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2513953","775-66-26-76-500-000","CLOSD","6004 Simplicity CT","23832","Chesterfield","Single Family Residence","06/06/2025","$235,000","$250,000","4","Resale (occupied at least once)","1982","Courthouse Green South","1,324","0.22","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2512742","758-742-2751","CLOSD","1309 Santa Rosa RD","23229","Henrico","Single Family Residence","06/06/2025","$280,000","$340,000","6","Resale (occupied at least once)","1951","Beverly Hills","1,074","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512636","7797-37-3797","CLOSD","10399 Rapidan WAY","23005","Hanover","Single Family Residence","06/06/2025","$300,000","$300,000","3","Resale (occupied at least once)","1984","Totopotomoy","972","0.39","3","1.1","Public Water","Sewer - Public","Cash","Estate"
"1","2512561","772-735-5697.103","CLOSD","5100 Monument AVE Unit#804","23230","Henrico","Condominium","06/06/2025","$200,000","$215,000","2","Resale (occupied at least once)","1961","5100 Monument","1,095","0.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2512469","762-766-7331","CLOSD","10723 Smith Point WAY","23060","Henrico","Single Family Residence","06/06/2025","$625,000","$633,000","3","Resale (occupied at least once)","2008","Oaks At Crossridge","3,040","0.44","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2512441","718-71-88-01-700-000","CLOSD","14413 Lander RD","23113","Chesterfield","Single Family Residence","06/06/2025","$990,000","$990,000","2","Resale (occupied at least once)","2003","Rosemont","3,633","0.82","4","4.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512402","038E-2-1","CLOSD","3912 St Johns Village WAY","23139","Powhatan","Single Family Residence","06/06/2025","$480,000","$480,000","3","Resale (occupied at least once)","2019","Scottville At Powhatan Courthouse","1,622","0.12","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2512282","757-768-1290","CLOSD","8813 Merediths Branch DR","23060","Henrico","Single Family Residence","06/06/2025","$599,000","$662,500","8","Resale (occupied at least once)","2004","Kings Forest - Henr","3,636","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512205","743680927600000","CLOSD","11311 Moravia RD","23112","Chesterfield","Single Family Residence","06/06/2025","$369,900","$370,000","5","Resale (occupied at least once)","1971","Clifton Farms","","1.02","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2512000","768-69-36-25-500-000","CLOSD","3604 Stevens Wood CT","23832","Chesterfield","Single Family Residence","06/06/2025","$250,000","$230,000","7","Resale (occupied at least once)","1983","Stevens Hollow","1,758","0.24","3","2.0","Public Water","Sewer - Public","Private","Individuals"
"1","2511949","802-728-1040","CLOSD","415 Hollybrook Ridge LN","23223","Henrico","Townhouse","06/06/2025","$234,600","$265,000","8","Resale (occupied at least once)","2002","Hollybrook Ridge","1,452","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2511885","744-757-6281","CLOSD","11308 Halbrooke CT","23233","Henrico","Single Family Residence","06/06/2025","$709,500","$718,000","3","Resale (occupied at least once)","1990","Church Run","3,360","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511760","827-725-2334","CLOSD","377 N Mullens LN","23075","Henrico","Single Family Residence","06/06/2025","$289,950","$310,000","8","Resale (occupied at least once)","1994","Greendale Park","1,008","1.45","3","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2511686","828-719-9358","CLOSD","1599 Early ST","23150","Henrico","Single Family Residence","06/06/2025","$390,950","$360,000","7","Resale (occupied at least once)","1978","Fair Oaks Park","1,500","1.00","4","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2511663","743-743-1967","CLOSD","1304 Waltham CT","23238","Henrico","Single Family Residence","06/06/2025","$474,950","$481,000","8","Resale (occupied at least once)","1963","Canterbury East","2,288","0.61","4","3.0","Public Water","Sewer - Public","Conventional","Other"
"1","2511658","721-67-57-02-800-000","CLOSD","6015 Country Walk RD","23112","Chesterfield","Single Family Residence","06/06/2025","$865,000","$910,000","0","Resale (occupied at least once)","1994","Country Walk","4,866","1.27","5","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2511596","C002-0142-014","CLOSD","3827 N Huguenot RD","23235","Richmond City","Single Family Residence","06/06/2025","$434,950","$434,950","9","Resale (occupied at least once)","1958","Oxford Addition","1,577","0.50","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511466","801-728-1781","CLOSD","206 Montezuma AVE","23223","Henrico","Single Family Residence","06/06/2025","$275,000","$300,000","3","Resale (occupied at least once)","1955","Montezuma Circle","1,438","0.41","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2511457","738-68-82-61-700-000","CLOSD","3013 Duck River CT","23112","Chesterfield","Single Family Residence","06/06/2025","$135,000","$175,000","8","Resale (occupied at least once)","1989","Plum Creek At South Ridge","960","0.16","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2511450","763692802100000","CLOSD","3425 Newbys Bridge Rd","23832","Chesterfield","Single Family Residence","06/06/2025","$459,950","$465,000","10","Resale (occupied at least once)","1972","Belmont Farms","","0.46","5","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2511409","7797-89-3417","CLOSD","9094 Newcastle DR","23116","Hanover","Single Family Residence","06/06/2025","$475,000","$485,000","3","Resale (occupied at least once)","1994","Ash Creek","2,102","0.47","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511407","S006-0271-010","CLOSD","1501 Westover Hills BLVD","23225","Richmond City","Single Family Residence","06/06/2025","$469,000","$505,000","4","Resale (occupied at least once)","1940","Westover Hills","3,523","0.14","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2511376","730-65-56-35-700-000","CLOSD","11006 Brandy Oaks BLVD","23832","Chesterfield","Single Family Residence","06/06/2025","$539,950","$550,000","2","Resale (occupied at least once)","2001","Brandy Oaks","3,034","1.34","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2511260","N000-1614-008","CLOSD","1712 Seddon RD","23227","Richmond City","Single Family Residence","06/06/2025","$325,000","$360,000","4","Resale (occupied at least once)","1929","Rosedale","1,603","0.16","2","1.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2511135","8714-93-8323","CLOSD","7193 Civil RD","23111","Hanover","Single Family Residence","06/06/2025","$250,000","$275,000","4","Resale (occupied at least once)","1961","None","912","0.50","3","1.0","Well","Septic - Conventional","Cash","Individuals"
"1","2511068","7797-38-6508","CLOSD","9531 Stone Spring DR","23116","Hanover","Single Family Residence","06/06/2025","$725,000","$712,500","6","Resale (occupied at least once)","2002","Milestone","3,496","0.42","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511054","768-752-0104","CLOSD","7205 Topsham RD","23228","Henrico","Single Family Residence","06/06/2025","$329,900","$350,000","6","Resale (occupied at least once)","1961","Wistar Farms","1,222","0.51","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2511023","778-69-08-63-400-000","CLOSD","4517 Adelaide AVE","23234","Chesterfield","Single Family Residence","06/06/2025","$399,950","$399,950","12","Resale (occupied at least once)","1981","Garland Heights","2,280","0.47","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2510983","754-732-3133","CLOSD","8600 River RD","23229","Henrico","Single Family Residence","06/06/2025","$1,365,000","$1,835,000","8","Resale (occupied at least once)","1954","Roslyn Hills","4,841","0.87","5","4.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510971","N000-0518-006","CLOSD","1216 Catherine ST","23220","Richmond City","Single Family Residence","06/06/2025","$435,000","$450,000","1","Resale (occupied at least once)","2020","None","1,588","0.12","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2510970","804-705-6068","CLOSD","1405 Shadowbrook CT","23231","Henrico","Single Family Residence","06/06/2025","$254,900","$235,000","27","Resale (occupied at least once)","1990","Oakway Manor","1,588","0.64","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2510598","46A  1    24","CLOSD","17430 Wedgewood DR","23089","New Kent","Single Family Residence","06/06/2025","$399,950","$390,000","12","New (never occupied)","2025","Wedgewood","","0.52","3","2.0","Well","Septic - Engineered","FHA New","Other"
"1","2510576","N000-0637-002","CLOSD","2722 Griffin AVE","23222","Richmond City","Single Family Residence","06/06/2025","$510,000","$500,000","23","Resale (occupied at least once)","1924","Battery Park","2,439","0.09","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510561","774-770-0251","CLOSD","11012 Scattered Flock CT","23059","Henrico","Single Family Residence","06/06/2025","$378,900","$378,900","7","Resale (occupied at least once)","1988","Quail Walk","1,577","0.40","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2510552","785-69-33-70-700-000","CLOSD","3141 Dulwich DR","23234","Chesterfield","Single Family Residence","06/06/2025","$245,000","$250,000","7","Resale (occupied at least once)","1964","Falling Creek Court","1,275","0.31","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510424","W000-1521-033","CLOSD","3330 W Franklin ST","23221","Richmond City","Single Family Residence","06/06/2025","$980,000","$1,000,000","1","Resale (occupied at least once)","1927","Lee Annex","","0.08","4","2.1","Public Water","None","Conventional","Individuals"
"1","2510382","788-766-2031.285","CLOSD","9501 Short Spoon CT Unit#J","23059","Henrico","Condominium","06/06/2025","$189,500","$189,500","32","Resale (occupied at least once)","1998","Links Condominiums","780","15.20","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2510256","739-758-6367","CLOSD","11708 Aprilbud DR","23233","Henrico","Single Family Residence","06/06/2025","$649,950","$642,500","19","Resale (occupied at least once)","1995","Wythe Trace","2,648","0.26","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2510252","N017-0133-026","CLOSD","4812 E Seminary AVE","23227","Richmond City","Single Family Residence","06/06/2025","$529,950","$515,000","5","Resale (occupied at least once)","1933","North Ginter Park","2,535","0.17","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2510018","771-736-2305.079","CLOSD","5217 Monument AVE Unit#2A","23226","Henrico","Condominium","06/06/2025","$619,000","$679,050","5","Resale (occupied at least once)","2014","Monument Square Condo","1,562","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509823","C004-0647-018","CLOSD","3400 Kenmore RD","23225","Richmond City","Single Family Residence","06/06/2025","$565,000","$575,000","14","Resale (occupied at least once)","1995","Stratford Hills","3,686","0.55","4","3.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2509624","C003-0134-006","CLOSD","7808 Ardendale RD","23225","Richmond City","Single Family Residence","06/06/2025","$475,000","$485,000","3","Resale (occupied at least once)","1963","Stratford Hills","2,265","0.51","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509613","740-774-0029","CLOSD","5804 Bottomley PL","23059","Henrico","Single Family Residence","06/06/2025","$945,000","$1,010,000","6","Resale (occupied at least once)","2008","Ketterley At Grey Oaks","5,560","0.43","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509558","33B13 32M  67","CLOSD","5053 Kings Pond CT","23140","New Kent","Single Family Residence","06/06/2025","$570,000","$570,000","2","Resale (occupied at least once)","2004","Brickshire","6,480","0.53","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509351","7880-84-4257","CLOSD","10353 Spencer Trail PL","23005","Hanover","Single Family Residence","06/06/2025","$585,000","$580,000","31","Resale (occupied at least once)","2014","Providence","3,404","0.22","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2509228","S004-3278-055","CLOSD","215 Mardick RD","23224","Richmond City","Single Family Residence","06/06/2025","$249,900","$252,500","16","Resale (occupied at least once)","1944","Woodside Court","1,254","0.26","3","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2509178","761-68-58-78-500-000","CLOSD","4801 Brickell LN","23832","Chesterfield","Single Family Residence","06/06/2025","$279,000","$279,000","24","Resale (occupied at least once)","1983","Glen Wood","936","0.50","2","1.0","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2509089","737-768-1558","CLOSD","12294 Kain RD","23059","Henrico","Single Family Residence","06/06/2025","$899,919","$900,000","27","Resale (occupied at least once)","2020","Leake's Mill at Bacova","4,296","0.35","6","5.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508963","809-729-6532","CLOSD","4002 Dominion Townes CIR","23223","Henrico","Townhouse","06/06/2025","$289,993","$289,993","37","Resale (occupied at least once)","2007","Dominion Townes","1,440","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2508841","710-66-62-61-300-000","CLOSD","12606 Hampton Crossing DR","23832","Chesterfield","Single Family Residence","06/06/2025","$575,000","$605,000","4","Resale (occupied at least once)","2004","Hampton Park","3,196","0.28","5","3.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2508768","783-65-46-64-000-000","CLOSD","11624 Ellerbee Mill AVE","23831","Chesterfield","Single Family Residence","06/06/2025","$475,000","$475,000","14","Resale (occupied at least once)","2021","The Villas at Iron Mill","2,089","0.17","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508587","W019-0152-003","CLOSD","4804 Bromley LN","23226","Richmond City","Single Family Residence","06/06/2025","$1,075,000","$1,060,000","20","Resale (occupied at least once)","1946","Willow Lawn","2,787","0.16","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2508585","823-693-1644","CLOSD","7213 Shining Armor CT","23231","Henrico","Single Family Residence","06/06/2025","$466,510","$466,510","20","New (never occupied)","2024","Castleton","2,372","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2508303","740-782-5245","CLOSD","6113 Isleworth DR","23059","Henrico","Single Family Residence","06/06/2025","$724,950","$735,000","8","Resale (occupied at least once)","1992","Manor Park At Wyndham","3,437","0.29","4","3.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2508161","32   1     4","CLOSD","5150 Olivet Church RD","23140","New Kent","Single Family Residence","06/06/2025","$299,999","$289,000","17","Resale (occupied at least once)","1994","None","3,248","4.73","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2508047","039F-1-28","CLOSD","1925 Hope Meadow WAY","23139","Powhatan","Single Family Residence","06/06/2025","$674,950","$660,000","16","Resale (occupied at least once)","2005","Meadow Farms","3,041","3.53","4","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2507925","698-67-43-01-900-000","CLOSD","18361 Cherry Oak TRL","23120","Chesterfield","Single Family Residence","06/06/2025","$624,900","$615,000","9","Resale (occupied at least once)","2023","Magnolia Green","2,708","0.24","4","2.1","Public Water","None","Conventional","Individuals"
"1","2507878","797-713-6051.205","CLOSD","210 Rocketts WAY Unit#205","23231","Henrico","Condominium","06/06/2025","$289,900","$289,900","12","Resale (occupied at least once)","2008","Village Of Rocketts Landing","893","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2507776","802-728-8335","CLOSD","468 Hollybrook Ridge LN","23223","Henrico","Townhouse","06/06/2025","$270,000","$267,000","21","Resale (occupied at least once)","2002","Hollybrook Ridge","1,452","0.07","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2507245","8714-18-7002","CLOSD","7476 Deborah DR","23111","Hanover","Single Family Residence","06/06/2025","$499,950","$490,000","40","Resale (occupied at least once)","1980","Ridgeview Estates","1,781","1.03","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2505931","W000-1603-015","CLOSD","3417 Hanover AVE","23221","Richmond City","Single Family Residence","06/06/2025","$799,900","$851,000","8","Resale (occupied at least once)","1926","None","1,982","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505870","797-713-4258.206","CLOSD","4820 Old Main ST Unit#206","23231","Henrico","Condominium","06/06/2025","$929,000","$915,000","45","Resale (occupied at least once)","2007","Village Of Rocketts Landing","2,186","0.05","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505109","768-777-8484","CLOSD","11501 Rolling Leaf LN","23059","Henrico","Single Family Residence","06/06/2025","$999,000","$1,000,000","55","Resale (occupied at least once)","2018","Emerson Mill Section 1","5,846","1.26","6","6.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2505015","740-766-0011.021","CLOSD","12105 Oxford Landing DR Unit#201","23059","Henrico","Condominium","06/06/2025","$375,000","$363,000","71","Resale (occupied at least once)","2023","Twin Hickory","1,426","","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2504032","7811-04-9769","CLOSD","17470 Millfield LN","23192","Hanover","Single Family Residence","06/06/2025","$469,000","$485,000","5","Resale (occupied at least once)","1992","The Pond At Millfield","2,621","2.50","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2503570","5-14-0-4-0","CLOSD","5034 Ange RD","23093","Goochland","Single Family Residence","06/06/2025","$450,000","$535,000","36","Resale (occupied at least once)","2006","None","1,657","8.43","3","3.0","Well","Septic - Conventional","Conventional","Individuals"
