"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2605961","729-67-27-36-300-000","CLOSD","6812 Sika LN","23112","Chesterfield","Single Family Residence","04/30/2026","$330,000","$340,000","7","Resale (occupied at least once)","1987","Deer Run","1,187","0.26","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2531734","72170425400000","CLOSD","961 Charlemagne RD","23114","Chesterfield","Single Family Residence","04/30/2026","$594,210","$592,210","0","New (never occupied)","2025","Charter Colony West","2,084","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2606488","733-67-54-41-500-000","CLOSD","4823 Sapphire DR Unit#4823","23112","Chesterfield","Townhouse","04/30/2026","$369,000","$369,000","7","Resale (occupied at least once)","2009","Springridge At Swift Creek","2,416","0.04","4","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2601094","769-64-14-11-100-000","CLOSD","7601 Oban DR","23838","Chesterfield","Single Family Residence","04/30/2026","$589,950","$589,950","59","Resale (occupied at least once)","2015","The Highlands","2,739","1.15","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2607083","to be determined","CLOSD","3406 Carlton ST Unit#2-9A","23230","Richmond City","Condominium","04/30/2026","$584,595","$584,595","22","New (never occupied)","2026","Mason Yards","2,516","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2607213","725-69-28-81-000-000","CLOSD","2206 Turtle Hill LN","23112","Chesterfield","Single Family Residence","04/30/2026","$400,000","$420,000","7","Resale (occupied at least once)","1986","Brandermill","","","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605723","806-704-5270","CLOSD","1513 Oakland Chase PKY","23231","Henrico","Single Family Residence","04/30/2026","$374,900","$383,700","5","Resale (occupied at least once)","2004","Oakland Chase","2,842","0.28","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2604929","764-759-6685","CLOSD","7706 Hungary Woods PL","23060","Henrico","Single Family Residence","04/30/2026","$509,990","$509,990","10","Resale (occupied at least once)","1999","Hungary Woods","2,606","0.21","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2604797","699-67-28-66-500-000","CLOSD","18107 Ruby Hill CT","23120","Chesterfield","Single Family Residence","04/30/2026","$1,025,000","$1,025,000","9","Resale (occupied at least once)","2020","Magnolia Green","3,610","0.49","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2533160","764-69-87-31-700-000","CLOSD","2100 Wynnewood DR","23235","Chesterfield","Single Family Residence","04/30/2026","$389,950","$385,000","94","Resale (occupied at least once)","1971","Forestdale","2,016","0.25","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532218","709661129000000","CLOSD","16800 Barmer RD","23838","Chesterfield","Single Family Residence","04/30/2026","$739,690","$734,690","120","New (never occupied)","2026","Harpers Mill","","","5","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2532122","7906527425","CLOSD","4212 Poplar Village DR","23831","Chesterfield","Single Family Residence","04/30/2026","$536,822","$536,822","78","New (never occupied)","2025","Poplar Village","","0.22","5","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2603296","038C-3-20","CLOSD","4372 Lynnecross CT","23139","Powhatan","Single Family Residence","04/30/2026","$449,900","$450,000","27","Resale (occupied at least once)","1997","Mattox Crossing","1,473","2.88","3","2.0","Well","Septic - Conventional","VHDA ","Individuals"
"1","2604124","7796-66-9870","CLOSD","9236 Fairfield Farm CT","23116","Hanover","Single Family Residence","04/30/2026","$599,000","$599,000","35","Resale (occupied at least once)","2022","Giles Farm","2,424","0.15","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2606711","750-62-72-02-900-000","CLOSD","15531 Saddlebrook RD","23838","Chesterfield","Single Family Residence","04/30/2026","$305,000","$308,000","13","Resale (occupied at least once)","1974","Bright Oaks Estates","1,056","0.42","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2606177","772-68-30-51-400-000","CLOSD","6012 Ironstone DR","23234","Chesterfield","Single Family Residence","04/30/2026","$493,500","$492,000","5","Resale (occupied at least once)","2006","Meadowbrook Farm","3,146","0.24","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2604573","774-67-68-57-100-000","CLOSD","7205 Pineleaf DR","23234","Chesterfield","Single Family Residence","04/30/2026","$399,900","$399,900","10","Resale (occupied at least once)","1994","Hilmar","2,212","0.32","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2603842","817-721-5467","CLOSD","610 Lenten Rose LN","23223","Henrico","Townhouse","04/30/2026","$284,990","$290,000","34","Resale (occupied at least once)","2018","The Townes At Oakleys Bluff","1,292","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607361","752-70-98-05-800-000","CLOSD","1024 Elaine AVE","23235","Chesterfield","Single Family Residence","04/30/2026","$420,000","$420,000","4","Resale (occupied at least once)","1969","Brighton Green","2,691","0.35","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606232","N000-1026-002","CLOSD","3014 Seminary AVE","23227","Richmond City","Single Family Residence","04/30/2026","$1,250,000","$1,250,000","6","Resale (occupied at least once)","1907","Ginter Park","","0.52","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605515","748-751-5609","CLOSD","9630 Hitchin DR","23838","Henrico","Single Family Residence","04/30/2026","$520,000","$520,000","6","Resale (occupied at least once)","1983","Oldhouse Run","2,357","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2608162","769-68-04-56-300-000","CLOSD","6312 Cyrus ST","23234","Chesterfield","Single Family Residence","04/30/2026","$320,000","$325,000","5","Resale (occupied at least once)","1981","Kings Forest","1,248","0.27","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2606236","788-766-2031.204","CLOSD","701 Masters ROW Unit#N","23059","Henrico","Condominium","04/30/2026","$249,900","$249,900","18","Resale (occupied at least once)","1998","Links Condominiums","1,150","15.20","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605817","797-63-42-87-500-000","CLOSD","16004 Gary AVE","23831","Chesterfield","Single Family Residence","04/30/2026","$269,000","$273,000","14","Resale (occupied at least once)","1977","Ivey Acres","960","0.22","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2605344","17A-2-12","CLOSD","12720 Sterling Heights LN","23140","Charles City County","Single Family Residence","04/30/2026","$314,900","$320,000","4","Resale (occupied at least once)","1947","None","","0.41","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2604955","745-68-35-83-400-000","CLOSD","4121 Jefferson Ridge DR","23112","Chesterfield","Townhouse","04/30/2026","$349,999","$350,000","15","Resale (occupied at least once)","2022","Genito Square","1,544","0.08","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2603386","029A-4R-9","CLOSD","2106 Highland DR","23139","Powhatan","Single Family Residence","04/30/2026","$399,900","$399,900","30","Resale (occupied at least once)","2002","Lake Shawnee","1,400","0.76","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2603342","722670030900167","CLOSD","14645 Hancock Towns DR Unit#P-5","23832","Chesterfield","Condominium","04/30/2026","$344,615","$344,615","52","New (never occupied)","2025","Hancock Village","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2608119","800-707-3686","CLOSD","903 Greenview DR","23231","Henrico","Single Family Residence","04/30/2026","$369,950","$357,000","4","Resale (occupied at least once)","1972","Marion Hill","1,560","0.52","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606747","030-3-2","CLOSD","2410 Gobbler Ridge RD","23139","Powhatan","Single Family Residence","04/30/2026","$699,950","$680,000","11","Resale (occupied at least once)","1990","Herbes Trace","2,910","10.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2519811","815-686-8007","CLOSD","2505 Grantham Woods TER","23231","Henrico","Single Family Residence","04/30/2026","$447,850","$449,750","0","New (never occupied)","2025","None","","1.01","4","2.0","Public Water","Septic - Engineered","FHA New","Corporate"
"1","2606636","761-746-9054","CLOSD","1804 Rockwood RD","23226","Henrico","Single Family Residence","04/30/2026","$469,500","$503,100","7","Resale (occupied at least once)","1953","Berkeley Park","2,088","0.22","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607244","719-66-89-57-500-000","CLOSD","7711 Offshore DR","23832","Chesterfield","Single Family Residence","04/30/2026","$289,900","$295,000","8","Resale (occupied at least once)","1986","Ashbrook","1,210","0.10","2","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2608722","731-754-9958","CLOSD","12404 New Point DR","23233","Henrico","Townhouse","04/30/2026","$359,950","$359,950","3","Resale (occupied at least once)","1984","Harbour Cove Townhouses","1,545","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606493","786-68-93-10-600-048","CLOSD","5210 Castlewood RD Unit#D","23234","Chesterfield","Condominium","04/30/2026","$134,940","$140,940","8","Resale (occupied at least once)","1968","Treetop","861","","2","1.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2607734","798656776300023","CLOSD","2830 Calgary LN","23836","Chesterfield","Condominium","04/30/2026","$329,985","$329,985","14","New (never occupied)","2026","Moore's Lake","1,606","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2606215","758-766-7707","CLOSD","9208 Timbers Edge CT","23060","Henrico","Single Family Residence","04/30/2026","$419,945","$435,000","4","Resale (occupied at least once)","1988","Saddle Brooke","1,922","0.32","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606181","754-767-8015","CLOSD","9737 Kingscroft DR","23060","Henrico","Single Family Residence","04/30/2026","$439,950","$440,000","2","Resale (occupied at least once)","1988","Kingston","1,862","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604849","788-68-37-22-600-000","CLOSD","6706 Wentworth ST","23237","Chesterfield","Single Family Residence","04/30/2026","$230,000","$237,350","5","Resale (occupied at least once)","1942","Sherbourne Heights","1,040","0.26","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2512981","721-65-05-60-900-000","CLOSD","11918 Riverpark TER","23838","Chesterfield","Single Family Residence","04/30/2026","$635,950","$673,944","0","New (never occupied)","2026","Stoneybrook","","1.30","5","3.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2602859","784-65-89-54-300-000","CLOSD","10807 Wellington Cross WAY","23831","Chesterfield","Single Family Residence","04/30/2026","$775,000","$785,000","4","Resale (occupied at least once)","2017","Wellington Farms","4,890","1.44","5","4.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2600365","S000-2292-011","CLOSD","1 E 35th ST","23224","Richmond City","Single Family Residence","04/30/2026","$294,995","$294,500","61","Resale (occupied at least once)","1941","Swansboro","1,032","0.22","4","1.1","Public Water","Sewer - Public","FHA New","Other"
"1","2606576","716-67-21-45-200-000","CLOSD","15369 Sunray ALY","23112","Chesterfield","Townhouse","04/30/2026","$465,950","$438,950","17","New (never occupied)","2025","Oasis Townhomes","","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2607703","14-3-0-17-0","CLOSD","4740 E Grey Fox CIR","23065","Goochland","Single Family Residence","04/30/2026","$289,950","$290,000","4","Resale (occupied at least once)","1979","Tally Ho Estates","1,056","3.36","2","1.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2519192","797-711-6266.015","CLOSD","5329 Old Main ST Unit#A","23231","Henrico","Condominium","04/30/2026","$359,950","$350,000","256","Resale (occupied at least once)","2018","Village Of Rocketts Landing","1,507","1.65","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606663","825-66-03-35-700-000","CLOSD","1600 Almer CT","23836","Chesterfield","Single Family Residence","04/30/2026","$584,900","$580,000","13","Resale (occupied at least once)","2022","The Landings at Meadowville","3,082","0.37","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2600506","8716702254","CLOSD","8996 Brigadier RD Unit#4A","23116","Hanover","Condominium","04/30/2026","$370,000","$370,000","70","Resale (occupied at least once)","2014","The Bluffs At Bell Creek","","0.01","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2609397","717-69-00-83-500-000","CLOSD","15001 Abberton DR","23112","Chesterfield","Single Family Residence","04/30/2026","$901,184","$1,061,389","0","New (never occupied)","2026","Rountrey","","","6","5.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2609089","828-717-9748","CLOSD","117 Defense AVE","23150","Henrico","Single Family Residence","04/30/2026","$79,900","$110,500","6","Resale (occupied at least once)","1949","Sandston Highland","760","0.23","2","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2609014","822-64-50-48-900-000","CLOSD","14218 Bermuda AVE","23836","Chesterfield","Single Family Residence","04/30/2026","$289,950","$310,000","6","Resale (occupied at least once)","1955","Morrisdale","957","0.27","3","1.0","Public Water","Sewer - Public","FHA New","Partnership"
"1","2608542","779-743-6093","CLOSD","2417 Buckingham AVE","23228","Henrico","Single Family Residence","04/30/2026","$649,950","$645,000","5","Resale (occupied at least once)","1953","Bryan Parkway","1,968","0.19","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2608510","8705-35-1870","CLOSD","8353 Summer Walk PKY","23116","Hanover","Single Family Residence","04/30/2026","$519,950","$519,950","3","Resale (occupied at least once)","1994","Summer Walk","2,343","0.35","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2608253","C005-0426-004","CLOSD","6800 Westcott DR","23225","Richmond City","Single Family Residence","04/30/2026","$400,000","$425,000","3","Resale (occupied at least once)","1960","Westover Gardens","1,617","0.54","3","1.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2608248","019E-1-5","CLOSD","3152 French Hill DR","23139","Powhatan","Single Family Residence","04/30/2026","$600,000","$655,000","2","Resale (occupied at least once)","1997","French Hill","2,830","2.58","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2608015","738-749-3896","CLOSD","1815 Timbermead CT","23238","Henrico","Single Family Residence","04/30/2026","$610,000","$645,000","8","Resale (occupied at least once)","1983","Oak Ridge","3,044","0.56","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607995","737-67-99-54-100-174","CLOSD","4000 Holister TRCE","23112","Chesterfield","Condominium","04/30/2026","$385,000","$375,000","8","Resale (occupied at least once)","2024","Wescott","1,984","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2607918","W019-0306-051","CLOSD","56 E Lock LN Unit#U4","22226","Richmond City","Condominium","04/30/2026","$389,000","$400,000","2","Resale (occupied at least once)","1930","Lock Lane Condominium","","0.02","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607896","S000-0861-001","CLOSD","2020 Ingram AVE","23224","Richmond City","Single Family Residence","04/30/2026","$160,000","$157,000","43","Resale (occupied at least once)","1946","Southside Court","985","0.10","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2607695","8706-31-5489","CLOSD","8327 Sherton DR","23116","Hanover","Single Family Residence","04/30/2026","$315,000","$335,000","3","Resale (occupied at least once)","1973","Hanover Heights South","1,269","0.44","3","1.1","Public Water","Septic - Conventional","Conventional","Estate"
"1","2607596","8765-25-9446","CLOSD","8295 Corbin Braxton LN","23111","Hanover","Single Family Residence","04/30/2026","$879,500","$879,500","6","Resale (occupied at least once)","1996","Stanley Farm","3,559","10.01","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2607579","747-68-29-48-800-000","CLOSD","10613 Braden Parke DR","23832","Chesterfield","Townhouse","04/30/2026","$390,000","$384,000","6","Resale (occupied at least once)","2019","Braden Townes","1,742","0.08","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2607554","724-64-53-50-000-000","CLOSD","12408 Prince Philip LN","23838","Chesterfield","Single Family Residence","04/30/2026","$599,000","$599,000","4","Resale (occupied at least once)","1990","Windsor Park","2,857","1.18","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2607546","721-68-73-96-300-000","CLOSD","14400 Fountain View DR","23112","Chesterfield","Single Family Residence","04/30/2026","$725,000","$750,000","8","Resale (occupied at least once)","2005","Edgewater At The Reservoir","3,522","0.41","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607525","758-741-5287","CLOSD","1214 Emily LN","23229","Henrico","Single Family Residence","04/30/2026","$449,000","$524,000","5","Resale (occupied at least once)","1953","West Forest Heights","1,392","0.25","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607493","776-738-8896","CLOSD","1014 Orchard RD","23226","Henrico","Single Family Residence","04/30/2026","$550,000","$610,000","4","Resale (occupied at least once)","1961","Pine Ridge","","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607488","733-750-6085","CLOSD","12412 Locustgrove RD","23238","Henrico","Single Family Residence","04/30/2026","$409,950","$422,500","7","Resale (occupied at least once)","1984","Heritage Oaks","1,508","0.22","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2607481","735-66-66-33-900-000","CLOSD","9440 Deerpark CT","23112","Chesterfield","Single Family Residence","04/30/2026","$363,000","$400,000","4","Resale (occupied at least once)","1973","Clover Hill Farms","2,692","1.04","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2607467","731-67-80-40-600-000","CLOSD","4714 Five Springs CT","23112","Chesterfield","Single Family Residence","04/30/2026","$389,950","$438,000","9","Resale (occupied at least once)","1981","Brandermill","1,849","0.15","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607371","8715-97-9932","CLOSD","8420 Lee Davis RD","23116","Hanover","Single Family Residence","04/30/2026","$599,950","$599,950","4","Resale (occupied at least once)","2000","Hill Meadows","2,069","1.00","3","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2607353","746-71-29-19-600-000","CLOSD","10656 Honey Tree RD","23235","Chesterfield","Single Family Residence","04/30/2026","$415,000","$445,000","7","Resale (occupied at least once)","1975","Settlers Landing","1,808","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607233","756-735-8377--031","CLOSD","300 North Ridge RD Unit#31","23229","Henrico","Condominium","04/30/2026","$929,999","$955,000","9","Resale (occupied at least once)","1972","Westham Green Condo","","","4","4.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2607218","W020-0134-004","CLOSD","306 Greenway LN","23226","Richmond City","Single Family Residence","04/30/2026","$2,495,000","$3,161,000","8","Resale (occupied at least once)","1935","Hampton Gardens","6,443","0.68","4","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2607175","772-735-6132","CLOSD","5011 Monument AVE","23230","Henrico","Single Family Residence","04/30/2026","$595,000","$661,000","4","Resale (occupied at least once)","1955","None","2,340","0.29","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2607120","779-747-7008","CLOSD","2509 Parkside AVE","23228","Henrico","Single Family Residence","04/30/2026","$249,900","$240,000","4","Resale (occupied at least once)","1954","Hermitage Park","1,110","0.17","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2607068","8716-24-6662","CLOSD","7371 Penrith DR","23116","Hanover","Single Family Residence","04/30/2026","$419,950","$415,000","4","Resale (occupied at least once)","1974","Avondale","1,660","0.41","3","2.0","Public Water","Septic - Conventional","VA New","Individuals"
"1","2607000","8705-80-5437","CLOSD","8121 Old Glen Dale CT","23111","Hanover","Single Family Residence","04/30/2026","$515,000","$552,000","4","Resale (occupied at least once)","2015","None","2,322","0.16","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2606999","039D-2-19","CLOSD","1840 Fairpine DR","23139","Powhatan","Single Family Residence","04/30/2026","$499,900","$492,500","5","Resale (occupied at least once)","1998","Fairlane","2,079","3.60","3","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2606881","803-697-1918","CLOSD","1408 Village Field DR","23231","Henrico","Single Family Residence","04/30/2026","$399,950","$424,000","9","Resale (occupied at least once)","2006","Village At Osborne","2,922","0.21","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606823","744-752-6586.069","CLOSD","2106 Turtle Run DR Unit#9","23233","Henrico","Condominium","04/30/2026","$245,000","$240,000","12","Resale (occupied at least once)","1985","Turtle Creek West Condominiums","980","0.02","2","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2606676","744-770-6521.057","CLOSD","5013 Belmont Park RD","23059","Henrico","Condominium","04/30/2026","$525,000","$541,000","12","Resale (occupied at least once)","2002","Belmont Park At Twin Hickory","2,454","0.23","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2606565","750-742-5014","CLOSD","9007 Penguin RD","23229","Henrico","Single Family Residence","04/30/2026","$365,000","$392,000","7","Resale (occupied at least once)","1955","Greenbrier Hills","1,088","0.29","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606549","W019-0341-027","CLOSD","4309 S Ashlawn DR","23221","Richmond City","Single Family Residence","04/30/2026","$779,000","$840,000","2","Resale (occupied at least once)","1940","Colonial Village","1,775","0.17","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606172","783-68-00-72-100-000","CLOSD","4001 Pretty LN","23234","Chesterfield","Single Family Residence","04/30/2026","$330,000","$331,000","4","Resale (occupied at least once)","1974","Ravensdale","1,988","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605740","C001-0525-032","CLOSD","4210 Southaven RD","23235","Richmond City","Single Family Residence","04/30/2026","$789,950","$835,000","7","Resale (occupied at least once)","1965","Huguenot Farms","4,275","0.55","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605608","7797-95-4377","CLOSD","10311 Althea Bend CT","23116","Hanover","Single Family Residence","04/30/2026","$649,900","$680,500","4","Resale (occupied at least once)","2001","Ash Creek","2,906","0.46","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605562","7797-72-3706","CLOSD","9141 Covington Ridge CT","23116","Hanover","Single Family Residence","04/30/2026","$520,000","$550,000","3","Resale (occupied at least once)","1997","Kings Charter","2,430","0.28","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605506","58-54-3-82-0","CLOSD","9222 Cerulean PL","23238","Goochland","Single Family Residence","04/30/2026","$719,950","$715,000","6","Resale (occupied at least once)","2023","Mosaic at West Creek","","0.19","4","3.0","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2605492","N000-1599-037","CLOSD","1701 Summit AVE Unit#U6","23230","Richmond City","Condominium","04/30/2026","$345,000","$345,000","24","Resale (occupied at least once)","1920","Summit Lofts Condo","859","0.28","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2605347","7850-35-5214","CLOSD","13486 Lower Lakes PL","23005","Hanover","Single Family Residence","04/30/2026","$1,150,000","$1,100,000","2","Resale (occupied at least once)","2008","Lakeview Estates","4,003","1.10","5","4.1","Well","Community - Sewer/Septic","Conventional","Individuals"
"1","2605330","64-28-F-11-0","CLOSD","165 Buttonbush","23238","Goochland","Single Family Residence","04/30/2026","$979,900","$1,010,000","8","Resale (occupied at least once)","2013","West Oak","3,628","0.44","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2605253","739-779-0674","CLOSD","12401 Morgans Glen CIR","23059","Henrico","Townhouse","04/30/2026","$499,950","$520,000","6","Resale (occupied at least once)","1996","Morgans Glen At Wyndham","2,486","0.10","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2605133","730-68-08-92-500-000","CLOSD","4461 Old Fox TRL","23112","Chesterfield","Single Family Residence","04/30/2026","$559,999","$559,999","11","Resale (occupied at least once)","1977","Old Fox Trail","3,611","0.53","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604915","762-774-5118.311","CLOSD","2819 Murano WAY","23059","Henrico","Townhouse","04/30/2026","$465,000","$445,000","19","Resale (occupied at least once)","2008","The Villas At Hunton Park","2,658","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604871","032C-1-44","CLOSD","521 Bel Crest TER","23113","Powhatan","Single Family Residence","04/30/2026","$949,950","$939,000","18","Resale (occupied at least once)","2009","Bel Crest","5,116","0.29","5","4.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2604867","12-9-3B","CLOSD","4820 N Warriner RD","23231","Charles City County","Single Family Residence","04/30/2026","$405,000","$401,000","5","Resale (occupied at least once)","2001","None","","4.39","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2604841","8714-15-4500","CLOSD","7438 Generals DR","23111","Hanover","Single Family Residence","04/30/2026","$435,000","$425,000","22","Resale (occupied at least once)","1960","Battlefield Farms","","0.46","5","2.1","Public Water","Sewer - Public","Cash","Individuals"
