"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2213100","731-750-1265.019","CLOSD","2420 Wanstead Court, Henrico VA 23238","23238","Henrico","Condominium","06/03/2022","$350,000","$371,500","5","Resale (occupied at least once)","2003","Villas Of Autumn Run","1,717","0.52","3","2.0","Public Water","Sewer - Public","Cash","Estate, Individuals"
"1","2211204","779-61-05-35-300-000","CLOSD","21209 Rabbit Run, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","06/03/2022","$220,000","$230,000","6","Resale (occupied at least once)","1997","Rabbit Run","1,008","0.21","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2209569","W000-0808-013","CLOSD","1813 West Cary Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","06/03/2022","$425,000","$425,000","12","Resale (occupied at least once)","1900","None","1,462","0.04","3","3.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2210276","709-67-67-17-100-000","CLOSD","16701 Gossamer Drive, Chesterfield VA 23120","23120","Chesterfield","Townhouse","06/03/2022","$354,500","$355,000","10","Resale (occupied at least once)","2017","Wynwood at Foxcreek","1,821","0.08","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2212710","721-70-75-45-400-000","CLOSD","14520 Aldengate Road, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","06/03/2022","$275,000","$276,000","4","Resale (occupied at least once)","1987","Otterdale","2,052","0.49","3","3.0","Public Water","Septic - Conventional","Cash","Individuals"
"1","2213866","7768-46-1456","CLOSD","12305 Cedar Lane, Hanover VA 23059","23059","Hanover","Single Family Residence","06/03/2022","$279,900","$250,000","5","Resale (occupied at least once)","1754","None","1,280","9.30","2","1.0","Well","Septic - Conventional","Cash","Individuals"
"1","2213340","747-746-3559.183","CLOSD","1507 Bronwyn Road #UnitT2, Henrico VA 23238","23238","Henrico","Condominium","06/03/2022","$169,000","$185,000","2","Resale (occupied at least once)","1976","Regency Woods Condominiums","1,090","0.03","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2213186","792-737-8217","CLOSD","41 Loudon Street, Henrico VA 23222","23222","Henrico","Single Family Residence","06/03/2022","$110,000","$96,000","2","Resale (occupied at least once)","1937","Providence Park Annex","720","0.08","2","1.0","Public Water","Sewer - Public","Cash","Other"
"1","2213044","734-70-14-22-400-000","CLOSD","12736 Walton Ridge Lane, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","06/03/2022","$455,000","$496,789","4","Resale (occupied at least once)","1994","Walthall Park","2,871","0.39","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2212785","800-739-9815","CLOSD","1727 Debbie Lane, Henrico VA 23222","23222","Henrico","Single Family Residence","06/03/2022","$269,990","$295,000","3","Resale (occupied at least once)","1990","Wilhaven","1,788","0.27","4","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2212728","801-733-9603","CLOSD","2310 Harvie Road, Henrico VA 23223","23223","Henrico","Single Family Residence","06/03/2022","$210,000","$236,500","6","Resale (occupied at least once)","1952","Acreage","1,729","0.32","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2212508","S000-1874-044","CLOSD","113 East 33rd Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","06/03/2022","$215,000","$245,000","2","Resale (occupied at least once)","1932","None","1,062","0.14","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2212456","719-66-98-95-900-000","CLOSD","14706 Inlet Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","06/03/2022","$197,500","$220,000","3","Resale (occupied at least once)","1991","Ashbrook","1,161","0.08","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2212414","N000-0904-015","CLOSD","2822 Wellington Street, Richmond City VA 23222","23222","Richmond City","Single Family Residence","06/03/2022","$190,000","$195,000","4","Resale (occupied at least once)","1938","Green Park","1,314","0.12","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2212400","S007-1030-030","CLOSD","2205 Keswick Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","06/03/2022","$110,000","$124,000","9","Resale (occupied at least once)","1942","None","936","0.15","3","1.1","Public Water","Sewer - Public","Cash","REO"
"1","2212219","759-70-77-39-800-000","CLOSD","8046 Buford Commons, Chesterfield VA 23235","23235","Chesterfield","Townhouse","06/03/2022","$225,000","$260,000","5","Resale (occupied at least once)","1984","Rolling Hill At Buford","1,532","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2212057","731-68-49-98-200-000","CLOSD","12906 Mill Meadow Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","06/03/2022","$399,900","$435,000","4","Resale (occupied at least once)","2004","Old Hundred Mill","2,418","0.28","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2212029","779-65-98-07-500-000","CLOSD","10831 Shingle Oak Road, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","06/03/2022","$389,000","$415,000","4","Resale (occupied at least once)","1985","Autumn Oaks","2,581","1.04","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2211866","711664781600000","CLOSD","8419 Herton Cross Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","06/03/2022","$566,000","$566,000","10","Resale (occupied at least once)","2014","Harpers Mill","3,394","","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2211612","744-751-7596","CLOSD","2216 Rocky Point Parkway, Henrico VA 23238","23238","Henrico","Townhouse","06/03/2022","$275,000","$285,200","4","Resale (occupied at least once)","1982","Raintree","1,612","","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2211512","8715-63-1429","CLOSD","8173 Mintawood Lane, Hanover VA 23111","23111","Hanover","Single Family Residence","06/03/2022","$349,950","$376,950","4","Resale (occupied at least once)","1974","Meadow Gate","1,692","0.46","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2211479","781-770-0778","CLOSD","10744 Pruett Lane, Henrico VA 23059","23059","Henrico","Single Family Residence","06/03/2022","$442,000","$470,000","3","Resale (occupied at least once)","2002","Magnolia Ridge","2,474","0.28","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2211440","806-712-6843","CLOSD","2214 Shirleydale Avenue, Henrico VA 23231","23231","Henrico","Single Family Residence","06/03/2022","$204,950","$214,750","5","Resale (occupied at least once)","1940","National Heights","720","0.17","2","1.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2211391","748-70-32-97-600-000","CLOSD","10125 Redbridge Road, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","06/03/2022","$250,000","$265,000","4","Resale (occupied at least once)","1986","Shenandoah Hills","1,227","0.36","2","2.0","Public Water","Sewer - Public","Conventional","Other"
"1","2211295","18A  1    50","CLOSD","8824 Klamath Road, New Kent VA 23141","23141","New Kent","Single Family Residence","06/03/2022","$425,000","$415,000","6","Resale (occupied at least once)","2020","Dispatch Station Section 1","2,074","0.75","3","2.1","Public Water","Septic - Engineered","VA New","Individuals"
"1","2211003","8725-42-5070","CLOSD","8032 Creekside Village Drive, Hanover VA 23111","23111","Hanover","Townhouse","06/03/2022","$255,000","$272,500","4","Resale (occupied at least once)","2008","Creekside Village","1,464","0.03","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2210892","7796-76-6648","CLOSD","9100 Spring Green Loop, Hanover VA 23116","23116","Hanover","Townhouse","06/03/2022","$399,950","$425,000","12","Resale (occupied at least once)","2019","Giles Farm","1,883","0.10","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2210805","726-68-44-38-600-000","CLOSD","14005 Seven Oaks Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","06/03/2022","$310,000","$372,000","5","Resale (occupied at least once)","1980","Brandermill","1,659","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210803","737-751-8147","CLOSD","10509 RIDGEFIELD GREEN PL, Henrico VA 23233","23233","Henrico","Single Family Residence","06/03/2022","$439,950","$480,000","6","Resale (occupied at least once)","1999","Ridgefield Green","2,463","","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210749","C006-0508-010","CLOSD","2000 Broad Rock Blvd, Richmond City VA 23224","23224","Richmond City","Single Family Residence","06/03/2022","$224,900","$240,000","5","Resale (occupied at least once)","1958","Mcguire Manor","1,000","0.42","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210690","726-66-99-11-300-000","CLOSD","7337 Key Deer Circle, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","06/03/2022","$319,950","$360,000","7","Resale (occupied at least once)","1990","Deer Run","1,672","0.62","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2210670","735-71-41-28-300-000","CLOSD","2211 Planters Row Drive, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","06/03/2022","$485,000","$501,000","8","Resale (occupied at least once)","1984","Roxshire","2,384","0.49","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210656","752-749-0315","CLOSD","9311 Ledbury Road, Henrico VA 23229","23229","Henrico","Single Family Residence","06/03/2022","$349,000","$370,000","5","Resale (occupied at least once)","1960","Pinedale Farms","2,080","0.34","4","3.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2210655","8706-34-0766","CLOSD","9243 Shannon Road, Hanover VA 23116","23116","Hanover","Single Family Residence","06/03/2022","$500,000","$523,750","7","Resale (occupied at least once)","2017","Hanover Heights","3,106","0.52","5","3.1","Well","Septic - Engineered","Conventional","Individuals"
"1","2210648","769-68-54-55-600-000","CLOSD","5201 Hackney Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","06/03/2022","$325,500","$330,000","5","Resale (occupied at least once)","2000","Jessup Farms","2,091","0.26","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2210645","755-763-4720","CLOSD","9517 Craigs Mill Drive, Henrico VA 23060","23060","Henrico","Single Family Residence","06/03/2022","$469,950","$527,100","6","Resale (occupied at least once)","1996","Craigs Mill","2,206","0.24","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210643","10A  3EC   7","CLOSD","10355 Deerlake Drive, New Kent VA 23124","23124","New Kent","Single Family Residence","06/03/2022","$389,900","$401,000","7","Resale (occupied at least once)","2012","Deerlake","2,215","0.59","4","2.1","Community Well","Septic - Conventional","Conventional","Individuals"
"1","2210641","782-65-61-97-400-000","CLOSD","5600 Ecoff Avenue, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","06/03/2022","$265,000","$275,500","4","Resale (occupied at least once)","1965","Lakewood Farms","1,325","0.62","3","1.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2210632","739-67-68-36-300-000","CLOSD","12018 Timber Trail Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","06/03/2022","$299,950","$305,000","14","Resale (occupied at least once)","1990","Glen Tara","1,280","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210630","746-62-57-60-600-000","CLOSD","15712 Pypers Pointe Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","06/03/2022","$340,000","$362,000","4","Resale (occupied at least once)","2005","Rivers Trace","1,932","0.69","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2210593","768-758-8682","CLOSD","9205 Silverbush Drive, Henrico VA 23228","23228","Henrico","Townhouse","06/03/2022","$239,950","$280,000","5","Resale (occupied at least once)","1999","Lakeland Towns","1,376","","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210519","19G12A 2   5","CLOSD","2411 Prince John Court #Unit5, New Kent VA 23141","23141","New Kent","Condominium","06/03/2022","$245,000","$245,000","5","Resale (occupied at least once)","2008","Patriots Landing","1,802","0.03","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210452","752-751-6127","CLOSD","1908 Barribee Lane, Henrico VA 23229","23229","Henrico","Single Family Residence","06/03/2022","$375,000","$430,000","6","Resale (occupied at least once)","1963","Three Chopt Estates","1,952","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210394","770-69-10-75-000-000","CLOSD","4112 Walderbrook Court, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","06/03/2022","$249,900","$258,000","2","Resale (occupied at least once)","1976","Belfair Village","1,144","0.19","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2210248","C006-0329-046","CLOSD","806 Pebble Court, Richmond City VA 23224","23224","Richmond City","Single Family Residence","06/03/2022","$225,000","$250,000","6","Resale (occupied at least once)","1983","Greystone Manor","1,480","0.17","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210192","752-765-0897","CLOSD","5022 Snowmass Terrace, Henrico VA 23060","23060","Henrico","Single Family Residence","06/03/2022","$489,950","$626,000","5","Resale (occupied at least once)","1998","The Meadows","2,452","0.25","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210180","E000-0970-010","CLOSD","602 North 35th Street, Richmond City VA 23223","23223","Richmond City","Single Family Residence","06/03/2022","$399,950","$465,000","7","Resale (occupied at least once)","1925","East End","2,016","0.09","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2210019","712-68-38-17-700-000","CLOSD","4301 Tweedsmuir Road, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","06/03/2022","$495,000","$465,000","4","Resale (occupied at least once)","1995","Beckenham","2,530","0.79","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209904","N000-2348-013","CLOSD","1209 Windsor Avenue, Richmond City VA 23227","23227","Richmond City","Single Family Residence","06/03/2022","$359,900","$360,000","5","Resale (occupied at least once)","1934","Bellevue Court","1,525","0.18","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209888","711-66-63-36-200-000","CLOSD","8125 Hampton Meadows Lane, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","06/03/2022","$689,500","$665,000","3","Resale (occupied at least once)","2005","Hampton Park","5,839","0.35","6","5.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209782","S000-0485-013","CLOSD","128 West 22nd Street, Richmond City VA 23225","23225","Richmond City","Single Family Residence","06/03/2022","$152,000","$175,000","7","Resale (occupied at least once)","1920","None","720","0.07","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209723","719-71-11-79-100-000","CLOSD","407 Bridge Creek Court, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","06/03/2022","$439,900","$460,888","8","Resale (occupied at least once)","2014","Brookcreek Crossing","2,961","0.16","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2209705","712-67-25-55-200-179","CLOSD","6613 Welara Run, Chesterfield VA 23120","23120","Chesterfield","Condominium","06/03/2022","$420,000","$420,000","17","Resale (occupied at least once)","2020","Greenwich Walk At Foxcreek","1,999","","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2209563","721-69-04-08-900-000","CLOSD","15013 Cascade Ridge Lane, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","06/03/2022","$445,000","$456,000","7","Resale (occupied at least once)","2007","Watermill","2,640","0.37","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209518","783-68-27-55-900-000","CLOSD","6254 Claudehart Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","06/03/2022","$255,900","$281,000","5","Resale (occupied at least once)","1969","Meadowdale","1,544","0.35","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2209511","037-31O","CLOSD","1784 Jeter Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","06/03/2022","$399,000","$421,500","6","Resale (occupied at least once)","2016","None","1,652","10.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2209496","744-752-6586.016","CLOSD","2102 Turtle Run Drive #Unit4, Henrico VA 23233","23233","Henrico","Cooperative","06/03/2022","$188,000","$204,500","6","Resale (occupied at least once)","1984","Turtle Creek West Condominiums","980","0.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2209485","767-760-9789","CLOSD","9730 Candace Terrace, Henrico VA 23060","23060","Henrico","Townhouse","06/03/2022","$230,000","$237,000","7","Resale (occupied at least once)","1986","Laurel Lakes Ths","1,220","0.06","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209442","735-67-51-49-000-044","CLOSD","5121 Terrace Arbor Circle #Unit44, Chesterfield VA 23112","23112","Chesterfield","Condominium","06/03/2022","$354,950","$380,000","2","Resale (occupied at least once)","2006","Terraces At Swift Creek","2,208","24.92","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2209394","781-66-09-49-000-000","CLOSD","10716 Chalkley Road, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","06/03/2022","$385,000","$430,000","5","Resale (occupied at least once)","1979","None","2,789","1.66","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2209380","817-724-3406","CLOSD","5703 Dendron Drive, Henrico VA 23223","23223","Henrico","Single Family Residence","06/03/2022","$240,000","$240,000","0","Resale (occupied at least once)","1982","Beth Dale","1,136","0.20","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2209301","752-70-38-17-600-000","CLOSD","9240 Groomfield Road, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","06/03/2022","$399,000","$399,000","6","Resale (occupied at least once)","1973","Scottingham","2,853","","4","2.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2209285","W021-0297-029","CLOSD","6601 Three Chopt Road, Richmond City VA 23226","23226","Richmond City","Single Family Residence","06/03/2022","$1,095,000","$1,315,000","12","Resale (occupied at least once)","1920","College Terrace","2,891","0.85","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208778","781-66-68-12-300-000","CLOSD","5212 Plum Street, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","06/03/2022","$275,000","$275,000","19","Resale (occupied at least once)","1981","Chesswood","1,344","0.21","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208675","701-66-98-77-000-000","CLOSD","7009 Desert Candle Drive, Chesterfield VA 23120","23120","Chesterfield","Townhouse","06/03/2022","$360,000","$386,500","6","Resale (occupied at least once)","2019","Magnolia Green","1,633","0.06","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2208634","C001-0292-023","CLOSD","4218 Echo Ho Lane, Richmond City VA 23235","23235","Richmond City","Single Family Residence","06/03/2022","$429,950","$525,000","4","Resale (occupied at least once)","1996","Massey Tract","1,355","0.44","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208609","W019-0303-017","CLOSD","4700 Grandway Road, Richmond City VA 23226","23226","Richmond City","Single Family Residence","06/03/2022","$995,000","$1,210,000","11","Resale (occupied at least once)","1955","Matoaka Place","3,866","0.30","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2208600","22A10 1 1 108","CLOSD","7783 Robert Dinwiddie Terrace, New Kent VA 23124","23124","New Kent","Single Family Residence","06/03/2022","$375,000","$375,000","33","Resale (occupied at least once)","2015","Farms Of New Kent","2,094","0.18","3","2.0","Public Water","Sewer - Public","Cash","Estate"
"1","2208557","7834-04-1305","CLOSD","17312 Parsons Ridge Road, Hanover VA 23015","23015","Hanover","Single Family Residence","06/03/2022","$589,950","$600,000","5","Resale (occupied at least once)","1998","Parsons Ridge","2,656","10.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2208421","8725-07-6166","CLOSD","6596 Magnolia Green Lane, Hanover VA 23111","23111","Hanover","Single Family Residence","06/03/2022","$319,950","$346,500","18","Resale (occupied at least once)","2004","Legacy Park","1,149","0.16","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208288","W000-0607-014","CLOSD","1507 Floyd Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","06/03/2022","$404,950","$385,000","8","Resale (occupied at least once)","1900","None","1,535","","2","2.1","Public Water","Sewer - Public","Cash","Individuals, Other"
"1","2208269","769-64-05-07-300-000","CLOSD","12813 Abernathy Lane, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","06/03/2022","$575,000","$575,000","24","Resale (occupied at least once)","2017","The Highlands","3,280","0.70","4","3.1","Public Water","Septic - Engineered","VA New","Individuals"
"1","2208207","709-67-76-39-100-000","CLOSD","5613 Rohan Place, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","06/03/2022","$499,900","$511,000","9","Resale (occupied at least once)","2019","Wynwood at Foxcreek","2,869","0.18","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2208119","770-68-58-04-800-000","CLOSD","5187 Lavelle Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","06/03/2022","$275,000","$301,000","3","Resale (occupied at least once)","2000","Jessup Place","1,812","0.38","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2207950","750-69-31-86-400-000","CLOSD","2004 Castle Glen Court, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","06/03/2022","$324,950","$369,000","3","Resale (occupied at least once)","1988","Castle Glen","1,968","0.25","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2207576","740-70-18-04-000-000","CLOSD","11342 Poplar Ridge Road, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","06/03/2022","$325,000","$365,000","2","Resale (occupied at least once)","1979","Smoketree","2,202","0.38","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2207544","035A-1C-A","CLOSD","1604 Lakeside Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","06/03/2022","$320,000","$320,000","22","New (never occupied)","2022","Hide-A-Way Lake Estates","1,600","1.35","3","2.0","Well","Other - See Remarks","FHA New","Individuals"
"1","2207320","741-68-94-87-000-000","CLOSD","11907 Chislet Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","06/03/2022","$390,000","$442,000","5","Resale (occupied at least once)","2012","Walnut Grove","2,272","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
